step,phase,obs,action_scaled,smoothed_joint_pos
0,,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10,0.0703125,"[-1.2718214e-04  3.3827973e-04  2.5937337e-04  3.8370002e-02
  1.7739082e-02 -9.9910617e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -3.9731026e-02 -2.2351462e-03  3.7057493e-03
 -1.3725471e-01  1.3659891e-01  2.9387170e-02  4.0493965e-02
 -3.2861024e-02 -1.8583069e-02  1.0635567e-01 -1.7914984e-01
 -1.3021503e-02  2.1982193e-04 -6.5937045e-04  2.1982193e-04
 -2.1982193e-04 -3.1928089e-06  5.7261199e-04 -6.5937045e-04
  2.1982193e-04 -2.1982193e-04 -2.1982193e-04  6.7192576e-07
 -1.8158041e-04  8.2939202e-01 -1.3716681e+00  1.0494589e+00
  1.1346710e+00 -7.8616768e-01  4.5417147e+00  2.5967932e-01
  7.1739715e-01  1.1139785e-01  9.4228446e-01 -1.6639311e+01
 -2.3984818e+00  4.2755508e-01  9.0398932e-01]","[ 0.22072889 -0.3551058   0.27059376  0.27663592 -0.2211055   1.068096
  0.05700129  0.19409792  0.02656284  0.22872767 -4.384382   -0.5512439 ]","[-0.06152114272117615, -0.3532581329345703, 0.23571772873401642, -0.21549037098884583, -0.06507273763418198, 1.1289461851119995, 0.3171537518501282, 0.18708886206150055, 0.04106965288519859, 0.7466016411781311, -3.9675652980804443, -0.6065773367881775]"
20,0.1484375,"[ 2.5669080e-03  2.6919958e-03 -8.2486006e-04  3.8404182e-02
  1.7760385e-02 -9.9910450e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -3.9731026e-02 -2.2351462e-03  3.7057493e-03
 -1.3725471e-01  1.3659891e-01  2.9387170e-02  4.0493965e-02
 -3.3242494e-02 -1.8583069e-02  1.0635567e-01 -1.7914984e-01
 -1.3021503e-02  2.1982193e-04 -6.5937045e-04 -2.1982193e-04
  1.0989190e-03 -2.1747821e-04 -1.8751799e-04  2.1982193e-04
  2.1982193e-04 -2.1982193e-04 -2.1982193e-04  1.0687254e-04
 -3.6442207e-04  9.6775794e-01 -1.7550573e+00  1.1586444e+00
  9.5863467e-01 -1.4897697e+00  5.3970397e-01  1.3657923e-01
  8.5818416e-01  1.2092097e-01  9.9686646e-01 -2.0617208e+01
 -8.5680825e-01  8.0320752e-01  5.9569931e-01]","[ 0.23997028 -0.4513412   0.28666583  0.23374836 -0.3713513   0.02353553
  0.02751326  0.2096128   0.03179574  0.24971649 -4.5        -0.18920088]","[-0.006840509362518787, -0.4660227596759796, 0.279078871011734, -0.2572158873081207, -0.21697008609771729, 0.2456645965576172, 0.2851213812828064, 0.24727597832679749, 0.0388503298163414, 0.7460610270500183, -4.650000095367432, -0.2369481325149536]"
30,0.22656249999999997,"[-6.61654340e-05  1.57341431e-03 -2.48524430e-03  3.84731665e-02
  1.78053267e-02 -9.99100924e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -3.97310257e-02 -2.23514624e-03  3.70574929e-03
 -1.37254715e-01  1.36598915e-01  2.93871704e-02  4.04939651e-02
 -3.32424939e-02 -1.85830686e-02  1.06355667e-01 -1.79149836e-01
 -1.30215026e-02  2.19821930e-04  2.19821930e-04  6.59370446e-04
  6.59370446e-04  3.25673376e-04  3.76705604e-04 -2.19821930e-04
 -2.19821930e-04 -2.19821930e-04  6.59370446e-04  1.05551735e-04
 -1.30091530e-06  8.48786771e-01 -1.69503295e+00  1.07984006e+00
  9.92974460e-01 -2.02375606e-01 -3.50986147e+00  1.60912126e-01
  4.90594357e-01  1.95373669e-01  9.79995370e-01 -2.10587578e+01
 -5.60144246e-01  9.89176512e-01  1.46730468e-01]","[ 0.2120001  -0.42105937  0.27068728  0.25477982  0.00486543 -0.99405104
  0.04979082  0.09944726  0.05657402  0.25035074 -4.5        -0.13858855]","[-0.039663273841142654, -0.46252068877220154, 0.2615494132041931, -0.2568846046924591, 0.0553726926445961, -0.7701494693756104, 0.281267911195755, 0.16991184651851654, 0.053610462695360184, 0.7393407225608826, -4.650000095367432, -0.13342145085334778]"
40,0.3046875,"[ 1.8052559e-01 -2.5576150e-01  1.8377011e-01  2.8798506e-02
  1.0994526e-02 -9.9952459e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -3.2101631e-02 -1.8536765e-03  3.1553037e-02
 -1.3115120e-01  1.4224547e-01 -4.8817903e-02  4.0493965e-02
 -2.0653991e-02  2.7792361e-03  1.2008858e-01 -1.7447859e-01
 -9.7496146e-03  1.5164852e-02  2.0439530e-02  2.2197818e-02
  4.1758539e-03  1.0397002e-02 -8.3002456e-02  2.1982193e-04
  1.9120885e-02  4.1538429e-02  1.7362595e-02  9.8433504e-03
  6.1341599e-03 -1.3313767e+00 -4.5357585e+00  4.6184513e-01
  3.1698320e+00  4.1162009e+00 -5.4561834e+00 -4.6723971e-01
  2.5542358e-01 -1.6916277e-01  1.0602661e+00 -2.2743444e+01
 -6.0969061e-01  9.4154406e-01 -3.3688986e-01]","[-0.35939237 -1.2203493   0.10187741  0.8392502   1.1446868  -1.288755
 -0.12252872  0.02715676 -0.0574126   0.28909448 -4.5        -0.1634176 ]","[-0.5022547245025635, -1.00634765625, 0.11644203960895538, 0.18965305387973785, 1.0683411359786987, -1.4334585666656494, 0.17066116631031036, 0.09525574743747711, -0.009436685591936111, 0.743724524974823, -4.650000095367432, -0.12026731669902802]"
50,0.3828125,"[-1.6342157e-01  7.9313345e-02  4.5764384e-01  1.5772618e-02
  1.0394782e-02 -9.9982142e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -1.3027191e-02 -1.1390420e-02 -1.2533572e-03
 -1.1589241e-01  1.4230108e-01 -1.6730404e-01  2.5997162e-02
 -3.4878533e-03  3.7112467e-02  1.6052532e-01 -1.6041666e-01
 -4.3671504e-03 -5.9340480e-03 -2.8791238e-02 -5.3406622e-02
 -6.5937045e-04  2.8958835e-03 -1.0808009e-02  1.9780160e-03
 -1.9120885e-02 -2.3076916e-02  5.4944991e-03  1.7163578e-02
  9.2580786e-04  2.0572362e+00  2.2198284e-01  9.3760699e-01
  5.1355261e-01  5.1408086e+00  1.6944683e+00  1.9480639e+00
 -7.6867265e-01  1.9277666e-02  6.9988275e-01 -1.4154120e+01
  3.9779868e+00  6.7155898e-01 -7.4095112e-01]","[ 5.0807041e-01  9.6702635e-02  2.7623710e-01  1.1827950e-01
  1.0614530e+00  6.1540753e-01  5.0547415e-01 -1.4049001e-01
 -2.5877273e-03  1.8064597e-01 -3.3116479e+00  1.2846493e+00]","[0.16721360385417938, -0.0895271971821785, 0.16198891401290894, -0.30505675077438354, 1.545004963874817, 0.07186158001422882, 0.703429102897644, -0.14645087718963623, -0.004467824473977089, 0.6934037208557129, -4.013880729675293, 0.7141772508621216]"
60,0.46093749999999994,"[ 5.15298486e-01 -2.02844255e-02 -3.17804843e-01  1.95721630e-02
 -1.02256774e-04 -9.99808431e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -5.39779663e-03 -9.10160132e-03  5.86383417e-02
 -1.05592728e-01  1.34721041e-01 -1.97656408e-01  6.49080276e-02
 -5.49862683e-02 -2.69754026e-02  1.78835869e-01 -1.21387720e-01
 -5.18702762e-03  3.01098824e-02  3.45054641e-02  5.38461693e-02
  1.95604321e-02 -1.34288119e-02 -5.20906933e-02  2.43955608e-02
  3.73630528e-03 -2.70329472e-02  3.62637527e-02  9.93624423e-03
 -7.16841547e-03 -1.01951092e-01 -3.57801318e+00  3.04519624e-01
  1.04882646e+00  6.51400852e+00 -6.24195433e+00 -4.59231526e-01
  3.83986175e-01 -3.36895972e-01 -1.51007152e+00 -6.94081926e+00
  6.44684601e+00  2.42980182e-01 -9.70031261e-01]","[-0.05176511 -0.83062124  0.04241871  0.27853882  2.0484886  -1.6617681
 -0.20259556  0.05802354 -0.04346662 -0.46905664 -1.7998736   1.6168185 ]","[-0.23667387664318085, -0.8648164868354797, 0.09040125459432602, -0.25947147607803345, 1.4291177988052368, -1.31692373752594, 0.212304025888443, 0.13313467800617218, -0.08664213120937347, 0.21841961145401, -1.9231340885162354, 1.826330304145813]"
70,0.5390625,"[-1.2653123e-01  2.4132231e-01 -9.3116820e-01  2.8782858e-02
 -2.1787427e-02 -9.9934816e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  2.0542145e-02 -2.4741860e-02 -1.2533572e-03
 -6.2485695e-02  1.2462476e-01 -2.7361742e-01  7.0248604e-02
 -4.3923646e-02 -5.2534826e-02  1.6510296e-01 -1.4142361e-01
 -2.1827936e-02 -1.0989190e-03 -2.3516465e-02 -1.1054945e-01
 -6.5937045e-04  5.4806289e-03  4.9162376e-05 -4.7692299e-02
 -2.3516465e-02 -8.1318859e-03 -7.5824164e-02 -1.8091979e-02
 -1.4092780e-02 -1.2140971e+00  1.3279408e+00 -5.8332491e-01
  2.1612580e-01  1.3383335e+01 -4.9148059e+00 -3.1286781e+00
  4.7132473e+00  6.4251584e-01  1.8659274e-01  2.4269168e+00
 -4.2715492e+00 -2.4298018e-01 -9.7003126e-01]","[-0.3848715   0.39655647 -0.12968159 -0.00711677  3.2504857  -1.1200385
 -0.86002713  1.2255684   0.15085495  0.12713338  1.2636131  -1.2997252 ]","[-0.4765067994594574, 0.15303325653076172, -0.1486588418483734, -0.3964877426624298, 3.5053343772888184, -1.3914810419082642, -0.4274277091026306, 1.0887370109558105, 0.1744016706943512, 0.42396289110183716, -0.09284316003322601, -0.499288946390152]"
80,0.6171875,"[ 8.3165288e-01 -3.0448851e-01  1.9778591e-01  3.5163246e-02
 -5.3183489e-02 -9.9796557e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  2.2315979e-03 -2.0545693e-02 -3.4823649e-02
 -5.8670998e-02  1.0159019e-01 -3.4201714e-01 -7.1907043e-03
 -4.1634828e-02  8.3270304e-02  3.0822754e-02 -1.5454394e-01
 -1.3085134e-01  1.5384675e-03  4.0659335e-02 -1.0769272e-02
  4.1758539e-03 -5.3641476e-02 -1.1796071e-01 -2.8351689e-02
  6.9670297e-02  1.8395606e-01 -1.9780160e-03 -4.8337501e-02
 -1.8130127e-02 -1.9142818e+00 -2.5441582e+00  1.9424155e-01
  1.8651431e+00  1.3853204e+01 -1.2118512e+00 -1.6636385e+00
 -1.3689520e+00 -1.4964439e+00 -2.5767598e+00  2.0205252e+00
  1.3410025e+01 -6.7155898e-01 -7.4095112e-01]","[-0.4391655  -0.9655368   0.11089215  0.51801866  3.6187146  -0.19542676
 -0.2879573  -0.5291882  -0.45635343 -0.65597945 -0.47781157  3.972409  ]","[-0.7371664047241211, -0.4765596091747284, -0.032991327345371246, -0.012972933240234852, 3.3263280391693115, -0.46417760848999023, -0.37441685795783997, -0.2600856423377991, -0.20694556832313538, -0.16022105515003204, 1.0315414667129517, 2.3053433895111084]"
90,0.6953125,"[-1.36113286e+00 -2.80888170e-01  2.14151907e+00 -9.18244943e-03
 -5.49251214e-02 -9.98448133e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -1.95121765e-02 -1.90198142e-02 -1.08829729e-01
  1.11389160e-02  1.76309198e-02 -4.30532724e-01 -1.12096786e-01
 -5.95639050e-02  8.89933035e-02 -3.55539322e-02 -1.75017118e-01
 -1.42848343e-01 -5.07692359e-02 -1.08351663e-01 -1.29670147e-02
  1.00879095e-01 -2.41788365e-02 -8.12182110e-03 -6.35165200e-02
 -1.82637364e-01 -3.15824181e-01 -8.10989365e-02  6.04230836e-02
 -8.64554122e-02  1.43538922e-01  5.58457661e+00  1.07016146e+00
 -1.62970114e+00 -1.48620462e+00  1.41912003e+01  2.87721157e+00
  1.71121204e+00  1.12233281e+00  1.44947863e+00 -5.30819988e+00
  6.77920103e+00 -9.41544056e-01 -3.36889863e-01]","[ 0.03552007  1.5929586   0.27533746 -0.40836784  0.02121435  4.354631
  0.6959421   0.40987802  0.40831587  0.53220403 -1.5294541   2.1158981 ]","[-0.052024342119693756, 0.6465498805046082, 0.22646133601665497, -0.7287691831588745, -0.47892796993255615, 2.2654974460601807, 0.9640370011329651, 0.39521855115890503, 0.1194225326180458, 0.7571482062339783, -1.8193373680114746, 1.6158772706985474]"
