step,phase,obs,action_scaled,smoothed_joint_pos
100,0.7734375,"[ 0.2         0.          0.         -0.02257929  0.06687435 -0.00810362
  0.05299258  0.0033577  -0.9985894  -0.07635212  0.12975624  0.16697766
  0.00274658 -0.03946061  0.04736042  0.05754825  0.09090065  0.01976013
 -0.08239022 -0.00571423  0.00307693 -0.00395603  0.0092308  -0.01189046
  0.0092308   0.00131874 -0.00307693 -0.01626377  0.01724747 -0.06376527
  0.20701289  0.12536782  0.11414309 -0.19945526 -0.09540147 -0.05765501
  0.07326116  0.02805851  0.09982065]","[-0.06314551  0.20705612  0.12531285  0.11475245 -0.20010333 -0.09484911
 -0.05775496  0.07330077  0.02811357  0.10012925]","[-0.31489118933677673, 0.176953986287117, 0.11521746218204498, -0.3855184316635132, -0.048431333154439926, 0.15563897788524628, -0.02829585038125515, 0.0834985077381134, 0.527864933013916, -0.05092206597328186]"
110,0.8515625,"[ 2.00000003e-01  0.00000000e+00  0.00000000e+00 -1.31497988e-02
  2.44061090e-02 -3.75315435e-02  5.62371835e-02  5.89714432e-03
 -9.98400092e-01 -8.09297562e-02  1.33570939e-01  1.64687887e-01
  9.61303711e-03 -4.69065830e-02  5.19380569e-02  6.02185428e-02
  8.82303640e-02  7.17163086e-03 -7.02188760e-02 -1.31874089e-03
  1.31874089e-03  4.39643860e-04  6.59332285e-03 -5.50398836e-03
  2.19783792e-03 -1.31874089e-03 -1.31874089e-03 -9.23080463e-03
  8.17965157e-03 -5.79460189e-02  2.07310766e-01  1.26454026e-01
  1.13836855e-01 -2.07124010e-01 -9.69617367e-02 -5.79114743e-02
  7.07806051e-02  2.95120850e-02  1.04330264e-01]","[-0.05825108  0.2070604   0.12612404  0.11440685 -0.20680171 -0.09656151
 -0.05737798  0.07066079  0.02917597  0.10415761]","[-0.3082382082939148, 0.17730127274990082, 0.11614803969860077, -0.3862204849720001, -0.05637264996767044, 0.15297554433345795, -0.02734736166894436, 0.0807633176445961, 0.5292948484420776, -0.04600512236356735]"
120,0.9296874999999999,"[ 2.00000003e-01  0.00000000e+00  0.00000000e+00  6.93696830e-03
  1.94567908e-02  1.21108396e-03  5.83210140e-02  6.30600564e-03
 -9.98278022e-01 -8.05482864e-02  1.37004167e-01  1.63162008e-01
  1.64794922e-02 -5.12557924e-02  5.27009964e-02  6.28888309e-02
  8.70859548e-02  2.59399414e-03 -6.65202439e-02 -1.31874089e-03
  3.95603199e-03 -4.39643860e-04  3.07693495e-03 -1.44304673e-03
 -4.39643860e-04  4.39643860e-04 -4.39643860e-04 -4.83512878e-03
  2.49402667e-03 -5.80419675e-02  2.07495034e-01  1.27746716e-01
  1.15999565e-01 -2.08280265e-01 -9.70550776e-02 -5.68583645e-02
  7.10946694e-02  2.91739628e-02  1.05204605e-01]","[-0.05769663  0.20748588  0.1279017   0.11595854 -0.20825408 -0.09726143
 -0.05690168  0.07108393  0.02915698  0.10541286]","[-0.3079420030117035, 0.17711251974105835, 0.1178925409913063, -0.3842310607433319, -0.058484289795160294, 0.15310712158679962, -0.027440806850790977, 0.08107957988977432, 0.5294216275215149, -0.044851597398519516]"
130,1.0078125,"[ 2.00000003e-01  0.00000000e+00  0.00000000e+00  8.66371021e-03
  4.91081551e-03 -4.14705928e-03  5.90605363e-02  6.30848482e-03
 -9.98234391e-01 -8.01668167e-02  1.38148576e-01  1.63162008e-01
  1.83868408e-02 -5.22954985e-02  5.27009964e-02  6.36517704e-02
  8.70859548e-02  1.44958496e-03 -6.57295138e-02  1.31874089e-03
  4.39643860e-04 -4.39643860e-04  1.31874089e-03 -4.72563319e-04
 -4.39643860e-04 -4.39643860e-04  4.39643860e-04  4.39643860e-04
  2.05672972e-04 -5.64774126e-02  2.07304180e-01  1.28126815e-01
  1.14582375e-01 -2.10151151e-01 -9.90517735e-02 -5.59592061e-02
  7.08021075e-02  2.96737924e-02  1.06191963e-01]","[-0.05655052  0.2075508   0.127854    0.11486789 -0.21000226 -0.09861389
 -0.05589828  0.07065327  0.02947737  0.10617738]","[-0.306509792804718, 0.1775376945734024, 0.1180574968457222, -0.3853006362915039, -0.0601307675242424, 0.151073157787323, -0.025836410000920296, 0.08072265982627869, 0.5296545624732971, -0.04376916587352753]"
140,1.0859375,"[ 2.0000000e-01  0.0000000e+00  0.0000000e+00  3.2130464e-03
 -4.1821930e-03 -7.0359459e-04  5.9045870e-02  5.7180580e-03
 -9.9823904e-01 -7.9785347e-02  1.3814858e-01  1.6316201e-01
  1.9149780e-02 -5.3011589e-02  5.2700996e-02  6.3651770e-02
  8.7085955e-02  1.4495850e-03 -6.5729514e-02 -4.3964386e-04
 -1.3187409e-03 -4.3964386e-04 -4.3964386e-04 -1.1779267e-03
 -4.3964386e-04 -1.3187409e-03 -1.3187409e-03 -4.3964386e-04
  6.8352750e-04 -5.6236804e-02  2.0755640e-01  1.2778606e-01
  1.1373423e-01 -2.1061419e-01 -9.9949509e-02 -5.5266153e-02
  7.0429966e-02  2.9673792e-02  1.0662570e-01]","[-0.05621347  0.20752469  0.12777455  0.11373898 -0.21054833 -0.09993401
 -0.05519779  0.07040188  0.02969038  0.10662463]","[-0.3062008321285248, 0.17752684652805328, 0.11782624572515488, -0.38620296120643616, -0.060597557574510574, 0.1500938981771469, -0.025313163176178932, 0.08045454323291779, 0.5297304391860962, -0.04341625049710274]"
150,1.1640625,"[ 2.0000000e-01  0.0000000e+00  0.0000000e+00 -2.5662624e-03
  1.9394099e-03  6.6447654e-03  5.8748025e-02  5.5474322e-03
 -9.9825752e-01 -7.9785347e-02  1.3776711e-01  1.6316201e-01
  1.9531250e-02 -5.3838693e-02  5.2700996e-02  6.3651770e-02
  8.7085955e-02  1.4495850e-03 -6.5633044e-02 -1.3187409e-03
 -4.3964386e-04  4.3964386e-04 -4.3964386e-04  2.4270875e-04
 -1.3187409e-03 -4.3964386e-04 -4.3964386e-04 -4.3964386e-04
  4.3912261e-04 -5.6743264e-02  2.0726579e-01  1.2803338e-01
  1.1415100e-01 -2.1055843e-01 -9.9498495e-02 -5.5706333e-02
  7.0812024e-02  2.9703245e-02  1.0654398e-01]","[-0.0568483   0.2072329   0.12808494  0.1141841  -0.21052465 -0.09930216
 -0.05600755  0.07063189  0.02967554  0.10656451]","[-0.30668455362319946, 0.17726638913154602, 0.11805065721273422, -0.3859978914260864, -0.06061932444572449, 0.15043744444847107, -0.02581583522260189, 0.08062095940113068, 0.5297892689704895, -0.04340411350131035]"
160,1.2421875,"[ 2.0000000e-01  0.0000000e+00  0.0000000e+00  3.9104102e-04
  4.6005482e-03 -7.4827150e-03  5.9001442e-02  5.5743195e-03
 -9.9824250e-01 -7.9785347e-02  1.3776711e-01  1.6316201e-01
  1.9912720e-02 -5.4044940e-02  5.2700996e-02  6.3651770e-02
  8.7085955e-02  1.4495850e-03 -6.5633044e-02  4.3964386e-04
 -4.3964386e-04 -4.3964386e-04 -1.3187409e-03  4.7283177e-04
 -4.3964386e-04  1.3187409e-03  4.3964386e-04  1.3187409e-03
 -2.3887768e-04 -5.6486078e-02  2.0709726e-01  1.2760998e-01
  1.1414687e-01 -2.1025892e-01 -9.8897099e-02 -5.6100454e-02
  7.0166223e-02  2.9343978e-02  1.0666672e-01]","[-0.05641507  0.206974    0.12780984  0.1143101  -0.21054588 -0.09864043
 -0.05636501  0.07038819  0.02944684  0.10663412]","[-0.3065822124481201, 0.17706270515918732, 0.11769658327102661, -0.38569188117980957, -0.06026753783226013, 0.15114545822143555, -0.02609741874039173, 0.08043354004621506, 0.5293989181518555, -0.04343295842409134]"
170,1.3203125,"[ 2.0000000e-01  0.0000000e+00  0.0000000e+00  3.7059623e-03
 -3.3133329e-04  5.7498822e-03  5.9182011e-02  5.4502459e-03
 -9.9823236e-01 -7.9785347e-02  1.3776711e-01  1.6316201e-01
  2.0675659e-02 -5.4146975e-02  5.3082466e-02  6.3651770e-02
  8.7085955e-02  1.4495850e-03 -6.5633044e-02 -4.3964386e-04
  4.3964386e-04 -4.3964386e-04 -1.3187409e-03  4.7285837e-04
 -1.3187409e-03  1.3187409e-03 -1.3187409e-03  4.3964386e-04
  2.1680146e-04 -5.6225449e-02  2.0749630e-01  1.2759016e-01
  1.1380406e-01 -2.1071981e-01 -9.9580422e-02 -5.5659790e-02
  7.0340067e-02  2.9551014e-02  1.0684353e-01]","[-0.05642977  0.20722827  0.12807585  0.11399178 -0.2106215  -0.09951252
 -0.05572191  0.07052887  0.02960505  0.10695142]","[-0.30634868144989014, 0.17722927033901215, 0.11776502430438995, -0.38615143299102783, -0.060596950352191925, 0.15044961869716644, -0.025731414556503296, 0.08042346686124802, 0.5296034216880798, -0.04320434108376503]"
180,1.3984375,"[ 2.0000000e-01  0.0000000e+00  0.0000000e+00  3.5776107e-03
  1.5905186e-03  3.9113355e-03  5.9008926e-02  5.4383851e-03
 -9.9824250e-01 -7.9785347e-02  1.3776711e-01  1.6316201e-01
  2.0675659e-02 -5.4453120e-02  5.3082466e-02  6.3651770e-02
  8.7085955e-02  1.4495850e-03 -6.5536559e-02 -4.3964386e-04
 -4.3964386e-04  1.3187409e-03 -2.1978379e-03 -2.4856272e-06
 -1.3187409e-03 -1.3187409e-03  4.3964386e-04 -1.3187409e-03
  5.5001528e-06 -5.6379385e-02  2.0690976e-01  1.2802754e-01
  1.1385751e-01 -2.1087062e-01 -9.9532701e-02 -5.5857439e-02
  7.0548549e-02  2.9682226e-02  1.0685367e-01]","[-0.05678193  0.20730397  0.12785794  0.11414126 -0.21043342 -0.09929955
 -0.05554428  0.07035056  0.02943357  0.10686056]","[-0.30655524134635925, 0.17709669470787048, 0.11786945909261703, -0.3860493302345276, -0.060652025043964386, 0.15059638023376465, -0.025725139304995537, 0.08046137541532516, 0.529559850692749, -0.04318959265947342]"
190,1.4765625,"[ 2.00000003e-01  0.00000000e+00  0.00000000e+00 -5.26845048e-04
  5.99963916e-03 -1.19820342e-03  5.93046471e-02  5.23209712e-03
 -9.98226285e-01 -7.97853470e-02  1.37767106e-01  1.63162008e-01
  2.10571289e-02 -5.47614768e-02  5.34639359e-02  6.36517704e-02
  8.70859548e-02  1.44958496e-03 -6.55365586e-02 -4.39643860e-04
 -4.39643860e-04 -4.39643860e-04 -4.39643860e-04 -7.03234808e-04
 -4.39643860e-04  4.39643860e-04 -4.39643860e-04  4.39643860e-04
 -2.27902550e-04 -5.68904206e-02  2.06863970e-01  1.27558738e-01
  1.14343986e-01 -2.10094407e-01 -9.87356529e-02 -5.59998341e-02
  7.04334974e-02  2.92840824e-02  1.06730260e-01]","[-0.05679844  0.2068574   0.12768123  0.11430867 -0.21034846 -0.0987156
 -0.05614963  0.07045012  0.02930143  0.10677759]","[-0.30681195855140686, 0.1769653856754303, 0.1176481693983078, -0.38567236065864563, -0.060230132192373276, 0.1511981189250946, -0.02604507841169834, 0.08044541627168655, 0.5292909145355225, -0.04324451833963394]"
