step,phase,obs,action_scaled,smoothed_joint_pos
200,,"[ 5.81589602e-02 -7.82302618e-02 -5.48995912e-01  2.88309027e-02
  6.01916062e-03 -9.99566197e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  9.95082855e-02  1.60273820e-01  1.95587888e-01
 -4.79898453e-02  6.56106174e-02  5.74758351e-02 -6.42776489e-03
 -6.68127835e-02 -1.86051145e-01  3.08227539e-02 -1.23634636e-02
 -2.76087433e-01 -1.31874084e-02 -3.03297043e-01 -4.95384598e+00
  1.01099014e-01  2.96917055e-02 -1.62701651e-01 -3.95603180e-02
  1.31874084e-02 -4.52747345e-01 -4.39643860e-03  3.05149611e-02
 -7.16683269e-02 -7.33313620e-01  2.01588884e-01 -4.95269150e-01
 -3.05220544e-01  1.37533641e+00  2.95415664e+00 -4.22206640e-01
  6.17142797e-01  1.47561163e-01 -8.93409848e-02 -6.56001210e-01
 -1.52546978e+00  7.81831503e-01  6.23489797e-01 -7.02754557e-02]","[-0.19615778  0.02925607 -0.11733036 -0.07272939  0.29491693  0.47622705
 -0.10499151  0.15192927  0.09223565 -0.02224873 -0.17053391 -0.32469222]","[-0.4126799404621124, 0.04806035757064819, -0.12238895893096924, -0.5743804574012756, 0.6772429347038269, 0.6720905303955078, 0.141427144408226, 0.18014875054359436, 0.011892659589648247, 0.4727124571800232, -0.47542399168014526, -0.16739703714847565]"
210,,"[-6.8084508e-02 -5.4460641e-02 -2.2755870e-01  2.4988120e-02
  7.0910575e-03 -9.9966264e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  9.4167709e-02  1.4348915e-01 -4.0545695e-02
 -4.7989845e-02  6.6802174e-02  4.9322575e-02 -1.4438629e-02
 -6.6049844e-02 -1.8338086e-01  3.0441284e-02 -1.4518201e-02
 -2.7557167e-01 -1.6263771e-01 -2.9450607e-01 -4.2241755e+00
  4.3964386e-03  2.4373395e-02 -1.2094728e-01 -2.3296738e-01
  2.1978378e-02  2.0659256e-01 -1.3187408e-02 -8.4054194e-02
  1.0806094e-03 -6.9854653e-01 -8.3870739e-02 -5.9301317e-02
 -1.3686869e-01  8.4967679e-01 -2.7639399e+00 -3.3752054e-01
  6.9241077e-01  9.3139219e-01 -8.3414808e-02 -8.8885432e-01
 -3.9490691e-01  9.5105654e-01  3.0901700e-01 -9.0099730e-02]","[-0.16113797 -0.03461356  0.02781229 -0.01415434  0.190692   -1.2050688
 -0.07265959  0.16800767  0.27621993 -0.02186748 -0.24312454 -0.00898969]","[-0.43265193700790405, -0.034651979804039, -0.05933420732617378, -0.5488764643669128, 0.5281006693840027, -0.5706697702407837, 0.1591401845216751, 0.19525869190692902, 0.1961347907781601, 0.47915247082710266, -0.4933907687664032, 0.09545538574457169]"
220,,"[-1.3681766e-01  3.6471621e-03  2.6294911e-01  2.2951925e-02
  1.2296222e-02 -9.9966097e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  7.5856209e-02  1.2517861e-01 -1.7825817e-01
 -4.8752785e-02  6.7081660e-02  4.4890508e-02 -2.3593903e-02
 -5.5749208e-02 -1.3340737e-01  3.2349586e-02 -4.2332590e-02
 -2.8803912e-01 -4.6153831e-01 -2.3296738e-01 -1.5868130e+00
 -1.3187408e-02 -2.6098208e-03 -3.2670248e-02 -2.6813126e-01
  5.6703377e-01  2.0087910e+00  1.9780159e-01 -5.9477425e-01
 -2.1554928e-01 -4.7547171e-01 -4.1007161e-02  4.6206787e-01
  1.1464022e-02  6.4957869e-01 -9.4971352e+00 -1.9158031e-01
  5.6643438e-01  1.1908942e+00 -1.2663409e-01 -1.0771747e+00
  1.0339497e+00  9.9899304e-01 -4.4864830e-02 -8.8763915e-02]","[-1.1365704e-01  4.3377285e-03  1.2216102e-01 -1.2281667e-03
  1.5813671e-01 -2.5252783e+00 -5.1367290e-02  1.3393359e-01
  2.9169095e-01 -3.4640983e-02 -2.7967113e-01  3.1406036e-01]","[-0.3806542456150055, -0.04643172025680542, 0.08161155879497528, -0.5030531883239746, 0.4606572091579437, -2.256016254425049, 0.19418062269687653, 0.1774662733078003, 0.30266663432121277, 0.47158804535865784, -0.5503036975860596, 0.4348909854888916]"
230,,"[ -0.09899064   0.06182158   0.60203743   0.02555751   0.01760462
  -0.99951816   0.2          0.           0.           0.04610157
   0.12288883  -0.1904652   -0.04646397   0.06734613   0.04335093
  -0.04076099  -0.01531341   0.02032684   0.03425694  -0.08116296
  -0.26469874  -0.6109886   -0.02197838   0.7076931    0.09230804
   0.01807852  -0.02745506  -0.42637444   1.1824169    3.2131863
   0.01318741  -0.846244     0.7596409   -0.3709168    0.1887131
   0.49125865  -0.02171857   0.5198278  -10.831249    -0.1956297
   0.44078302   1.1968514   -0.1765893   -1.1954889    1.9025075
   0.91952777  -0.39302504  -0.06634401]","[-0.08492103  0.05606873  0.11915993 -0.00856318  0.1164564  -2.7258358
 -0.04729787  0.10194064  0.3062043  -0.04498065 -0.299284    0.52495754]","[-0.3494945168495178, 0.0027602496556937695, 0.11340077221393585, -0.5040102601051331, 0.4294491708278656, -2.918135404586792, 0.2006865292787552, 0.14726078510284424, 0.30472657084465027, 0.4584742784500122, -0.5817845463752747, 0.6928134560585022]"
240,,"[  0.01631811  -0.06550226   0.7042677    0.02632293   0.01825109
  -0.9994868    0.2          0.           0.           0.02244949
   0.12594154  -0.10196327  -0.04493809   0.06722441   0.045359
  -0.05983448   0.04495975   0.21716903   0.03158665  -0.0909026
  -0.251795    -0.35604477   0.18901062   1.8945045   -0.4967041
  -0.0500819    0.1826014   -0.39999962   1.1824169    3.898901
  -0.08351707   0.19236673  -0.24606583  -0.25846285   0.39638236
   0.41257605  -0.01713406   0.26461706 -10.925675    -0.09580928
   0.21689722   1.1815375   -0.14069664  -1.0904782    3.0244422
   0.7227949   -0.6910626   -0.03346407]","[-0.05559244  0.10664055  0.09794493 -0.00296269  0.05699991 -2.7243302
 -0.01958532  0.04708856  0.29269662 -0.02350041 -0.26539704  0.8400974 ]","[-0.32157668471336365, 0.05726353079080582, 0.09680155664682388, -0.5052149295806885, 0.3749667704105377, -3.0013599395751953, 0.21680650115013123, 0.10137537121772766, 0.30893000960350037, 0.4618220031261444, -0.5690413117408752, 0.952389121055603]"
250,,"[-1.4458988e-02 -9.8189436e-02  6.5588939e-01  2.2958575e-02
  1.7887428e-02 -9.9957645e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  1.7871857e-02  1.3585976e-01  1.0354612e-03
 -5.1804543e-02  5.5948973e-02  3.9848536e-02 -7.7382088e-02
  9.6840590e-02  3.4915948e-01  3.1586647e-02 -9.1076225e-02
 -2.5179774e-01  3.9560318e-02  8.3517075e-02  1.8065929e+00
 -2.0659256e-01 -3.4393045e-01 -2.6143673e-01 -2.6813126e-01
  5.4065895e-01  1.2439556e+00  6.5933228e-02 -1.9703811e-02
  4.3438517e-02 -9.8907396e-02  5.1548988e-01  2.9542395e-01
  2.4049722e-02  1.0920419e-01 -1.0362037e+01 -2.9445753e-02
  5.3325072e-02  1.0120174e+00  7.5413436e-02 -6.8181187e-01
  4.2433786e+00  4.3388373e-01 -9.0096885e-01  1.8190519e-03]","[-1.31212445e-02  1.25743970e-01  6.99800476e-02  8.36343504e-03
  1.30174132e-02 -2.52179337e+00 -1.59654859e-03  1.54188555e-03
  2.29091272e-01  3.75449695e-02 -1.22720197e-01  1.12226903e+00]","[-0.2851458787918091, 0.08964794129133224, 0.07041993737220764, -0.4975440502166748, 0.32650578022003174, -2.899932861328125, 0.2376752644777298, 0.05706389248371124, 0.27643975615501404, 0.5040228962898254, -0.4903118312358856, 1.2545875310897827]"
260,,"[ 4.46973592e-02 -7.99163952e-02  3.75254482e-01  1.89240836e-02
  1.82230733e-02 -9.99654770e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  2.09236145e-02  1.35096818e-01  7.00824335e-02
 -5.98154068e-02  2.88110375e-02  3.86994481e-02 -8.46300125e-02
  1.05614394e-01  3.67470026e-01  3.27310562e-02 -9.10762250e-02
 -2.51797736e-01  6.59332275e-02 -6.59332275e-02  9.89011765e-01
 -1.01099014e-01 -6.73666716e-01  4.08310592e-01 -1.09889984e-01
 -1.62637711e-01 -2.59340286e-01 -4.39643860e-03  3.97792784e-03
 -3.30236484e-03  1.15858927e-01  3.33098173e-01  3.42873961e-01
  7.69051909e-02 -2.85097659e-01 -8.72272205e+00  1.66968688e-01
 -1.10628769e-01  6.16207778e-01  4.67943341e-01  1.53817594e-01
  4.99093723e+00  8.96393061e-02 -9.95974302e-01  2.87317317e-02]","[ 0.04695784  0.04913344  0.10686162  0.02604537 -0.11778054 -2.0081885
  0.05737999 -0.03261068  0.11791094  0.14770724  0.0907018   1.2558694 ]","[-0.23485015332698822, 0.06583976000547409, 0.07153695076704025, -0.48431649804115295, 0.2489948719739914, -2.5614051818847656, 0.2756376266479492, 0.012691104784607887, 0.1875031441450119, 0.5898105502128601, -0.3072212040424347, 1.4741464853286743]"
270,,"[ 9.24732685e-02  9.91617516e-03  6.89321607e-02  1.77580882e-02
  1.42058665e-02 -9.99741316e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  2.20680237e-02  1.38911515e-01  9.10632685e-02
 -6.13412857e-02  9.08678770e-03  6.78292215e-02 -8.50114822e-02
  9.76035297e-02  3.32755327e-01  3.23495865e-02 -9.10762250e-02
 -2.51797736e-01 -4.39643860e-03 -4.39643860e-03  4.83512878e-02
  1.31874084e-02 -2.99477726e-01  5.95707655e-01  6.59332275e-02
 -2.94506073e-01 -7.60438919e-01  4.39643860e-03 -1.95422675e-03
  6.70039188e-03  2.93811560e-01 -2.45215669e-01  1.10593319e+00
  1.94184691e-01 -7.19846010e-01 -5.04346514e+00  2.52404928e-01
 -1.52875885e-01 -5.46773523e-03  8.74766052e-01  3.01624119e-01
  4.46620226e+00 -2.66036838e-01 -9.63962853e-01  4.03836556e-02]","[ 0.07126942 -0.07296126  0.36963493  0.05325068 -0.15548225 -0.99407715
  0.05194088 -0.04507485 -0.03767816  0.22158527  0.02814524  1.0097926 ]","[-0.18385820090770721, -0.05334861949086189, 0.21124592423439026, -0.4597366452217102, 0.13392682373523712, -1.786745548248291, 0.31067368388175964, -0.009151019155979156, 0.04907602071762085, 0.6930021643638611, -0.20592254400253296, 1.4341996908187866]"
280,,"[ 1.47366747e-01 -2.58146413e-03 -5.79399578e-02  1.86750013e-02
  7.64761958e-03 -9.99796510e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  2.24494934e-02  1.43870622e-01  8.99188593e-02
 -5.98154068e-02  8.53252411e-03  5.32976836e-02 -7.73820877e-02
  7.50968158e-02  2.59130716e-01  3.65457535e-02 -9.11639929e-02
 -2.51945138e-01  4.83512878e-02  1.80219650e-01 -1.01099014e-01
  6.59332275e-02  1.42336860e-01 -8.05028975e-01  1.80219650e-01
 -7.42856979e-01 -1.45494461e+00  1.31874084e-02 -2.04546936e-03
 -6.76220236e-03  2.76035935e-01 -1.41780064e-01  2.39534068e+00
  2.44138211e-01 -2.74985701e-01 -1.85128975e+00  8.70582461e-03
 -3.05414796e-01 -3.08447868e-01  6.93635345e-01 -3.84548843e-01
  2.72871065e+00 -5.87785244e-01 -8.09017003e-01  3.97323892e-02]","[ 0.07151208 -0.01977094  0.6465542   0.0638624  -0.04271699 -0.34986985
 -0.00311796 -0.07345653 -0.07841443  0.15863168 -0.11869927  0.6051539 ]","[-0.18039077520370483, -0.08018528670072556, 0.5109068155288696, -0.4411480128765106, 0.19186118245124817, -0.903386116027832, 0.27109724283218384, -0.03361650928854942, -0.05352030321955681, 0.6910170912742615, -0.3429664671421051, 1.0639827251434326]"
290,,"[ 1.9268097e-01 -1.1539733e-02 -1.3740291e-01  1.8082073e-02
 -1.4801805e-03 -9.9983537e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  2.7790070e-02  1.5531471e-01  1.0403419e-01
 -5.4093361e-02  1.7530531e-02  6.8700612e-03 -6.8226814e-02
  3.9619178e-02  1.4011024e-01  4.1504860e-02 -9.1341406e-02
 -2.5253177e-01  8.3517075e-02  2.8571510e-01  5.8461571e-01
  1.2747192e-01  1.2662467e-01 -9.6378142e-01  1.8901062e-01
 -8.0439568e-01 -2.2285719e+00  1.4505577e-01  6.4539498e-05
  1.0093245e-02  3.0756530e-01  6.4993232e-02  2.9940596e+00
  2.7602333e-01 -5.7389032e-02 -5.1871997e-01 -5.9305545e-02
 -3.2200587e-01 -2.5638911e-01  4.7381544e-01 -7.7566177e-01
  1.8236669e+00 -8.3457327e-01 -5.5089700e-01  3.4825761e-02]","[ 0.07616005  0.02445793  0.7604892   0.07050608 -0.00643243 -0.07869849
 -0.01758358 -0.07945745 -0.05667996  0.10905571 -0.20812304  0.43262964]","[-0.175258606672287, -0.02432447113096714, 0.704026460647583, -0.43305742740631104, 0.2675703763961792, -0.4719373285770416, 0.23800286650657654, -0.05087943747639656, -0.05713467299938202, 0.6315745711326599, -0.461195707321167, 0.7745155096054077]"
300,,"[ 1.8820848e-01 -1.3438721e-02  3.1467468e-02  1.6529014e-02
 -1.1431282e-02 -9.9979806e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  2.8934479e-02  1.8735912e-01  1.9139172e-01
 -5.5619240e-02  8.3591342e-03 -3.8656026e-02 -6.3267708e-02
 -3.1063836e-03 -5.2316282e-03  4.9515724e-02 -9.1253698e-02
 -2.5238448e-01  3.9560318e-02  8.9230728e-01  2.4747257e+00
 -2.1978378e-02 -3.9362064e-01 -9.1709054e-01  4.3964386e-03
 -7.7802277e-01 -3.3978024e+00  1.8021965e-01 -2.0434626e-03
 -6.7597432e-03  3.8061753e-01  3.2910791e-01  3.3702934e+00
  2.7939695e-01  5.9169757e-01  1.0533781e+00 -1.2705927e-01
 -4.2305738e-01 -7.0153460e-02  2.6119414e-01 -1.2057825e+00
  1.3130144e+00 -9.7492790e-01 -2.2252093e-01  3.2842595e-02]","[ 0.10057123  0.10225048  0.8470816   0.06752217  0.2037307   0.37604773
 -0.03558087 -0.11606768 -0.00527357  0.052456   -0.33474728  0.28887388]","[-0.16117599606513977, 0.03479008749127388, 0.8048649430274963, -0.4305965304374695, 0.3881490230560303, -0.11656057834625244, 0.22273606061935425, -0.07082463055849075, -0.015839137136936188, 0.5792262554168701, -0.5624347925186157, 0.6333625912666321]"
310,,"[-1.3800440e-02  4.4410583e-02  1.7797929e-01  1.6974151e-02
 -1.6774891e-02 -9.9971509e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  3.4276009e-02  2.4076489e-01  3.7602592e-01
 -5.9433937e-02 -1.9213259e-03 -5.5816710e-02 -6.5937996e-02
 -4.5068055e-02 -1.0823036e-01  5.1804543e-02 -9.1779858e-02
 -2.5326785e-01  3.2966995e-01  9.9780273e-01  4.1450558e+00
 -1.8021965e-01 -1.2620449e-01 -1.1709292e-01  1.3187408e-02
 -5.9340668e-01 -1.0769234e+00  1.3187408e-02 -3.8574580e-02
 -1.0136267e-01  5.6431514e-01  7.5045562e-01  3.4269400e+00
  2.2987139e-01  1.9079663e+00  3.9038987e+00 -1.7827095e-01
 -4.9361983e-01 -3.7884917e-02  6.1997045e-02 -1.7992657e+00
  2.2668394e-01 -9.9094975e-01  1.3423327e-01  3.7839729e-02]","[ 0.15361708  0.20887844  0.8094063   0.05430586  0.5381803   1.1950469
 -0.03685797 -0.10695185 -0.02816144  0.00536007 -0.48048523 -0.05399463]","[-0.1231943666934967, 0.12475179880857468, 0.838480532169342, -0.43849503993988037, 0.6641135215759277, 0.48746463656425476, 0.21034665405750275, -0.08792287856340408, 0.0015442429576069117, 0.5274479389190674, -0.6971792578697205, 0.4083404242992401]"
320,,"[-0.16342293  0.0305139   0.20595539  0.01867908 -0.01173068 -0.9997567
  0.2         0.          0.          0.05945301  0.28768662  0.59308505
 -0.06477451  0.00872469 -0.01152903 -0.06479359 -0.07177189 -0.1177671
  0.05142307 -0.09248689 -0.25589982  0.51428604  0.8219776   4.074726
 -0.16263771  0.50810313  1.6823885   0.02197838 -0.4351654   0.60219765
 -0.03076935  0.06837768  0.11141837  0.73418975  1.0647572   2.4477506
  0.19279203  2.7891335   8.116927   -0.0133581  -0.25441936 -0.40630108
 -0.06087197 -2.1701667  -1.7344775  -0.8805955   0.47386867  0.04883667]","[ 0.18138559  0.2684571   0.54857475  0.04863451  0.702397    2.2021973
  0.00414862 -0.04676653 -0.12501691 -0.01560817 -0.5435483  -0.51125777]","[-0.0773220956325531, 0.21681459248065948, 0.6732217669487, -0.4503873288631439, 0.9391618967056274, 1.4750282764434814, 0.234205961227417, -0.04966476559638977, -0.06473540514707565, 0.49172189831733704, -0.8123968839645386, -0.03332480415701866]"
330,,"[-1.70053944e-01 -3.99418622e-02  5.19175045e-02  1.86667293e-02
 -2.86934059e-03 -9.99821544e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  8.99705887e-02  3.15153390e-01  7.44531393e-01
 -7.12594986e-02  3.14797163e-02  7.92496353e-02 -6.55565262e-02
 -8.97009671e-02 -7.42786005e-02  4.76083755e-02 -9.16988850e-02
 -2.54287958e-01  5.58240891e-01  3.56044769e-01  2.11428642e+00
 -8.35170746e-02  3.87180924e-01  1.61661303e+00 -3.07693481e-02
 -3.47251892e-01  9.18682098e-01 -1.01099014e-01  1.00659616e-02
  1.35654593e-02  6.43580854e-01  1.02212548e+00  1.65055585e+00
  1.82172567e-01  2.75205421e+00  9.54646111e+00  6.14846982e-02
  2.67195720e-02 -7.78291285e-01 -9.20514986e-02 -2.08723116e+00
 -2.44618320e+00 -6.57938719e-01  7.53071487e-01  5.59229329e-02]","[ 0.14990023  0.25402457  0.37015864  0.04316675  0.68247396  2.409567
  0.01268037  0.02544221 -0.21423805 -0.02668027 -0.5130549  -0.6280971 ]","[-0.08187662065029144, 0.2304590493440628, 0.44437846541404724, -0.4530622959136963, 0.9781132340431213, 2.05025315284729, 0.262241929769516, 0.019882716238498688, -0.16199739277362823, 0.478753000497818, -0.8179199695587158, -0.3056291937828064]"
340,,"[-6.0628776e-02 -6.9685780e-02 -2.1635316e-01  1.5465374e-02
  3.1580345e-03 -9.9987531e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  1.1133385e-01  3.1973103e-01  7.8000808e-01
 -7.4692726e-02  4.0897399e-02  1.3871130e-01 -6.5556526e-02
 -9.6185952e-02 -4.6812780e-02  4.1123390e-02 -9.1611356e-02
 -2.5414103e-01  3.3846092e-01 -1.4505577e-01 -2.8571510e-01
  1.3187408e-02  1.2534963e-01  6.7815036e-01  4.3964386e-03
 -2.3296738e-01  3.9560318e-02 -2.3296738e-01 -1.8218861e-05
 -3.3633818e-03  4.1074553e-01  9.9630123e-01  1.0810386e+00
  1.1699558e-01  2.6857800e+00  9.4155979e+00 -3.6623191e-02
  3.0624771e-01 -1.0265658e+00 -1.3134173e-01 -2.0102324e+00
 -2.5721064e+00 -3.5137483e-01  9.3623489e-01  5.2049577e-02]","[ 0.08588044  0.2446717   0.23055851  0.02512872  0.6629983   2.323803
 -0.01747519  0.0982037  -0.26241562 -0.03743492 -0.48071346 -0.643947  ]","[-0.13189029693603516, 0.22012899816036224, 0.29325708746910095, -0.465572714805603, 0.9651471972465515, 2.100630760192871, 0.24886424839496613, 0.08911748975515366, -0.2322159856557846, 0.4694344699382782, -0.79496830701828, -0.36732590198516846]"
350,,"[-5.8535006e-02 -1.6387001e-02 -3.8199931e-01  1.2332499e-02
  7.1043381e-03 -9.9989867e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  1.2277794e-01  2.9798630e-01  6.7548442e-01
 -6.2104225e-02  4.7088116e-02  1.5132117e-01 -6.3267708e-02
 -1.0267094e-01 -6.2453039e-02  3.7690163e-02 -9.1439426e-02
 -2.5443089e-01  1.8021965e-01 -5.7582474e-01 -3.6527472e+00
  4.4395638e-01  2.2635373e-01  9.9496700e-02 -3.9560318e-02
 -1.4505577e-01 -6.1098862e-01 -2.1978378e-02 -3.9815991e-03
  3.3177978e-03  1.1627427e-01  9.4664055e-01  3.8280731e-01
 -1.7400254e-02  2.7991514e+00  9.0636749e+00 -2.4376449e-01
  5.8681464e-01 -1.0220131e+00 -1.4620557e-01 -1.5704138e+00
 -2.6510897e+00  0.0000000e+00  1.0000000e+00  3.6983389e-02]","[ 0.01104007  0.23406552  0.06177598 -0.01410714  0.7033516   2.2757967
 -0.07629706  0.15240936 -0.25196517 -0.03887168 -0.36105087 -0.6810362 ]","[-0.2028547078371048, 0.210520938038826, 0.13400256633758545, -0.4936980903148651, 0.974847674369812, 2.013746976852417, 0.20450057089328766, 0.16033348441123962, -0.2483639270067215, 0.46294036507606506, -0.7168156504631042, -0.38613224029541016]"
360,,"[ 9.9565452e-03  3.6431793e-02 -4.3230969e-01  1.2691641e-02
  8.1439549e-03 -9.9988639e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  1.2735558e-01  2.5030258e-01  4.5270228e-01
 -3.6545753e-02  5.8042973e-02  1.5343028e-01 -6.4030647e-02
 -1.0305241e-01 -1.0403419e-01  3.7690163e-02 -9.1525406e-02
 -2.5428593e-01  8.3517075e-02 -9.7142792e-01 -4.6637363e+00
  3.8241768e-01  2.5171533e-01  5.9709474e-02 -3.9560318e-02
  5.7142258e-02 -1.3758240e+00  4.3964386e-03 -3.9808932e-03
  3.3163691e-03 -2.3908937e-01  7.7611333e-01 -2.2690226e-01
 -2.3559192e-01  2.4628992e+00  7.8679371e+00 -4.8056293e-01
  6.5203649e-01 -8.0192572e-01 -1.5038528e-01 -8.8006812e-01
 -2.4539509e+00  3.5137483e-01  9.3623489e-01  1.5775979e-02]","[-0.08225255  0.1852984  -0.08424254 -0.07172874  0.5704145   1.8627024
 -0.1335163   0.16405153 -0.18536702 -0.04000893 -0.18074638 -0.5979571 ]","[-0.28529587388038635, 0.1781683713197708, -0.029870962724089622, -0.5442409515380859, 0.9284968376159668, 1.7935047149658203, 0.14444372057914734, 0.1881963461637497, -0.20818392932415009, 0.46225088834762573, -0.5532613396644592, -0.36028340458869934]"
370,,"[ 1.22637339e-01 -1.71630445e-03 -4.85393465e-01  1.40049718e-02
  4.51654103e-03 -9.99891758e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  1.27737045e-01  2.04525262e-01  2.02835813e-01
 -2.24304199e-02  6.88318610e-02  1.53665572e-01 -6.74638748e-02
 -9.04639065e-02 -1.50192037e-01  3.84531021e-02 -9.14394259e-02
 -2.54430890e-01  4.39643860e-03 -8.39559555e-01 -4.50549412e+00
  1.18680954e-01  1.63496464e-01 -2.28906348e-02 -1.27471924e-01
  5.31867981e-01 -6.98900223e-01  1.31874084e-02  1.96414720e-03
 -6.70504244e-03 -6.52678728e-01  4.71943885e-01 -5.00757039e-01
 -3.83938134e-01  1.67583561e+00  5.14035940e+00 -5.74118674e-01
  5.82323253e-01 -3.63710135e-01 -1.52254328e-01 -3.62169325e-01
 -1.81259179e+00  6.57938719e-01  7.53071487e-01 -8.71805940e-03]","[-0.18619844  0.09347428 -0.12215077 -0.0992391   0.37146583  1.0549668
 -0.14638264  0.137602   -0.04463644 -0.04086564 -0.09559752 -0.40305337]","[-0.3851945996284485, 0.10941794514656067, -0.12023182213306427, -0.5885878205299377, 0.7585577964782715, 1.2079144716262817, 0.10933271050453186, 0.18188685178756714, -0.11051840335130692, 0.46115660667419434, -0.4128037691116333, -0.23253045976161957]"
380,,"[ 2.1461160e-01  2.1944566e-02 -2.6453623e-01  1.3551682e-02
 -5.2861967e-03 -9.9989414e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  1.2582970e-01  1.7553261e-01 -7.7383425e-03
 -2.2430420e-02  7.6020181e-02  1.5332082e-01 -7.7763557e-02
 -5.2315980e-02 -1.7231824e-01  3.6164284e-02 -9.1525406e-02
 -2.5428593e-01 -3.9560318e-02 -3.2087898e-01 -3.7318678e+00
  1.3187408e-02  1.0041128e-01  2.9731313e-05 -2.2417641e-01
  8.3955956e-01 -1.5384674e-01 -4.8351288e-02 -6.1050779e-03
 -2.0249644e-02 -8.6245573e-01  6.3811764e-02 -2.5205526e-01
 -3.0806839e-01  9.6095192e-01  4.1654751e-01 -5.5152434e-01
  4.7767648e-01  3.8995227e-01 -1.7804056e-01 -6.4480090e-01
 -6.3307476e-01  8.8059551e-01  4.7386867e-01 -2.8453477e-02]","[-0.20969643 -0.00107753 -0.0307807  -0.05586574  0.21318604 -0.2836995
 -0.12961915  0.12523164  0.1457502  -0.04185614 -0.20519294 -0.07375448]","[-0.455898642539978, 0.010996450670063496, -0.09339956939220428, -0.5839412212371826, 0.571138322353363, 0.15035416185855865, 0.11066598445177078, 0.15614476799964905, 0.05999008193612099, 0.45746681094169617, -0.4284690022468567, 0.02776271477341652]"
390,,"[-0.01136246  0.01816696 -0.08117352  0.0158211  -0.00884074 -0.99983585
  0.2         0.          0.          0.11209679  0.15378883 -0.14506935
 -0.02586365  0.07973993  0.15291613 -0.0834856  -0.00997284 -0.15591408
  0.03234959 -0.08657643 -0.2699684  -0.38241768 -0.6813183  -1.806593
 -0.03956032  0.040493    0.01831267 -0.0747261   0.35604477  0.4967041
 -0.08351707 -0.02618897  0.01391607 -0.6115554  -0.11543342  0.31962258
  0.01077821  0.6194885  -6.80603    -0.30936965  0.46610188  1.123808
 -0.14586364 -1.1655389   0.4739363   0.99094975  0.13423327 -0.03722381]","[-0.14014262 -0.01033634  0.10223197  0.01001466  0.15102366 -2.047138
 -0.06393152  0.09244645  0.2710704  -0.04024914 -0.26252705  0.19714028]","[-0.41849350929260254, -0.04924594610929489, 0.032866768538951874, -0.5208681225776672, 0.46330922842025757, -1.4780324697494507, 0.15412086248397827, 0.15382486581802368, 0.24567854404449463, 0.4620770812034607, -0.5552062392234802, 0.32525721192359924]"
400,,"[-1.52353689e-01 -4.08143327e-02  1.28289819e-01  1.46254599e-02
 -5.36511838e-03 -9.99878764e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  8.61558914e-02  1.20600015e-01 -1.80928454e-01
 -2.89154053e-02  8.18612576e-02  1.52921975e-01 -9.07335281e-02
  6.43131323e-03 -7.65674189e-02  1.89971924e-02 -8.92787874e-02
 -2.56896079e-01 -5.93406677e-01 -6.37363434e-01  2.50549316e-01
 -4.83512878e-02  2.94864792e-02 -2.37220749e-02 -2.06592560e-01
  2.85715103e-01  2.66813278e+00 -1.80219650e-01 -7.68901855e-02
  3.43734384e-01 -4.36189532e-01  1.36463419e-01  4.51593518e-01
  2.89782211e-02  5.21758795e-01 -1.01238642e+01 -1.84594229e-01
  3.34341496e-01  1.08724558e+00 -2.15115473e-01 -1.02000678e+00
  1.52322412e+00  9.74927902e-01 -2.22520933e-01 -3.63332182e-02]","[-0.09997912  0.06211155  0.11903572  0.0086486   0.12611121 -2.5952034
 -0.0416429   0.07802636  0.26157987 -0.05624072 -0.2511072   0.4462293 ]","[-0.3673085868358612, -0.004255682695657015, 0.10322907567024231, -0.4916366934776306, 0.428593248128891, -2.649259567260742, 0.20004171133041382, 0.1135503351688385, 0.275022953748703, 0.4496576488018036, -0.541473925113678, 0.6000308394432068]"
