step,phase,obs,action_raw,action_clipped,action_scaled
73,0.5703125,"[-0.42755508 -0.9039893  -0.02651215  0.01964569 -0.0468132   0.02263737
 -1.6940807  -0.87199664]",[-1.7909505 -1.3252953],[-1.7909505 -1.3252953],[-0.44773763 -0.33132383]
74,0.578125,"[-0.47139674 -0.8819213  -0.03566837  0.0246048  -0.04285717  0.02439556
 -1.7909505  -1.3252953 ]",[-1.6725734 -1.2452537],[-1.6725734 -1.2452537],[-0.41814336 -0.31131342]
75,0.5859375,"[-0.51410276 -0.8577286  -0.04482365  0.02803802 -0.04417581  0.00945053
 -1.6725734  -1.2452537 ]",[-1.1826683 -1.0751061],[-1.1826683 -1.0751061],[-0.29566708 -0.26877654]
76,0.59375,"[-5.5557024e-01 -8.3146960e-01 -5.2071571e-02  2.9182434e-02
 -3.4945011e-02  6.5937045e-04 -1.1826683e+00 -1.0751061e+00]",[-0.89957976 -0.82434124],[-0.89957976 -0.82434124],[-0.22489494 -0.20608531]
77,0.6015625,"[-0.5956993  -0.8032075  -0.05817509  0.02765656 -0.03230772 -0.01604395
 -0.89957976 -0.82434124]",[-0.6167768 -0.628232 ],[-0.6167768 -0.628232 ],[-0.1541942 -0.157058 ]
78,0.609375,"[-0.6343933  -0.77301043 -0.0642786   0.02269745 -0.0265934  -0.02263737
 -0.6167768  -0.628232  ]",[-0.23752439 -0.5059538 ],[-0.23752439 -0.5059538 ],[-0.0593811  -0.12648845]
79,0.6171875,"[-0.671559   -0.7409511  -0.06885624  0.01926422 -0.02439556 -0.01736259
 -0.23752439 -0.5059538 ]",[ 0.06133607 -0.403175  ],[ 0.06133607 -0.403175  ],[ 0.01533402 -0.10079375]
80,0.625,"[-0.70710677 -0.70710677 -0.07305241  0.01583099 -0.01824179 -0.02043953
  0.06133607 -0.403175  ]",[ 0.10629275 -0.18367402],[ 0.10629275 -0.18367402],[ 0.02657319 -0.04591851]
81,0.6328125,"[-0.7409511  -0.671559   -0.0768671   0.00934601 -0.01912089 -0.03318682
  0.10629275 -0.18367402]",[-0.10170336  0.00963406],[-0.10170336  0.00963406],[-0.02542584  0.00240852]
82,0.640625,"[-0.77301043 -0.6343933  -0.07953739  0.00514984 -0.01076927 -0.01384611
 -0.10170336  0.00963406]",[-0.5917022   0.19125545],[-0.5917022   0.19125545],[-0.14792556  0.04781386]
83,0.6484375,"[-8.0320752e-01 -5.9569931e-01 -8.0681801e-02  2.0980835e-03
  6.5937045e-04 -1.9120885e-02 -5.9170222e-01  1.9125545e-01]",[-1.469966   1.0073111],[-1.469966   1.0073111],[-0.3674915   0.25182778]
84,0.65625,"[-8.3146960e-01 -5.5557024e-01 -7.9918861e-02 -2.8610229e-03
 -2.1982193e-04 -2.0879079e-02 -1.4699661e+00  1.0073111e+00]",[-2.0956302  1.2206317],[-2.0956302  1.2206317],[-0.52390754  0.30515793]
85,0.6640625,"[-0.8577286  -0.51410276 -0.08106327 -0.00514984 -0.00329666 -0.00989008
 -2.0956302   1.2206317 ]",[-1.9912224   0.94239384],[-1.9912224   0.94239384],[-0.4978056   0.23559846]
86,0.671875,"[-8.8192129e-01 -4.7139674e-01 -8.1063271e-02 -7.4386597e-03
 -2.1982193e-04 -8.1318859e-03 -1.9912224e+00  9.4239384e-01]",[-1.5669068  0.589653 ],[-1.5669068  0.589653 ],[-0.3917267   0.14741325]
87,0.6796875,"[-0.9039893  -0.42755508 -0.08144474 -0.0082016  -0.00417585 -0.00285711
 -1.5669068   0.589653  ]",[-1.5577108   0.03807585],[-1.5577108   0.03807585],[-0.3894277   0.00951896]
88,0.6875,"[-0.9238795  -0.38268343 -0.08373356 -0.00743866 -0.01999998  0.00593405
 -1.5577108   0.03807585]",[-2.2610364  -0.70552105],[-2.2610364  -0.70552105],[-0.5652591  -0.17638026]
89,0.6953125,"[-0.94154406 -0.33688986 -0.09060001 -0.00514984 -0.03802195  0.01912089
 -2.2610364  -0.70552105]",[-2.1366286 -1.1773162],[-2.1366286 -1.1773162],[-0.53415716 -0.29432905]
90,0.703125,"[-9.5694035e-01 -2.9028466e-01 -9.5560074e-02 -1.9073486e-04
 -2.3516465e-02  2.3956014e-02 -2.1366286e+00 -1.1773162e+00]",[-1.8505605 -1.2684697],[-1.8505605 -1.2684697],[-0.46264014 -0.31711742]
91,0.7109375,"[-0.97003126 -0.24298018 -0.10128212  0.00362396 -0.03054943  0.01428576
 -1.8505605  -1.2684697 ]",[-1.4905988 -1.2642547],[-1.4905988 -1.2642547],[-0.3726497  -0.31606367]
92,0.71875,"[-0.98078525 -0.19509032 -0.10738564  0.00591278 -0.0248352   0.00989008
 -1.4905988  -1.2642547 ]",[-1.0197622 -1.030897 ],[-1.0197622 -1.030897 ],[-0.25494054 -0.25772426]
93,0.7265625,"[-9.8917651e-01 -1.4673047e-01 -1.1310768e-01  6.6757202e-03
 -3.4945011e-02  6.5937045e-04 -1.0197622e+00 -1.0308970e+00]",[-0.45723116 -0.6758176 ],[-0.45723116 -0.6758176 ],[-0.11430779 -0.1689544 ]
94,0.734375,"[-0.9951847  -0.09801714 -0.11844826  0.00629425 -0.0257143  -0.00505495
 -0.45723116 -0.6758176 ]",[ 0.00676601 -0.48541093],[ 0.00676601 -0.48541093],[ 0.0016915  -0.12135273]
95,0.7421875,"[-0.99879545 -0.04906768 -0.12302589  0.00514984 -0.02219782 -0.0063736
  0.00676601 -0.48541093]",[ 0.43219322 -0.3450355 ],[ 0.43219322 -0.3450355 ],[ 0.1080483  -0.08625887]
96,0.75,"[-1.0000000e+00 -1.8369701e-16 -1.2684059e-01  2.4795532e-03
 -1.7362595e-02 -2.1318723e-02  4.3219322e-01 -3.4503549e-01]",[ 0.68860316 -0.19432412],[ 0.68860316 -0.19432412],[ 0.17215079 -0.04858103]
97,0.7578125,"[-0.99879545  0.04906768 -0.12989235 -0.00324249 -0.01120882 -0.02439556
  0.68860316 -0.19432412]",[ 0.73428327 -0.06888318],[ 0.73428327 -0.06888318],[ 0.18357082 -0.0172208 ]
98,0.765625,"[-0.9951847   0.09801714 -0.13103676 -0.00705719 -0.00153847 -0.01384611
  0.73428327 -0.06888318]",[0.3655787  0.07821676],[0.3655787  0.07821676],[0.09139468 0.01955419]
99,0.7734375,"[-0.9891765   0.14673047 -0.12989235 -0.01010895  0.01032963 -0.0164835
  0.3655787   0.07821676]",[-0.33961064  0.79264826],[-0.33961064  0.79264826],[-0.08490266  0.19816206]
100,0.78125,"[-0.98078525  0.19509032 -0.12722206 -0.01392365  0.01208792 -0.01956043
 -0.33961064  0.79264826]",[-1.1345096  1.1093857],[-1.1345096  1.1093857],[-0.2836274   0.27734643]
101,0.7890625,"[-0.97003126  0.24298018 -0.12531471 -0.01583099  0.01604395 -0.00329666
 -1.1345096   1.1093857 ]",[-1.0495619  0.9291882],[-1.0495619  0.9291882],[-0.26239046  0.23229705]
102,0.796875,"[-0.95694035  0.29028466 -0.12188148 -0.01773834  0.01868134 -0.01252747
 -1.0495619   0.9291882 ]",[-1.0036837  0.6528856],[-1.0036837  0.6528856],[-0.25092092  0.1632214 ]
103,0.8046875,"[-0.94154406  0.33688986 -0.11806679 -0.01926422  0.0156044  -0.0046154
 -1.0036837   0.6528856 ]",[-1.9684454   0.12937161],[-1.9684454   0.12937161],[-0.49211136  0.0323429 ]
104,0.8125,"[-0.9238795   0.38268343 -0.11577797 -0.01888275  0.00813189  0.00417585
 -1.9684454   0.12937161]",[-2.1017497 -0.537354 ],[-2.1017497 -0.537354 ],[-0.5254374 -0.1343385]
105,0.8203125,"[-0.9039893   0.42755508 -0.11615944 -0.01735687 -0.01208792  0.01164837
 -2.1017497  -0.537354  ]",[-1.6837581  -0.69767475],[-1.6837581  -0.69767475],[-0.42093953 -0.17441869]
106,0.828125,"[-0.8819213   0.47139674 -0.11692238 -0.01392365  0.00329666  0.0257143
 -1.6837581  -0.69767475]",[-1.191945  -0.9004853],[-1.191945  -0.9004853],[-0.29798624 -0.22512132]
107,0.8359375,"[-0.8577286   0.51410276 -0.11730385 -0.01010895 -0.00329666  0.01296701
 -1.191945   -0.9004853 ]",[-0.67595387 -1.0077095 ],[-0.67595387 -1.0077095 ],[-0.16898847 -0.25192738]
108,0.84375,"[-0.8314696   0.55557024 -0.1192112  -0.00782013 -0.01384611  0.00901098
 -0.67595387 -1.0077095 ]",[-0.18249649 -0.9857495 ],[-0.18249649 -0.9857495 ],[-0.04562412 -0.24643737]
109,0.8515625,"[-0.8032075   0.5956993  -0.12188148 -0.00743866 -0.01604395 -0.00417585
 -0.18249649 -0.9857495 ]",[ 0.28602874 -0.74477774],[ 0.28602874 -0.74477774],[ 0.07150719 -0.18619443]
110,0.859375,"[-0.77301043  0.6343933  -0.12493324 -0.00743866 -0.01824179  0.00197802
  0.28602874 -0.74477774]",[ 0.8610078 -0.5262021],[ 0.8610078 -0.5262021],[ 0.21525195 -0.13155052]
111,0.8671875000000001,"[-0.7409511   0.671559   -0.12760353 -0.0082016  -0.00857143 -0.00813189
  0.8610078  -0.5262021 ]",[ 1.2938589  -0.35142034],[ 1.2938589  -0.35142034],[ 0.32346472 -0.08785509]
112,0.8750000000000001,"[-0.70710677  0.70710677 -0.12760353 -0.01049042  0.00197802 -0.01736259
  1.2938589  -0.35142034]",[ 1.559361   -0.19956778],[ 1.559361   -0.19956778],[ 0.38984025 -0.04989194]
113,0.8828125000000001,"[-0.671559    0.7409511  -0.12607765 -0.01583099  0.01296701 -0.02615385
  1.559361   -0.19956778]",[ 1.5782177  -0.05322306],[ 1.5782177  -0.05322306],[ 0.39455444 -0.01330576]
114,0.8906250000000001,"[-0.6343933   0.77301043 -0.12264442 -0.02002716  0.01692305 -0.01604395
  1.5782177  -0.05322306]",[ 1.503097 -0.011932],[ 1.503097 -0.011932],[ 0.37577426 -0.002983  ]
