step,phase,obs,action_raw,action_clipped,action_scaled
34,0.53125,"[-0.19509032 -0.98078525 -0.06542301  0.03108978  0.02527475 -0.01208792
 -0.12067642 -0.08378134]",[-0.21748176 -0.07287464],[-0.21748176 -0.07287464],[-0.05437044 -0.01821866]
35,0.546875,"[-0.29028466 -0.95694035 -0.06046391  0.02803802  0.0274725  -0.01868134
 -0.21748176 -0.07287464]",[-0.29666045 -0.07494391],[-0.29666045 -0.07494391],[-0.07416511 -0.01873598]
36,0.5625,"[-0.38268343 -0.9238795  -0.05245304  0.02422333  0.04153843 -0.02175827
 -0.29666045 -0.07494391]",[-0.33542386 -0.07147307],[-0.33542386 -0.07147307],[-0.08385596 -0.01786827]
37,0.578125,"[-0.47139674 -0.8819213  -0.04444218  0.02002716  0.04725275 -0.0164835
 -0.33542386 -0.07147307]",[-0.42741823 -0.05860908],[-0.42741823 -0.05860908],[-0.10685456 -0.01465227]
38,0.59375,"[-0.55557024 -0.8314696  -0.03719425  0.0169754   0.0248352  -0.01516485
 -0.42741823 -0.05860908]",[-0.45423803 -0.03828227],[-0.45423803 -0.03828227],[-0.11355951 -0.00957057]
39,0.609375,"[-0.6343933  -0.77301043 -0.03376102  0.01392365  0.01032963 -0.01692305
 -0.45423803 -0.03828227]",[-0.4620687  -0.03746112],[-0.4620687  -0.03746112],[-0.11551718 -0.00936528]
40,0.625,"[-0.70710677 -0.70710677 -0.03414249  0.01010895 -0.01032963 -0.01736259
 -0.4620687  -0.03746112]",[-0.51780903 -0.02702649],[-0.51780903 -0.02702649],[-0.12945226 -0.00675662]
41,0.640625,"[-0.77301043 -0.6343933  -0.03719425  0.00782013 -0.02131872 -0.00769234
 -0.51780903 -0.02702649]",[-0.5552835  -0.01799574],[-0.5552835  -0.01799574],[-0.13882087 -0.00449893]
42,0.65625,"[-0.8314696  -0.55557024 -0.03719425  0.00705719 -0.02131872 -0.00329666
 -0.5552835  -0.01799574]",[-0.5634957 -0.0168364],[-0.5634957 -0.0168364],[-0.14087392 -0.0042091 ]
43,0.671875,"[-0.8819213  -0.47139674 -0.05359745  0.00705719 -0.05604391  0.00153847
 -0.5634957  -0.0168364 ]",[-0.6129403   0.02633093],[-0.6129403   0.02633093],[-0.15323508  0.00658273]
44,0.6875,"[-9.2387950e-01 -3.8268343e-01 -6.4278603e-02  7.0571899e-03
 -4.5494463e-02 -6.5937045e-04 -6.1294031e-01  2.6330933e-02]",[-0.63373667  0.0332067 ],[-0.63373667  0.0332067 ],[-0.15843417  0.00830167]
45,0.703125,"[-9.5694035e-01 -2.9028466e-01 -7.6104164e-02  7.0571899e-03
 -5.2087881e-02  6.5937045e-04 -6.3373667e-01  3.3206698e-02]",[-0.4859747   0.00632666],[-0.4859747   0.00632666],[-0.12149367  0.00158166]
46,0.71875,"[-9.8078525e-01 -1.9509032e-01 -8.8311195e-02  7.0571899e-03
 -5.2527428e-02 -6.5937045e-04 -4.8597470e-01  6.3266568e-03]",[-0.37323597 -0.01125725],[-0.37323597 -0.01125725],[-0.09330899 -0.00281431]
47,0.734375,"[-9.9518472e-01 -9.8017141e-02 -1.0051918e-01  7.0571899e-03
 -4.9890138e-02 -2.1982193e-04 -3.7323597e-01 -1.1257254e-02]",[-0.28696102 -0.03202914],[-0.28696102 -0.03202914],[-0.07174025 -0.00800728]
48,0.75,"[-1.0000000e+00 -1.8369701e-16 -1.1120033e-01  7.0571899e-03
 -4.5054913e-02  1.0989190e-03 -2.8696102e-01 -3.2029137e-02]",[-0.19788507 -0.05098033],[-0.19788507 -0.05098033],[-0.04947127 -0.01274508]
49,0.765625,"[-0.9951847   0.09801714 -0.12188148  0.00743866 -0.04725275  0.00109892
 -0.19788507 -0.05098033]",[-0.13567665 -0.06479484],[-0.13567665 -0.06479484],[-0.03391916 -0.01619871]
50,0.78125,"[-0.98078525  0.19509032 -0.12951088  0.00705719 -0.03934069 -0.00153847
 -0.13567665 -0.06479484]",[-0.05160037 -0.09161129],[-0.05160037 -0.09161129],[-0.01290009 -0.02290282]
51,0.796875,"[-9.5694035e-01  2.9028466e-01 -1.3370705e-01  7.0571899e-03
 -9.8900795e-03 -6.5937045e-04 -5.1600371e-02 -9.1611288e-02]",[-0.00963227 -0.10792024],[-0.00963227 -0.10792024],[-0.00240807 -0.02698006]
52,0.8125,"[-9.2387950e-01  3.8268343e-01 -1.3218117e-01  7.0571899e-03
  2.2637367e-02 -2.1982193e-04 -9.6322671e-03 -1.0792024e-01]",[ 0.09849995 -0.14605463],[ 0.09849995 -0.14605463],[ 0.02462499 -0.03651366]
53,0.828125,"[-8.8192129e-01  4.7139674e-01 -1.2607765e-01  7.0571899e-03
  2.6593400e-02 -6.5937045e-04  9.8499946e-02 -1.4605463e-01]",[ 0.15735057 -0.17224467],[ 0.15735057 -0.17224467],[ 0.03933764 -0.04306117]
54,0.84375,"[-0.8314696   0.55557024 -0.11654091  0.00705719  0.07098904 -0.00109892
  0.15735057 -0.17224467]",[ 0.21676579 -0.1712051 ],[ 0.21676579 -0.1712051 ],[ 0.05419145 -0.04280128]
55,0.859375,"[-0.77301043  0.6343933  -0.10318947  0.00667572  0.08065929 -0.00109892
  0.21676579 -0.1712051 ]",[ 0.17918292 -0.14302081],[ 0.17918292 -0.14302081],[ 0.04479573 -0.0357552 ]
56,0.8750000000000001,"[-7.0710677e-01  7.0710677e-01 -8.8311195e-02  6.6757202e-03
  7.0549488e-02  6.5937045e-04  1.7918292e-01 -1.4302081e-01]",[ 0.10754638 -0.08274772],[ 0.10754638 -0.08274772],[ 0.0268866  -0.02068693]
57,0.8906250000000001,"[-6.3439327e-01  7.7301043e-01 -7.2670937e-02  6.6757202e-03
  6.6593364e-02 -2.1982193e-04  1.0754638e-01 -8.2747720e-02]",[ 0.01399786 -0.04410496],[ 0.01399786 -0.04410496],[ 0.00349947 -0.01102624]
58,0.9062499999999999,"[-5.5557024e-01  8.3146960e-01 -5.2834511e-02  6.6757202e-03
  8.6813167e-02 -6.5937045e-04  1.3997860e-02 -4.4104956e-02]",[-0.16879556  0.04923465],[-0.16879556  0.04923465],[-0.04219889  0.01230866]
59,0.9218749999999999,"[-4.7139674e-01  8.8192129e-01 -4.1390419e-02  6.6757202e-03
  8.1538491e-02 -6.5937045e-04 -1.6879556e-01  4.9234647e-02]",[-0.5823473   0.22953728],[-0.5823473   0.22953728],[-0.14558682  0.05738432]
