step,phase,obs,action_raw,action_clipped,action_scaled
0,0.0,"[ 0.0000000e+00  1.0000000e+00  1.3542175e-02  1.6593933e-02
 -6.5937045e-04 -6.5937045e-04  0.0000000e+00  0.0000000e+00]",[ 0.5655027 -0.2049716],[ 0.5655027 -0.2049716],[ 0.14137568 -0.0512429 ]
1,0.0078125,"[ 4.9067676e-02  9.9879545e-01  1.3923645e-02  1.6593933e-02
 -2.1982193e-04 -2.1982193e-04  5.6550270e-01 -2.0497160e-01]",[ 0.20685008 -0.22997497],[ 0.20685008 -0.22997497],[ 0.05171252 -0.05749374]
2,0.015625,"[ 9.8017141e-02  9.9518472e-01  1.3542175e-02  1.6593933e-02
 -2.1982193e-04 -2.1982193e-04  2.0685008e-01 -2.2997497e-01]",[-0.22469807 -0.11188334],[-0.22469807 -0.11188334],[-0.05617452 -0.02797084]
3,0.0234375,"[ 1.4673047e-01  9.8917651e-01  1.3923645e-02  1.6593933e-02
 -2.1982193e-04 -2.1982193e-04 -2.2469807e-01 -1.1188334e-01]",[-0.23454177  0.23846743],[-0.23454177  0.23846743],[-0.05863544  0.05961686]
4,0.03125,"[ 1.9509032e-01  9.8078525e-01  1.3542175e-02  1.6593933e-02
 -1.0989190e-03 -2.1982193e-04 -2.3454177e-01  2.3846743e-01]",[-0.44857484  0.66052234],[-0.44857484  0.66052234],[-0.11214371  0.16513059]
5,0.0390625,"[ 2.4298018e-01  9.7003126e-01  1.3542175e-02  1.6593933e-02
 -6.5937045e-04  2.1982193e-04 -4.4857484e-01  6.6052234e-01]",[-0.0533198   0.88494587],[-0.0533198   0.88494587],[-0.01332995  0.22123647]
6,0.046875,"[ 2.9028466e-01  9.5694035e-01  1.3923645e-02  1.6593933e-02
 -2.1982193e-04 -6.5937045e-04 -5.3319797e-02  8.8494587e-01]",[-0.11314523  0.8228845 ],[-0.11314523  0.8228845 ],[-0.02828631  0.20572113]
7,0.05468750000000001,"[ 3.3688986e-01  9.4154406e-01  1.3542175e-02  1.6593933e-02
 -1.0989190e-03 -2.1982193e-04 -1.1314523e-01  8.2288450e-01]",[0.04348253 0.5162735 ],[0.04348253 0.5162735 ],[0.01087063 0.12906837]
8,0.0625,"[ 3.8268343e-01  9.2387950e-01  1.3923645e-02  1.6593933e-02
 -2.1982193e-04 -6.5937045e-04  4.3482535e-02  5.1627350e-01]",[-0.10186908  0.7026193 ],[-0.10186908  0.7026193 ],[-0.02546727  0.17565483]
9,0.0703125,"[ 4.27555084e-01  9.03989315e-01  1.35421753e-02  1.65939331e-02
 -2.19821930e-04 -6.59370446e-04 -1.01869084e-01  7.02619314e-01]",[-0.00746604  0.803822  ],[-0.00746604  0.803822  ],[-0.00186651  0.2009555 ]
10,0.078125,"[ 4.7139674e-01  8.8192129e-01  1.3542175e-02  1.6593933e-02
 -6.5937045e-04  6.5937045e-04 -7.4660406e-03  8.0382198e-01]",[-0.1567893   0.85023695],[-0.1567893   0.85023695],[-0.03919733  0.21255924]
11,0.0859375,"[ 5.1410276e-01  8.5772860e-01  1.3542175e-02  1.6593933e-02
 -1.0989190e-03 -2.1982193e-04 -1.5678930e-01  8.5023695e-01]",[-0.10417803  1.3449931 ],[-0.10417803  1.3449931 ],[-0.02604451  0.33624828]
12,0.09375,"[ 5.5557024e-01  8.3146960e-01  1.3542175e-02  1.6593933e-02
 -6.5937045e-04  2.1982193e-04 -1.0417803e-01  1.3449931e+00]",[ 0.10578529 -0.2238739 ],[ 0.10578529 -0.2238739 ],[ 0.02644632 -0.05596847]
13,0.1015625,"[ 5.9569931e-01  8.0320752e-01  1.3542175e-02  1.6593933e-02
 -2.1982193e-04 -6.5937045e-04  1.0578529e-01 -2.2387390e-01]",[-0.06976432  1.2554684 ],[-0.06976432  1.2554684 ],[-0.01744108  0.3138671 ]
14,0.10937500000000001,"[ 6.3439327e-01  7.7301043e-01  1.3542175e-02  1.6593933e-02
  2.1982193e-04 -2.1982193e-04 -6.9764316e-02  1.2554684e+00]",[ 0.5253013  -0.40675384],[ 0.5253013  -0.40675384],[ 0.13132532 -0.10168846]
15,0.1171875,"[ 6.7155898e-01  7.4095112e-01  1.3542175e-02  1.6593933e-02
 -6.5937045e-04 -6.5937045e-04  5.2530128e-01 -4.0675384e-01]",[0.561244  0.2444874],[0.561244  0.2444874],[0.140311   0.06112185]
16,0.125,"[ 7.0710677e-01  7.0710677e-01  1.3923645e-02  1.6593933e-02
  2.1982193e-04 -6.5937045e-04  5.6124401e-01  2.4448740e-01]",[0.75722885 0.5752883 ],[0.75722885 0.5752883 ],[0.18930721 0.14382207]
17,0.1328125,"[ 7.4095112e-01  6.7155898e-01  1.3923645e-02  1.6593933e-02
 -2.1982193e-04 -2.1982193e-04  7.5722885e-01  5.7528830e-01]",[0.6931833  0.60834277],[0.6931833  0.60834277],[0.17329583 0.15208569]
18,0.140625,"[ 0.77301043  0.6343933   0.01354218  0.01621246 -0.00285711 -0.00109892
  0.6931833   0.60834277]",[0.1904709 0.4466471],[0.1904709 0.4466471],[0.04761773 0.11166178]
