step,phase,obs,action_scaled,smoothed_joint_pos
100,0.7734375,"[ 4.5019021e-04  8.5055130e-04  4.1707698e-04  1.0065947e-02
  1.2731169e-02 -9.9986815e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -2.1800995e-02  1.3406066e-02  4.8501585e-03
 -1.8646526e-01  2.0225662e-01  5.8804512e-02 -3.3623964e-02
 -1.9346008e-02  1.7273235e-01 -2.0396873e-01 -1.0989190e-03
 -2.1982193e-04 -6.5937045e-04 -6.5937045e-04  2.0710556e-04
 -6.5937045e-04 -6.5937045e-04  1.0989190e-03  2.1982193e-04
 -1.0306617e-04  9.6162295e-01  7.8661472e-01  1.1732564e+00
  4.7450063e-01 -4.8996916e+00  2.5206752e+00 -1.3138475e-01
  6.8016386e-01  1.3742268e+00 -1.0676369e-01 -9.8917651e-01
  1.4673047e-01]","[ 0.44761392  0.03414932  0.24992123  0.05391886 -1.2221829   0.6505926
 -0.3492522   0.21815106  0.37079823  0.03037585]","[0.11525806784629822, 0.0662890076637268, 0.2592516243457794, -0.4177180826663971, -1.0686819553375244, 0.8890066146850586, -0.1923358291387558, 0.20792146027088165, 0.8588427305221558, -0.14350922405719757]"
110,0.8515625,"[-8.01869668e-04  1.11880840e-03 -2.98660743e-04  1.01290904e-02
  1.26884775e-02 -9.99868155e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -2.18009949e-02  1.34060662e-02  4.85015847e-03
 -1.86465263e-01  2.02256620e-01  5.88045120e-02 -3.36239636e-02
 -1.93460081e-02  1.72732353e-01 -2.03968734e-01 -1.09891896e-03
 -2.41756439e-03 -2.19821930e-04  2.19821930e-04 -3.08345276e-04
 -2.19821930e-04 -2.19821930e-04  2.19821930e-04 -2.19821930e-04
 -3.08082526e-04  1.74862933e+00  1.66973665e-01  8.53562951e-01
  1.71122432e-01 -4.71900845e+00  2.56840086e+00 -1.36700451e+00
  8.33377600e-01  1.48505235e+00  2.02674106e-01 -8.03207517e-01
  5.95699310e-01]","[ 0.25350443  0.2139597   0.23793057  0.1025874  -1.2064521   0.6271279
 -0.02884081  0.14366582  0.35770124 -0.00585703]","[0.07499442994594574, 0.1142151951789856, 0.23278175294399261, -0.4182698726654053, -1.060752272605896, 0.8873114585876465, -0.12389396131038666, 0.18753081560134888, 0.8603100180625916, -0.13807439804077148]"
120,0.9296874999999999,"[-4.1169263e-04  4.2067672e-04 -1.1044443e-04  1.0114132e-02
  1.2727448e-02 -9.9986792e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -2.1800995e-02  1.3406066e-02  4.8501585e-03
 -1.8646526e-01  2.0225662e-01  5.8804512e-02 -3.3623964e-02
 -1.9346008e-02  1.7273235e-01 -2.0396873e-01 -2.1982193e-04
 -2.1982193e-04 -6.5937045e-04 -2.1982193e-04 -3.0700743e-04
 -6.5937045e-04 -6.5937045e-04  2.1982193e-04  2.1982193e-04
  2.0584777e-04  1.1282314e+00  7.0021784e-01  3.7493241e-01
  2.9872292e-01 -3.9079566e+00  2.3230815e+00 -2.5209785e-01
  2.5899518e-01  1.5945208e+00  1.4635539e-01 -4.2755508e-01
  9.0398932e-01]","[ 0.36563742  0.07651144  0.10677104  0.03010714 -0.88450384  0.59795314
 -0.19777021  0.10405988  0.38680214  0.09886129]","[0.09323000907897949, 0.08161041885614395, 0.11235474050045013, -0.44991371035575867, -0.8266175389289856, 0.849155604839325, -0.13536617159843445, 0.11819775402545929, 0.887917697429657, -0.08355075120925903]"
130,1.0078125,"[ 8.7057022e-05  1.7532268e-04 -3.6568136e-04  1.0125303e-02
  1.2708284e-02 -9.9986792e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -2.1800995e-02  1.3406066e-02  4.8501585e-03
 -1.8646526e-01  2.0225662e-01  5.8804512e-02 -3.3623964e-02
 -1.9346008e-02  1.7273235e-01 -2.0396873e-01 -6.5937045e-04
 -2.1982193e-04 -6.5937045e-04 -2.1982193e-04  1.9731701e-06
  2.1982193e-04 -6.5937045e-04  2.1982193e-04  2.1982193e-04
  7.8671513e-07  1.1714368e+00  4.2161575e-01  3.3600485e-01
  1.8321314e-01 -3.0147057e+00  2.1056771e+00 -5.1749092e-01
  2.3750588e-01  1.4123080e+00  3.6523795e-01  4.9067676e-02
  9.9879545e-01]","[ 0.2873802   0.12854137  0.08133405  0.05217725 -0.7575271   0.51501423
 -0.10380384  0.05375842  0.3490004   0.08349647]","[0.04180537909269333, 0.09392918646335602, 0.06460345536470413, -0.45149216055870056, -0.614132285118103, 0.7789387106895447, -0.08056315779685974, 0.06339575350284576, 0.8608778715133667, -0.06347128003835678]"
140,1.0859375,"[ 1.5653858e-04  3.8439568e-04  3.8619775e-05  1.0096017e-02
  1.2621784e-02 -9.9986935e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -2.1800995e-02  1.3406066e-02  4.8501585e-03
 -1.8646526e-01  2.0225662e-01  5.8804512e-02 -3.3623964e-02
 -1.9346008e-02  1.7273235e-01 -2.0396873e-01 -2.1982193e-04
 -2.1982193e-04  2.1982193e-04 -2.1982193e-04  1.0323514e-04
 -2.1982193e-04  2.1982193e-04 -2.1982193e-04 -6.5937045e-04
  7.8671513e-07  1.1520371e+00  4.5500663e-01  3.8742697e-01
  2.1387321e-01 -3.0441551e+00  2.0459201e+00 -4.2728931e-01
  2.2715819e-01  1.3533502e+00  3.4533814e-01  5.1410276e-01
  8.5772860e-01]","[ 0.2887653   0.10361772  0.09918314  0.05134326 -0.7558626   0.5116136
 -0.11596237  0.05943277  0.337375    0.09067351]","[0.040386296808719635, 0.07687098532915115, 0.0888129249215126, -0.4480866491794586, -0.6096588373184204, 0.7620636224746704, -0.08382461220026016, 0.069107785820961, 0.8386133909225464, -0.061518594622612]"
150,1.1640625,"[-1.8512706e-04  3.0578606e-04  1.0078840e-04  1.0149266e-02
  1.2568935e-02 -9.9986959e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -2.1800995e-02  1.3406066e-02  4.8501585e-03
 -1.8646526e-01  2.0225662e-01  5.8804512e-02 -3.3623964e-02
 -1.9346008e-02  1.7273235e-01 -2.0396873e-01 -6.5937045e-04
  2.1982193e-04  2.1982193e-04  6.5937045e-04 -1.0323514e-04
 -6.5937045e-04  2.1982193e-04  2.1982193e-04 -2.1982193e-04
  1.0306617e-04  1.1144335e+00  4.3545198e-01  3.8109070e-01
  2.0332149e-01 -2.9606080e+00  2.0259504e+00 -4.3813610e-01
  2.2776905e-01  1.3118763e+00  3.7795761e-01  8.5772860e-01
  5.1410276e-01]","[ 0.27782798  0.11345662  0.09374894  0.05190095 -0.73949444  0.50418365
 -0.1034224   0.05531355  0.326091    0.09423438]","[0.029738569632172585, 0.0819784477353096, 0.0835430920124054, -0.4490357041358948, -0.5921258926391602, 0.7569836974143982, -0.0757840946316719, 0.06572599709033966, 0.829315185546875, -0.05591421574354172]"
160,1.2421875,"[ 8.7794423e-04  6.5751787e-04 -2.6354471e-06  1.0148846e-02
  1.2523039e-02 -9.9987006e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -2.1800995e-02  1.3406066e-02  4.8501585e-03
 -1.8646526e-01  2.0225662e-01  5.8804512e-02 -3.3623964e-02
 -1.9346008e-02  1.7273235e-01 -2.0396873e-01 -6.5937045e-04
 -1.0989190e-03 -2.1982193e-04 -2.1982193e-04 -2.0445234e-04
 -2.1982193e-04  2.1982193e-04 -6.5937045e-04 -6.5937045e-04
  2.6227630e-07  1.0973266e+00  4.3940356e-01  4.0355095e-01
  2.1352842e-01 -2.9446468e+00  2.0230176e+00 -4.2784530e-01
  2.2675440e-01  1.2839696e+00  3.6923277e-01  9.9879545e-01
  4.9067676e-02]","[ 0.2730821   0.10692666  0.1024321   0.05428715 -0.73707473  0.5073349
 -0.11052629  0.05757719  0.3210944   0.09012962]","[0.02379930578172207, 0.07890665531158447, 0.09000302851200104, -0.4464871287345886, -0.5858862400054932, 0.7562387585639954, -0.07810075581073761, 0.06671198457479477, 0.8219905495643616, -0.05809841305017471]"
170,1.3203125,"[-7.9844453e-05  2.7716698e-04 -1.8686804e-04  1.0149753e-02
  1.2583455e-02 -9.9986935e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -2.1800995e-02  1.3406066e-02  4.8501585e-03
 -1.8646526e-01  2.0225662e-01  5.8804512e-02 -3.3623964e-02
 -1.9346008e-02  1.7273235e-01 -2.0396873e-01 -6.5937045e-04
 -6.5937045e-04 -2.1982193e-04  1.0989190e-03  6.5781848e-07
 -2.1982193e-04  2.1982193e-04 -2.1982193e-04 -6.5937045e-04
  2.6227630e-07  1.0945808e+00  4.2829078e-01  4.6523416e-01
  2.3674124e-01 -3.0759230e+00  2.0836294e+00 -4.7730184e-01
  2.7019742e-01  1.2989590e+00  3.0493376e-01  9.0398932e-01
 -4.2755508e-01]","[ 0.2728002   0.10904537  0.11734921  0.061096   -0.77633524  0.5222999
 -0.11942433  0.06955713  0.3260076   0.07270699]","[0.022798102349042892, 0.07812255620956421, 0.10382454842329025, -0.4408484399318695, -0.6134700179100037, 0.7677608728408813, -0.08664491772651672, 0.07573085278272629, 0.8239121437072754, -0.07194153219461441]"
180,1.3984375,"[-1.3906347e-04  1.2591241e-03 -1.1727259e-03  1.0181062e-02
  1.2566731e-02 -9.9986911e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -2.1800995e-02  1.3406066e-02  4.8501585e-03
 -1.8646526e-01  2.0225662e-01  5.8804512e-02 -3.3623964e-02
 -1.9346008e-02  1.7273235e-01 -2.0396873e-01 -2.1982193e-04
 -2.1982193e-04 -2.1982193e-04  2.1982193e-04  1.0452825e-04
 -6.5937045e-04  6.5937045e-04  2.1982193e-04  2.1982193e-04
  2.6227630e-07  1.1345441e+00  4.8226351e-01  5.7384348e-01
  2.5463682e-01 -3.5046291e+00  2.2376022e+00 -5.2097350e-01
  3.9062193e-01  1.3729825e+00  2.0247647e-01  5.9569931e-01
 -8.0320752e-01]","[ 0.28595087  0.1225681   0.14842017  0.06357969 -0.89259565  0.5648259
 -0.13187882  0.10228067  0.34605646  0.04820695]","[0.03182066231966019, 0.08841727674007416, 0.13082310557365417, -0.4365786612033844, -0.7122143507003784, 0.804309606552124, -0.09906503558158875, 0.10369674116373062, 0.8404916524887085, -0.09648849815130234]"
190,1.4765625,"[-2.22215327e-04  8.92670476e-04 -1.53554080e-04  1.01623191e-02
  1.26200467e-02 -9.99868631e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -2.18009949e-02  1.34060662e-02  4.85015847e-03
 -1.86465263e-01  2.02256620e-01  5.88045120e-02 -3.36239636e-02
 -1.93460081e-02  1.72732353e-01 -2.03968734e-01 -2.19821930e-04
 -2.19821930e-04  2.19821930e-04 -6.59370446e-04 -1.03235143e-04
 -2.19821930e-04 -2.19821930e-04 -2.19821930e-04 -1.09891896e-03
 -1.01994876e-04  1.22356892e+00  5.70729196e-01  7.07426190e-01
  2.43936718e-01 -4.04832554e+00  2.44827890e+00 -5.77989876e-01
  5.59325457e-01  1.49403548e+00  1.11748561e-01  1.46730468e-01
 -9.89176512e-01]","[ 0.30560002  0.14723647  0.17986244  0.06090625 -1.0276754   0.6182537
 -0.1389032   0.14184219  0.37505287  0.02688268]","[0.051540762186050415, 0.11114217340946198, 0.1636284738779068, -0.4383021891117096, -0.8492604494094849, 0.8571234941482544, -0.11002865433692932, 0.14445120096206665, 0.8693183660507202, -0.11993853747844696]"
