step,phase,obs,action_raw,action_clipped,action_scaled
23,0.1796875,"[ 9.0398932e-01  4.2755508e-01 -1.1274881e-02 -1.9069354e-04
  7.0990543e-03  6.6751577e-03  2.4055758e-04  6.5922824e-04
  1.2030858e-04 -4.3957826e-04  3.3044708e-01  2.5240338e-01
 -1.0020971e+00 -2.1849281e-01]",[ 0.2702371   0.21169868 -0.97798073 -0.14319216],[ 0.2702371   0.21169868 -0.97798073 -0.14319216],[ 0.06755927  0.05292467 -0.24449518 -0.03579804]
24,0.1875,"[ 9.2387950e-01  3.8268343e-01 -1.1274881e-02 -1.9069354e-04
  6.9946512e-03  6.8658935e-03 -2.4453282e-09  1.0986851e-03
 -2.4060722e-04  6.5935520e-04  2.7023709e-01  2.1169868e-01
 -9.7798073e-01 -1.4319216e-01]",[ 0.20384039  0.15189695 -0.9291805  -0.08938219],[ 0.20384039  0.15189695 -0.9291805  -0.08938219],[ 0.0509601   0.03797424 -0.23229513 -0.02234555]
25,0.1953125,"[ 9.4154406e-01  3.3688986e-01 -1.1274881e-02 -1.9069354e-04
  7.0990543e-03  6.6751577e-03  1.2027854e-04  4.3950169e-04
 -1.2026676e-04 -4.3954008e-04  2.0384039e-01  1.5189695e-01
 -9.2918050e-01 -8.9382187e-02]",[ 0.11639395  0.11334563 -0.8609501  -0.0119216 ],[ 0.11639395  0.11334563 -0.8609501  -0.0119216 ],[ 0.02909849  0.02833641 -0.21523753 -0.0029804 ]
26,0.203125,"[ 9.56940353e-01  2.90284663e-01 -1.12748807e-02 -1.90693536e-04
  7.09905429e-03  6.67515770e-03  3.60865612e-04 -4.39457683e-04
  1.20308578e-04 -4.39578260e-04  1.16393946e-01  1.13345630e-01
 -8.60950112e-01 -1.19215995e-02]",[ 0.04168099  0.05680383 -0.75904536  0.04448517],[ 0.04168099  0.05680383 -0.75904536  0.04448517],[ 0.01042025  0.01420096 -0.18976134  0.01112129]
27,0.2109375,"[ 9.7003126e-01  2.4298018e-01 -1.1274881e-02 -1.9069354e-04
  7.0990543e-03  6.6751577e-03 -1.2030561e-04  9.1362262e-10
  1.0453245e-08 -2.1980342e-04  4.1680992e-02  5.6803830e-02
 -7.5904536e-01  4.4485167e-02]",[-0.06889614  0.01544555 -0.62351     0.01680802],[-0.06889614  0.01544555 -0.62351     0.01680802],[-0.01722404  0.00386139 -0.1558775   0.004202  ]
28,0.21875000000000003,"[ 9.8078525e-01  1.9509032e-01 -1.1274881e-02 -1.9069354e-04
  7.0990543e-03  6.6751577e-03 -1.2030561e-04  9.1362262e-10
  2.4061189e-04 -2.1979392e-04 -6.8896145e-02  1.5445545e-02
 -6.2351000e-01  1.6808018e-02]",[-0.12164545 -0.04677897 -0.6844909  -0.15851316],[-0.12164545 -0.04677897 -0.6844909  -0.15851316],[-0.03041136 -0.01169474 -0.17112273 -0.03962829]
29,0.22656249999999997,"[ 9.8917651e-01  1.4673047e-01 -1.1274881e-02 -1.9069354e-04
  7.0990543e-03  6.6751577e-03  2.4058465e-04  2.1972565e-04
  1.2031377e-04 -1.9088695e-08 -1.2164545e-01 -4.6778969e-02
 -6.8449092e-01 -1.5851316e-01]",[ 0.06299047 -0.10647529 -1.0447414  -0.16852775],[ 0.06299047 -0.10647529 -1.0447414  -0.16852775],[ 0.01574762 -0.02661882 -0.26118535 -0.04213194]
30,0.234375,"[ 9.95184720e-01  9.80171412e-02 -1.11704944e-02  7.09209025e-10
  5.84631693e-03  6.67533884e-03  1.20282453e-03  1.09864131e-03
 -1.41946403e-02  1.54023373e-03  6.29904717e-02 -1.06475286e-01
 -1.04474139e+00 -1.68527752e-01]",[ 0.14520404 -0.12027084 -0.96892995 -0.10651742],[ 0.14520404 -0.12027084 -0.96892995 -0.10651742],[ 0.03630101 -0.03006771 -0.24223249 -0.02662935]
31,0.2421875,"[ 9.9879545e-01  4.9067676e-02 -1.0857331e-02  5.7209231e-04
  1.5659952e-03  6.8664271e-03  1.4434368e-03  2.4171171e-03
 -2.4420388e-02 -4.3866751e-04  1.4520404e-01 -1.2027084e-01
 -9.6892995e-01 -1.0651742e-01]",[ 0.2132838  -0.09258161 -0.86606544 -0.07008535],[ 0.2132838  -0.09258161 -0.86606544 -0.07008535],[ 0.05332095 -0.0231454  -0.21651636 -0.01752134]
32,0.25,"[ 1.0000000e+00  6.1232343e-17 -1.0857328e-02  9.5348677e-04
 -5.4287193e-03  7.0568435e-03  1.5882362e-08  1.5381639e-03
 -3.7411299e-02  4.3475835e-04  2.1328381e-01 -9.2581607e-02
 -8.6606544e-01 -7.0085347e-02]",[ 0.2635947  -0.02368929 -0.7634183  -0.07565829],[ 0.2635947  -0.02368929 -0.7634183  -0.07565829],[ 0.06589867 -0.00592232 -0.19085458 -0.01891457]
