step,phase,obs,action_scaled,smoothed_joint_pos
100,0.7734375,"[-9.8917651e-01  1.4673047e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -7.5589180e-02  6.0708314e-02 -8.1198122e-03
 -8.5755348e-02  1.7356887e-01  7.9403877e-02 -1.1990350e-03
 -8.0000646e-02  4.5319557e-02 -1.8083063e-01 -2.4175644e-03
 -6.5937045e-04  1.2527466e-02  1.9780160e-03  1.4155317e-03
 -1.0989190e-03 -1.0989190e-03  1.6483499e-02 -6.5937045e-04
  1.4193297e-03 -9.1840285e-01 -2.3150925e-01  2.3184070e-01
  6.7443347e-01  2.1230388e+00  7.7648997e-01 -1.7908090e-01
 -1.3234030e-01 -5.7227492e-01 -1.5525023e+00  4.1137584e-03
 -2.1371488e-02  1.0000269e-01 -2.6138749e-02  1.1425614e-01
 -1.1949950e-01]","[-0.22968914 -0.0612469   0.0595722   0.17009738  0.52902323  0.1939823
 -0.04892738 -0.03058601 -0.14036576 -0.38939837]","[-0.4789145886898041, -0.08648861944675446, 0.04713332653045654, -0.3330295979976654, 0.6819372177124023, 0.44416359066963196, -0.01312389224767685, -0.02455156110227108, 0.3544192612171173, -0.5369064807891846]"
110,0.8515625,"[-8.03207517e-01  5.95699310e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -8.51259232e-02  5.53677380e-02  1.05722044e-02
 -8.61368179e-02  1.68910891e-01  8.01668167e-02 -1.56948846e-02
 -6.55047968e-02  4.60824966e-02 -1.78778112e-01 -4.61540231e-03
 -2.85711302e-03  9.01098270e-03 -3.29666142e-03 -3.55269364e-03
  6.59370446e-04 -5.49449911e-03  5.05495071e-03  2.19821930e-04
  4.63606877e-04 -9.21578765e-01 -2.89945453e-01  2.61615396e-01
  7.23639250e-01  2.08992624e+00  7.78852105e-01 -2.40472198e-01
 -7.46560395e-02 -5.01152396e-01 -1.57605147e+00  1.68905277e-02
  2.52931900e-02  9.96715501e-02 -2.48407479e-02  1.14131823e-01
 -1.08442575e-01]","[-0.23071928 -0.07185607  0.06516826  0.18157887  0.5223826   0.19452083
 -0.05950387 -0.01885067 -0.12480484 -0.3935421 ]","[-0.4811553359031677, -0.1010870710015297, 0.05505221337080002, -0.31951969861984253, 0.6732048392295837, 0.4444116950035095, -0.028677258640527725, -0.009831635281443596, 0.37378138303756714, -0.5439321994781494]"
120,0.9296874999999999,"[-4.27555084e-01  9.03989315e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -9.42821503e-02  4.46865857e-02  2.23977659e-02
 -8.68997574e-02  1.65021956e-01  8.36000443e-02 -2.71389764e-02
 -5.52051142e-02  4.91342545e-02 -1.77407175e-01 -4.61540231e-03
 -5.93404798e-03  8.13188590e-03 -6.59370446e-04 -1.13147392e-03
  1.09891896e-03 -6.37359638e-03  4.17585392e-03  6.59370446e-04
 -2.40951870e-03 -9.08702016e-01 -2.51736492e-01  2.38370121e-01
  7.25164771e-01  2.09093499e+00  7.89448082e-01 -1.89858198e-01
 -9.45127308e-02 -5.14853239e-01 -1.55676103e+00  2.32049022e-02
  3.20611931e-02  1.00663766e-01 -2.22877488e-02  1.17153093e-01
 -9.95306820e-02]","[-0.22654298 -0.0602518   0.05808397  0.18026464  0.5231422   0.19787386
 -0.04435171 -0.02532637 -0.13041624 -0.38851738]","[-0.47772473096847534, -0.09469790756702423, 0.05068366974592209, -0.3182432949542999, 0.6724330186843872, 0.4469887614250183, -0.019854474812746048, -0.012448149733245373, 0.3724391758441925, -0.5398821234703064]"
130,1.0078125,"[ 4.9067676e-02  9.9879545e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -9.8859787e-02  3.2479554e-02  3.0790100e-02
 -8.6899757e-02  1.6362634e-01  8.4744453e-02 -3.8201600e-02
 -4.5668371e-02  5.2948952e-02 -1.8363392e-01 -6.5937045e-04
 -5.9340480e-03 -2.1982193e-04 -2.1982193e-04 -1.0345638e-03
  1.5384675e-03 -6.8131448e-03  1.5384675e-03  1.9780160e-03
 -3.2810934e-03 -8.7553346e-01 -1.3893729e-01  1.7084441e-01
  6.7247051e-01  2.1310694e+00  8.0504882e-01 -4.3258183e-02
 -1.7675982e-01 -6.0448956e-01 -1.5028294e+00  2.0971876e-02
  3.5350196e-02  4.9763508e-02 -1.8709371e-02  1.2076440e-01
 -8.9058973e-02]","[-0.21766299 -0.03214535  0.04119928  0.16709048  0.53558993  0.20168996
 -0.00640019 -0.04643274 -0.15394992 -0.3726547 ]","[-0.4696829319000244, -0.06787941604852676, 0.034711480140686035, -0.3302170932292938, 0.681344211101532, 0.45085838437080383, 0.014921419322490692, -0.03177806735038757, 0.3516383469104767, -0.52737957239151]"
140,1.0859375,"[ 5.1410276e-01  8.5772860e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -9.8859787e-02  1.7983703e-02  3.0408630e-02
 -8.6136818e-02  1.6496262e-01  8.4362984e-02 -4.3923646e-02
 -4.3761022e-02  5.5619240e-02 -1.9072425e-01 -2.1982193e-04
 -8.5714338e-03 -6.5937045e-04  1.9780160e-03  9.7459758e-04
 -2.1982193e-04 -6.8131448e-03 -2.1982193e-04  6.5937045e-04
 -2.9044978e-03 -8.3018273e-01  2.2843223e-02  7.7037752e-02
  5.7619727e-01  2.2008867e+00  8.1601137e-01  1.5826729e-01
 -3.0782521e-01 -7.3833323e-01 -1.3878195e+00  1.8030666e-02
  3.7778385e-02  2.5184141e-02 -1.5729675e-02  1.2471234e-01
 -8.8297740e-02]","[-0.20598984  0.01046702  0.01636973  0.14044112  0.55197054  0.20474648
  0.04536158 -0.08076391 -0.18806408 -0.34405988]","[-0.45809704065322876, -0.029575467109680176, 0.012129935435950756, -0.3533002436161041, 0.6982492804527283, 0.4539262652397156, 0.06251160055398941, -0.06302656978368759, 0.31906193494796753, -0.49928364157676697]"
150,1.1640625,"[ 8.57728601e-01  5.14102757e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -9.80968475e-02  9.59136896e-03  2.96456907e-02
 -8.42294693e-02  1.66450858e-01  8.16926956e-02 -5.23159802e-02
 -4.45239618e-02  5.60007095e-02 -1.96622431e-01  1.97801599e-03
 -4.61540231e-03 -2.41756439e-03  1.97801599e-03 -1.10472065e-04
 -6.59370446e-04 -6.59370446e-04  1.09891896e-03  2.19821930e-04
 -2.55659339e-03 -7.92559683e-01  1.89707622e-01 -3.21560502e-02
  4.39900279e-01  2.28151727e+00  8.22030604e-01  3.78629833e-01
 -4.49849606e-01 -8.75301957e-01 -1.26502812e+00  2.33977977e-02
  1.15914987e-02  4.56109680e-02 -1.23670707e-02  1.27044469e-01
 -8.31881687e-02]","[-0.19745322  0.05197814 -0.01036175  0.10653937  0.572082    0.20518345
  0.0992829  -0.11588886 -0.22175647 -0.31208146]","[-0.4490114450454712, 0.014019176363945007, -0.01568741351366043, -0.38689926266670227, 0.717894434928894, 0.4554729163646698, 0.11956960707902908, -0.09926949441432953, 0.28446364402770996, -0.469637006521225]"
160,1.2421875,"[ 9.9879545e-01  4.9067676e-02  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -9.4282150e-02  1.4931945e-02  2.4686584e-02
 -8.0033302e-02  1.6505483e-01  8.0929756e-02 -5.3460389e-02
 -4.4142492e-02  5.6382179e-02 -1.9856861e-01 -6.5937045e-04
 -1.0989190e-03 -1.5384675e-03 -6.5937045e-04  1.0497384e-04
 -6.5937045e-04  6.5937045e-04 -1.5384675e-03  6.5937045e-04
  1.8753374e-06 -7.7424169e-01  3.0802014e-01 -1.0996149e-01
  3.2504499e-01  2.3552911e+00  8.1271505e-01  5.3836703e-01
 -5.5150509e-01 -9.7875226e-01 -1.1415734e+00 -1.5860366e-02
 -1.2764484e-02 -3.4693882e-02 -9.6268002e-03  1.2736838e-01
 -8.4156327e-02]","[-0.19275567  0.07716349 -0.0286079   0.07920069  0.5892979   0.20303228
  0.13605207 -0.13881682 -0.24626794 -0.28395012]","[-0.4437098205089569, 0.042584922164678574, -0.03532691299915314, -0.4157218039035797, 0.7376397848129272, 0.4534447491168976, 0.16019365191459656, -0.1250900775194168, 0.25750383734703064, -0.4382432997226715]"
170,1.3203125,"[ 9.03989315e-01 -4.27555084e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -9.19923782e-02  1.60763543e-02  1.20980833e-02
 -8.07962418e-02  1.65054828e-01  8.16926956e-02 -5.00271618e-02
 -4.98645380e-02  5.63821793e-02 -1.96799785e-01  1.97801599e-03
  6.59370446e-04 -1.60439499e-02 -2.19821930e-04  2.14208994e-04
  2.19821930e-04  5.05495071e-03 -4.17585392e-03 -6.59370446e-04
  1.83714484e-03 -7.68559217e-01  3.55879366e-01 -1.46995306e-01
  2.55672514e-01  2.39608479e+00  8.02074313e-01  6.06800199e-01
 -5.96051753e-01 -1.03532851e+00 -1.07467842e+00 -1.58858467e-02
 -1.01780621e-02 -1.02906056e-01 -1.05187157e-02  1.25460923e-01
 -9.07106996e-02]","[-0.19215003  0.08911396 -0.0371403   0.06260043  0.59860176  0.20015763
  0.15140325 -0.14917676 -0.25937766 -0.26838738]","[-0.4420822262763977, 0.058948542922735214, -0.046629633754491806, -0.4354359209537506, 0.7479758858680725, 0.4508366584777832, 0.18144460022449493, -0.1385067105293274, 0.24211238324642181, -0.41982558369636536]"
180,1.3984375,"[ 5.9569931e-01 -8.0320752e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -8.8940620e-02  2.2179870e-02 -8.5012820e-03
 -8.0796242e-02  1.6774899e-01  8.5507393e-02 -4.0871888e-02
 -6.2834509e-02  5.6000710e-02 -1.9199216e-01  1.0989190e-03
  6.3735964e-03 -5.9340480e-03 -2.1982193e-04  2.5596803e-03
  2.4175644e-03  4.6154023e-03 -7.2527886e-03 -6.5937045e-04
  2.9995495e-03 -7.7234727e-01  3.4679607e-01 -1.4318663e-01
  2.3864107e-01  2.3942440e+00  7.9042631e-01  5.8596218e-01
 -5.9001738e-01 -1.0442290e+00 -1.0726771e+00 -1.7283890e-02
  8.4503088e-03 -1.3774610e-01 -1.2425644e-02  1.2540840e-01
 -1.0197742e-01]","[-0.1932371   0.08587485 -0.0350204   0.05999739  0.59781617  0.19732493
  0.1447765  -0.14686093 -0.26064825 -0.26897702]","[-0.4427284002304077, 0.057880058884620667, -0.046472903341054916, -0.44087791442871094, 0.7484089136123657, 0.44784507155418396, 0.1779588758945465, -0.138177752494812, 0.23882988095283508, -0.4177306890487671]"
190,1.4765625,"[ 1.4673047e-01 -9.8917651e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -8.5507393e-02  4.0108949e-02 -1.1553040e-02
 -8.1177711e-02  1.7150667e-01  8.9322090e-02 -2.6376037e-02
 -7.7711828e-02  5.4093361e-02 -1.8845373e-01  6.5937045e-04
  8.5714338e-03  2.1982193e-04 -2.1982193e-04  2.6206353e-03
  1.5384675e-03  7.2527886e-03 -6.8131448e-03 -2.1982193e-04
  3.3544897e-04 -7.9065913e-01  2.6875532e-01 -9.2371307e-02
  2.8481787e-01  2.3617322e+00  7.8566539e-01  4.7881696e-01
 -5.3376389e-01 -1.0101163e+00 -1.1504140e+00 -2.2244658e-02
  1.0876717e-03 -9.7494721e-02 -1.5328651e-02  1.2505399e-01
 -1.1287744e-01]","[-0.19821453  0.06493747 -0.02127099  0.07296415  0.58905315  0.1962124
  0.11599707 -0.131544   -0.25096    -0.28987503]","[-0.4470984935760498, 0.040057383477687836, -0.03490018844604492, -0.43069303035736084, 0.7409713268280029, 0.4464573562145233, 0.15297429263591766, -0.12533988058567047, 0.2462620735168457, -0.4351155757904053]"
