step,phase,obs,action_raw,action_clipped,action_scaled
44,0.6875,[-0.9238795  -0.38268343  0.02346039  0.06571426 -1.6779664 ],-1.6567107,-1.6567107,-0.4141777
45,0.703125,[-0.95694035 -0.29028466  0.03757572  0.06263733 -1.6567107 ],-1.6469083,-1.6469083,-0.41172707
46,0.71875,[-0.98078525 -0.19509032  0.05359745  0.06131868 -1.6469083 ],-1.622258,-1.622258,-0.4055645
47,0.734375,[-0.9951847  -0.09801714  0.07038212  0.06351652 -1.622258  ],-1.6276762,-1.6276762,-0.40691906
48,0.75,"[-1.0000000e+00 -1.8369701e-16  8.7548256e-02  7.9340652e-02
 -1.6276762e+00]",-1.6381963,-1.6381963,-0.4095491
49,0.765625,[-0.9951847   0.09801714  0.10471535  0.0696703  -1.6381963 ],-1.6384615,-1.6384615,-0.40961537
50,0.78125,[-0.98078525  0.19509032  0.12302589  0.07098904 -1.6384615 ],-1.6210318,-1.6210318,-0.40525794
51,0.796875,[-0.95694035  0.29028466  0.14095497  0.06747255 -1.6210318 ],-1.5714358,-1.5714358,-0.39285895
52,0.8125,[-0.9238795   0.38268343  0.15926647  0.06747255 -1.5714358 ],-1.2972522,-1.2972522,-0.32431304
53,0.828125,[-0.8819213   0.47139674  0.17643261  0.08109894 -1.2972522 ],-1.0724885,-1.0724885,-0.26812214
54,0.84375,[-0.8314696   0.55557024  0.19283581  0.0595604  -1.0724885 ],-0.8708306,-0.8708306,-0.21770765
55,0.859375,[-0.77301043  0.6343933   0.21000195  0.06483517 -0.8708306 ],-0.47236368,-0.47236368,-0.11809092
56,0.8750000000000001,[-0.70710677  0.70710677  0.2264061   0.05912085 -0.47236368],-0.24362496,-0.24362496,-0.06090624
57,0.8906250000000001,[-0.6343933   0.77301043  0.24013901  0.05560436 -0.24362496],0.19637528,0.19637528,0.04909382
58,0.9062499999999999,[-0.55557024  0.8314696   0.25349045  0.04637365  0.19637528],1.1714028,1.1714028,0.2928507
59,0.9218749999999999,[-0.47139674  0.8819213   0.26493454  0.04989014  1.1714028 ],1.6350389,1.6350389,0.4087597
60,0.9375,[-0.38268343  0.9238795   0.27370834  0.02351646  1.6350389 ],1.8975344,1.8975344,0.4743836
61,0.953125,[-0.29028466  0.95694035  0.27828598  0.0147253   1.8975344 ],2.2243583,2.2243583,0.5560896
62,0.96875,[-0.19509032  0.98078525  0.28095627  0.00857143  2.2243583 ],2.139008,2.139008,0.534752
63,0.984375,[-0.09801714  0.9951847   0.28095627 -0.00901098  2.139008  ],2.0201743,2.0201743,0.50504357
64,1.0,"[-2.4492937e-16  1.0000000e+00  2.7599716e-01 -2.6593400e-02
  2.0201743e+00]",1.8554726,1.8554726,0.46386814
65,1.015625,[ 0.09801714  0.9951847   0.26569748 -0.06219778  1.8554726 ],1.6272221,1.6272221,0.40680552
66,1.03125,[ 0.19509032  0.98078525  0.2504387  -0.06263733  1.6272221 ],1.3491253,1.3491253,0.33728132
67,1.046875,[ 0.29028466  0.95694035  0.2302208  -0.08857145  1.3491253 ],1.284784,1.284784,0.321196
68,1.0625,[ 0.38268343  0.9238795   0.20542431 -0.10175824  1.284784  ],1.166708,1.166708,0.291677
69,1.078125,[ 0.47139674  0.8819213   0.17681408 -0.1334066   1.166708  ],1.2579049,1.2579049,0.31447622
70,1.09375,[ 0.55557024  0.8314696   0.14553261 -0.11978021  1.2579049 ],1.6103798,1.6103798,0.40259495
71,1.109375,[ 0.6343933   0.77301043  0.11310768 -0.12769233  1.6103798 ],2.3542373,2.3542373,0.5885593
