step,phase,obs,action_raw,action_clipped,action_scaled
17,0.1328125,"[ 7.4095112e-01  6.7155898e-01 -2.2697449e-02  2.4986267e-02
 -2.1982193e-04  2.1982193e-04 -5.6596886e-02  2.6394706e+00]",[-0.05338817  2.5197258 ],[-0.05338817  2.5197258 ],[-0.01334704  0.62993145]
18,0.140625,"[ 7.7301043e-01  6.3439327e-01 -2.2697449e-02  2.4986267e-02
 -2.1982193e-04 -2.1982193e-04 -5.3388167e-02  2.5197258e+00]",[-0.0518676  2.404999 ],[-0.0518676  2.404999 ],[-0.0129669   0.60124975]
19,0.1484375,"[ 8.0320752e-01  5.9569931e-01 -2.2697449e-02  2.6893616e-02
  6.5937045e-04  2.0879079e-02 -5.1867601e-02  2.4049990e+00]",[-0.06055283  2.2695382 ],[-0.06055283  2.2695382 ],[-0.01513821  0.56738454]
20,0.15625,"[ 8.3146960e-01  5.5557024e-01 -2.2697449e-02  3.1853676e-02
 -2.1982193e-04  2.5274754e-02 -6.0552828e-02  2.2695382e+00]",[-0.05187833  2.1578274 ],[-0.05187833  2.1578274 ],[-0.01296958  0.53945684]
21,0.1640625,"[ 8.5772860e-01  5.1410276e-01 -2.2697449e-02  4.4442177e-02
 -2.1982193e-04  7.1868137e-02 -5.1878333e-02  2.1578274e+00]",[-0.06403166  2.123039  ],[-0.06403166  2.123039  ],[-0.01600792  0.53075975]
22,0.171875,"[ 8.8192129e-01  4.7139674e-01 -2.3078918e-02  6.2371254e-02
 -1.0989190e-03  1.0439558e-01 -6.4031661e-02  2.1230390e+00]",[-0.07077285  2.0985506 ],[-0.07077285  2.0985506 ],[-0.01769321  0.52463764]
23,0.1796875,"[ 9.0398932e-01  4.2755508e-01 -2.3078918e-02  8.1063271e-02
  2.1982193e-04  9.2967033e-02 -7.0772849e-02  2.0985506e+00]",[-0.07235216  2.076196  ],[-0.07235216  2.076196  ],[-0.01808804  0.519049  ]
24,0.1875,"[ 9.23879504e-01  3.82683426e-01 -2.30789185e-02  1.02807999e-01
 -1.09891896e-03  1.09670356e-01 -7.23521635e-02  2.07619596e+00]",[-0.08678298  2.0436685 ],[-0.08678298  2.0436685 ],[-0.02169575  0.5109171 ]
25,0.1953125,"[ 9.41544056e-01  3.36889863e-01 -2.34603882e-02  1.23025894e-01
 -1.09891896e-03  9.56044197e-02 -8.67829844e-02  2.04366851e+00]",[-0.0810405  2.0213425],[-0.0810405  2.0213425],[-0.02026013  0.5053356 ]
26,0.203125,"[ 9.5694035e-01  2.9028466e-01 -2.3460388e-02  1.4248085e-01
  1.0989190e-03  9.5164873e-02 -8.1040502e-02  2.0213425e+00]",[-0.06616814  1.9527948 ],[-0.06616814  1.9527948 ],[-0.01654204  0.4881987 ]
27,0.2109375,"[ 9.7003126e-01  2.4298018e-01 -2.3460388e-02  1.6193676e-01
 -6.5937045e-04  1.0351648e-01 -6.6168144e-02  1.9527948e+00]",[-0.06545736  1.9390583 ],[-0.06545736  1.9390583 ],[-0.01636434  0.48476458]
28,0.21875000000000003,"[ 9.8078525e-01  1.9509032e-01 -2.3460388e-02  1.8024731e-01
  6.5937045e-04  8.6373620e-02 -6.5457359e-02  1.9390583e+00]",[-0.04260822  2.062353  ],[-0.04260822  2.062353  ],[-0.01065206  0.5155882 ]
29,0.22656249999999997,"[ 9.8917651e-01  1.4673047e-01 -2.3078918e-02  1.9741344e-01
 -2.1982193e-04  8.0219746e-02 -4.2608220e-02  2.0623529e+00]",[-0.01910517  2.116242  ],[-0.01910517  2.116242  ],[-0.00477629  0.5290605 ]
30,0.234375,"[ 9.9518472e-01  9.8017141e-02 -2.3078918e-02  2.1419811e-01
  2.1982193e-04  8.5494518e-02 -1.9105174e-02  2.1162419e+00]",[-0.03676332  1.9861006 ],[-0.03676332  1.9861006 ],[-0.00919083  0.49652514]
31,0.2421875,"[ 9.9879545e-01  4.9067676e-02 -2.3078918e-02  2.2869492e-01
  2.1982193e-04  6.5714262e-02 -3.6763322e-02  1.9861006e+00]",[-0.04636653  1.8223608 ],[-0.04636653  1.8223608 ],[-0.01159163  0.4555902 ]
32,0.25,"[ 1.0000000e+00  6.1232343e-17 -2.3078918e-02  2.4280930e-01
  2.1982193e-04  6.1758231e-02 -4.6366531e-02  1.8223608e+00]",[-0.0555333  1.6998225],[-0.0555333  1.6998225],[-0.01388333  0.42495564]
33,0.2578125,"[ 9.9879545e-01 -4.9067676e-02 -2.3078918e-02  2.5577927e-01
 -6.5937045e-04  5.5164814e-02 -5.5533305e-02  1.6998225e+00]",[-0.06566348  1.5647142 ],[-0.06566348  1.5647142 ],[-0.01641587  0.39117855]
34,0.265625,"[ 9.9518472e-01 -9.8017141e-02 -2.3078918e-02  2.6836777e-01
 -6.5937045e-04  5.4725267e-02 -6.5663479e-02  1.5647142e+00]",[-0.05659012  1.4384154 ],[-0.05659012  1.4384154 ],[-0.01414753  0.35960385]
35,0.2734375,"[ 9.8917651e-01 -1.4673047e-01 -2.3078918e-02  2.8057480e-01
 -2.1982193e-04  5.4725267e-02 -5.6590125e-02  1.4384154e+00]",[-0.07751148  1.2854717 ],[-0.07751148  1.2854717 ],[-0.01937787  0.32136792]
36,0.28125,"[ 9.8078525e-01 -1.9509032e-01 -2.3078918e-02  2.9163837e-01
  2.1982193e-04  5.0769236e-02 -7.7511482e-02  1.2854717e+00]",[-0.06727367  1.0953541 ],[-0.06727367  1.0953541 ],[-0.01681842  0.27383852]
37,0.2890625,"[ 9.7003126e-01 -2.4298018e-01 -2.3078918e-02  3.0155659e-01
 -6.5937045e-04  4.7252752e-02 -6.7273669e-02  1.0953541e+00]",[-0.05300761  0.8632054 ],[-0.05300761  0.8632054 ],[-0.0132519   0.21580134]
38,0.296875,"[ 9.5694035e-01 -2.9028466e-01 -2.3078918e-02  3.0918598e-01
  2.1982193e-04  3.5384655e-02 -5.3007606e-02  8.6320537e-01]",[-0.05342358  0.71647716],[-0.05342358  0.71647716],[-0.01335589  0.17911929]
39,0.3046875,"[ 9.4154406e-01 -3.3688986e-01 -2.3078918e-02  3.1567097e-01
 -2.1982193e-04  2.3516465e-02 -5.3423576e-02  7.1647716e-01]",[-0.05374512  0.59263283],[-0.05374512  0.59263283],[-0.01343628  0.14815821]
40,0.3125,"[ 9.2387950e-01 -3.8268343e-01 -2.3078918e-02  3.1948566e-01
  2.1982193e-04  1.3406563e-02 -5.3745124e-02  5.9263283e-01]",[-0.04960401  0.4937058 ],[-0.04960401  0.4937058 ],[-0.012401    0.12342645]
41,0.3203125,"[ 9.0398932e-01 -4.2755508e-01 -2.3078918e-02  3.2024860e-01
 -2.1982193e-04 -1.0989190e-03 -4.9604006e-02  4.9370581e-01]",[-0.03647842  0.34592962],[-0.03647842  0.34592962],[-0.0091196   0.08648241]
42,0.328125,"[ 8.8192129e-01 -4.7139674e-01 -2.3078918e-02  3.2024860e-01
 -6.5937045e-04 -2.8571130e-03 -3.6478415e-02  3.4592962e-01]",[-0.01442014  0.2591431 ],[-0.01442014  0.2591431 ],[-0.00360503  0.06478578]
43,0.3359375,"[ 8.5772860e-01 -5.1410276e-01 -2.3078918e-02  3.1834126e-01
  2.1982193e-04 -1.1648369e-02 -1.4420137e-02  2.5914311e-01]",[-0.00950914  0.30242658],[-0.00950914  0.30242658],[-0.00237728  0.07560664]
44,0.34375,"[ 8.3146960e-01 -5.5557024e-01 -2.3078918e-02  3.1528950e-01
 -2.1982193e-04 -2.1318723e-02 -9.5091388e-03  3.0242658e-01]",[-0.0038185   0.34885222],[-0.0038185   0.34885222],[-0.00095463  0.08721305]
45,0.3515625,"[ 8.0320752e-01 -5.9569931e-01 -2.3078918e-02  3.0994892e-01
 -2.1982193e-04 -3.0549431e-02 -3.8185045e-03  3.4885222e-01]",[-0.04418685  0.255234  ],[-0.04418685  0.255234  ],[-0.01104671  0.0638085 ]
46,0.359375,"[ 7.7301043e-01 -6.3439327e-01 -2.3078918e-02  3.0384541e-01
 -2.1982193e-04 -3.1868171e-02 -4.4186849e-02  2.5523400e-01]",[-0.05731344  0.10791719],[-0.05731344  0.10791719],[-0.01432836  0.0269793 ]
47,0.3671875,"[ 7.4095112e-01 -6.7155898e-01 -2.3078918e-02  2.9659748e-01
 -6.5937045e-04 -3.7582397e-02 -5.7313442e-02  1.0791719e-01]",[-0.07976323  0.00108863],[-0.07976323  0.00108863],[-0.01994081  0.00027216]
48,0.375,"[ 7.0710677e-01 -7.0710677e-01 -2.3078918e-02  2.8896809e-01
 -2.1982193e-04 -4.3296721e-02 -7.9763234e-02  1.0886341e-03]",[-0.10414089 -0.07059929],[-0.10414089 -0.07059929],[-0.02603522 -0.01764982]
49,0.3828125,"[ 6.7155898e-01 -7.4095112e-01 -2.3078918e-02  2.8019333e-01
 -2.1982193e-04 -3.7582397e-02 -1.0414089e-01 -7.0599288e-02]",[-0.08716891 -0.0881585 ],[-0.08716891 -0.0881585 ],[-0.02179223 -0.02203963]
50,0.390625,"[ 6.3439327e-01 -7.7301043e-01 -2.3078918e-02  2.7103806e-01
 -2.1982193e-04 -4.4175815e-02 -8.7168910e-02 -8.8158503e-02]",[-0.138941   -0.18201582],[-0.138941   -0.18201582],[-0.03473525 -0.04550396]
51,0.3984375,"[ 5.9569931e-01 -8.0320752e-01 -2.3078918e-02  2.6150131e-01
  2.1982193e-04 -5.3846169e-02 -1.3894100e-01 -1.8201582e-01]",[-0.10456005 -0.31516057],[-0.10456005 -0.31516057],[-0.02614001 -0.07879014]
52,0.40625,"[ 5.5557024e-01 -8.3146960e-01 -2.3460388e-02  2.5158310e-01
  6.5937045e-04 -5.5604365e-02 -1.0456005e-01 -3.1516057e-01]",[-0.08874893 -0.50589836],[-0.08874893 -0.50589836],[-0.02218723 -0.12647459]
53,0.4140625,"[ 5.1410276e-01 -8.5772860e-01 -2.3078918e-02  2.4052048e-01
 -6.5937045e-04 -5.2967072e-02 -8.8748932e-02 -5.0589836e-01]",[-0.09891801 -0.6099693 ],[-0.09891801 -0.6099693 ],[-0.0247295  -0.15249233]
54,0.421875,"[ 4.7139674e-01 -8.8192129e-01 -2.3460388e-02  2.2869492e-01
 -6.5937045e-04 -5.3846169e-02 -9.8918013e-02 -6.0996932e-01]",[-0.10036424 -0.6901354 ],[-0.10036424 -0.6901354 ],[-0.02509106 -0.17253385]
55,0.4296875,"[ 4.2755508e-01 -9.0398932e-01 -2.3078918e-02  2.1686840e-01
 -6.5937045e-04 -5.5604365e-02 -1.0036424e-01 -6.9013542e-01]",[-0.13329847 -0.7926756 ],[-0.13329847 -0.7926756 ],[-0.03332462 -0.1981689 ]
56,0.43750000000000006,"[ 3.8268343e-01 -9.2387950e-01 -2.3460388e-02  2.0580578e-01
  2.1982193e-04 -5.3846169e-02 -1.3329847e-01 -7.9267561e-01]",[-0.14706679 -0.9382165 ],[-0.14706679 -0.9382165 ],[-0.0367667  -0.23455413]
57,0.44531250000000006,"[ 3.3688986e-01 -9.4154406e-01 -2.3078918e-02  1.9474316e-01
 -6.5937045e-04 -5.2967072e-02 -1.4706679e-01 -9.3821651e-01]",[-0.02913875 -1.087495  ],[-0.02913875 -1.087495  ],[-0.00728469 -0.27187374]
58,0.45312499999999994,"[ 2.9028466e-01 -9.5694035e-01 -2.3078918e-02  1.8329906e-01
 -6.5937045e-04 -5.2087881e-02 -2.9138751e-02 -1.0874950e+00]",[ 0.03243615 -1.1836869 ],[ 0.03243615 -1.1836869 ],[ 0.00810904 -0.2959217 ]
59,0.46093749999999994,"[ 2.4298018e-01 -9.7003126e-01 -2.3078918e-02  1.7261791e-01
 -6.5937045e-04 -5.9120845e-02  3.2436147e-02 -1.1836869e+00]",[ 0.12879753 -1.9098299 ],[ 0.12879753 -1.9098299 ],[ 0.03219938 -0.47745746]
60,0.46875,"[ 1.9509032e-01 -9.8078525e-01 -2.3078918e-02  1.6231823e-01
 -1.5384675e-03 -6.0000040e-02  1.2879753e-01 -1.9098299e+00]",[ 0.10540062 -2.0261307 ],[ 0.10540062 -2.0261307 ],[ 0.02635016 -0.50653267]
61,0.4765625,"[ 1.4673047e-01 -9.8917651e-01 -2.3078918e-02  1.5239906e-01
  2.1982193e-04 -4.5054913e-02  1.0540062e-01 -2.0261307e+00]",[ 0.04155508 -1.6729558 ],[ 0.04155508 -1.6729558 ],[ 0.01038877 -0.41823894]
62,0.484375,"[ 9.8017141e-02 -9.9518472e-01 -2.3078918e-02  1.4324379e-01
  1.0989190e-03 -3.8901139e-02  4.1555077e-02 -1.6729558e+00]",[-0.10159899 -1.1700308 ],[-0.10159899 -1.1700308 ],[-0.02539975 -0.2925077 ]
63,0.4921875,"[ 4.9067676e-02 -9.9879545e-01 -2.3078918e-02  1.3332558e-01
  2.1982193e-04 -4.4615366e-02 -1.0159899e-01 -1.1700308e+00]",[-0.22982226 -0.44264573],[-0.22982226 -0.44264573],[-0.05745557 -0.11066143]
64,0.5,"[ 1.2246469e-16 -1.0000000e+00 -2.3078918e-02  1.2455177e-01
 -6.5937045e-04 -4.5054913e-02 -2.2982226e-01 -4.4264573e-01]",[-0.2867279   0.02688467],[-0.2867279   0.02688467],[-0.07168198  0.00672117]
65,0.5078125,"[-4.9067676e-02 -9.9879545e-01 -2.3078918e-02  1.1615944e-01
 -6.5937045e-04 -4.0219784e-02 -2.8672791e-01  2.6884668e-02]",[-0.32714316  0.30919135],[-0.32714316  0.30919135],[-0.08178579  0.07729784]
66,0.515625,"[-9.80171412e-02 -9.95184720e-01 -2.30789185e-02  1.08530045e-01
 -6.59370446e-04 -3.36263664e-02 -3.27143162e-01  3.09191346e-01]",[-0.34979787  0.5435711 ],[-0.34979787  0.5435711 ],[-0.08744947  0.13589278]
67,0.5234375,"[-0.14673047 -0.9891765  -0.02307892  0.10166359 -0.00153847 -0.03978024
 -0.34979787  0.5435711 ]",[-0.35749486  0.64922243],[-0.35749486  0.64922243],[-0.08937372  0.16230561]
68,0.53125,"[-0.19509032 -0.98078525 -0.02346039  0.09441566 -0.00241756 -0.03274727
 -0.35749486  0.64922243]",[-0.48343775  0.8246997 ],[-0.48343775  0.8246997 ],[-0.12085944  0.20617492]
69,0.5390625,"[-0.24298018 -0.97003126 -0.02384186  0.08792973 -0.00285711 -0.03626375
 -0.48343775  0.8246997 ]",[-0.67250633  0.8560179 ],[-0.67250633  0.8560179 ],[-0.16812658  0.21400447]
70,0.546875,"[-0.29028466 -0.95694035 -0.02422333  0.08220768 -0.00373631 -0.02219782
 -0.67250633  0.8560179 ]",[-1.0116637   0.86872715],[-1.0116637   0.86872715],[-0.25291592  0.21718179]
71,0.5546875,"[-0.33688986 -0.94154406 -0.02498627  0.07877445 -0.00329666 -0.01340656
 -1.0116637   0.86872715]",[-1.1503086  0.8047775],[-1.1503086  0.8047775],[-0.28757715  0.20119438]
72,0.5625,"[-0.38268343 -0.9238795  -0.02613068  0.07724857 -0.00681314 -0.0046154
 -1.1503086   0.8047775 ]",[-1.9175961   0.42469615],[-1.9175961   0.42469615],[-0.47939903  0.10617404]
73,0.5703125,"[-0.42755508 -0.9039893  -0.02727509  0.07763004 -0.0063736   0.00505495
 -1.9175961   0.42469615]",[-2.6942625   0.00843613],[-2.6942625   0.00843613],[-0.6735656   0.00210903]
74,0.578125,"[-0.47139674 -0.8819213  -0.02918243  0.07839298 -0.01516485  0.00505495
 -2.6942625   0.00843613]",[-3.3133929  -0.40158778],[-3.3133929  -0.40158778],[-0.8283482  -0.10039695]
75,0.5859375,"[-0.51410276 -0.8577286  -0.03261662  0.07991886 -0.02131872  0.00681314
 -3.3133929  -0.40158778]",[-3.1997523 -0.5446459],[-3.1997523 -0.5446459],[-0.7999381  -0.13616148]
76,0.59375,"[-0.55557024 -0.8314696  -0.03681278  0.08144474 -0.0248352   0.00901098
 -3.1997523  -0.5446459 ]",[-3.0963552 -0.610105 ],[-3.0963552 -0.610105 ],[-0.7740888  -0.15252624]
77,0.6015625,"[-0.5956993  -0.8032075  -0.04558659  0.08335209 -0.04813185  0.0063736
 -3.0963552  -0.610105  ]",[-3.0751987 -0.6398905],[-3.0751987 -0.6398905],[-0.76879966 -0.15997262]
78,0.609375,"[-0.6343933  -0.77301043 -0.05893803  0.08335209 -0.07186814 -0.00373631
 -3.0751987  -0.6398905 ]",[-2.982786   -0.58235174],[-2.982786   -0.58235174],[-0.7456965  -0.14558794]
79,0.6171875,"[-0.671559   -0.7409511  -0.0768671   0.08220768 -0.11362638 -0.00813189
 -2.982786   -0.58235174]",[-2.9248652 -0.4713406],[-2.9248652 -0.4713406],[-0.7312163  -0.11783515]
80,0.625,"[-0.70710677 -0.70710677 -0.10090065  0.0806818  -0.11450548 -0.00593405
 -2.9248652  -0.4713406 ]",[-2.8655653 -0.3922112],[-2.8655653 -0.3922112],[-0.7163913 -0.0980528]
81,0.6328125,"[-7.4095112e-01 -6.7155898e-01 -1.2722206e-01  7.9918861e-02
 -1.4219780e-01 -2.4175644e-03 -2.8655653e+00 -3.9221120e-01]",[-2.8156908  -0.30941612],[-2.8156908  -0.30941612],[-0.7039227  -0.07735403]
82,0.640625,"[-0.77301043 -0.6343933  -0.15430641  0.07915592 -0.15670328 -0.00505495
 -2.8156908  -0.30941612]",[-2.7528687  -0.18901797],[-2.7528687  -0.18901797],[-0.68821716 -0.04725449]
83,0.6484375,"[-0.8032075  -0.5956993  -0.18177319  0.07839298 -0.14087911 -0.00373631
 -2.7528687  -0.18901797]",[-2.6644068  -0.05413137],[-2.6644068  -0.05413137],[-0.6661017  -0.01353284]
84,0.65625,"[-0.8314696  -0.55557024 -0.20962048  0.07724857 -0.10835166 -0.0054945
 -2.6644068  -0.05413137]",[-2.5478337   0.00410435],[-2.5478337   0.00410435],[-0.6369584   0.00102609]
85,0.6640625,"[-0.8577286  -0.51410276 -0.2351799   0.07610416 -0.10307693 -0.00813189
 -2.5478337   0.00410435]",[-2.4923515   0.09966786],[-2.4923515   0.09966786],[-0.6230879   0.02491697]
86,0.671875,"[-0.8819213  -0.47139674 -0.25959396  0.07457829 -0.10043955 -0.0054945
 -2.4923515   0.09966786]",[-2.480317    0.07907601],[-2.480317    0.07907601],[-0.6200793  0.019769 ]
87,0.6796875,"[-0.9039893  -0.42755508 -0.28324604  0.07343388 -0.10087915 -0.00505495
 -2.480317    0.07907601]",[-2.4038377   0.16347983],[-2.4038377   0.16347983],[-0.6009594   0.04086996]
88,0.6875,"[-0.9238795  -0.38268343 -0.30575275  0.07228947 -0.12329669 -0.00681314
 -2.4038377   0.16347983]",[-2.363583   0.2291119],[-2.363583   0.2291119],[-0.5908958   0.05727797]
89,0.6953125,"[-0.94154406 -0.33688986 -0.32482624  0.07114506 -0.08901101 -0.0063736
 -2.363583    0.2291119 ]",[-2.3010063   0.24592702],[-2.3010063   0.24592702],[-0.5752516   0.06148176]
90,0.703125,"[-0.95694035 -0.29028466 -0.3450451   0.07000065 -0.08769226 -0.00373631
 -2.3010063   0.24592702]",[-2.200757    0.19928248],[-2.200757    0.19928248],[-0.55018926  0.04982062]
91,0.7109375,"[-0.97003126 -0.24298018 -0.36068535  0.06923771 -0.06747255 -0.00373631
 -2.200757    0.19928248]",[-2.0417385   0.15327024],[-2.0417385   0.15327024],[-0.5104346   0.03831756]
92,0.71875,"[-0.98078525 -0.19509032 -0.37556267  0.06885624 -0.07494507 -0.00241756
 -2.0417385   0.15327024]",[-1.908782    0.11918549],[-1.908782    0.11918549],[-0.4771955   0.02979637]
93,0.7265625,"[-9.8917651e-01 -1.4673047e-01 -3.8929558e-01  6.8474770e-02
 -7.6703265e-02 -1.0989190e-03 -1.9087820e+00  1.1918549e-01]",[-1.8152552   0.03675169],[-1.8152552   0.03675169],[-0.4538138   0.00918792]
94,0.734375,"[-9.9518472e-01 -9.8017141e-02 -4.0150261e-01  6.8474770e-02
 -6.9230750e-02  2.1982193e-04 -1.8152552e+00  3.6751695e-02]",[-1.7467787  -0.04808591],[-1.7467787  -0.04808591],[-0.43669468 -0.01202148]
95,0.7421875,"[-9.9879545e-01 -4.9067676e-02 -4.1180325e-01  6.8474770e-02
 -4.6813201e-02 -1.5384675e-03 -1.7467787e+00 -4.8085913e-02]",[-1.6730626  -0.10379148],[-1.6730626  -0.10379148],[-0.41826564 -0.02594787]
96,0.75,"[-1.00000000e+00 -1.83697015e-16 -4.21339989e-01  6.84747696e-02
 -3.53846550e-02 -2.19821930e-04 -1.67306256e+00 -1.03791475e-01]",[-1.5660167  -0.13448939],[-1.5660167  -0.13448939],[-0.39150417 -0.03362235]
97,0.7578125,"[-9.9879545e-01  4.9067676e-02 -4.2820644e-01  6.8474770e-02
 -3.8021948e-02 -6.5937045e-04 -1.5660167e+00 -1.3448939e-01]",[-1.5194631  -0.17255424],[-1.5194631  -0.17255424],[-0.37986577 -0.04313856]
98,0.765625,"[-0.9951847   0.09801714 -0.4339285   0.06847477 -0.02219782 -0.00197802
 -1.5194631  -0.17255424]",[-1.4595654  -0.22019218],[-1.4595654  -0.22019218],[-0.36489135 -0.05504804]
99,0.7734375,"[-0.9891765   0.14673047 -0.43698025  0.0680933  -0.01208792 -0.00285711
 -1.4595654  -0.22019218]",[-1.39187   -0.2852406],[-1.39187   -0.2852406],[-0.3479675  -0.07131015]
100,0.78125,"[-0.98078525  0.19509032 -0.43850613  0.06733036 -0.00153847 -0.00505495
 -1.39187    -0.2852406 ]",[-1.2929432 -0.2752611],[-1.2929432 -0.2752611],[-0.3232358  -0.06881528]
101,0.7890625,"[-0.97003126  0.24298018 -0.4377432   0.06618595  0.0054945  -0.00593405
 -1.2929432  -0.2752611 ]",[-1.2005734 -0.3541516],[-1.2005734 -0.3541516],[-0.30014336 -0.0885379 ]
102,0.796875,"[-0.95694035  0.29028466 -0.43659878  0.06504154  0.00769234 -0.0063736
 -1.2005734  -0.3541516 ]",[-1.0222216  -0.33689666],[-1.0222216  -0.33689666],[-0.2555554  -0.08422416]
103,0.8046875,"[-0.94154406  0.33688986 -0.43469143  0.0642786   0.00901098 -0.00505495
 -1.0222216  -0.33689666]",[-0.67608416 -0.14752914],[-0.67608416 -0.14752914],[-0.16902104 -0.03688229]
104,0.8125,"[-0.9238795   0.38268343 -0.4324026   0.06351566  0.01076927 -0.00197802
 -0.67608416 -0.14752914]",[-0.21694301  0.09758954],[-0.21694301  0.09758954],[-0.05423575  0.02439738]
105,0.8203125,"[-0.9039893   0.42755508 -0.42935085  0.06313419  0.01868134 -0.0046154
 -0.21694301  0.09758954]",[-0.1438649   0.13553862],[-0.1438649   0.13553862],[-0.03596622  0.03388466]
106,0.828125,"[-0.8819213   0.47139674 -0.42477322  0.06198978  0.02351646 -0.00329666
 -0.1438649   0.13553862]",[-0.04395445  0.14885442],[-0.04395445  0.14885442],[-0.01098861  0.0372136 ]
107,0.8359375,"[-8.5772860e-01  5.1410276e-01 -4.2057705e-01  6.1989784e-02
  2.3076916e-02 -6.5937045e-04 -4.3954447e-02  1.4885442e-01]",[0.05897868 0.21374537],[0.05897868 0.21374537],[0.01474467 0.05343634]
108,0.84375,"[-0.8314696   0.55557024 -0.41332912  0.06160831  0.03934069 -0.00241756
  0.05897868  0.21374537]",[0.09375674 0.22243607],[0.09375674 0.22243607],[0.02343918 0.05560902]
