step,phase,obs,action_raw,action_clipped,action_scaled
23,0.359375,"[ 7.7301043e-01 -6.3439327e-01  4.6349525e-02  5.8556557e-02
 -2.1982193e-04  2.1982193e-04 -4.0054631e-01 -5.5437553e-01]",[-0.382671   -0.43012923],[-0.382671   -0.43012923],[-0.09566775 -0.10753231]
24,0.375,"[ 7.0710677e-01 -7.0710677e-01  4.6349525e-02  5.8556557e-02
 -2.1982193e-04 -2.1982193e-04 -3.8267100e-01 -4.3012923e-01]",[-0.36243135 -0.26555628],[-0.36243135 -0.26555628],[-0.09060784 -0.06638907]
25,0.390625,"[ 6.3439327e-01 -7.7301043e-01  4.6349525e-02  5.8556557e-02
 -2.1982193e-04  1.5384675e-03 -3.6243135e-01 -2.6555628e-01]",[-0.33873212 -0.05330384],[-0.33873212 -0.05330384],[-0.08468303 -0.01332596]
26,0.40625,"[ 5.5557024e-01 -8.3146960e-01  4.6349525e-02  5.8556557e-02
 -2.1982193e-04  2.1982193e-04 -3.3873212e-01 -5.3303838e-02]",[-0.32836688 -0.03174062],[-0.32836688 -0.03174062],[-0.08209172 -0.00793516]
27,0.421875,"[ 4.7139674e-01 -8.8192129e-01  4.6349525e-02  5.8556557e-02
 -2.1982193e-04 -2.1982193e-04 -3.2836688e-01 -3.1740621e-02]",[-0.43907648  0.05844751],[-0.43907648  0.05844751],[-0.10976912  0.01461188]
28,0.43750000000000006,"[ 3.8268343e-01 -9.2387950e-01  4.6349525e-02  5.8556557e-02
  2.1982193e-04  2.1982193e-04 -4.3907648e-01  5.8447510e-02]",[-0.44266802  0.53916544],[-0.44266802  0.53916544],[-0.11066701  0.13479136]
29,0.45312499999999994,"[ 2.9028466e-01 -9.5694035e-01  4.6349525e-02  5.8556557e-02
 -2.1982193e-04 -1.0989190e-03 -4.4266802e-01  5.3916544e-01]",[0.3964694  0.44950336],[0.3964694  0.44950336],[0.09911735 0.11237584]
30,0.46875,"[ 1.9509032e-01 -9.8078525e-01  4.6349525e-02  5.8556557e-02
 -2.1982193e-04 -2.1982193e-04  3.9646941e-01  4.4950336e-01]",[0.3599816 0.6233699],[0.3599816 0.6233699],[0.0899954  0.15584247]
31,0.484375,"[ 9.8017141e-02 -9.9518472e-01  4.6349525e-02  5.8556557e-02
 -2.1982193e-04  1.5384675e-03  3.5998160e-01  6.2336987e-01]",[0.33641148 0.479185  ],[0.33641148 0.479185  ],[0.08410287 0.11979625]
32,0.5,"[ 1.2246469e-16 -1.0000000e+00  4.6349525e-02  5.8556557e-02
 -1.9780160e-03 -2.1982193e-04  3.3641148e-01  4.7918499e-01]",[0.32484347 0.18574323],[0.32484347 0.18574323],[0.08121087 0.04643581]
