episode_length,phase,obs_sin,obs_cos,obs_dof_pos,obs_dof_vel,obs_dof_actions,actions_raw_0,actions_cli_0,actions_sca_0
0.09801661968231201,-0.9951847791671753,-0.0031861288007348776,0.007980174385011196,0.09634100645780563,-0.09477576613426208,-0.09477576613426208,-0.02369394153356552,0.4843750596046448,31.0
-5.642599489874556e-07,-1.0,-0.002594358054921031,0.0011966400779783726,-0.01785489171743393,-1.4437592029571533,-1.4437592029571533,-0.36093980073928833,0.5000000596046448,32.0
-0.09801726788282394,-0.9951847195625305,-0.013612790033221245,-0.07364634424448013,-1.3265691995620728,-4.208165645599365,-4.208165645599365,-1.0520414113998413,0.515625,33.0
-0.19509072601795197,-0.9807851910591125,-0.044184792786836624,-0.17794662714004517,-3.1294233798980713,-5.2570013999938965,-5.2570013999938965,-1.3142503499984741,0.5312500596046448,34.0
-0.2902851104736328,-0.956940233707428,-0.09630567580461502,-0.2854083180427551,-5.037632942199707,-5.141213893890381,-5.141213893890381,-1.2853034734725952,0.5468750596046448,35.0
-0.3826834559440613,-0.9238795638084412,-0.15519867837429047,-0.29356980323791504,-5.282673358917236,-4.554040431976318,-4.554040431976318,-1.1385101079940796,0.5625,36.0
-0.47139719128608704,-0.8819210529327393,-0.20859543979167938,-0.2542407214641571,-4.825778007507324,-4.28251314163208,-4.28251314163208,-1.07062828540802,0.5781250596046448,37.0
-0.555570662021637,-0.8314693570137024,-0.2524927854537964,-0.20458991825580597,-4.215109348297119,-4.2763261795043945,-4.2763261795043945,-1.0690815448760986,0.5937500596046448,38.0
-0.6343933939933777,-0.7730104327201843,-0.29240119457244873,-0.19510506093502045,-4.283535957336426,-4.378764629364014,-4.378764629364014,-1.0946911573410034,0.609375,39.0
-0.7071070671081543,-0.7071065306663513,-0.33149516582489014,-0.19294467568397522,-4.421193599700928,-4.438589096069336,-4.438589096069336,-1.109647274017334,0.6250000596046448,40.0
-0.7730107307434082,-0.6343929767608643,-0.36877715587615967,-0.1816428154706955,-4.386477470397949,-4.278308391571045,-4.278308391571045,-1.0695770978927612,0.6406250596046448,41.0
-0.8314697742462158,-0.5555700659751892,-0.4043790102005005,-0.17435313761234283,-4.424651145935059,-4.029813766479492,-4.029813766479492,-1.007453441619873,0.65625,42.0
-0.8819215297698975,-0.4713962972164154,-0.435569167137146,-0.14752860367298126,-4.107364177703857,-3.7113516330718994,-3.7113516330718994,-0.9278379082679749,0.6718750596046448,43.0
-0.9238796830177307,-0.382683128118515,-0.46150898933410645,-0.12182998657226562,-3.812570095062256,-3.414889097213745,-3.414889097213745,-0.8537222743034363,0.6875000596046448,44.0
-0.9569403529167175,-0.29028457403182983,-0.48253655433654785,-0.09799200296401978,-3.527569055557251,-3.1085009574890137,-3.1085009574890137,-0.7771252393722534,0.703125,45.0
-0.9807853698730469,-0.1950899213552475,-0.4993271827697754,-0.07800306379795074,-3.288020372390747,-2.7799079418182373,-2.7799079418182373,-0.6949769854545593,0.7187500596046448,46.0
-0.9951847791671753,-0.09801645576953888,-0.510739803314209,-0.04911176115274429,-2.869994640350342,-2.3893468379974365,-2.3893468379974365,-0.5973367094993591,0.7343750596046448,47.0
-1.0,1.1924880638503055e-08,-0.5178375244140625,-0.03033844567835331,-2.617527961730957,-1.9470127820968628,-1.9470127820968628,-0.4867531955242157,0.75,48.0
-0.9951847195625305,0.09801743179559708,-0.5206165313720703,-0.008067334070801735,-2.274747610092163,-1.5512043237686157,-1.5512043237686157,-0.38780108094215393,0.7656250596046448,49.0
-0.980785071849823,0.1950913518667221,-0.5178563594818115,0.021113507449626923,-1.7961816787719727,-1.2491536140441895,-1.2491536140441895,-0.31228840351104736,0.7812501192092896,50.0
-0.956940233707428,0.29028502106666565,-0.5098519325256348,0.045968156307935715,-1.3783674240112305,-0.939019501209259,-0.939019501209259,-0.23475487530231476,0.7968750596046448,51.0
-0.9238793253898621,0.38268402218818665,-0.4984924793243408,0.05974474176764488,-1.1293591260910034,-0.49458104372024536,-0.49458104372024536,-0.12364526093006134,0.8125000596046448,52.0
-0.8819210529327393,0.47139713168144226,-0.48335373401641846,0.08014139533042908,-0.7379604578018188,0.05778618901968002,0.05778618901968002,0.014446547254920006,0.8281250596046448,53.0
-0.8314692378044128,0.5555708408355713,-0.4633159637451172,0.10570927709341049,-0.24694810807704926,0.6809282302856445,0.6809282302856445,0.17023205757141113,0.8437500596046448,54.0
-0.7730104327201843,0.6343933343887329,-0.43695342540740967,0.1389819234609604,0.3945138454437256,1.2894713878631592,1.2894713878631592,0.3223678469657898,0.859375,55.0
-0.7071062326431274,0.7071073651313782,-0.4043649435043335,0.1689564436674118,0.9958261251449585,1.7081183195114136,1.7081183195114136,0.4270295798778534,0.8750001192092896,56.0
-0.6343927979469299,0.7730108499526978,-0.367626428604126,0.18625757098197937,1.403306007385254,1.7465331554412842,1.7465331554412842,0.43663328886032104,0.8906250596046448,57.0
-0.5555698871612549,0.8314698338508606,-0.3293929100036621,0.1902610808610916,1.607456088066101,1.7521346807479858,1.7521346807479858,0.43803367018699646,0.9062500596046448,58.0
-0.4713961184024811,0.8819215893745422,-0.291334867477417,0.18772053718566895,1.7169172763824463,1.7550710439682007,1.7550710439682007,0.43876776099205017,0.9218750596046448,59.0
-0.3826829791069031,0.9238797426223755,-0.2539942264556885,0.1838216781616211,1.8088452816009521,1.755904197692871,1.755904197692871,0.4389760494232178,0.9375000596046448,60.0
-0.2902843952178955,0.9569404125213623,-0.21806806325912476,0.17575615644454956,1.82593834400177,1.755017638206482,1.755017638206482,0.4387544095516205,0.953125,61.0
-0.19508929550647736,0.9807854890823364,-0.18453508615493774,0.1626136600971222,1.752267599105835,1.7533378601074219,1.7533378601074219,0.43833446502685547,0.9687501192092896,62.0
-0.09801676869392395,0.9951847791671753,-0.15302234888076782,0.15369172394275665,1.7485120296478271,1.7491925954818726,1.7491925954818726,0.43729814887046814,0.9843750596046448,63.0
1.1285198979749111e-06,1.0,-0.12328523397445679,0.14494965970516205,1.735040307044983,1.7419902086257935,1.7419902086257935,0.43549755215644836,1.0000001192092896,64.0
0.09801711142063141,0.9951847195625305,-0.09522858262062073,0.1367763727903366,1.724049687385559,1.730643630027771,1.730643630027771,0.43266090750694275,1.015625,65.0
0.19509057700634003,0.9807852506637573,-0.06843727827072144,0.13116911053657532,1.750691533088684,1.7095776796340942,1.7095776796340942,0.42739441990852356,1.03125,66.0
0.2902856469154358,0.9569400548934937,-0.0430431067943573,0.1238049864768982,1.738389492034912,1.6388192176818848,1.6388192176818848,0.4097048044204712,1.0468751192092896,67.0
0.3826841711997986,0.9238792061805725,-0.01982147805392742,0.11188993602991104,1.6420091390609741,0.4130108058452606,0.4130108058452606,0.10325270146131516,1.0625001192092896,68.0
0.4713976979255676,0.8819207549095154,-0.005551036447286606,0.05648026615381241,0.7752745747566223,-0.12363264709711075,-0.12363264709711075,-0.030908161774277687,1.0781251192092896,69.0
0.5555709600448608,0.8314691185951233,-0.002744069090113044,-0.0007119532092474401,-0.11338973790407181,-0.09883109480142593,-0.09883109480142593,-0.024707773700356483,1.0937501192092896,70.0
0.6343934535980225,0.7730103135108948,-0.0034411174710839987,-0.004388903267681599,-0.10508006811141968,-0.0803750529885292,-0.0803750529885292,-0.0200937632471323,1.109375,71.0
0.7071068286895752,0.7071067690849304,-0.004195209126919508,-0.003507108660414815,-0.08849753439426422,-0.0714150071144104,-0.0714150071144104,-0.0178537517786026,1.125,72.0
0.7730109691619873,0.6343926787376404,-0.004740314092487097,-0.0024204507935792208,-0.0734381377696991,-0.02973908931016922,-0.02973908931016922,-0.007434772327542305,1.1406251192092896,73.0
0.8314701914787292,0.5555693507194519,-0.004857979249209166,4.7950139560271055e-05,-0.033388108015060425,-0.0007518455386161804,-0.0007518455386161804,-0.0001879613846540451,1.1562501192092896,74.0
0.881921648979187,0.47139599919319153,-0.004661257844418287,0.0012911133235320449,-0.014627941884100437,-0.007945612072944641,-0.007945612072944641,-0.0019864030182361603,1.1718751192092896,75.0
0.9238799810409546,0.3826823830604553,-0.004341683816164732,0.0016813233960419893,-0.00827037263661623,-0.019329912960529327,-0.019329912960529327,-0.004832478240132332,1.1875001192092896,76.0
0.9569405913352966,0.29028379917144775,-0.004063726868480444,0.0012709227157756686,-0.014589816331863403,-0.01382715255022049,-0.01382715255022049,-0.0034567881375551224,1.2031251192092896,77.0
0.9807853102684021,0.19509007036685944,-0.0038212852086871862,0.0011755791492760181,-0.014672556892037392,-0.02111879736185074,-0.02111879736185074,-0.005279699340462685,1.21875,78.0
0.9951848387718201,0.09801613539457321,-0.0036239109467715025,0.0009087467915378511,-0.018262352794408798,-0.02729129046201706,-0.02729129046201706,-0.006822822615504265,1.2343751192092896,79.0
1.0,-8.146034247147327e-07,-0.003527491120621562,0.0003292371693532914,-0.02736368402838707,-0.029280349612236023,-0.029280349612236023,-0.007320087403059006,1.2500001192092896,80.0
0.995184600353241,-0.09801822900772095,-0.0034744858276098967,0.00023939898528624326,-0.027922997251152992,-0.03507417440414429,-0.03507417440414429,-0.008768543601036072,1.2656251192092896,81.0
0.9807851314544678,-0.19509120285511017,-0.003469205228611827,-4.7006498789414763e-05,-0.03265146166086197,-0.025089479982852936,-0.025089479982852936,-0.006272369995713234,1.2812501192092896,82.0
0.9569399952888489,-0.29028579592704773,-0.0034259750973433256,0.00030345888808369637,-0.02614806592464447,-0.009990520775318146,-0.009990520775318146,-0.0024976301938295364,1.2968751192092896,83.0
0.9238793253898621,-0.3826838731765747,-0.003273570677265525,0.0009089165250770748,-0.015678590163588524,-0.00653085857629776,-0.00653085857629776,-0.00163271464407444,1.3125,84.0
0.8819209337234497,-0.47139739990234375,-0.003033322049304843,0.0012851551873609424,-0.009066791273653507,-0.008953943848609924,-0.008953943848609924,-0.002238485962152481,1.3281251192092896,85.0
0.8314689993858337,-0.5555711388587952,-0.002778904279693961,0.0012503111502155662,-0.009085241705179214,-0.011418722569942474,-0.011418722569942474,-0.0028546806424856186,1.3437501192092896,86.0
0.7730095982551575,-0.6343943476676941,-0.0025446906220167875,0.0011279699392616749,-0.01014474406838417,-0.01426699012517929,-0.01426699012517929,-0.0035667475312948227,1.3593751192092896,87.0
0.707106351852417,-0.7071072459220886,-0.0023516423534601927,0.0008963150903582573,-0.013120054267346859,-0.016095727682113647,-0.016095727682113647,-0.004023931920528412,1.3750001192092896,88.0
0.6343926191329956,-0.7730110287666321,-0.0022042335476726294,0.0006724079139530659,-0.016012724488973618,-0.014707297086715698,-0.014707297086715698,-0.0036768242716789246,1.3906251192092896,89.0
0.5555700659751892,-0.8314697742462158,-0.002063756575807929,0.0007031162967905402,-0.014618176966905594,-0.007632523775100708,-0.007632523775100708,-0.001908130943775177,1.40625,90.0
0.471396267414093,-0.8819215297698975,-0.0018781253602355719,0.000992703135125339,-0.008965333923697472,0.0065173134207725525,0.0065173134207725525,0.0016293283551931381,1.4218751192092896,91.0
0.3826826810836792,-0.923879861831665,-0.001604198245331645,0.0014802804216742516,8.520687697455287e-05,0.037118248641490936,0.037118248641490936,0.009279562160372734,1.4375001192092896,92.0
0.2902836203575134,-0.9569406509399414,-0.0011470469180494547,0.002530898666009307,0.01920919679105282,0.07959481328725815,0.07959481328725815,0.019898703321814537,1.4531251192092896,93.0
0.1950889676809311,-0.9807855486869812,-0.00016913458239287138,0.0056319343857467175,0.07461165636777878,0.08614050596952438,0.08614050596952438,0.021535126492381096,1.4687501192092896,94.0
0.09801644831895828,-0.9951847791671753,0.0010553908068686724,0.006207646336406469,0.08549174666404724,-0.08087272942066193,-0.08087272942066193,-0.02021818235516548,1.4843751192092896,95.0
-2.384976127700611e-08,-1.0,0.0013609712477773428,-9.771996701601893e-05,-0.02111026830971241,-1.3497563600540161,-1.3497563600540161,-0.33743909001350403,1.5,96.0
-0.09801838546991348,-0.995184600353241,-0.009049677290022373,-0.06916270405054092,-1.2297416925430298,-4.131138801574707,-4.131138801574707,-1.0327847003936768,1.5156251192092896,97.0
-0.1950909048318863,-0.9807851910591125,-0.036621350795030594,-0.15954194962978363,-2.791036367416382,-5.2404704093933105,-5.2404704093933105,-1.3101176023483276,1.5312501192092896,98.0
-0.29028549790382385,-0.9569401144981384,-0.08696883171796799,-0.2813389003276825,-4.9586615562438965,-5.2741899490356445,-5.2741899490356445,-1.3185474872589111,1.5468751192092896,99.0
-0.3826853632926941,-0.9238787293434143,-0.14503344893455505,-0.2894594967365265,-5.175830364227295,-4.654430389404297,-4.654430389404297,-1.1636075973510742,1.562500238418579,100.0
-0.4713979959487915,-0.881920576095581,-0.19713476300239563,-0.24703942239284515,-4.661111354827881,-4.338193893432617,-4.338193893432617,-1.0845484733581543,1.5781251192092896,101.0
-0.5555708408355713,-0.8314692378044128,-0.24229010939598083,-0.21542023122310638,-4.366048812866211,-4.35264778137207,-4.35264778137207,-1.0881619453430176,1.5937501192092896,102.0
-0.6343940496444702,-0.7730098366737366,-0.2837156355381012,-0.20147457718849182,-4.341772079467773,-4.393670558929443,-4.393670558929443,-1.0984176397323608,1.6093751192092896,103.0
-0.7071077227592468,-0.7071058750152588,-0.3235798180103302,-0.1958811730146408,-4.4300618171691895,-4.459584712982178,-4.459584712982178,-1.1148961782455444,1.6250001192092896,104.0
-0.7730108499526978,-0.6343927979469299,-0.36062386631965637,-0.17905448377132416,-4.304927825927734,-4.324439525604248,-4.324439525604248,-1.081109881401062,1.6406251192092896,105.0
-0.8314701318740845,-0.5555694699287415,-0.39497652649879456,-0.16693727672100067,-4.263038635253906,-4.057945251464844,-4.057945251464844,-1.014486312866211,1.6562501192092896,106.0
-0.8819218277931213,-0.47139570116996765,-0.42631807923316956,-0.1510782241821289,-4.138943195343018,-3.772066593170166,-3.772066593170166,-0.9430166482925415,1.6718751192092896,107.0
-0.9238801002502441,-0.38268208503723145,-0.45269396901130676,-0.1235104352235794,-3.8000879287719727,-3.4763734340667725,-3.4763734340667725,-0.8690933585166931,1.6875001192092896,108.0
-0.9569402933120728,-0.2902848422527313,-0.47454753518104553,-0.10290633887052536,-3.575878381729126,-3.1529252529144287,-3.1529252529144287,-0.7882313132286072,1.703125,109.0
-0.9807853102684021,-0.19509020447731018,-0.4916504919528961,-0.0783945769071579,-3.2566163539886475,-2.820204019546509,-2.820204019546509,-0.7050510048866272,1.71875,110.0
-0.9951848387718201,-0.09801580756902695,-0.5024850964546204,-0.04513539746403694,-2.767817974090576,-2.436387300491333,-2.436387300491333,-0.6090968251228333,1.734375238418579,111.0
-1.0,1.617281895960332e-06,-0.509498655796051,-0.03114217333495617,-2.601860523223877,-2.0074055194854736,-2.0074055194854736,-0.5018513798713684,1.750000238418579,112.0
-0.9951845407485962,0.09801902621984482,-0.5119591355323792,-0.005674323532730341,-2.1972899436950684,-1.5818487405776978,-1.5818487405776978,-0.39546218514442444,1.765625238418579,113.0
-0.9807850122451782,0.19509153068065643,-0.5086358189582825,0.02403588406741619,-1.711519718170166,-1.278424859046936,-1.278424859046936,-0.319606214761734,1.7812501192092896,114.0
-0.9569399356842041,0.2902860939502716,-0.5007312893867493,0.04430026188492775,-1.3727946281433105,-0.9630232453346252,-0.9630232453346252,-0.2407558113336563,1.7968751192092896,115.0
-0.9238792061805725,0.3826841711997986,-0.489981085062027,0.056265633553266525,-1.1511589288711548,-0.5030651688575745,-0.5030651688575745,-0.12576629221439362,1.8125001192092896,116.0
-0.8819207549095154,0.4713976979255676,-0.4741493761539459,0.08593877404928207,-0.5969238877296448,0.06391539424657822,0.06391539424657822,0.015978848561644554,1.8281251192092896,117.0
-0.8314688801765442,0.5555713772773743,-0.4519170820713043,0.11830911785364151,0.006816988345235586,0.7169286012649536,0.7169286012649536,0.1792321503162384,1.8437501192092896,118.0
-0.7730100154876709,0.6343938112258911,-0.42466452717781067,0.1405750811100006,0.4561940133571625,1.3111228942871094,1.3111228942871094,0.32778072357177734,1.8593751192092896,119.0
-0.7071061134338379,0.7071074843406677,-0.3925521671772003,0.16524454951286316,0.9796020984649658,1.708609700202942,1.708609700202942,0.4271524250507355,1.8750001192092896,120.0
-0.634393036365509,0.7730106711387634,-0.35522571206092834,0.19143986701965332,1.5475119352340698,1.7454007863998413,1.7454007863998413,0.4363501965999603,1.890625,121.0
-0.5555697679519653,0.8314699530601501,-0.3161543905735016,0.19405366480350494,1.7200968265533447,1.7497855424880981,1.7497855424880981,0.43744638562202454,1.90625,122.0
-0.4713951349258423,0.8819221258163452,-0.27807262539863586,0.1865771859884262,1.7476104497909546,1.7529735565185547,1.7529735565185547,0.43824338912963867,1.921875238418579,123.0
-0.3826814889907837,0.9238803386688232,-0.24193936586380005,0.17618754506111145,1.7306311130523682,1.7536534070968628,1.7536534070968628,0.4384133517742157,1.937500238418579,124.0
-0.29028332233428955,0.956940770149231,-0.20766288042068481,0.1674083173274994,1.7371350526809692,1.753324270248413,1.753324270248413,0.43833106756210327,1.953125238418579,125.0
-0.19508959352970123,0.9807854294776917,-0.1751624345779419,0.1586131900548935,1.7339794635772705,1.7529969215393066,1.7529969215393066,0.43824923038482666,1.9687501192092896,126.0
-0.09801612049341202,0.9951848387718201,-0.14367198944091797,0.15491582453250885,1.8133145570755005,1.7473641633987427,1.7473641633987427,0.43684104084968567,1.9843751192092896,127.0
2.2570397959498223e-06,1.0,-0.11453213542699814,0.14055922627449036,1.6952451467514038,1.7388280630111694,1.7388280630111694,0.43470701575279236,2.000000238418579,128.0
0.09801871329545975,0.995184600353241,-0.08725734800100327,0.13308534026145935,1.7001303434371948,1.7273484468460083,1.7273484468460083,0.4318371117115021,2.015625238418579,129.0
0.19509026408195496,0.9807853102684021,-0.06140323728322983,0.1262052208185196,1.7003544569015503,1.703909993171692,1.703909993171692,0.425977498292923,2.03125,130.0
0.2902849018573761,0.9569402933120728,-0.03699027746915817,0.11898542940616608,1.6880693435668945,1.578515887260437,1.578515887260437,0.39462897181510925,2.046875,131.0
0.3826839029788971,0.9238793253898621,-0.014210864901542664,0.11060353368520737,1.6496974229812622,0.17371857166290283,0.17371857166290283,0.04342964291572571,2.0625,132.0
0.47139742970466614,0.8819208741188049,-0.003873782930895686,0.03077763132750988,0.3472070097923279,-0.06335834413766861,-0.06335834413766861,-0.015839586034417152,2.078125,133.0
0.5555719137191772,0.8314685225486755,-0.001355725689791143,0.006182041484862566,0.04263130947947502,-0.12155769020318985,-0.12155769020318985,-0.030389422550797462,2.093750238418579,134.0
0.6343950629234314,0.7730090022087097,-0.0014785415260121226,-0.00293633877299726,-0.08111833781003952,-0.1164962649345398,-0.1164962649345398,-0.02912406623363495,2.109375238418579,135.0
0.7071079611778259,0.7071056365966797,-0.002364210784435272,-0.004879789426922798,-0.10607519000768661,-0.0716855600476265,-0.0716855600476265,-0.017921390011906624,2.125000238418579,136.0
0.7730116844177246,0.6343917846679688,-0.0031788041815161705,-0.0037408967036753893,-0.0876094251871109,-0.02811799943447113,-0.02811799943447113,-0.007029499858617783,2.140625238418579,137.0
0.8314708471298218,0.5555683970451355,-0.0034256214275956154,-0.0003576235321816057,-0.03261977434158325,-0.0027963295578956604,-0.0027963295578956604,-0.0006990823894739151,2.156250238418579,138.0
0.8819220066070557,0.4713954031467438,-0.0033124620094895363,0.0008747754618525505,-0.015568750910460949,-0.015061378479003906,-0.015061378479003906,-0.0037653446197509766,2.171875238418579,139.0
0.9238802194595337,0.38268178701400757,-0.003123871050775051,0.0009535083663649857,-0.01503431610763073,-0.017645634710788727,-0.017645634710788727,-0.004411408677697182,2.187500238418579,140.0
0.9569409489631653,0.2902826964855194,-0.002951156347990036,0.0008209988591261208,-0.016668708994984627,-0.016717515885829926,-0.016717515885829926,-0.004179378971457481,2.203125238418579,141.0
0.9807853698730469,0.1950899064540863,-0.0027949754148721695,0.0007565267733298242,-0.016943763941526413,-0.02872304618358612,-0.02872304618358612,-0.00718076154589653,2.21875,142.0
0.9951847791671753,0.09801643341779709,-0.0027163317427039146,0.0002632838150020689,-0.024914022535085678,-0.025783032178878784,-0.025783032178878784,-0.006445758044719696,2.234375,143.0
1.0,-3.5774640139152325e-08,-0.002673538401722908,0.00019415059068705887,-0.02527517080307007,-0.033133260905742645,-0.033133260905742645,-0.008283315226435661,2.25,144.0
0.9951847195625305,-0.09801745414733887,-0.0026740049943327904,-6.967933586565778e-05,-0.029670633375644684,-0.03692296892404556,-0.03692296892404556,-0.00923074223101139,2.265625,145.0
0.9807849526405334,-0.1950918287038803,-0.0027465112507343292,-0.000458025693660602,-0.03623056039214134,-0.020590081810951233,-0.020590081810951233,-0.005147520452737808,2.281250238418579,146.0
0.9569398164749146,-0.29028642177581787,-0.0027652401477098465,3.257968637626618e-05,-0.02747250162065029,-0.01140979677438736,-0.01140979677438736,-0.00285244919359684,2.296875238418579,147.0
0.9238787293434143,-0.3826853632926941,-0.0026449933648109436,0.000788067642133683,-0.014768233522772789,-0.009639158844947815,-0.009639158844947815,-0.0024097897112369537,2.312500238418579,148.0
0.8819201588630676,-0.47139883041381836,-0.0024470826610922813,0.0010451929410919547,-0.010549620725214481,-0.010146506130695343,-0.010146506130695343,-0.0025366265326738358,2.328125238418579,149.0
0.8314687013626099,-0.5555716753005981,-0.0022369008511304855,0.001038574380800128,-0.010119067505002022,-0.012168444693088531,-0.012168444693088531,-0.003042111173272133,2.343750238418579,150.0
0.773009181022644,-0.6343948245048523,-0.0020518051460385323,0.0008741157362237573,-0.012134827673435211,-0.015383146703243256,-0.015383146703243256,-0.003845786675810814,2.359375238418579,151.0
0.7071052193641663,-0.7071083784103394,-0.0019095591269433498,0.0006456919363699853,-0.015212305821478367,-0.017164401710033417,-0.017164401710033417,-0.004291100427508354,2.375000238418579,152.0
0.6343920826911926,-0.7730115056037903,-0.0017994875088334084,0.0005101753631606698,-0.01676265522837639,-0.015370316803455353,-0.015370316803455353,-0.003842579200863838,2.390625238418579,153.0
0.5555686950683594,-0.8314706683158875,-0.0016915570013225079,0.0005424200207926333,-0.015591251663863659,-0.008520841598510742,-0.008520841598510742,-0.0021302103996276855,2.406250238418579,154.0
0.4713965058326721,-0.8819214105606079,-0.0015309685841202736,0.0008813624153845012,-0.009206008166074753,0.005461573600769043,0.005461573600769043,0.0013653934001922607,2.421875,155.0
0.3826829493045807,-0.9238797426223755,-0.001264023594558239,0.0014720497420057654,0.0015038303099572659,0.03579731285572052,0.03579731285572052,0.00894932821393013,2.4375,156.0
