step,phase,obs,action_raw,action_clipped,action_scaled
13,0.203125,"[ 9.5694035e-01  2.9028466e-01  2.9945374e-02  2.9182434e-02
 -1.3160706e-02  1.1253357e-02 -6.5937045e-04 -6.5937045e-04
 -2.1982193e-04 -2.1982193e-04 -1.1271077e+00 -1.8890545e-01
  7.5823516e-01  2.7288491e-02]",[-1.086948   -0.1087788   0.67149043  0.0256833 ],[-1.086948   -0.1087788   0.67149043  0.0256833 ],[-0.271737   -0.0271947   0.16787261  0.00642083]
14,0.21875000000000003,"[ 9.80785251e-01  1.95090324e-01  2.99453735e-02  2.91824341e-02
 -1.31607056e-02  1.12533569e-02  1.09891896e-03  2.19821930e-04
 -6.59370446e-04  2.19821930e-04 -1.08694804e+00 -1.08778805e-01
  6.71490431e-01  2.56833006e-02]",[-1.0952115   0.16332407  0.87339675  0.02540174],[-1.0952115   0.16332407  0.87339675  0.02540174],[-0.27380288  0.04083102  0.21834919  0.00635044]
15,0.234375,"[ 9.9518472e-01  9.8017141e-02  2.9945374e-02  2.9182434e-02
 -1.3160706e-02  1.1253357e-02 -2.1982193e-04  2.1982193e-04
 -2.1982193e-04  2.1982193e-04 -1.0952115e+00  1.6332407e-01
  8.7339675e-01  2.5401743e-02]",[-0.9456675   0.11908542  0.5394426   0.03012236],[-0.9456675   0.11908542  0.5394426   0.03012236],[-0.23641688  0.02977135  0.13486065  0.00753059]
16,0.25,"[ 1.00000000e+00  6.12323426e-17  2.99453735e-02  2.91824341e-02
 -1.31607056e-02  1.12533569e-02  2.19821930e-04 -6.59370446e-04
 -6.59370446e-04 -2.19821930e-04 -9.45667505e-01  1.19085416e-01
  5.39442599e-01  3.01223639e-02]",[-0.79647493  0.12681095  0.5010576   0.04049973],[-0.79647493  0.12681095  0.5010576   0.04049973],[-0.19911873  0.03170274  0.1252644   0.01012493]
17,0.265625,"[ 9.9518472e-01 -9.8017141e-02  2.9945374e-02  2.9182434e-02
 -1.3160706e-02  1.1253357e-02 -2.1982193e-04 -2.1982193e-04
  2.1982193e-04 -2.1982193e-04 -7.9647493e-01  1.2681095e-01
  5.0105762e-01  4.0499732e-02]",[-0.6545974   0.04590077  0.3747539   0.05088344],[-0.6545974   0.04590077  0.3747539   0.05088344],[-0.16364935  0.01147519  0.09368847  0.01272086]
18,0.28125,"[ 9.8078525e-01 -1.9509032e-01  2.9945374e-02  2.9182434e-02
 -1.3160706e-02  1.1253357e-02  6.5937045e-04 -2.1982193e-04
  2.1982193e-04 -2.1982193e-04 -6.5459740e-01  4.5900766e-02
  3.7475389e-01  5.0883442e-02]",[-0.53248703  0.07185151  0.15707207  0.05643251],[-0.53248703  0.07185151  0.15707207  0.05643251],[-0.13312176  0.01796288  0.03926802  0.01410813]
19,0.296875,"[ 9.5694035e-01 -2.9028466e-01  2.9945374e-02  2.9182434e-02
 -1.3160706e-02  1.1253357e-02 -2.1982193e-04 -2.1982193e-04
 -2.1982193e-04  2.1982193e-04 -5.3248703e-01  7.1851507e-02
  1.5707207e-01  5.6432508e-02]",[-0.39958474  0.08989985  0.21904181  0.06365523],[-0.39958474  0.08989985  0.21904181  0.06365523],[-0.09989619  0.02247496  0.05476045  0.01591381]
20,0.3125,"[ 9.2387950e-01 -3.8268343e-01  2.9945374e-02  2.9182434e-02
 -1.3160706e-02  1.1253357e-02 -1.0989190e-03 -2.1982193e-04
 -2.1982193e-04 -2.1982193e-04 -3.9958474e-01  8.9899853e-02
  2.1904181e-01  6.3655235e-02]",[-0.2622811   0.09152861 -0.0325418   0.0706424 ],[-0.2622811   0.09152861 -0.0325418   0.0706424 ],[-0.06557027  0.02288215 -0.00813545  0.0176606 ]
21,0.328125,"[ 8.8192129e-01 -4.7139674e-01  2.9945374e-02  2.9182434e-02
 -1.3160706e-02  1.1253357e-02 -2.1982193e-04 -2.1982193e-04
  2.1982193e-04 -2.1982193e-04 -2.6228109e-01  9.1528609e-02
 -3.2541804e-02  7.0642404e-02]",[-0.1198919   0.12099129 -0.36398965  0.0750199 ],[-0.1198919   0.12099129 -0.36398965  0.0750199 ],[-0.02997297  0.03024782 -0.09099741  0.01875497]
22,0.34375,"[ 8.3146960e-01 -5.5557024e-01  2.9945374e-02  2.9182434e-02
 -1.3160706e-02  1.1253357e-02  2.1982193e-04 -1.0989190e-03
 -2.1982193e-04 -2.1982193e-04 -1.1989190e-01  1.2099129e-01
 -3.6398965e-01  7.5019896e-02]",[ 0.04012585  0.15496892 -0.7484207   0.08059438],[ 0.04012585  0.15496892 -0.7484207   0.08059438],[ 0.01003146  0.03874223 -0.18710518  0.02014859]
23,0.359375,"[ 7.7301043e-01 -6.3439327e-01  2.9945374e-02  2.9182434e-02
 -1.3160706e-02  1.1253357e-02  6.5937045e-04  2.1982193e-04
  2.1982193e-04 -6.5937045e-04  4.0125847e-02  1.5496892e-01
 -7.4842072e-01  8.0594376e-02]",[ 0.11807374  0.21215792 -0.7818173   0.08761362],[ 0.11807374  0.21215792 -0.7818173   0.08761362],[ 0.02951843  0.05303948 -0.19545433  0.0219034 ]
24,0.375,"[ 7.0710677e-01 -7.0710677e-01  2.9945374e-02  2.9182434e-02
 -1.3160706e-02  1.1253357e-02  2.1982193e-04 -6.5937045e-04
 -1.0989190e-03 -2.1982193e-04  1.1807374e-01  2.1215792e-01
 -7.8181732e-01  8.7613620e-02]",[ 0.32006642  0.0872159  -0.49232727  0.09680872],[ 0.32006642  0.0872159  -0.49232727  0.09680872],[ 0.08001661  0.02180398 -0.12308182  0.02420218]
25,0.390625,"[ 6.3439327e-01 -7.7301043e-01  2.9945374e-02  2.9182434e-02
 -1.3160706e-02  1.1253357e-02  2.1982193e-04  2.1982193e-04
 -1.0989190e-03  6.5937045e-04  3.2006642e-01  8.7215900e-02
 -4.9232727e-01  9.6808717e-02]",[ 0.3661256   0.24687047 -0.32679862  0.10819713],[ 0.3661256   0.24687047 -0.32679862  0.10819713],[ 0.0915314   0.06171762 -0.08169965  0.02704928]
