step,phase,obs,action_raw,action_clipped,action_scaled
10,0.15625,"[ 8.3146960e-01  5.5557024e-01  3.2424927e-03  2.5367737e-02
  1.4305115e-02 -1.3542175e-02 -3.9864540e-02  9.5367432e-04
 -6.2942505e-03  4.7493935e-02  1.3160706e-02  4.2153358e-02
  2.1982193e-04 -2.1982193e-04 -2.1982193e-04  2.1982193e-04
 -2.1982193e-04 -6.5937045e-04 -2.1982193e-04 -2.1982193e-04
 -2.1982193e-04 -6.5937045e-04  1.8061548e-02 -1.9762225e-02
  1.6363148e-02 -8.8028200e-02 -3.0281035e-02  8.4487718e-01
 -5.2398402e-02 -2.7242545e-02  1.2816280e+00 -9.6726918e-01]","[ 6.9256142e-02 -2.3601651e-02  1.3956461e-02 -7.8813873e-02
 -8.1703015e-02  9.5842975e-01 -3.1956518e-04  1.5125066e-02
  1.3956825e+00 -1.0501564e+00]","[ 6.9256142e-02 -2.3601651e-02  1.3956461e-02 -7.8813873e-02
 -8.1703015e-02  9.5842975e-01 -3.1956518e-04  1.5125066e-02
  1.3956825e+00 -1.0501564e+00]","[ 1.7314035e-02 -5.9004128e-03  3.4891153e-03 -1.9703468e-02
 -2.0425754e-02  2.3960744e-01 -7.9891295e-05  3.7812665e-03
  3.4892061e-01 -2.6253909e-01]"
11,0.171875,"[ 8.8192129e-01  4.7139674e-01  3.2424927e-03  2.5367737e-02
  1.4305115e-02 -1.3542175e-02 -3.9864540e-02  9.5367432e-04
 -6.2942505e-03  4.7493935e-02  1.3160706e-02  4.2153358e-02
  2.1982193e-04  2.1982193e-04 -2.1982193e-04  2.1982193e-04
  6.5937045e-04 -2.1982193e-04 -2.1982193e-04  2.1982193e-04
 -6.5937045e-04 -2.1982193e-04  6.9256142e-02 -2.3601651e-02
  1.3956461e-02 -7.8813873e-02 -8.1703015e-02  9.5842975e-01
 -3.1956518e-04  1.5125066e-02  1.3956825e+00 -1.0501564e+00]","[ 0.04526255 -0.05720012 -0.02388211 -0.06016733  0.01157842  1.003889
  0.04213394  0.03695177  1.5030034  -1.0739493 ]","[ 0.04526255 -0.05720012 -0.02388211 -0.06016733  0.01157842  1.003889
  0.04213394  0.03695177  1.5030034  -1.0739493 ]","[ 0.01131564 -0.01430003 -0.00597053 -0.01504183  0.0028946   0.25097224
  0.01053348  0.00923794  0.37575084 -0.26848733]"
12,0.1875,"[ 9.2387950e-01  3.8268343e-01  3.2424927e-03  2.5367737e-02
  1.4305115e-02 -1.3542175e-02 -3.9864540e-02  9.5367432e-04
 -6.2942505e-03  4.7493935e-02  1.3160706e-02  4.2153358e-02
  6.5937045e-04  6.5937045e-04  6.5937045e-04 -6.5937045e-04
 -6.5937045e-04 -2.1982193e-04 -2.1982193e-04 -2.1982193e-04
 -2.1982193e-04 -2.1982193e-04  4.5262553e-02 -5.7200119e-02
 -2.3882113e-02 -6.0167328e-02  1.1578416e-02  1.0038890e+00
  4.2133939e-02  3.6951773e-02  1.5030034e+00 -1.0739493e+00]","[ 0.04805462 -0.04366798 -0.0075251  -0.06910133  0.03757906  1.0482578
  0.05155139  0.04419652  1.6284846  -1.0583787 ]","[ 0.04805462 -0.04366798 -0.0075251  -0.06910133  0.03757906  1.0482578
  0.05155139  0.04419652  1.6284846  -1.0583787 ]","[ 0.01201366 -0.010917   -0.00188127 -0.01727533  0.00939476  0.26206446
  0.01288785  0.01104913  0.40712115 -0.26459467]"
13,0.203125,"[ 9.5694035e-01  2.9028466e-01  3.2424927e-03  2.5367737e-02
  1.4305115e-02 -1.3542175e-02 -3.9864540e-02  9.5367432e-04
 -6.2942505e-03  4.7493935e-02  1.3160706e-02  4.2153358e-02
  6.5937045e-04 -6.5937045e-04 -6.5937045e-04 -2.1982193e-04
 -2.1982193e-04 -2.1982193e-04 -6.5937045e-04 -1.0989190e-03
  2.1982193e-04 -6.5937045e-04  4.8054621e-02 -4.3667983e-02
 -7.5250976e-03 -6.9101326e-02  3.7579060e-02  1.0482578e+00
  5.1551390e-02  4.4196524e-02  1.6284846e+00 -1.0583787e+00]","[ 8.32363963e-04  5.14120087e-02 -2.86616720e-02 -8.94835815e-02
  1.03871264e-01  9.10833716e-01  1.20894104e-01 -3.54889408e-03
  1.67533493e+00 -1.02926672e+00]","[ 8.32363963e-04  5.14120087e-02 -2.86616720e-02 -8.94835815e-02
  1.03871264e-01  9.10833716e-01  1.20894104e-01 -3.54889408e-03
  1.67533493e+00 -1.02926672e+00]","[ 2.0809099e-04  1.2853002e-02 -7.1654180e-03 -2.2370895e-02
  2.5967816e-02  2.2770843e-01  3.0223526e-02 -8.8722352e-04
  4.1883373e-01 -2.5731668e-01]"
14,0.21875000000000003,"[ 9.80785251e-01  1.95090324e-01  3.24249268e-03  2.53677368e-02
  1.43051147e-02 -1.39236450e-02 -3.98645401e-02  9.53674316e-04
 -6.29425049e-03  4.74939346e-02  1.31607056e-02  4.21533585e-02
  2.19821930e-04  2.19821930e-04 -6.59370446e-04 -2.19821930e-04
  2.19821930e-04 -2.19821930e-04 -2.19821930e-04 -2.19821930e-04
 -6.59370446e-04 -1.09891896e-03  8.32363963e-04  5.14120087e-02
 -2.86616720e-02 -8.94835815e-02  1.03871264e-01  9.10833716e-01
  1.20894104e-01 -3.54889408e-03  1.67533493e+00 -1.02926672e+00]","[-0.19612052  0.07526646  0.0119538  -0.10826153  0.2697256   1.0906074
  0.12764788 -0.00572568  1.8166034  -1.2538456 ]","[-0.19612052  0.07526646  0.0119538  -0.10826153  0.2697256   1.0906074
  0.12764788 -0.00572568  1.8166034  -1.2538456 ]","[-0.04903013  0.01881661  0.00298845 -0.02706538  0.0674314   0.27265185
  0.03191197 -0.00143142  0.45415086 -0.3134614 ]"
15,0.234375,"[ 9.9518472e-01  9.8017141e-02  3.2424927e-03  2.5367737e-02
  1.4305115e-02 -1.3542175e-02 -3.9864540e-02  9.5367432e-04
 -6.2942505e-03  4.7493935e-02  1.3160706e-02  4.2153358e-02
 -2.1982193e-04 -2.1982193e-04  2.1982193e-04 -2.1982193e-04
 -2.1982193e-04 -1.0989190e-03  2.1982193e-04 -2.1982193e-04
  6.5937045e-04 -6.5937045e-04 -1.9612052e-01  7.5266458e-02
  1.1953805e-02 -1.0826153e-01  2.6972559e-01  1.0906074e+00
  1.2764788e-01 -5.7256781e-03  1.8166034e+00 -1.2538456e+00]","[-1.4838050e-01  1.2358665e-01 -1.3192780e-03 -1.4112511e-01
  3.5372880e-01  8.6759108e-01  1.4439671e-01 -3.4477640e-02
  1.5997181e+00 -1.0786963e+00]","[-1.4838050e-01  1.2358665e-01 -1.3192780e-03 -1.4112511e-01
  3.5372880e-01  8.6759108e-01  1.4439671e-01 -3.4477640e-02
  1.5997181e+00 -1.0786963e+00]","[-3.7095126e-02  3.0896662e-02 -3.2981951e-04 -3.5281278e-02
  8.8432200e-02  2.1689777e-01  3.6099177e-02 -8.6194100e-03
  3.9992952e-01 -2.6967406e-01]"
16,0.25,"[ 1.0000000e+00  6.1232343e-17  3.2424927e-03  2.5367737e-02
  1.4305115e-02 -1.3542175e-02 -3.9864540e-02  9.5367432e-04
 -6.2942505e-03  4.7493935e-02  1.3160706e-02  4.2153358e-02
  1.0989190e-03 -2.1982193e-04  6.5937045e-04 -6.5937045e-04
  2.1982193e-04 -6.5937045e-04 -6.5937045e-04 -1.0989190e-03
 -2.1982193e-04  2.1982193e-04 -1.4838050e-01  1.2358665e-01
 -1.3192780e-03 -1.4112511e-01  3.5372880e-01  8.6759108e-01
  1.4439671e-01 -3.4477640e-02  1.5997181e+00 -1.0786963e+00]","[-0.15689418  0.05064397 -0.02762362 -0.20799908  0.31909057  0.64377415
  0.03785994 -0.0825582   1.4016334  -0.9180138 ]","[-0.15689418  0.05064397 -0.02762362 -0.20799908  0.31909057  0.64377415
  0.03785994 -0.0825582   1.4016334  -0.9180138 ]","[-0.03922354  0.01266099 -0.00690591 -0.05199977  0.07977264  0.16094354
  0.00946498 -0.02063955  0.35040835 -0.22950345]"
17,0.265625,"[ 9.9518472e-01 -9.8017141e-02  3.2424927e-03  2.5367737e-02
  1.4305115e-02 -1.3542175e-02 -3.9864540e-02  9.5367432e-04
 -6.2942505e-03  4.7493935e-02  1.3160706e-02  4.2153358e-02
  2.1982193e-04  2.1982193e-04  1.0989190e-03 -6.5937045e-04
 -2.1982193e-04 -1.0989190e-03 -2.1982193e-04  6.5937045e-04
 -2.1982193e-04 -6.5937045e-04 -1.5689418e-01  5.0643973e-02
 -2.7623624e-02 -2.0799908e-01  3.1909057e-01  6.4377415e-01
  3.7859935e-02 -8.2558200e-02  1.4016334e+00 -9.1801381e-01]","[-0.0620598   0.01939964 -0.06712613 -0.24036726  0.30635285  0.47249308
 -0.00326319 -0.12941495  1.2417799  -0.8161717 ]","[-0.0620598   0.01939964 -0.06712613 -0.24036726  0.30635285  0.47249308
 -0.00326319 -0.12941495  1.2417799  -0.8161717 ]","[-0.01551495  0.00484991 -0.01678153 -0.06009182  0.07658821  0.11812327
 -0.0008158  -0.03235374  0.31044498 -0.20404293]"
18,0.28125,"[ 9.8078525e-01 -1.9509032e-01  3.2424927e-03  2.5367737e-02
  1.4305115e-02 -1.3542175e-02 -3.9864540e-02  9.5367432e-04
 -6.2942505e-03  4.7493935e-02  1.3160706e-02  4.2153358e-02
 -2.1982193e-04 -2.1982193e-04  6.5937045e-04 -6.5937045e-04
 -2.1982193e-04  2.1982193e-04 -2.1982193e-04 -6.5937045e-04
  2.1982193e-04 -6.5937045e-04 -6.2059805e-02  1.9399635e-02
 -6.7126133e-02 -2.4036726e-01  3.0635285e-01  4.7249308e-01
 -3.2631946e-03 -1.2941495e-01  1.2417799e+00 -8.1617171e-01]","[-0.01664563 -0.00391083 -0.04682425 -0.28436756  0.2765187   0.24575743
 -0.03316198 -0.19627658  1.0663098  -0.71498704]","[-0.01664563 -0.00391083 -0.04682425 -0.28436756  0.2765187   0.24575743
 -0.03316198 -0.19627658  1.0663098  -0.71498704]","[-0.00416141 -0.00097771 -0.01170606 -0.07109189  0.06912968  0.06143936
 -0.00829049 -0.04906914  0.26657745 -0.17874676]"
19,0.296875,"[ 9.5694035e-01 -2.9028466e-01  3.2424927e-03  2.5367737e-02
  1.4305115e-02 -1.3542175e-02 -3.9864540e-02  9.5367432e-04
 -6.2942505e-03  4.7493935e-02  1.3160706e-02  4.2153358e-02
  2.1982193e-04 -6.5937045e-04  6.5937045e-04 -2.1982193e-04
 -2.1982193e-04 -2.1982193e-04 -2.1982193e-04 -6.5937045e-04
 -6.5937045e-04 -2.1982193e-04 -1.6645625e-02 -3.9108321e-03
 -4.6824250e-02 -2.8436756e-01  2.7651870e-01  2.4575743e-01
 -3.3161975e-02 -1.9627658e-01  1.0663098e+00 -7.1498704e-01]","[ 0.06714557 -0.04002181 -0.01829199 -0.29923576  0.2183867   0.11002393
 -0.00453114 -0.1949103   0.91751343 -0.6292582 ]","[ 0.06714557 -0.04002181 -0.01829199 -0.29923576  0.2183867   0.11002393
 -0.00453114 -0.1949103   0.91751343 -0.6292582 ]","[ 0.01678639 -0.01000545 -0.004573   -0.07480894  0.05459667  0.02750598
 -0.00113279 -0.04872758  0.22937836 -0.15731455]"
20,0.3125,"[ 9.2387950e-01 -3.8268343e-01  3.2424927e-03  2.5367737e-02
  1.4305115e-02 -1.3542175e-02 -3.9864540e-02  9.5367432e-04
 -6.2942505e-03  4.7493935e-02  1.3160706e-02  4.2153358e-02
  2.1982193e-04  2.1982193e-04 -2.1982193e-04 -6.5937045e-04
 -2.1982193e-04 -2.1982193e-04  2.1982193e-04 -6.5937045e-04
 -1.0989190e-03  2.1982193e-04  6.7145571e-02 -4.0021811e-02
 -1.8291995e-02 -2.9923576e-01  2.1838669e-01  1.1002393e-01
 -4.5311428e-03 -1.9491030e-01  9.1751343e-01 -6.2925822e-01]","[ 0.09322515 -0.02843902 -0.00288765 -0.34073815  0.18906184 -0.01985543
 -0.00231919 -0.15319805  0.7775708  -0.5325852 ]","[ 0.09322515 -0.02843902 -0.00288765 -0.34073815  0.18906184 -0.01985543
 -0.00231919 -0.15319805  0.7775708  -0.5325852 ]","[ 0.02330629 -0.00710975 -0.00072191 -0.08518454  0.04726546 -0.00496386
 -0.0005798  -0.03829951  0.1943927  -0.1331463 ]"
21,0.328125,"[ 8.8192129e-01 -4.7139674e-01  3.2424927e-03  2.5367737e-02
  1.4305115e-02 -1.3542175e-02 -3.9864540e-02  9.5367432e-04
 -6.2942505e-03  4.7493935e-02  1.3160706e-02  4.2153358e-02
 -1.0989190e-03  2.1982193e-04 -6.5937045e-04 -2.1982193e-04
  2.1982193e-04 -6.5937045e-04  2.1982193e-04 -6.5937045e-04
 -6.5937045e-04 -1.0989190e-03  9.3225151e-02 -2.8439015e-02
 -2.8876513e-03 -3.4073815e-01  1.8906184e-01 -1.9855428e-02
 -2.3191911e-03 -1.5319805e-01  7.7757078e-01 -5.3258520e-01]","[ 0.16277093 -0.00234657  0.01172212 -0.33555034  0.18993998 -0.03319883
  0.017682   -0.09217697  0.6631587  -0.52736056]","[ 0.16277093 -0.00234657  0.01172212 -0.33555034  0.18993998 -0.03319883
  0.017682   -0.09217697  0.6631587  -0.52736056]","[ 0.04069273 -0.00058664  0.00293053 -0.08388758  0.04748499 -0.00829971
  0.0044205  -0.02304424  0.16578968 -0.13184014]"
22,0.34375,"[ 8.3146960e-01 -5.5557024e-01  3.2424927e-03  2.5367737e-02
  1.4305115e-02 -1.3542175e-02 -3.9864540e-02  9.5367432e-04
 -6.2942505e-03  4.7493935e-02  1.3160706e-02  4.2153358e-02
 -6.5937045e-04 -2.1982193e-04 -1.5384675e-03 -6.5937045e-04
 -2.1982193e-04 -2.1982193e-04 -2.1982193e-04 -6.5937045e-04
 -6.5937045e-04 -2.1982193e-04  1.6277093e-01 -2.3465678e-03
  1.1722121e-02 -3.3555034e-01  1.8993998e-01 -3.3198833e-02
  1.7681997e-02 -9.2176974e-02  6.6315871e-01 -5.2736056e-01]","[ 0.19741516  0.03707811  0.05216618 -0.31723037  0.24882677 -0.08288807
  0.06018434 -0.12445104  0.5405507  -0.4441915 ]","[ 0.19741516  0.03707811  0.05216618 -0.31723037  0.24882677 -0.08288807
  0.06018434 -0.12445104  0.5405507  -0.4441915 ]","[ 0.04935379  0.00926953  0.01304155 -0.07930759  0.06220669 -0.02072202
  0.01504609 -0.03111276  0.13513768 -0.11104787]"
23,0.359375,"[ 7.7301043e-01 -6.3439327e-01  3.2424927e-03  2.5367737e-02
  1.4305115e-02 -1.3542175e-02 -3.9864540e-02  9.5367432e-04
 -6.2942505e-03  4.7493935e-02  1.3160706e-02  4.2153358e-02
 -1.0989190e-03 -2.1982193e-04 -6.5937045e-04 -2.1982193e-04
 -2.1982193e-04 -1.0989190e-03  2.1982193e-04 -1.0989190e-03
 -2.1982193e-04 -2.1982193e-04  1.9741516e-01  3.7078112e-02
  5.2166183e-02 -3.1723037e-01  2.4882677e-01 -8.2888067e-02
  6.0184345e-02 -1.2445104e-01  5.4055071e-01 -4.4419149e-01]","[ 0.20072804  0.06363764  0.03643532 -0.33126378  0.20193657 -0.10998219
  0.02247798 -0.15686843  0.42995906 -0.38106078]","[ 0.20072804  0.06363764  0.03643532 -0.33126378  0.20193657 -0.10998219
  0.02247798 -0.15686843  0.42995906 -0.38106078]","[ 0.05018201  0.01590941  0.00910883 -0.08281595  0.05048414 -0.02749555
  0.00561949 -0.03921711  0.10748976 -0.09526519]"
24,0.375,"[ 7.07106769e-01 -7.07106769e-01  3.62396240e-03  2.53677368e-02
  1.43051147e-02 -1.46865845e-02 -3.98645401e-02  1.33514404e-03
 -6.29425049e-03  4.74939346e-02  1.81198120e-02  4.13904190e-02
  3.73630528e-03  2.19821930e-04  2.19821930e-04 -1.29670147e-02
  1.97801599e-03  4.17585392e-03 -2.19821930e-04 -1.09891896e-03
  4.90109436e-02 -9.89007950e-03  2.00728044e-01  6.36376366e-02
  3.64353172e-02 -3.31263781e-01  2.01936573e-01 -1.09982193e-01
  2.24779788e-02 -1.56868428e-01  4.29959059e-01 -3.81060779e-01]","[ 0.17068829  0.09494797  0.03876616 -0.34775913  0.24518229 -0.10766862
  0.05603739 -0.05547934  0.36855382 -0.3423964 ]","[ 0.17068829  0.09494797  0.03876616 -0.34775913  0.24518229 -0.10766862
  0.05603739 -0.05547934  0.36855382 -0.3423964 ]","[ 0.04267207  0.02373699  0.00969154 -0.08693978  0.06129557 -0.02691715
  0.01400935 -0.01386983  0.09213845 -0.0855991 ]"
