step,phase,obs,action_raw,action_clipped,action_scaled
711,11.109375,"[ 6.3439327e-01  7.7301043e-01  7.1526527e-02 -2.9945374e-02
  1.0108948e-02 -1.6460705e-01 -8.9645386e-03 -1.3351440e-03
  1.0871887e-02  1.7986584e-01 -5.2527428e-02  2.1982193e-04
  1.0989190e-03 -7.6923370e-03 -4.3296721e-02 -2.1982193e-04
  2.1318723e-02 -6.7033008e-02 -1.4136467e+00 -1.2600176e-01
  9.5282897e-02 -1.7732760e+00 -1.1421949e+00  2.4116889e-01
  3.8741949e-01  2.3915574e-01]","[-1.3135968  -0.14597797  0.09398511 -1.9299635  -1.0714005   0.24774086
  0.10707316  0.27427244]","[-1.3135968  -0.14597797  0.09398511 -1.9299635  -1.0714005   0.24774086
  0.10707316  0.27427244]","[-0.3283992  -0.03649449  0.02349628 -0.48249087 -0.26785013  0.06193522
  0.02676829  0.06856811]"
712,11.125,"[ 7.07106769e-01  7.07106769e-01  5.55047989e-02 -2.99453735e-02
  1.01089478e-02 -1.67277336e-01 -1.85012817e-02 -1.33514404e-03
  1.46865845e-02  1.66895866e-01 -6.48351684e-02 -6.59370446e-04
 -6.59370446e-04 -1.47253042e-02 -6.00000396e-02 -2.19821930e-04
  1.69230457e-02 -6.96702972e-02 -1.31359684e+00 -1.45977974e-01
  9.39851105e-02 -1.92996347e+00 -1.07140052e+00  2.47740865e-01
  1.07073158e-01  2.74272442e-01]","[-1.246653   -0.16096914  0.09667736 -2.0375783  -1.0241222   0.2902705
 -0.19844112  0.3011691 ]","[-1.246653   -0.16096914  0.09667736 -2.0375783  -1.0241222   0.2902705
 -0.19844112  0.3011691 ]","[-0.31166324 -0.04024228  0.02416934 -0.5093946  -0.25603056  0.07256763
 -0.04961028  0.07529227]"
713,11.140625,"[ 7.7301043e-01  6.3439327e-01  3.9483070e-02 -2.9945374e-02
  1.0108948e-02 -1.7147350e-01 -2.8419495e-02 -1.3351440e-03
  1.9264221e-02  1.5506935e-01 -7.0549488e-02 -2.1982193e-04
 -2.1982193e-04 -2.1758271e-02 -4.6373654e-02  6.5937045e-04
  1.8681336e-02 -5.6043912e-02 -1.2466530e+00 -1.6096914e-01
  9.6677363e-02 -2.0375783e+00 -1.0241222e+00  2.9027051e-01
 -1.9844112e-01  3.0116910e-01]","[-1.2168595  -0.14735386  0.09791271 -2.1079714  -1.0077927   0.20942119
 -0.3775841   0.3250284 ]","[-1.2168595  -0.14735386  0.09791271 -2.1079714  -1.0077927   0.20942119
 -0.3775841   0.3250284 ]","[-0.30421486 -0.03683846  0.02447818 -0.52699286 -0.25194818  0.0523553
 -0.09439602  0.0812571 ]"
714,11.15625,"[ 8.3146960e-01  5.5557024e-01  2.3078918e-02 -2.9945374e-02
  1.0108948e-02 -1.7795849e-01 -3.9483070e-02 -1.3351440e-03
  2.2697449e-02  1.4400673e-01 -6.7912102e-02 -2.1982193e-04
 -2.1982193e-04 -3.2307722e-02 -5.0769236e-02 -2.1982193e-04
  2.1758271e-02 -5.4725267e-02 -1.2168595e+00 -1.4735386e-01
  9.7912714e-02 -2.1079714e+00 -1.0077927e+00  2.0942119e-01
 -3.7758410e-01  3.2502839e-01]","[-1.2135749  -0.14201023  0.09656371 -2.166955   -1.0185522   0.10154723
 -0.49806562  0.33187705]","[-1.2135749  -0.14201023  0.09656371 -2.166955   -1.0185522   0.10154723
 -0.49806562  0.33187705]","[-0.30339372 -0.03550256  0.02414093 -0.54173875 -0.25463805  0.02538681
 -0.12451641  0.08296926]"
715,11.171875,"[ 8.81921291e-01  4.71396744e-01  5.14984131e-03 -2.99453735e-02
  1.01089478e-02 -1.86350822e-01 -4.90198135e-02 -1.33514404e-03
  2.61306763e-02  1.34088516e-01 -6.83516487e-02 -2.19821930e-04
 -2.19821930e-04 -4.32967208e-02 -4.72527519e-02  2.19821930e-04
  1.38461115e-02 -4.63736542e-02 -1.21357489e+00 -1.42010227e-01
  9.65637118e-02 -2.16695499e+00 -1.01855218e+00  1.01547234e-01
 -4.98065621e-01  3.31877053e-01]","[-1.1850519  -0.13363639  0.08793509 -2.2381768  -1.0020216   0.06650119
 -0.6165831   0.35238987]","[-1.1850519  -0.13363639  0.08793509 -2.2381768  -1.0020216   0.06650119
 -0.6165831   0.35238987]","[-0.29626298 -0.0334091   0.02198377 -0.5595442  -0.2505054   0.0166253
 -0.15414578  0.08809747]"
716,11.1875,"[ 9.2387950e-01  3.8268343e-01 -1.2779236e-02 -2.9945374e-02
  1.0108948e-02 -1.9703197e-01 -5.9700966e-02 -1.3351440e-03
  2.8419495e-02  1.2607765e-01 -6.8351649e-02 -2.1982193e-04
  2.1982193e-04 -5.6923103e-02 -4.8131850e-02 -2.1982193e-04
  1.1648369e-02 -4.3736268e-02 -1.1850519e+00 -1.3363639e-01
  8.7935090e-02 -2.2381768e+00 -1.0020216e+00  6.6501185e-02
 -6.1658311e-01  3.5238987e-01]","[-1.1335037  -0.13264853  0.11415122 -2.3104196  -0.9872402   0.02851188
 -0.8581555   0.35010874]","[-1.1335037  -0.13264853  0.11415122 -2.3104196  -0.9872402   0.02851188
 -0.8581555   0.35010874]","[-0.28337592 -0.03316213  0.02853781 -0.5776049  -0.24681005  0.00712797
 -0.21453887  0.08752719]"
717,11.203125,"[ 9.56940353e-01  2.90284663e-01 -3.03268433e-02 -2.99453735e-02
  1.01089478e-02 -2.10001945e-01 -6.88562393e-02 -1.33514404e-03
  3.03268433e-02  1.19211197e-01 -6.87912032e-02 -1.09891896e-03
 -2.19821930e-04 -7.62637183e-02 -4.98901382e-02  2.19821930e-04
  4.61540231e-03 -3.75823975e-02 -1.13350368e+00 -1.32648528e-01
  1.14151224e-01 -2.31041956e+00 -9.87240195e-01  2.85118781e-02
 -8.58155489e-01  3.50108743e-01]","[-1.1385891  -0.14272213  0.13719259 -2.3593137  -0.9899423   0.01028084
 -0.81461614  0.34936064]","[-1.1385891  -0.14272213  0.13719259 -2.3593137  -0.9899423   0.01028084
 -0.81461614  0.34936064]","[-0.2846473  -0.03568053  0.03429815 -0.58982843 -0.24748558  0.00257021
 -0.20365404  0.08734016]"
718,11.21875,"[ 9.8078525e-01  1.9509032e-01 -4.7493935e-02 -2.9945374e-02
  1.0108948e-02 -2.2526169e-01 -7.8774452e-02 -1.3351440e-03
  2.9945374e-02  1.1348915e-01 -7.9780199e-02 -6.5937045e-04
 -2.1982193e-04 -8.7692261e-02 -4.5494463e-02 -2.1982193e-04
 -5.0549507e-03 -2.8791238e-02 -1.1385891e+00 -1.4272213e-01
  1.3719259e-01 -2.3593137e+00 -9.8994231e-01  1.0280836e-02
 -8.1461614e-01  3.4936064e-01]","[-1.0901489  -0.05929805  0.0566372  -2.3791342  -1.0237825  -0.04984624
 -0.93932855  0.36685365]","[-1.0901489  -0.05929805  0.0566372  -2.3791342  -1.0237825  -0.04984624
 -0.93932855  0.36685365]","[-0.27253723 -0.01482451  0.0141593  -0.59478354 -0.25594562 -0.01246156
 -0.23483214  0.09171341]"
719,11.234375,"[ 9.95184720e-01  9.80171412e-02 -6.46600723e-02 -2.99453735e-02
  1.01089478e-02 -2.42046356e-01 -8.75482559e-02 -1.33514404e-03
  2.84194946e-02  1.08911514e-01 -6.39560744e-02 -2.19821930e-04
  6.59370446e-04 -8.15384910e-02 -5.38461693e-02 -6.59370446e-04
 -9.01098270e-03 -1.56044010e-02 -1.09014893e+00 -5.92980459e-02
  5.66372015e-02 -2.37913418e+00 -1.02378249e+00 -4.98462394e-02
 -9.39328551e-01  3.66853654e-01]","[-0.9885627   0.13842598 -0.27272174 -2.3197806  -1.0950053  -0.28739032
 -1.3042694   0.42087442]","[-0.9885627   0.13842598 -0.27272174 -2.3197806  -1.0950053  -0.28739032
 -1.3042694   0.42087442]","[-0.24714068  0.03460649 -0.06818043 -0.57994515 -0.27375132 -0.07184758
 -0.32606736  0.1052186 ]"
720,11.25,"[ 1.0000000e+00  9.7909841e-16 -8.2207680e-02 -2.9945374e-02
  1.0108948e-02 -2.6035690e-01 -9.7085953e-02 -1.3351440e-03
  2.6893616e-02  1.0585976e-01 -7.0989035e-02 -1.0989190e-03
 -6.5937045e-04 -9.9120907e-02 -4.2417623e-02 -2.1982193e-04
 -7.2527886e-03 -1.3406563e-02 -9.8856270e-01  1.3842598e-01
 -2.7272174e-01 -2.3197806e+00 -1.0950053e+00 -2.8739032e-01
 -1.3042694e+00  4.2087442e-01]","[-0.96436757  0.13697466 -0.2101293  -2.353397   -1.0761228  -0.3839375
 -1.4127464   0.4429229 ]","[-0.96436757  0.13697466 -0.2101293  -2.353397   -1.0761228  -0.3839375
 -1.4127464   0.4429229 ]","[-0.24109189  0.03424367 -0.05253233 -0.5883492  -0.2690307  -0.09598438
 -0.3531866   0.11073072]"
721,11.265625,"[ 9.9518472e-01 -9.8017141e-02 -9.8993301e-02 -2.9945374e-02
  1.0108948e-02 -2.7981186e-01 -1.0433388e-01 -1.3351440e-03
  2.5367737e-02  1.0318947e-01 -5.7362653e-02 -6.5937045e-04
 -2.1982193e-04 -9.5164873e-02 -4.0219784e-02 -2.1982193e-04
 -9.4505316e-03 -1.0329628e-02 -9.6436757e-01  1.3697466e-01
 -2.1012931e-01 -2.3533969e+00 -1.0761228e+00 -3.8393751e-01
 -1.4127464e+00  4.4292289e-01]","[-0.86335886  0.16861582 -0.16960289 -2.2734752  -0.963328   -0.37574083
 -1.768634    0.48266184]","[-0.86335886  0.16861582 -0.16960289 -2.2734752  -0.963328   -0.37574083
 -1.768634    0.48266184]","[-0.21583971  0.04215395 -0.04240072 -0.5683688  -0.240832   -0.09393521
 -0.4421585   0.12066546]"
722,11.28125,"[ 9.8078525e-01 -1.9509032e-01 -1.1463356e-01 -2.9945374e-02
  1.0108948e-02 -3.0079365e-01 -1.1272621e-01 -1.3351440e-03
  2.2697449e-02  1.0166359e-01 -7.1428590e-02 -6.5937045e-04
 -1.0989190e-03 -1.3252750e-01 -3.5824206e-02 -2.1982193e-04
 -1.6043950e-02 -5.9340480e-03 -8.6335886e-01  1.6861582e-01
 -1.6960289e-01 -2.2734752e+00 -9.6332800e-01 -3.7574083e-01
 -1.7686340e+00  4.8266184e-01]","[-0.7984068   0.17352405 -0.06732215 -2.118125   -0.78964305 -0.40478987
 -1.4855065   0.45782605]","[-0.7984068   0.17352405 -0.06732215 -2.118125   -0.78964305 -0.40478987
 -1.4855065   0.45782605]","[-0.1996017   0.04338101 -0.01683054 -0.52953124 -0.19741076 -0.10119747
 -0.37137663  0.11445651]"
723,11.296875,"[ 9.56940353e-01 -2.90284663e-01 -1.30273819e-01 -2.99453735e-02
  1.01089478e-02 -3.22155952e-01 -1.19211197e-01 -1.33514404e-03
  2.00271606e-02  1.01282120e-01 -5.51648140e-02 -6.59370446e-04
 -2.19821930e-04 -1.08791210e-01 -2.79120449e-02 -6.59370446e-04
 -1.38461115e-02 -6.59370446e-04 -7.98406780e-01  1.73524052e-01
 -6.73221499e-02 -2.11812496e+00 -7.89643049e-01 -4.04789865e-01
 -1.48550653e+00  4.57826048e-01]","[-0.72024876  0.1972003  -0.02995877 -2.0289161  -0.650488   -0.38682863
 -1.476755    0.4627048 ]","[-0.72024876  0.1972003  -0.02995877 -2.0289161  -0.650488   -0.38682863
 -1.476755    0.4627048 ]","[-0.18006219  0.04930007 -0.00748969 -0.50722903 -0.162622   -0.09670716
 -0.36918876  0.1156762 ]"
724,11.3125,"[ 9.23879504e-01 -3.82683426e-01 -1.45151138e-01 -2.99453735e-02
  1.01089478e-02 -3.43900681e-01 -1.26459122e-01 -1.33514404e-03
  1.54495239e-02  1.01663589e-01 -5.07692359e-02  2.19821930e-04
 -1.09891896e-03 -1.12747245e-01 -3.93406861e-02 -6.59370446e-04
 -2.65934002e-02  1.09891896e-03 -7.20248759e-01  1.97200298e-01
 -2.99587660e-02 -2.02891612e+00 -6.50488019e-01 -3.86828631e-01
 -1.47675502e+00  4.62704808e-01]","[-0.6507391   0.18929309  0.02327339 -1.9157646  -0.47191045 -0.4016538
 -1.4167495   0.5079242 ]","[-0.6507391   0.18929309  0.02327339 -1.9157646  -0.47191045 -0.4016538
 -1.4167495   0.5079242 ]","[-0.16268477  0.04732327  0.00581835 -0.47894114 -0.11797761 -0.10041345
 -0.35418737  0.12698105]"
725,11.328125,"[ 8.81921291e-01 -4.71396744e-01 -1.58122063e-01 -2.99453735e-02
  9.72747803e-03 -3.65262985e-01 -1.33325577e-01 -1.33514404e-03
  1.04904175e-02  1.01663589e-01 -5.60439117e-02 -2.19821930e-04
 -2.85711302e-03 -9.95604545e-02 -3.09889801e-02 -6.59370446e-04
 -3.36263664e-02  1.09891896e-03 -6.50739074e-01  1.89293087e-01
  2.32733898e-02 -1.91576457e+00 -4.71910447e-01 -4.01653796e-01
 -1.41674948e+00  5.07924199e-01]","[-0.5302065   0.1678836   0.10122107 -1.780855   -0.30164915 -0.5139379
 -1.406159    0.5402284 ]","[-0.5302065   0.1678836   0.10122107 -1.780855   -0.30164915 -0.5139379
 -1.406159    0.5402284 ]","[-0.13255163  0.0419709   0.02530527 -0.44521374 -0.07541229 -0.12848447
 -0.35153976  0.1350571 ]"
726,11.34375,"[ 8.31469595e-01 -5.55570245e-01 -1.71092033e-01 -2.99453735e-02
  9.34600830e-03 -3.86625290e-01 -1.37903214e-01 -1.33514404e-03
  4.00543213e-03  1.02045059e-01 -5.20878807e-02  2.19821930e-04
 -1.97801599e-03 -1.01318695e-01 -1.86813362e-02 -1.09891896e-03
 -4.02197838e-02  6.59370446e-04 -5.30206501e-01  1.67883605e-01
  1.01221070e-01 -1.78085494e+00 -3.01649153e-01 -5.13937891e-01
 -1.40615904e+00  5.40228426e-01]","[-0.48691952  0.14251411  0.19003321 -1.6810169  -0.2040848  -0.47466806
 -1.2753836   0.5272049 ]","[-0.48691952  0.14251411  0.19003321 -1.6810169  -0.2040848  -0.47466806
 -1.2753836   0.5272049 ]","[-0.12172988  0.03562853  0.0475083  -0.42025423 -0.0510212  -0.11866701
 -0.3188459   0.13180122]"
727,11.359375,"[ 7.7301043e-01 -6.3439327e-01 -1.8329906e-01 -2.9945374e-02
  8.9645386e-03 -4.0646267e-01 -1.4286232e-01 -1.3351440e-03
 -3.6239624e-03  1.0242653e-01 -5.6923103e-02 -1.0989190e-03
 -2.1982193e-04 -1.0351648e-01 -3.0109882e-02 -2.1982193e-04
 -3.6263753e-02  6.5937045e-04 -4.8691952e-01  1.4251411e-01
  1.9003321e-01 -1.6810169e+00 -2.0408480e-01 -4.7466806e-01
 -1.2753836e+00  5.2720487e-01]","[-0.37715146  0.10752819  0.25983664 -1.585514   -0.02349272 -0.40875757
 -1.07989     0.54688025]","[-0.37715146  0.10752819  0.25983664 -1.585514   -0.02349272 -0.40875757
 -1.07989     0.54688025]","[-0.09428786  0.02688205  0.06495916 -0.3963785  -0.00587318 -0.10218939
 -0.2699725   0.13672006]"
728,11.375,"[ 7.0710677e-01 -7.0710677e-01 -1.9474316e-01 -2.9945374e-02
  8.9645386e-03 -4.2439175e-01 -1.4782143e-01 -1.3351440e-03
 -1.2016296e-02  1.0242653e-01 -4.0659335e-02 -2.1982193e-04
 -6.5937045e-04 -8.8571452e-02 -2.2197818e-02 -1.0989190e-03
 -4.1977979e-02  2.1982193e-04 -3.7715146e-01  1.0752819e-01
  2.5983664e-01 -1.5855139e+00 -2.3492720e-02 -4.0875757e-01
 -1.0798900e+00  5.4688025e-01]","[-0.26751798  0.07498158  0.3303254  -1.4519104   0.15992796 -0.32922187
 -0.94548285  0.5669895 ]","[-0.26751798  0.07498158  0.3303254  -1.4519104   0.15992796 -0.32922187
 -0.94548285  0.5669895 ]","[-0.0668795   0.01874539  0.08258135 -0.3629776   0.03998199 -0.08230547
 -0.23637071  0.14174737]"
729,11.390625,"[ 6.3439327e-01 -7.7301043e-01 -2.0427990e-01 -2.9945374e-02
  9.3460083e-03 -4.4003201e-01 -1.5087318e-01 -1.3351440e-03
 -2.0790100e-02  1.0280800e-01 -4.6373654e-02 -2.1982193e-04
  6.5937045e-04 -6.3076876e-02 -9.4505316e-03 -2.1982193e-04
 -5.6043912e-02  1.0989190e-03 -2.6751798e-01  7.4981578e-02
  3.3032539e-01 -1.4519104e+00  1.5992796e-01 -3.2922187e-01
 -9.4548285e-01  5.6698948e-01]","[-0.21123129 -0.00357597  0.4501828  -1.3311324   0.34707877 -0.19750032
 -0.7957729   0.59155995]","[-0.21123129 -0.00357597  0.4501828  -1.3311324   0.34707877 -0.19750032
 -0.7957729   0.59155995]","[-0.05280782 -0.00089399  0.1125457  -0.3327831   0.08676969 -0.04937508
 -0.19894323  0.14788999]"
730,11.40625,"[ 5.5557024e-01 -8.3146960e-01 -2.1381664e-01 -2.9945374e-02
  9.3460083e-03 -4.5300198e-01 -1.5125465e-01 -1.3351440e-03
 -2.9945374e-02  1.0318947e-01 -3.4945011e-02 -6.5937045e-04
  2.1982193e-04 -5.4725267e-02  2.8571130e-03 -6.5937045e-04
 -4.1098882e-02  2.4175644e-03 -2.1123129e-01 -3.5759658e-03
  4.5018280e-01 -1.3311324e+00  3.4707877e-01 -1.9750032e-01
 -7.9577291e-01  5.9155995e-01]","[-0.1371021  -0.07372798  0.5480988  -1.2073194   0.4792162  -0.18663481
 -0.6636965   0.6015228 ]","[-0.1371021  -0.07372798  0.5480988  -1.2073194   0.4792162  -0.18663481
 -0.6636965   0.6015228 ]","[-0.03427552 -0.018432    0.1370247  -0.30182984  0.11980405 -0.0466587
 -0.16592413  0.1503807 ]"
731,11.421875,"[ 4.7139674e-01 -8.8192129e-01 -2.2030258e-01 -2.9945374e-02
  9.3460083e-03 -4.6292019e-01 -1.4972878e-01 -1.3351440e-03
 -3.8720131e-02  1.0357094e-01 -2.1318723e-02 -2.1982193e-04
  2.1982193e-04 -4.7252752e-02  1.0329628e-02  2.1982193e-04
 -5.3406622e-02  2.8571130e-03 -1.3710210e-01 -7.3727980e-02
  5.4809880e-01 -1.2073194e+00  4.7921619e-01 -1.8663481e-01
 -6.6369653e-01  6.0152280e-01]","[-0.00920889 -0.09302679  0.54354346 -1.065741    0.6560663  -0.17019308
 -0.48069435  0.63243   ]","[-0.00920889 -0.09302679  0.54354346 -1.065741    0.6560663  -0.17019308
 -0.48069435  0.63243   ]","[-0.00230222 -0.0232567   0.13588586 -0.26643524  0.16401657 -0.04254827
 -0.12017359  0.1581075 ]"
732,11.4375,"[ 3.8268343e-01 -9.2387950e-01 -2.2640610e-01 -2.9945374e-02
  9.3460083e-03 -4.6940613e-01 -1.4782143e-01 -1.3351440e-03
 -4.7493935e-02  1.0395241e-01 -2.9230786e-02 -2.1982193e-04
  6.5937045e-04 -2.6153851e-02  8.1318859e-03  2.1982193e-04
 -3.4065913e-02  1.5384675e-03 -9.2088915e-03 -9.3026794e-02
  5.4354346e-01 -1.0657409e+00  6.5606630e-01 -1.7019308e-01
 -4.8069435e-01  6.3243002e-01]","[ 0.19727886 -0.09607637  0.5914127  -0.871605    0.89698637 -0.15599084
 -0.24387337  0.6789721 ]","[ 0.19727886 -0.09607637  0.5914127  -0.871605    0.89698637 -0.15599084
 -0.24387337  0.6789721 ]","[ 0.04931971 -0.02401909  0.14785318 -0.21790124  0.22424659 -0.03899771
 -0.06096834  0.16974303]"
733,11.453125,"[ 2.90284663e-01 -9.56940353e-01 -2.32509613e-01 -2.99453735e-02
  9.72747803e-03 -4.72839355e-01 -1.45914078e-01 -1.33514404e-03
 -5.55047989e-02  1.04333878e-01 -2.08790787e-02  2.19821930e-04
  1.09891896e-03 -1.38461115e-02  1.20879179e-02 -6.59370446e-04
 -3.80219482e-02  1.53846748e-03  1.97278857e-01 -9.60763693e-02
  5.91412723e-01 -8.71604979e-01  8.96986365e-01 -1.55990839e-01
 -2.43873373e-01  6.78972125e-01]","[ 0.4757428  -0.02771733  0.5054888  -0.6820271   1.1157305  -0.11320543
  0.10044777  0.72115815]","[ 0.4757428  -0.02771733  0.5054888  -0.6820271   1.1157305  -0.11320543
  0.10044777  0.72115815]","[ 0.1189357  -0.00692933  0.1263722  -0.17050678  0.27893263 -0.02830136
  0.02511194  0.18028954]"
734,11.46875,"[ 1.95090324e-01 -9.80785251e-01 -2.35561371e-01 -2.99453735e-02
  9.72747803e-03 -4.73983765e-01 -1.42862320e-01 -1.33514404e-03
 -6.27527237e-02  1.04715347e-01 -8.57143383e-03  2.19821930e-04
  1.53846748e-03  2.85711302e-03  1.86813362e-02 -2.19821930e-04
 -2.87912376e-02  1.53846748e-03  4.75742787e-01 -2.77173296e-02
  5.05488813e-01 -6.82027102e-01  1.11573052e+00 -1.13205425e-01
  1.00447774e-01  7.21158147e-01]","[ 0.9659783   0.19358727  0.15111129 -0.39515224  1.3432037   0.00861192
  0.6179755   0.5787589 ]","[ 0.9659783   0.19358727  0.15111129 -0.39515224  1.3432037   0.00861192
  0.6179755   0.5787589 ]","[ 0.24149458  0.04839682  0.03777782 -0.09878806  0.33580092  0.00215298
  0.15449387  0.14468972]"
735,11.484375,"[ 9.8017141e-02 -9.9518472e-01 -2.3594284e-01 -2.9945374e-02
  1.0108948e-02 -4.7207642e-01 -1.3866615e-01 -1.3351440e-03
 -6.9237709e-02  1.0509682e-01  2.4175644e-03  2.1982193e-04
  1.5384675e-03  1.0769272e-02  2.2637367e-02 -2.1982193e-04
 -2.7912045e-02  1.9780160e-03  9.6597832e-01  1.9358727e-01
  1.5111129e-01 -3.9515224e-01  1.3432037e+00  8.6119175e-03
  6.1797547e-01  5.7875890e-01]","[ 1.0749235   0.1922068   0.19933106 -0.27960765  1.3812618  -0.02956431
  1.0552396   0.66672736]","[ 1.0749235   0.1922068   0.19933106 -0.27960765  1.3812618  -0.02956431
  1.0552396   0.66672736]","[ 0.26873088  0.0480517   0.04983277 -0.06990191  0.34531546 -0.00739108
  0.2638099   0.16668184]"
736,11.5,"[ 6.3694015e-15 -1.0000000e+00 -2.3517990e-01 -2.9945374e-02
  1.0871887e-02 -4.6940613e-01 -1.3332558e-01 -1.3351440e-03
 -7.4959755e-02  1.0585976e-01  4.1758539e-03 -2.1982193e-04
  2.4175644e-03  1.6923046e-02  3.5384655e-02  2.1982193e-04
 -2.2197818e-02  2.4175644e-03  1.0749235e+00  1.9220680e-01
  1.9933106e-01 -2.7960765e-01  1.3812618e+00 -2.9564306e-02
  1.0552396e+00  6.6672736e-01]","[ 0.95497936  0.0683225   0.3501016  -0.30574977  1.2788644   0.09228048
  1.1491268   0.72349805]","[ 0.95497936  0.0683225   0.3501016  -0.30574977  1.2788644   0.09228048
  1.1491268   0.72349805]","[ 0.23874484  0.01708063  0.0875254  -0.07643744  0.3197161   0.02307012
  0.2872817   0.18087451]"
737,11.515625,"[-9.80171412e-02 -9.95184720e-01 -2.33272552e-01 -2.99453735e-02
  1.12533569e-02 -4.63683128e-01 -1.24551773e-01 -1.33514404e-03
 -7.87744522e-02  1.06241226e-01  1.07692722e-02 -2.19821930e-04
  1.97801599e-03  2.74724960e-02  6.08791374e-02 -6.59370446e-04
 -1.29670147e-02  2.85711302e-03  9.54979360e-01  6.83225021e-02
  3.50101590e-01 -3.05749774e-01  1.27886438e+00  9.22804847e-02
  1.14912677e+00  7.23498046e-01]","[ 0.99683183  0.08568803  0.38378462 -0.29283565  1.1632662   0.09798253
  1.0500792   0.8132666 ]","[ 0.99683183  0.08568803  0.38378462 -0.29283565  1.1632662   0.09798253
  1.0500792   0.8132666 ]","[ 0.24920796  0.02142201  0.09594616 -0.07320891  0.29081655  0.02449563
  0.2625198   0.20331664]"
738,11.53125,"[-1.95090324e-01 -9.80785251e-01 -2.29076385e-01 -2.99453735e-02
  1.16348267e-02 -4.55290794e-01 -1.15015030e-01 -1.33514404e-03
 -8.10632706e-02  1.07004166e-01  2.04395298e-02 -2.19821930e-04
  1.09891896e-03  5.12087829e-02  4.54944633e-02 -6.59370446e-04
 -9.45053156e-03  3.73630528e-03  9.96831834e-01  8.56880322e-02
  3.83784622e-01 -2.92835653e-01  1.16326618e+00  9.79825333e-02
  1.05007923e+00  8.13266575e-01]","[ 0.9973647   0.07810619  0.43209833 -0.29219145  1.012056   -0.04578589
  1.3041842   0.9493517 ]","[ 0.9973647   0.07810619  0.43209833 -0.29219145  1.012056   -0.04578589
  1.3041842   0.9493517 ]","[ 0.24934117  0.01952655  0.10802458 -0.07304786  0.253014   -0.01144647
  0.32604605  0.23733793]"
739,11.546875,"[-2.90284663e-01 -9.56940353e-01 -2.22972870e-01 -2.99453735e-02
  1.16348267e-02 -4.43846703e-01 -1.04333878e-01 -1.33514404e-03
 -8.22076797e-02  1.07385635e-01  2.43955608e-02 -1.53846748e-03
 -1.09891896e-03  6.26373291e-02  6.35165200e-02 -6.59370446e-04
  2.19821930e-04 -1.09891896e-03  9.97364700e-01  7.81061873e-02
  4.32098329e-01 -2.92191446e-01  1.01205599e+00 -4.57858890e-02
  1.30418420e+00  9.49351728e-01]","[ 1.0335073   0.09331795  0.40408152 -0.3094224   0.8163569  -0.10279035
  1.367007    1.0708007 ]","[ 1.0335073   0.09331795  0.40408152 -0.3094224   0.8163569  -0.10279035
  1.367007    1.0708007 ]","[ 0.25837684  0.02332949  0.10102038 -0.0773556   0.20408922 -0.02569759
  0.34175175  0.26770017]"
740,11.5625,"[-3.82683426e-01 -9.23879504e-01 -2.16868401e-01 -2.99453735e-02
  1.12533569e-02 -4.28587914e-01 -9.36517715e-02 -1.33514404e-03
 -8.10632706e-02  1.07385635e-01  2.83516888e-02 -2.19821930e-04
 -1.09891896e-03  7.58241639e-02  5.86812980e-02 -6.59370446e-04
  7.69233704e-03 -2.19821930e-04  1.03350735e+00  9.33179483e-02
  4.04081523e-01 -3.09422404e-01  8.16356897e-01 -1.02790348e-01
  1.36700702e+00  1.07080066e+00]","[ 1.0972055   0.17153686  0.40803158 -0.3404963   0.6344174  -0.06218527
  1.4422842   1.246179  ]","[ 1.0972055   0.17153686  0.40803158 -0.3404963   0.6344174  -0.06218527
  1.4422842   1.246179  ]","[ 0.27430138  0.04288422  0.1020079  -0.08512408  0.15860435 -0.01554632
  0.36057106  0.31154475]"
741,11.578125,"[-4.71396744e-01 -8.81921291e-01 -2.08476067e-01 -2.99453735e-02
  1.12533569e-02 -4.11040306e-01 -7.95373917e-02 -1.33514404e-03
 -7.87744522e-02  1.07385635e-01  3.45054641e-02  6.59370446e-04
  1.09891896e-03  1.10988997e-01  7.31867775e-02  2.19821930e-04
  1.20879179e-02  1.09891896e-03  1.09720552e+00  1.71536863e-01
  4.08031583e-01 -3.40496302e-01  6.34417415e-01 -6.21852726e-02
  1.44228423e+00  1.24617898e+00]","[ 1.1302297   0.19058457  0.35181803 -0.38838023  0.5086837  -0.14257601
  1.3751923   1.3400081 ]","[ 1.1302297   0.19058457  0.35181803 -0.38838023  0.5086837  -0.14257601
  1.3751923   1.3400081 ]","[ 0.28255743  0.04764614  0.08795451 -0.09709506  0.12717092 -0.035644
  0.34379807  0.33500203]"
