step,phase,obs,action_raw,action_clipped,action_scaled
0,0.0,"[ 0.0000000e+00  1.0000000e+00  7.3185921e-02  1.5613098e-02
 -9.6456911e-03  2.1065044e-01 -1.4892919e-01  3.5925888e-02
 -7.4711800e-02 -2.2616573e-03 -8.5012820e-03 -1.9691753e-01
  1.4801902e-01  1.7199814e-02 -3.3761024e-02 -3.3761024e-02
 -5.7030678e-02  2.3078918e-02  5.7220459e-04  8.7356567e-03
  3.1472206e-02 -2.4223328e-02 -8.5830688e-03 -2.7046204e-02
 -2.1982193e-04 -1.0989190e-03 -2.1982193e-04 -1.0989190e-03
 -4.1441358e-06  1.0583424e-03  2.1982193e-04 -6.5937045e-04
 -1.0989190e-03  2.1982193e-04 -1.1719790e-04 -1.5302257e-06
 -2.1982193e-04 -2.1982193e-04 -2.1982193e-04 -2.1982193e-04
  2.1982193e-04 -1.0989190e-03 -2.1982193e-04 -6.5937045e-04
 -2.1982193e-04 -6.5937045e-04  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00]","[-0.72102624 -0.12836462 -0.0144877  -0.6436274   0.15926552  0.35317636
  1.0455817   0.10600733 -0.01802097  0.6754334  -0.1058775  -0.02285477
 -0.1377566   0.08093973 -0.02773861  0.01889669 -0.08147513  0.04247245
  0.3194091  -0.00685671 -0.09491119  0.10798135]","[-0.72102624 -0.12836462 -0.0144877  -0.6436274   0.15926552  0.35317636
  1.0455817   0.10600733 -0.01802097  0.6754334  -0.1058775  -0.02285477
 -0.1377566   0.08093973 -0.02773861  0.01889669 -0.08147513  0.04247245
  0.3194091  -0.00685671 -0.09491119  0.10798135]","[-0.18025656 -0.03209116 -0.00362192 -0.16090685  0.03981638  0.08829409
  0.26139542  0.02650183 -0.00450524  0.16885835 -0.02646938 -0.00571369
 -0.03443915  0.02023493 -0.00693465  0.00472417 -0.02036878  0.01061811
  0.07985228 -0.00171418 -0.0237278   0.02699534]"
1,0.0078125,"[ 4.90676761e-02  9.98795450e-01  7.28044510e-02  1.56130977e-02
 -9.64569114e-03  2.10650444e-01 -1.48929194e-01  3.59258875e-02
 -7.47117996e-02 -2.26165727e-03 -8.50128196e-03 -1.96917534e-01
  1.48019016e-01  1.71998143e-02 -3.37610245e-02 -3.37610245e-02
 -5.70306778e-02  2.30789185e-02  5.72204590e-04  8.73565674e-03
  3.14722061e-02 -2.42233276e-02 -8.96453857e-03 -2.70462036e-02
 -2.19821930e-04 -2.19821930e-04 -6.59370446e-04  2.19821930e-04
  3.51663359e-04 -4.34013646e-06 -6.59370446e-04  1.53846748e-03
 -6.59370446e-04 -2.19821930e-04 -8.76507443e-07 -2.11607665e-04
  6.59370446e-04 -1.09891896e-03 -2.19821930e-04  2.19821930e-04
 -2.19821930e-04 -2.19821930e-04 -2.19821930e-04 -6.59370446e-04
 -2.19821930e-04  6.59370446e-04 -7.21026242e-01 -1.28364623e-01
 -1.44876987e-02 -6.43627405e-01  1.59265518e-01  3.53176355e-01
  1.04558170e+00  1.06007330e-01 -1.80209689e-02  6.75433397e-01
 -1.05877504e-01 -2.28547677e-02 -1.37756601e-01  8.09397250e-02
 -2.77386084e-02  1.88966878e-02 -8.14751312e-02  4.24724519e-02
  3.19409102e-01 -6.85670599e-03 -9.49111879e-02  1.07981347e-01]","[-0.18100962 -0.02561837  0.00759755 -0.39494526  0.1693049   0.24472076
  1.0037107   0.10077611 -0.01981599  0.68931973 -0.13221544 -0.11862305
 -0.17191786  0.04932744 -0.14276963 -0.01508307 -0.00575442 -0.03374255
  0.23163727 -0.00366617 -0.1533044   0.09324206]","[-0.18100962 -0.02561837  0.00759755 -0.39494526  0.1693049   0.24472076
  1.0037107   0.10077611 -0.01981599  0.68931973 -0.13221544 -0.11862305
 -0.17191786  0.04932744 -0.14276963 -0.01508307 -0.00575442 -0.03374255
  0.23163727 -0.00366617 -0.1533044   0.09324206]","[-0.04525241 -0.00640459  0.00189939 -0.09873632  0.04232623  0.06118019
  0.2509277   0.02519403 -0.004954    0.17232993 -0.03305386 -0.02965576
 -0.04297946  0.01233186 -0.03569241 -0.00377077 -0.0014386  -0.00843564
  0.05790932 -0.00091654 -0.0383261   0.02331051]"
2,0.015625,"[ 9.80171412e-02  9.95184720e-01  7.31859207e-02  1.56130977e-02
 -9.64569114e-03  2.10650444e-01 -1.48929194e-01  3.59258875e-02
 -7.47117996e-02 -2.26165727e-03 -8.50128196e-03 -1.96917534e-01
  1.48019016e-01  1.71998143e-02 -3.37610245e-02 -3.33795547e-02
 -5.70306778e-02  2.30789185e-02  5.72204590e-04  8.73565674e-03
  3.14722061e-02 -2.42233276e-02 -8.58306885e-03 -2.70462036e-02
 -6.59370446e-04 -6.59370446e-04 -2.19821930e-04 -6.59370446e-04
  2.31938742e-04  6.32130599e-04 -1.09891896e-03  6.59370446e-04
  6.59370446e-04 -2.19821930e-04 -2.62914205e-06 -6.34731201e-04
  2.19821930e-04 -2.19821930e-04 -2.19821930e-04  2.19821930e-04
  2.19821930e-04 -2.19821930e-04 -1.09891896e-03  2.19821930e-04
 -2.19821930e-04  2.19821930e-04 -1.81009620e-01 -2.56183669e-02
  7.59755075e-03 -3.94945264e-01  1.69304907e-01  2.44720757e-01
  1.00371075e+00  1.00776106e-01 -1.98159926e-02  6.89319730e-01
 -1.32215440e-01 -1.18623048e-01 -1.71917856e-01  4.93274443e-02
 -1.42769635e-01 -1.50830708e-02 -5.75441867e-03 -3.37425508e-02
  2.31637269e-01 -3.66616994e-03 -1.53304398e-01  9.32420567e-02]","[ 0.09289352  0.03068202  0.0276883  -0.21442786  0.17606664  0.20408207
  1.026416    0.09802528 -0.03551296  0.74789053 -0.16388772 -0.091948
  0.00415738  0.03414005 -0.1290942  -0.02533225 -0.01400225 -0.05695797
  0.19685279  0.0052474  -0.08439043  0.0696455 ]","[ 0.09289352  0.03068202  0.0276883  -0.21442786  0.17606664  0.20408207
  1.026416    0.09802528 -0.03551296  0.74789053 -0.16388772 -0.091948
  0.00415738  0.03414005 -0.1290942  -0.02533225 -0.01400225 -0.05695797
  0.19685279  0.0052474  -0.08439043  0.0696455 ]","[ 0.02322338  0.0076705   0.00692208 -0.05360696  0.04401666  0.05102052
  0.256604    0.02450632 -0.00887824  0.18697263 -0.04097193 -0.022987
  0.00103934  0.00853501 -0.03227355 -0.00633306 -0.00350056 -0.01423949
  0.0492132   0.00131185 -0.02109761  0.01741138]"
3,0.0234375,"[ 1.46730468e-01  9.89176512e-01  7.31859207e-02  1.56130977e-02
 -9.64569114e-03  2.10650444e-01 -1.48929194e-01  3.59258875e-02
 -7.47117996e-02 -2.26165727e-03 -8.50128196e-03 -1.96917534e-01
  1.48019016e-01  1.71998143e-02 -3.37610245e-02 -3.37610245e-02
 -5.70306778e-02  2.30789185e-02  5.72204590e-04  8.73565674e-03
  3.14722061e-02 -2.42233276e-02 -8.96453857e-03 -2.70462036e-02
 -2.19821930e-04 -6.59370446e-04  2.19821930e-04  6.59370446e-04
 -1.20527984e-04  8.48129683e-04 -2.19821930e-04 -6.59370446e-04
 -6.59370446e-04 -2.19821930e-04  1.17197902e-04  1.53022575e-06
 -2.19821930e-04 -1.09891896e-03 -6.59370446e-04 -2.19821930e-04
 -6.59370446e-04 -2.19821930e-04 -6.59370446e-04 -2.19821930e-04
 -6.59370446e-04 -6.59370446e-04  9.28935185e-02  3.06820199e-02
  2.76883021e-02 -2.14427859e-01  1.76066637e-01  2.04082072e-01
  1.02641594e+00  9.80252847e-02 -3.55129577e-02  7.47890532e-01
 -1.63887724e-01 -9.19479951e-02  4.15737554e-03  3.41400541e-02
 -1.29094198e-01 -2.53322460e-02 -1.40022524e-02 -5.69579676e-02
  1.96852788e-01  5.24740294e-03 -8.43904316e-02  6.96455017e-02]","[ 0.21830931  0.11191528  0.01546657 -0.06597961  0.20628646  0.16787075
  1.0547678   0.04345352 -0.02607828  0.8728506  -0.15386358 -0.06368674
 -0.01725771  0.0206835  -0.15389785 -0.02310994  0.04639441 -0.07565361
  0.15965049  0.05411132  0.0232809   0.04584005]","[ 0.21830931  0.11191528  0.01546657 -0.06597961  0.20628646  0.16787075
  1.0547678   0.04345352 -0.02607828  0.8728506  -0.15386358 -0.06368674
 -0.01725771  0.0206835  -0.15389785 -0.02310994  0.04639441 -0.07565361
  0.15965049  0.05411132  0.0232809   0.04584005]","[ 0.05457733  0.02797882  0.00386664 -0.0164949   0.05157162  0.04196769
  0.26369196  0.01086338 -0.00651957  0.21821265 -0.03846589 -0.01592169
 -0.00431443  0.00517088 -0.03847446 -0.00577748  0.0115986  -0.0189134
  0.03991262  0.01352783  0.00582022  0.01146001]"
4,0.03125,"[ 1.95090324e-01  9.80785251e-01  7.31859207e-02  1.56130977e-02
 -9.64569114e-03  2.10650444e-01 -1.48929194e-01  3.59258875e-02
 -7.47117996e-02 -2.26165727e-03 -8.50128196e-03 -1.96917534e-01
  1.48019016e-01  1.71998143e-02 -3.37610245e-02 -3.37610245e-02
 -5.70306778e-02  2.30789185e-02  5.72204590e-04  8.73565674e-03
  3.14722061e-02 -2.42233276e-02 -8.96453857e-03 -2.70462036e-02
 -2.19821930e-04 -2.19821930e-04 -2.19821930e-04  6.59370446e-04
 -2.33621919e-04 -2.08765763e-04  2.19821930e-04 -2.19821930e-04
 -2.19821930e-04  2.19821930e-04 -1.18925294e-04 -4.24699363e-04
 -6.59370446e-04 -6.59370446e-04 -6.59370446e-04 -2.19821930e-04
 -6.59370446e-04 -2.19821930e-04 -2.19821930e-04  6.59370446e-04
 -6.59370446e-04  2.19821930e-04  2.18309313e-01  1.11915275e-01
  1.54665709e-02 -6.59796149e-02  2.06286460e-01  1.67870745e-01
  1.05476785e+00  4.34535220e-02 -2.60782801e-02  8.72850597e-01
 -1.53863579e-01 -6.36867434e-02 -1.72577091e-02  2.06835046e-02
 -1.53897852e-01 -2.31099352e-02  4.63944115e-02 -7.56536126e-02
  1.59650490e-01  5.41113243e-02  2.32809000e-02  4.58400473e-02]","[ 0.27319303  0.17751071  0.01535662  0.06134256  0.2049427   0.13220537
  1.0821471  -0.03526651 -0.02959041  0.983558   -0.13882992 -0.03175194
  0.04896663  0.01061109 -0.13725945 -0.00322007  0.15419409 -0.07572567
  0.15018614  0.00958298  0.04031835  0.03474826]","[ 0.27319303  0.17751071  0.01535662  0.06134256  0.2049427   0.13220537
  1.0821471  -0.03526651 -0.02959041  0.983558   -0.13882992 -0.03175194
  0.04896663  0.01061109 -0.13725945 -0.00322007  0.15419409 -0.07572567
  0.15018614  0.00958298  0.04031835  0.03474826]","[ 0.06829826  0.04437768  0.00383915  0.01533564  0.05123568  0.03305134
  0.27053678 -0.00881663 -0.0073976   0.2458895  -0.03470748 -0.00793798
  0.01224166  0.00265277 -0.03431486 -0.00080502  0.03854852 -0.01893142
  0.03754653  0.00239575  0.01007959  0.00868707]"
5,0.0390625,"[ 2.4298018e-01  9.7003126e-01  7.3185921e-02  1.5613098e-02
 -9.6456911e-03  2.1065044e-01 -1.4892919e-01  3.5925888e-02
 -7.4711800e-02 -2.2616573e-03 -8.5012820e-03 -1.9691753e-01
  1.4801902e-01  1.7199814e-02 -3.3761024e-02 -3.3379555e-02
 -5.7030678e-02  2.3078918e-02  5.7220459e-04  8.7356567e-03
  3.1472206e-02 -2.4223328e-02 -8.5830688e-03 -2.7046204e-02
  2.1982193e-04 -6.5937045e-04 -6.5937045e-04 -2.1982193e-04
 -4.7136238e-04  6.4076466e-04 -2.1982193e-04 -2.1982193e-04
  6.5937045e-04 -2.1982193e-04  3.4979021e-04 -4.1853354e-04
 -6.5937045e-04  2.1982193e-04  6.5937045e-04 -2.1982193e-04
 -2.1982193e-04 -2.1982193e-04 -2.1982193e-04  2.1982193e-04
 -1.0989190e-03 -2.1982193e-04  2.7319303e-01  1.7751071e-01
  1.5356615e-02  6.1342560e-02  2.0494270e-01  1.3220537e-01
  1.0821471e+00 -3.5266511e-02 -2.9590409e-02  9.8355800e-01
 -1.3882992e-01 -3.1751938e-02  4.8966631e-02  1.0611087e-02
 -1.3725945e-01 -3.2200702e-03  1.5419409e-01 -7.5725675e-02
  1.5018614e-01  9.5829833e-03  4.0318355e-02  3.4748264e-02]","[ 0.2580081   0.20594119 -0.01372688  0.12253316  0.22113699  0.12861565
  1.1234772  -0.04757074 -0.03094023  1.1206988  -0.1481597  -0.06226756
  0.10752907  0.00418532 -0.12134907 -0.02764218  0.05955901 -0.08216259
  0.02908452 -0.01472079  0.05038124  0.01543795]","[ 0.2580081   0.20594119 -0.01372688  0.12253316  0.22113699  0.12861565
  1.1234772  -0.04757074 -0.03094023  1.1206988  -0.1481597  -0.06226756
  0.10752907  0.00418532 -0.12134907 -0.02764218  0.05955901 -0.08216259
  0.02908452 -0.01472079  0.05038124  0.01543795]","[ 0.06450202  0.0514853  -0.00343172  0.03063329  0.05528425  0.03215391
  0.2808693  -0.01189269 -0.00773506  0.2801747  -0.03703992 -0.01556689
  0.02688227  0.00104633 -0.03033727 -0.00691054  0.01488975 -0.02054065
  0.00727113 -0.0036802   0.01259531  0.00385949]"
6,0.046875,"[ 2.90284663e-01  9.56940353e-01  7.31859207e-02  1.56130977e-02
 -9.64569114e-03  2.10650444e-01 -1.48929194e-01  3.59258875e-02
 -7.47117996e-02 -2.26165727e-03 -8.50128196e-03 -1.96917534e-01
  1.48019016e-01  1.71998143e-02 -3.37610245e-02 -3.33795547e-02
 -5.70306778e-02  2.30789185e-02  5.72204590e-04  8.73565674e-03
  3.14722061e-02 -2.42233276e-02 -8.58306885e-03 -2.70462036e-02
 -2.19821930e-04  2.19821930e-04 -2.19821930e-04  2.19821930e-04
  1.17238080e-04 -1.44692137e-06  2.19821930e-04 -2.19821930e-04
  6.59370446e-04 -2.19821930e-04  2.33494051e-04 -2.08501631e-04
 -6.59370446e-04  6.59370446e-04  2.19821930e-04 -6.59370446e-04
 -6.59370446e-04  2.19821930e-04 -2.19821930e-04  2.19821930e-04
 -6.59370446e-04 -2.19821930e-04  2.58008093e-01  2.05941185e-01
 -1.37268826e-02  1.22533165e-01  2.21136987e-01  1.28615648e-01
  1.12347722e+00 -4.75707427e-02 -3.09402309e-02  1.12069881e+00
 -1.48159698e-01 -6.22675605e-02  1.07529067e-01  4.18531895e-03
 -1.21349074e-01 -2.76421793e-02  5.95590062e-02 -8.21625888e-02
  2.90845204e-02 -1.47207864e-02  5.03812358e-02  1.54379532e-02]","[ 2.1476865e-01  2.6001513e-01 -3.8886815e-04  1.6263579e-01
  2.3341215e-01  8.0845043e-02  1.0997930e+00 -8.4589198e-02
 -4.2378824e-02  1.2897226e+00 -1.4701806e-01 -2.9017448e-02
  1.1001986e-01  6.0736984e-03 -5.1548999e-02 -1.7831694e-02
  3.8031977e-02 -7.5491041e-02  3.2522455e-02  8.4112696e-03
 -1.1589680e-02  1.7226197e-02]","[ 2.1476865e-01  2.6001513e-01 -3.8886815e-04  1.6263579e-01
  2.3341215e-01  8.0845043e-02  1.0997930e+00 -8.4589198e-02
 -4.2378824e-02  1.2897226e+00 -1.4701806e-01 -2.9017448e-02
  1.1001986e-01  6.0736984e-03 -5.1548999e-02 -1.7831694e-02
  3.8031977e-02 -7.5491041e-02  3.2522455e-02  8.4112696e-03
 -1.1589680e-02  1.7226197e-02]","[ 5.3692162e-02  6.5003783e-02 -9.7217038e-05  4.0658947e-02
  5.8353037e-02  2.0211261e-02  2.7494824e-01 -2.1147300e-02
 -1.0594706e-02  3.2243064e-01 -3.6754515e-02 -7.2543621e-03
  2.7504966e-02  1.5184246e-03 -1.2887250e-02 -4.4579236e-03
  9.5079942e-03 -1.8872760e-02  8.1306137e-03  2.1028174e-03
 -2.8974200e-03  4.3065492e-03]"
7,0.05468750000000001,"[ 3.3688986e-01  9.4154406e-01  7.3185921e-02  1.5613098e-02
 -9.6456911e-03  2.1065044e-01 -1.4892919e-01  3.5925888e-02
 -7.4711800e-02 -2.2616573e-03 -8.5012820e-03 -1.9691753e-01
  1.4801902e-01  1.7199814e-02 -3.3761024e-02 -3.3379555e-02
 -5.7030678e-02  2.3078918e-02  5.7220459e-04  8.7356567e-03
  3.1472206e-02 -2.4223328e-02 -8.5830688e-03 -2.7046204e-02
 -6.5937045e-04 -2.1982193e-04 -2.1982193e-04  2.1982193e-04
  2.3362192e-04  2.0876576e-04 -2.1982193e-04 -6.5937045e-04
  2.1982193e-04 -2.1982193e-04  3.4801196e-04 -8.4170327e-04
 -2.1982193e-04 -2.1982193e-04 -6.5937045e-04 -2.1982193e-04
  2.1982193e-04 -6.5937045e-04 -6.5937045e-04 -2.1982193e-04
 -2.1982193e-04 -2.1982193e-04  2.1476865e-01  2.6001513e-01
 -3.8886815e-04  1.6263579e-01  2.3341215e-01  8.0845043e-02
  1.0997930e+00 -8.4589198e-02 -4.2378824e-02  1.2897226e+00
 -1.4701806e-01 -2.9017448e-02  1.1001986e-01  6.0736984e-03
 -5.1548999e-02 -1.7831694e-02  3.8031977e-02 -7.5491041e-02
  3.2522455e-02  8.4112696e-03 -1.1589680e-02  1.7226197e-02]","[ 0.13597465  0.28351223  0.0354638   0.14430135  0.24270949 -0.05111001
  1.0989325  -0.13304614 -0.03595815  1.4440327  -0.1338181  -0.02222654
  0.04115164  0.00512008  0.0153136  -0.05423627  0.07882988 -0.09822047
 -0.02219449 -0.0160636   0.04879073  0.00332367]","[ 0.13597465  0.28351223  0.0354638   0.14430135  0.24270949 -0.05111001
  1.0989325  -0.13304614 -0.03595815  1.4440327  -0.1338181  -0.02222654
  0.04115164  0.00512008  0.0153136  -0.05423627  0.07882988 -0.09822047
 -0.02219449 -0.0160636   0.04879073  0.00332367]","[ 0.03399366  0.07087806  0.00886595  0.03607534  0.06067737 -0.0127775
  0.27473313 -0.03326153 -0.00898954  0.36100817 -0.03345453 -0.00555663
  0.01028791  0.00128002  0.0038284  -0.01355907  0.01970747 -0.02455512
 -0.00554862 -0.0040159   0.01219768  0.00083092]"
8,0.0625,"[ 3.82683426e-01  9.23879504e-01  7.31859207e-02  1.56130977e-02
 -9.64569114e-03  2.10650444e-01 -1.48929194e-01  3.59258875e-02
 -7.47117996e-02 -2.26165727e-03 -8.50128196e-03 -1.96917534e-01
  1.48019016e-01  1.71998143e-02 -3.37610245e-02 -3.37610245e-02
 -5.70306778e-02  2.30789185e-02  5.72204590e-04  8.73565674e-03
  3.14722061e-02 -2.42233276e-02 -8.58306885e-03 -2.70462036e-02
 -2.19821930e-04  6.59370446e-04 -2.19821930e-04 -6.59370446e-04
  1.17238080e-04 -1.44692137e-06 -1.09891896e-03  2.19821930e-04
  2.19821930e-04  2.19821930e-04 -1.18925294e-04 -4.24699363e-04
 -2.19821930e-04 -2.19821930e-04 -1.53846748e-03 -2.19821930e-04
 -1.09891896e-03  6.59370446e-04 -2.19821930e-04 -2.19821930e-04
  6.59370446e-04 -2.19821930e-04  1.35974646e-01  2.83512235e-01
  3.54638025e-02  1.44301355e-01  2.42709488e-01 -5.11100143e-02
  1.09893250e+00 -1.33046135e-01 -3.59581523e-02  1.44403267e+00
 -1.33818105e-01 -2.22265385e-02  4.11516391e-02  5.12008369e-03
  1.53136030e-02 -5.42362668e-02  7.88298845e-02 -9.82204676e-02
 -2.21944861e-02 -1.60636045e-02  4.87907343e-02  3.32366675e-03]","[ 3.9081573e-03  2.6474738e-01 -1.3243124e-02  1.2249514e-01
  2.2140723e-01 -1.1441879e-02  1.1198907e+00 -1.8804216e-01
  4.5306645e-03  1.5697249e+00 -1.4887348e-01  3.2151900e-02
  7.8443982e-02  1.0357164e-03  1.7732576e-02 -6.1879072e-02
  1.1550020e-01 -8.5360169e-02 -2.7552173e-03  4.3072179e-03
  9.4885260e-02 -1.1602595e-02]","[ 3.9081573e-03  2.6474738e-01 -1.3243124e-02  1.2249514e-01
  2.2140723e-01 -1.1441879e-02  1.1198907e+00 -1.8804216e-01
  4.5306645e-03  1.5697249e+00 -1.4887348e-01  3.2151900e-02
  7.8443982e-02  1.0357164e-03  1.7732576e-02 -6.1879072e-02
  1.1550020e-01 -8.5360169e-02 -2.7552173e-03  4.3072179e-03
  9.4885260e-02 -1.1602595e-02]","[ 9.7703934e-04  6.6186845e-02 -3.3107810e-03  3.0623784e-02
  5.5351809e-02 -2.8604697e-03  2.7997267e-01 -4.7010541e-02
  1.1326661e-03  3.9243123e-01 -3.7218370e-02  8.0379751e-03
  1.9610995e-02  2.5892910e-04  4.4331439e-03 -1.5469768e-02
  2.8875049e-02 -2.1340042e-02 -6.8880431e-04  1.0768045e-03
  2.3721315e-02 -2.9006489e-03]"
9,0.0703125,"[ 4.2755508e-01  9.0398932e-01  7.3185921e-02  1.5613098e-02
 -9.6456911e-03  2.1065044e-01 -1.4892919e-01  3.5925888e-02
 -7.4711800e-02 -2.2616573e-03 -8.5012820e-03 -1.9691753e-01
  1.4801902e-01  1.7199814e-02 -3.3761024e-02 -3.3761024e-02
 -5.7030678e-02  2.3078918e-02  5.7220459e-04  8.7356567e-03
  3.1472206e-02 -2.4223328e-02 -8.5830688e-03 -2.7046204e-02
  2.1982193e-04 -6.5937045e-04  2.1982193e-04 -2.1982193e-04
 -1.1723808e-04  1.4469214e-06 -6.5937045e-04  6.5937045e-04
 -2.1982193e-04  2.1982193e-04 -2.3349405e-04  2.0850163e-04
  6.5937045e-04 -1.0989190e-03 -1.0989190e-03  2.1982193e-04
  2.1982193e-04 -6.5937045e-04  2.1982193e-04 -6.5937045e-04
 -2.1982193e-04  6.5937045e-04  3.9081573e-03  2.6474738e-01
 -1.3243124e-02  1.2249514e-01  2.2140723e-01 -1.1441879e-02
  1.1198907e+00 -1.8804216e-01  4.5306645e-03  1.5697249e+00
 -1.4887348e-01  3.2151900e-02  7.8443982e-02  1.0357164e-03
  1.7732576e-02 -6.1879072e-02  1.1550020e-01 -8.5360169e-02
 -2.7552173e-03  4.3072179e-03  9.4885260e-02 -1.1602595e-02]","[-0.0878686   0.24448623 -0.04311188  0.08970115  0.20470652 -0.06875749
  1.1012325  -0.12549938  0.00316215  1.7546778  -0.11896668  0.02049998
  0.10007931  0.00419303  0.00782128 -0.0932184   0.02550306 -0.04259778
 -0.02289645  0.03900021  0.03762153 -0.01111192]","[-0.0878686   0.24448623 -0.04311188  0.08970115  0.20470652 -0.06875749
  1.1012325  -0.12549938  0.00316215  1.7546778  -0.11896668  0.02049998
  0.10007931  0.00419303  0.00782128 -0.0932184   0.02550306 -0.04259778
 -0.02289645  0.03900021  0.03762153 -0.01111192]","[-0.02196715  0.06112156 -0.01077797  0.02242529  0.05117663 -0.01718937
  0.27530813 -0.03137485  0.00079054  0.43866944 -0.02974167  0.005125
  0.02501983  0.00104826  0.00195532 -0.0233046   0.00637576 -0.01064945
 -0.00572411  0.00975005  0.00940538 -0.00277798]"
