step,phase,obs,action_scaled,smoothed_joint_pos
100,,"[ 5.7307258e-02  1.3103265e-01 -9.5605379e-01  9.1698505e-02
  2.9225219e-02 -9.9535787e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -1.0725212e-01 -1.0714027e-01 -6.3984323e-01
 -2.8564930e-01 -5.9403539e-02  2.6089364e-01  4.6978951e-02
  2.0545693e-02 -2.2076489e-01  3.9216042e-02 -3.9592773e-02
 -2.1854845e-01 -5.7698154e-01 -5.5313110e-03  3.0003071e-01
 -2.9945374e-02  1.0357094e-01 -2.6020432e-01  3.3550739e-01
  1.3828468e-01 -1.4743996e-01  4.8222351e-01 -2.0659256e-01
 -5.6703377e-01 -3.0461540e+00 -1.3758240e+00 -5.7048464e-01
  6.4131762e-03  2.0659256e-01  4.5274734e-01 -1.6747246e+00
  3.9560318e-02 -5.3411398e-02  5.6208014e-01 -2.8527470e+00
 -2.1978378e-02  9.9780273e-01 -4.3964386e-03  4.3964386e-03
 -1.5692310e+00  5.8461571e-01  8.3517075e-02 -2.7692223e-01
  2.7560444e+00 -1.0001097e+00 -5.5820918e-01 -2.3139341e+00
 -2.5103827e+00  5.3254533e+00  1.2546050e+02  8.9911723e-01
  1.6160934e+00 -5.8507323e-01 -4.9605346e-01  3.0792737e+00
  1.3431226e+02  5.0249922e-01 -6.0232055e-01  1.7575495e+00
  4.8598270e+00  5.0525314e-01 -1.5379657e+00  1.2214750e+00
 -4.6194890e-01 -1.1352679e+00  2.2567248e+00 -4.3388373e-01
 -9.0096885e-01 -5.1199538e-01]","[-0.24419725 -0.13718796 -0.5708046  -0.6230085   1.3012648   4.5
  0.21443805  0.3927609  -0.13438231 -0.12539832  0.7787645   4.5
  0.14984469 -0.14943302  0.4394828   1.2052459   0.1214021  -0.3770105
  0.30517882 -0.12652895 -0.28592762  0.551549  ]","[-0.5046002864837646, -0.183918297290802, -0.5868920683860779, -1.1279090642929077, 1.6535500288009644, 4.230000019073486, 0.4891532063484192, 0.4332209527492523, -0.15638431906700134, 0.3791889548301697, 0.4596947431564331, 4.769999980926514, 0.07426193356513977, -0.15063509345054626, 0.4508436322212219, 1.2338091135025024, 0.13215318322181702, -1.3874561786651611, 0.30290159583091736, -0.10041454434394836, -0.28311654925346375, 1.5775988101959229]"
110,,"[ 8.1377007e-02  8.9818589e-02  1.7150278e+00  9.7454138e-02
  2.4383606e-02 -9.9494135e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -1.0763359e-01 -1.3613293e-01 -7.1690202e-01
 -3.5545921e-01 -8.0738187e-02  2.6282445e-01  6.7959785e-02
  4.2289466e-02 -2.4899460e-01  4.0360451e-02 -3.0545682e-02
 -1.9451615e-01 -5.9758186e-01 -6.2942505e-03  3.0613422e-01
 -2.9945374e-02  1.0357094e-01 -3.1857014e-01  3.1490803e-01
  1.4667702e-01 -1.5392494e-01  5.8789158e-01  3.9560318e-02
 -4.9670410e-01 -2.1538544e-01 -1.2791214e+00 -3.1342703e-01
  8.7682493e-02  4.2637444e-01  5.2307701e-01  1.3187408e-02
 -1.3187408e-02  3.6665672e-01  4.4120234e-01  2.0439568e+00
 -1.3187408e-02 -7.5164795e-01  4.3964386e-03  4.3964386e-03
 -9.4505501e-01 -1.1648350e+00 -4.8351288e-02 -8.3517075e-02
  1.0857143e+00 -9.6119905e-01 -4.3057951e-01 -2.1200578e+00
 -2.4226828e+00  4.7021017e+00  1.2451711e+02  7.6922071e-01
  1.4816391e+00 -4.6629491e-01 -4.9271357e-01  2.9756134e+00
  1.3306421e+02  5.2713311e-01 -6.0548210e-01  1.7824309e+00
  4.6779847e+00  5.0487697e-01 -1.4019535e+00  1.3402652e+00
 -5.1804590e-01 -1.1431539e+00  2.0774450e+00 -7.2279489e-01
 -6.9106263e-01 -4.9572343e-01]","[-0.24233283 -0.1035581  -0.5204285  -0.60103345  1.1525748   4.5
  0.19306237  0.3583362  -0.11907066 -0.12134929  0.7231376   4.5
  0.10506336 -0.15177211  0.45600578  1.1679416   0.1324131  -0.34085363
  0.34529153 -0.12105884 -0.2831537   0.5128855 ]","[-0.4930087625980377, -0.14602825045585632, -0.5533894896507263, -1.1119840145111084, 1.5065922737121582, 4.230000019073486, 0.4492954909801483, 0.40730956196784973, -0.11126933246850967, 0.37546783685684204, 0.46603628993034363, 4.769999980926514, 0.138708233833313, -0.15100647509098053, 0.4447597861289978, 1.1806302070617676, 0.1250544786453247, -1.358357548713684, 0.32808616757392883, -0.13036826252937317, -0.2851639688014984, 1.528993010520935]"
120,,"[ 1.73806444e-01 -1.50587663e-01  4.31236839e+00  9.78243127e-02
 -1.57218892e-03 -9.95202422e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -1.00004196e-01 -1.51773185e-01 -6.93249941e-01
 -4.07340050e-01 -9.23875272e-02  2.65784472e-01  9.96227264e-02
  6.78488910e-02 -2.41746679e-01  3.73086929e-02 -4.23032045e-03
 -1.71723276e-01 -3.82047653e-01 -6.29425049e-03  2.24880219e-01
 -2.99453735e-02  1.03570938e-01 -3.47944260e-01  2.33654022e-01
  1.41717911e-01 -1.60029411e-01  6.18028641e-01  2.24176407e-01
 -2.32967377e-01  1.14725304e+00 -7.95604706e-01 -1.01213798e-01
  5.31038940e-02  8.92307281e-01  8.48352432e-01  2.68131256e-01
 -1.45055771e-01  6.98917925e-01  6.47911191e-01  5.84175873e+00
 -4.39643860e-03 -1.67472458e+00  4.39643860e-03 -3.95603180e-02
 -3.91208649e-01 -2.01758289e+00 -3.95603180e-02 -7.47261047e-02
  2.19783783e-02 -9.42868888e-01 -4.09408927e-01 -1.84017730e+00
 -2.28683996e+00  4.27931309e+00  1.25107841e+02  8.52162540e-01
  1.32283974e+00 -6.36023164e-01 -4.08858001e-01  2.45156693e+00
  1.33697708e+02 -3.23356181e-01 -6.03168190e-01  1.97622788e+00
  4.68617439e+00  6.17279291e-01 -1.23783076e+00  1.43415797e+00
 -2.07479104e-01 -1.11389792e+00  1.98696148e+00 -9.19527769e-01
 -3.93025041e-01 -3.17855835e-01]","[-0.23391825 -0.10600911 -0.43532574 -0.5604948   1.0529394   4.5
  0.22210668  0.31831914 -0.18417874 -0.09311309  0.5732202   4.5
 -0.15005751 -0.15129027  0.50832754  1.1786084   0.16395998 -0.3013538
  0.36436966 -0.02865306 -0.2720245   0.49419245]","[-0.4897412061691284, -0.13149677217006683, -0.4867761433124542, -1.0807685852050781, 1.38212251663208, 4.230000019073486, 0.4560239613056183, 0.3674565255641937, -0.13892129063606262, 0.3919104039669037, 0.3550834357738495, 4.769999980926514, -0.028244800865650177, -0.1516263335943222, 0.482718288898468, 1.1692509651184082, 0.14905954897403717, -1.3185937404632568, 0.3561735153198242, -0.07318572700023651, -0.27940210700035095, 1.5005285739898682]"
130,,"[ 8.84695873e-02 -2.46898562e-01  4.06458235e+00  8.18544626e-02
 -2.90160738e-02 -9.96221900e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -8.97035599e-02 -1.46432608e-01 -6.15429163e-01
 -4.47775841e-01 -9.84874815e-02  2.67014533e-01  1.30521774e-01
  1.15151137e-01 -2.00165525e-01  2.43377686e-02  3.74919474e-02
 -1.40637293e-01 -2.76565552e-02 -5.91278076e-03  1.24170303e-01
 -2.99453735e-02  1.03570938e-01 -3.53284836e-01  1.45532608e-01
  1.44006729e-01 -1.60410881e-01  6.05821609e-01  1.01099014e-01
  2.59340286e-01  1.63956070e+00 -6.02197647e-01 -1.50035366e-01
 -5.05033357e-04  3.99999619e-01  1.11208725e+00  1.34945107e+00
 -5.05495071e-01  1.02898157e+00  6.82309747e-01  7.28351593e+00
 -2.19783783e-02 -1.39340591e+00  4.39643860e-03 -1.31874084e-02
  1.01099014e-01 -1.21758270e+00 -1.31874084e-02 -4.39643860e-03
 -3.82417679e-01 -8.99244189e-01 -6.37344360e-01 -1.42571163e+00
 -2.07306409e+00  4.36468649e+00  1.26887421e+02  1.14871573e+00
  1.11360431e+00 -1.15786541e+00 -2.20503345e-01  1.57395685e+00
  1.35784271e+02 -1.81942570e+00 -6.00650549e-01  2.19146204e+00
  4.92799044e+00  7.86235392e-01 -1.08339512e+00  1.46889102e+00
  2.88045138e-01 -9.86485660e-01  1.98676932e+00 -9.98993039e-01
 -4.48648296e-02 -9.20375362e-02]","[-0.21939485 -0.17587814 -0.3414518  -0.50787324  1.122948    4.5
  0.30623966  0.26748252 -0.3171261  -0.04428809  0.34796122  4.5
 -0.5255165  -0.15018265  0.56095725  1.2546778   0.20283617 -0.26487336
  0.35508177  0.09532742 -0.2399166   0.4987422 ]","[-0.47687074542045593, -0.17247436940670013, -0.3911570906639099, -1.031096339225769, 1.3709346055984497, 4.230000019073486, 0.5164557695388794, 0.3185615837574005, -0.24642528593540192, 0.4328435957431793, 0.16370052099227905, 4.769999980926514, -0.3587973713874817, -0.15013380348682404, 0.5379063487052917, 1.21621572971344, 0.1859886348247528, -1.2790173292160034, 0.36649614572525024, 0.03984915092587471, -0.2549578845500946, 1.4956563711166382]"
140,,"[ 2.43673977e-02 -2.60847304e-02  8.28346074e-01  6.75886497e-02
 -4.13526110e-02 -9.96855855e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -9.65709686e-02 -1.26977652e-01 -5.03275156e-01
 -4.72190857e-01 -1.07018128e-01  2.66084760e-01  1.40439987e-01
  1.82290763e-01 -1.33407369e-01 -7.62939453e-05  8.24744105e-02
 -1.25841960e-01  2.56923676e-01 -5.14984131e-03  1.04333878e-01
 -3.37610245e-02  1.03189468e-01 -3.48707199e-01  1.19592667e-01
  1.41717911e-01 -1.60410881e-01  5.76066017e-01 -4.08790588e-01
  5.14286041e-01  2.52747345e+00 -2.15385437e-01 -1.73822314e-01
 -6.71681166e-02 -2.15385437e-01  1.31428528e+00  1.18241692e+00
 -6.72527313e-01  7.00552881e-01 -4.97931987e-02  3.65274811e+00
  1.31874084e-02  9.09889221e-01 -3.07693481e-02  4.39643860e-03
  3.07693481e-02  5.58240891e-01 -1.01099014e-01  4.39643860e-03
 -6.90109253e-01 -8.32077622e-01 -9.19544578e-01 -1.23479080e+00
 -1.93803298e+00  5.17603493e+00  1.30023636e+02  1.49775922e+00
  9.68787432e-01 -1.59990919e+00 -5.48885688e-02  9.03727174e-01
  1.39196716e+02 -2.92468286e+00 -6.14018500e-01  2.29564786e+00
  5.34813690e+00  9.06873047e-01 -1.04288960e+00  1.28972232e+00
  6.31587446e-01 -8.60215604e-01  2.06935024e+00 -9.51056540e-01
  3.09017003e-01  4.44432385e-02]","[-0.20973368 -0.23899168 -0.3124233  -0.48621786  1.3559098   4.5
  0.38914508  0.24551977 -0.41182336 -0.01113837  0.211144    4.5
 -0.76263696 -0.15632075  0.56917924  1.3526387   0.23026986 -0.26410764
  0.31190482  0.16111499 -0.21129769  0.52314883]","[-0.4620796740055084, -0.24325872957706451, -0.3289415240287781, -0.9914926290512085, 1.5299005508422852, 4.230000019073486, 0.6036142706871033, 0.2820875346660614, -0.364494651556015, 0.4768214225769043, -0.026392772793769836, 4.769999980926514, -0.670086145401001, -0.15248900651931763, 0.569133460521698, 1.3087077140808105, 0.2198794037103653, -1.2607786655426025, 0.3357875645160675, 0.1371438205242157, -0.2225727140903473, 1.5118712186813354]"
150,,"[-3.3981560e-03  2.0329382e-01 -3.4048123e+00  7.3718280e-02
 -3.6932290e-02 -9.9659503e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -1.2937737e-01 -9.6077651e-02 -3.8044000e-01
 -4.7409821e-01 -1.1185256e-01  2.6281008e-01  1.1755180e-01
  2.4485275e-01 -1.2768532e-01 -1.6479492e-02  9.9025637e-02
 -1.3545884e-01  2.7981186e-01 -4.0054321e-03  2.2945786e-01
 -2.9945374e-02  1.0318947e-01 -3.4641838e-01  2.0504284e-01
  1.3637733e-01 -1.6117382e-01  5.4402256e-01 -7.8681374e-01
  6.0219765e-01  2.1230774e+00  1.3626289e-01 -3.7146501e-02
 -4.3737241e-03 -4.5274734e-01  1.0417576e+00 -8.9230728e-01
  3.0769348e-02  1.7928085e-01 -3.6336204e-01 -2.3340664e+00
  3.9560318e-02  2.9054947e+00  1.5384674e-01  1.3187408e-02
  1.3626289e-01  2.3428574e+00 -2.0659256e-01 -1.3187408e-02
 -5.1428604e-01 -8.5249531e-01 -1.0259088e+00 -1.4596870e+00
 -2.0463712e+00  6.2118435e+00  1.3295340e+02  1.6771984e+00
  1.0458264e+00 -1.6281997e+00 -8.5619375e-02  1.0717655e+00
  1.4217247e+02 -2.9201543e+00 -6.5811187e-01  2.0669606e+00
  5.5683451e+00  9.0225929e-01 -1.1867404e+00  9.6614462e-01
  5.8298457e-01 -8.2627803e-01  2.1630399e+00 -7.8183150e-01
  6.2348980e-01 -1.8764943e-02]","[-0.22172731 -0.2525509  -0.38355038 -0.52391565  1.5808473   4.5
  0.4175405   0.26862925 -0.4010258  -0.02776407  0.29146215  4.5
 -0.7062597  -0.1677652   0.5067588   1.3960661   0.22233014 -0.3053241
  0.23508857  0.13299842 -0.20803942  0.54364544]","[-0.46220821142196655, -0.2806292772293091, -0.3579322099685669, -1.0026917457580566, 1.778342604637146, 4.230000019073486, 0.6594162583351135, 0.2855617105960846, -0.4006734788417816, 0.4824756681919098, -0.043539151549339294, 4.769999980926514, -0.7441381216049194, -0.1616230458021164, 0.5362118482589722, 1.3803445100784302, 0.22766351699829102, -1.2848151922225952, 0.262136310338974, 0.14982746541500092, -0.2080191671848297, 1.5341627597808838]"
160,,"[-2.20637068e-01  2.98644602e-01 -6.63668633e+00  9.37527195e-02
 -8.01616069e-03 -9.95563388e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -1.70958519e-01 -8.34891498e-02 -2.99567461e-01
 -4.60745811e-01 -1.13464072e-01  2.63163626e-01  8.70332718e-02
  2.72319525e-01 -1.99021116e-01 -8.39233398e-04  9.80121493e-02
 -1.47522390e-01  5.53131104e-03 -1.71661377e-03  4.49187279e-01
 -2.00271606e-02  1.03570938e-01 -3.31158638e-01  3.63737106e-01
  1.09674454e-01 -1.61555290e-01  5.23040771e-01 -7.78022766e-01
 -1.71428680e-01  6.46154404e-01  4.61538315e-01 -2.30970606e-03
  8.33773520e-03 -7.95604706e-01 -6.10988617e-01 -8.92307281e-01
  7.42856979e-01 -4.63874012e-01 -9.04859155e-02 -7.92527485e+00
  4.39643860e-03  3.60879135e+00  2.59340286e-01 -4.39643860e-03
  5.67033768e-01  2.81758308e+00 -7.60438919e-01 -3.07693481e-02
 -3.56044769e-01 -9.59081709e-01 -9.50126648e-01 -2.01249266e+00
 -2.34563112e+00  6.62667465e+00  1.33735580e+02  1.57888663e+00
  1.32560611e+00 -1.30659831e+00 -2.59265602e-01  1.88206589e+00
  1.43026382e+02 -1.77709496e+00 -7.02357650e-01  1.64682674e+00
  5.57038879e+00  7.61943460e-01 -1.45979285e+00  7.69822598e-01
  2.88852274e-01 -8.75946820e-01  2.24041772e+00 -5.12899280e-01
  8.58448803e-01 -2.80817896e-01]","[-0.25119495 -0.23325786 -0.5415288  -0.60764855  1.6726602   4.5
  0.3873148   0.36642852 -0.29699197 -0.075753    0.5042202   4.5
 -0.36902803 -0.17682426  0.39198855  1.3835326   0.18024498 -0.37718514
  0.19063412  0.05140151 -0.22646703  0.5632309 ]","[-0.4850715696811676, -0.2721802890300751, -0.47687891125679016, -1.0676296949386597, 1.9269927740097046, 4.230000019073486, 0.653034508228302, 0.34374773502349854, -0.33874791860580444, 0.44652876257896423, 0.1200600266456604, 4.769999980926514, -0.5277425050735474, -0.1732444316148758, 0.4405481815338135, 1.393492579460144, 0.20052282512187958, -1.3467215299606323, 0.20466242730617523, 0.09226268529891968, -0.21583083271980286, 1.554803490638733]"
170,,"[-1.69575989e-01  1.27878666e-01 -6.70476913e+00  9.89030674e-02
  3.73677798e-02 -9.94395256e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -1.96898460e-01 -1.00655288e-01 -2.96897173e-01
 -4.37857628e-01 -1.14171818e-01  2.61891484e-01  7.86409378e-02
  2.55153388e-01 -2.68068075e-01  2.89154053e-02  7.37350136e-02
 -1.59233615e-01 -4.46135521e-01 -2.09808350e-03  6.65865898e-01
 -6.67572021e-03  1.03952408e-01 -3.08270454e-01  5.13275146e-01
  8.29706192e-02 -1.61555290e-01  5.18463135e-01 -2.59340286e-01
 -6.72527313e-01 -4.79120255e-01  4.08790588e-01 -3.72857489e-02
 -6.28618598e-02  3.95603180e-02 -3.29669952e-01 -1.70109940e+00
  4.35165405e-01 -3.74333680e-01 -3.86959046e-01 -9.47252750e+00
 -3.07693481e-02  3.20439529e+00 -5.71422577e-02 -4.39643860e-03
  2.94506073e-01  2.28131866e+00 -1.18680954e-01 -1.31874084e-02
  5.71422577e-02 -1.04982066e+00 -9.25753713e-01 -2.56991720e+00
 -2.64342189e+00  6.46975136e+00  1.31678802e+02  1.30167937e+00
  1.68216944e+00 -8.24788094e-01 -4.31146979e-01  2.92290235e+00
  1.40977676e+02  4.70250100e-03 -7.01642513e-01  1.26454556e+00
  5.39230347e+00  5.18653214e-01 -1.74229705e+00  7.50979424e-01
 -1.85816273e-01 -1.00462556e+00  2.28108478e+00 -1.78556889e-01
  9.83929574e-01 -6.33966148e-01]","[-0.2672087  -0.23168871 -0.65931356 -0.6732149   1.5950875   4.5
  0.31060514  0.44250584 -0.187424   -0.11613037  0.77991086  4.5
  0.09432688 -0.17498966  0.29751837  1.3337486   0.11485547 -0.44856122
  0.19405803 -0.07755406 -0.2571634   0.5699611 ]","[-0.5083397030830383, -0.2628188729286194, -0.620444655418396, -1.1441730260849, 1.925437331199646, 4.230000019073486, 0.5941017270088196, 0.4332443177700043, -0.2260315716266632, 0.40292054414749146, 0.36791709065437317, 4.769999980926514, -0.11162298172712326, -0.17643354833126068, 0.3363063931465149, 1.359760046005249, 0.1448085457086563, -1.4199799299240112, 0.18446731567382812, -0.013817811384797096, -0.2426021844148636, 1.5685440301895142]"
180,,"[ 4.21074331e-02  1.41991675e-01 -2.83950925e+00  9.19642001e-02
  6.44234121e-02 -9.93676186e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -1.91557884e-01 -1.49102896e-01 -3.74336481e-01
 -4.33279991e-01 -1.16597623e-01  2.59336710e-01  1.01530075e-01
  2.28831023e-01 -3.11175108e-01  3.54013443e-02  5.67241162e-02
 -1.74199462e-01 -8.27610970e-01 -3.62396240e-03  7.29572296e-01
 -3.52869034e-02  1.03570938e-01 -2.98733711e-01  5.68970680e-01
  1.02045059e-01 -1.60029411e-01  5.22659302e-01  5.23077011e-01
 -1.12967110e+00 -1.99120903e+00 -1.45055771e-01 -5.82495891e-02
 -5.06082326e-02  8.74725342e-01 -4.26374435e-01 -9.45055008e-01
 -3.12088013e-01 -8.77584815e-02 -3.66596550e-01 -5.72747231e+00
 -3.95603180e-02 -1.12967110e+00 -1.06813240e+00  3.07693481e-02
 -4.39643860e-03 -2.50549316e-01  7.78022766e-01  6.59332275e-02
  4.83512878e-02 -1.18948722e+00 -8.19640875e-01 -2.72297573e+00
 -2.81200290e+00  5.90730000e+00  1.28851974e+02  9.97507632e-01
  1.99706459e+00 -4.32954818e-01 -5.88087559e-01  3.51467085e+00
  1.37897522e+02  1.34481692e+00 -6.92002892e-01  1.26402605e+00
  5.17336226e+00  2.71754503e-01 -1.82435501e+00  9.92475510e-01
 -7.97740221e-01 -1.14023423e+00  2.26474881e+00  1.78556889e-01
  9.83929574e-01 -8.87490690e-01]","[-0.29652038 -0.20068534 -0.67195934 -0.7031958   1.4534875   4.5
  0.23866999  0.51153886 -0.08827706 -0.152366    0.9116127   4.5
  0.37509796 -0.17040047  0.32462728  1.2857969   0.0570898  -0.4568247
  0.26736605 -0.22697453 -0.2935182   0.56813693]","[-0.5367587804794312, -0.24427509307861328, -0.6824784874916077, -1.1939549446105957, 1.8026599884033203, 4.230000019073486, 0.5184174180030823, 0.5128984451293945, -0.12295737117528915, 0.36300909519195557, 0.5602112412452698, 4.769999980926514, 0.2641509175300598, -0.17441131174564362, 0.30195510387420654, 1.3039650917053223, 0.08243177831172943, -1.458289623260498, 0.23316146433353424, -0.15770822763442993, -0.2764609754085541, 1.5695971250534058]"
190,,"[ 3.1447020e-01  1.2205540e-01  2.5089891e+00  9.7675122e-02
  5.5817224e-02 -9.9365199e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -1.4005852e-01 -2.1395370e-01 -5.1624513e-01
 -4.5921993e-01 -1.1972895e-01  2.5876886e-01  1.6142178e-01
  2.1090195e-01 -3.1651568e-01  3.0517578e-04  6.6310376e-02
 -1.9203439e-01 -8.9856529e-01 -8.5830688e-03  5.6248569e-01
 -1.1348915e-01  1.0357094e-01 -3.1437397e-01  4.7970581e-01
  1.6041088e-01 -1.5850353e-01  5.2571106e-01  1.1120872e+00
 -1.5340652e+00 -2.7472525e+00 -7.2527504e-01 -6.7503251e-02
  7.8792777e-03  1.8505497e+00 -4.4395638e-01  4.4395638e-01
 -1.2527466e+00  3.7970328e-01 -3.8132876e-01  1.9912090e+00
 -8.3517075e-02 -4.0395603e+00 -1.6219788e+00 -1.3187408e-02
 -4.4395638e-01 -3.6000004e+00  1.4989014e+00 -1.3187408e-02
  4.8351288e-02 -1.2521349e+00 -6.7777479e-01 -2.4393325e+00
 -2.7840836e+00  5.4684162e+00  1.2740498e+02  8.0507255e-01
  2.0299730e+00 -1.6910407e-01 -6.5190214e-01  3.7405686e+00
  1.3626437e+02  1.2728639e+00 -6.7116630e-01  1.5940794e+00
  5.1432700e+00  2.3328035e-01 -1.6879407e+00  1.4413402e+00
 -1.0851479e+00 -1.2629107e+00  2.2688570e+00  5.1289928e-01
  8.5844880e-01 -8.9555138e-01]","[-0.31536356 -0.15596944 -0.58733106 -0.6913706   1.3540945   4.5
  0.19643188  0.5102102  -0.03438393 -0.16239208  0.93084216  4.5
  0.27591053 -0.16676721  0.42608708  1.2837267   0.06183608 -0.40562966
  0.39142832 -0.2780974  -0.31947172  0.567541  ]","[-0.5593160390853882, -0.20799148082733154, -0.6384822726249695, -1.198939323425293, 1.6828657388687134, 4.230000019073486, 0.4620518386363983, 0.5392925143241882, -0.04483145475387573, 0.339994341135025, 0.6356940269470215, 4.769999980926514, 0.33792605996131897, -0.16930273175239563, 0.3788866698741913, 1.2843108177185059, 0.057560618966817856, -1.4309855699539185, 0.33504822850227356, -0.2616997957229614, -0.3084474802017212, 1.567407488822937]"
200,,"[ 3.57950926e-01 -1.14415057e-01  6.78643370e+00  1.04118638e-01
  1.27727445e-02 -9.94482994e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -7.71150589e-02 -2.71556586e-01 -6.32976770e-01
 -5.04234314e-01 -1.24175191e-01  2.60194510e-01  2.20169067e-01
  2.05561370e-01 -2.89811850e-01 -3.25021744e-02  9.75848138e-02
 -1.92474708e-01 -6.12840652e-01 -1.35421753e-02  2.34035492e-01
 -1.77195549e-01  1.03570938e-01 -3.43747139e-01  2.66841888e-01
  2.08094597e-01 -1.58503532e-01  5.29907227e-01  9.18682098e-01
 -5.31867981e-01 -1.41978073e+00 -9.89011765e-01 -1.18805170e-01
  7.48483390e-02  9.18682098e-01  3.64835739e-01  4.08790588e-01
 -3.56044769e-01  7.61571527e-01  3.34874809e-01  8.55824089e+00
 -1.36262894e-01 -6.62417603e+00 -6.72527313e-01  3.07693481e-02
 -7.60438919e-01 -5.56043911e+00  3.82417679e-01 -3.07693481e-02
  4.83512878e-02 -1.27155077e+00 -5.27355194e-01 -1.98433840e+00
 -2.63620114e+00  5.38454390e+00  1.27547531e+02  8.43976736e-01
  1.80604291e+00 -2.37746924e-01 -6.13111377e-01  3.43640018e+00
  1.36409012e+02 -5.27280942e-02 -6.31259501e-01  2.26594186e+00
  5.23535061e+00  3.63324225e-01 -1.34168303e+00  1.89109170e+00
 -8.87177348e-01 -1.30482054e+00  2.23177028e+00  7.81831503e-01
  6.23489797e-01 -6.48589373e-01]","[-0.32375357 -0.1375474  -0.4703868  -0.6525691   1.3654175   4.5
  0.2246401   0.44724378 -0.0716391  -0.15145867  0.815641    4.5
 -0.11016998 -0.15425341  0.6089727   1.3199866   0.09736188 -0.31385294
  0.49587747 -0.19912076 -0.32628784  0.5570899 ]","[-0.5694695711135864, -0.16841362416744232, -0.5353863835334778, -1.1705806255340576, 1.6404621601104736, 4.230000019073486, 0.4560288190841675, 0.508057177066803, -0.03874102979898453, 0.3431689441204071, 0.5872130393981934, 4.769999980926514, 0.0752420723438263, -0.16019442677497864, 0.522958517074585, 1.3003028631210327, 0.08299247175455093, -1.3570598363876343, 0.4508940279483795, -0.23918132483959198, -0.32452642917633057, 1.5617928504943848]"
210,,"[ 2.02685058e-01 -4.52134520e-01  7.23102903e+00  8.23733062e-02
 -3.82099524e-02 -9.95868802e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -5.07936478e-02 -2.72319525e-01 -6.75320864e-01
 -5.45052528e-01 -1.35020643e-01  2.78277993e-01  2.54119873e-01
  2.39130706e-01 -2.07031980e-01 -7.10306168e-02  1.29862577e-01
 -1.82237744e-01 -1.01663589e-01 -1.77383423e-02 -1.21881485e-01
 -1.70329094e-01  1.03189468e-01 -3.72358322e-01  3.22351456e-02
  2.19539642e-01 -1.59647942e-01  5.31434059e-01  9.23080444e-02
  2.85715103e-01  8.35170746e-02 -4.79120255e-01 -1.00912265e-01
  1.86252370e-01  4.70329285e-01  9.18682098e-01  1.85054970e+00
 -6.54945374e-01  6.06047094e-01  2.30152905e-01  1.09142857e+01
 -4.39643860e-03 -5.30549431e+00  4.87911224e-01 -3.07693481e-02
 -5.49449921e-01 -4.49670315e+00 -5.71422577e-02 -1.31874084e-02
  4.39643860e-03 -1.28452981e+00 -7.07030058e-01 -1.33220255e+00
 -2.39867592e+00  5.80630207e+00  1.29089630e+02  1.17017698e+00
  1.57679319e+00 -8.58184814e-01 -4.66915011e-01  2.40575123e+00
  1.38095627e+02 -2.13678312e+00 -5.94685256e-01  2.95621324e+00
  5.46364641e+00  5.28409719e-01 -1.02966416e+00  2.13852763e+00
 -2.72824883e-01 -1.14515448e+00  2.24815679e+00  9.51056540e-01
  3.09017003e-01 -2.76935041e-01]","[-0.32037333 -0.19448988 -0.3070199  -0.5882682   1.4931943   4.5
  0.31927934  0.38458192 -0.24819031 -0.105804    0.5453592   4.5
 -0.64023024 -0.14746171  0.7635308   1.3833153   0.14071776 -0.24525937
  0.55102515 -0.03822472 -0.2730202   0.56773883]","[-0.5715726017951965, -0.1957208812236786, -0.3886015713214874, -1.116716742515564, 1.7187726497650146, 4.230000019073486, 0.523612916469574, 0.4428885281085968, -0.15589897334575653, 0.3716725707054138, 0.38344964385032654, 4.769999980926514, -0.4013287127017975, -0.14972680807113647, 0.697444498538971, 1.3520562648773193, 0.12039906531572342, -1.2737282514572144, 0.5263163447380066, -0.11223002523183823, -0.2999379336833954, 1.5603647232055664]"
