step,phase,obs,action_scaled,smoothed_joint_pos
100,,"[-0.0443492   0.04715155  0.09892638  0.29346576 -0.00777386  0.00605134
 -0.9999516   0.2         0.          0.         -0.43388373 -0.90096885
  0.04228687  0.01111725  0.00637604  0.04432774  0.02250689 -0.02550125
 -0.01569488  0.06152653 -0.0435648  -0.05479632 -0.06593323  0.01318741
 -0.0747261   0.29450607 -0.16750118  0.30329704  0.19780159 -0.12747192
  0.10988998  0.01606453]","[ 0.01528316  0.02636578 -0.02727491 -0.02038939  0.10187005 -0.02299619
  0.06260752  0.05015911 -0.07598664  0.08480712]","[-0.2280300408601761, -0.003350346116349101, -0.038364559412002563, -0.5137218236923218, 0.22199919819831848, 0.22863364219665527, 0.0843520238995552, 0.05193403363227844, 0.4261433184146881, -0.07662137597799301]"
110,,"[-0.04150316 -0.05969632 -0.08441367 -0.17158878 -0.00803534  0.0065237
 -0.9999466   0.2         0.          0.         -0.7227949  -0.6910626
  0.03389454  0.01073578 -0.00239777  0.03517246  0.02068888 -0.01520157
 -0.01111725  0.05694889 -0.03402805 -0.05529392 -0.2241764  -0.06593323
 -0.0747261  -0.20659256  0.02095417  0.11868095 -0.00439644  0.12747192
  0.21538544 -0.06421441]","[ 0.00630655  0.02473382 -0.01930795 -0.01997299  0.10147057 -0.02010736
  0.07187228  0.07373541 -0.07649567  0.08706854]","[-0.2399447113275528, -0.004621969535946846, -0.03244176506996155, -0.5203853845596313, 0.2538086473941803, 0.22957351803779602, 0.09719878435134888, 0.07317542284727097, 0.42391568422317505, -0.06556051969528198]"
120,,"[-5.64549640e-02 -1.78655520e-01 -2.39774764e-01 -3.93873334e-01
 -1.67367179e-02  1.44473678e-02 -9.99755621e-01  2.00000003e-01
  0.00000000e+00  0.00000000e+00 -9.19527769e-01 -3.93025041e-01
  2.20680237e-02  8.17565247e-04 -6.59393333e-03  4.27246094e-03
  4.07128483e-02 -1.40571594e-02 -1.64578240e-02  5.80933020e-02
 -2.71606445e-02 -5.57909608e-02 -2.24176407e-01 -3.38460922e-01
 -1.09889984e-01 -4.96704102e-01  3.67133468e-01 -4.83512878e-02
 -1.71428680e-01 -3.07693481e-02  1.71428680e-01 -2.51914579e-02]","[ 0.00336278  0.02152563 -0.02073679 -0.0191039   0.08808895 -0.01294337
  0.07102163  0.08509474 -0.07565867  0.08862636]","[-0.24494777619838715, -0.010096490383148193, -0.030127130448818207, -0.5191907286643982, 0.2467227280139923, 0.23522548377513885, 0.0989282876253128, 0.09359990060329437, 0.4253719449043274, -0.061362192034721375]"
130,,"[-0.0761916  -0.08612379 -0.24052472 -0.38972145 -0.03012253  0.02095786
 -0.9993266   0.2         0.          0.         -0.99899304 -0.04486483
  0.01443863 -0.0091016  -0.00659393 -0.02891541  0.06215027 -0.02016068
 -0.02446869  0.05961918 -0.02296448 -0.05628783 -0.00439644 -0.11868095
 -0.03956032 -0.6549454   0.4503611  -0.23296738 -0.06593323 -0.01318741
  0.0747261  -0.00458887]","[-0.00188373  0.01746908 -0.01827494 -0.01415285  0.06731328 -0.01486623
  0.06971087  0.07501014 -0.07855562  0.07801961]","[-0.248805969953537, -0.011110790073871613, -0.029331643134355545, -0.5169245600700378, 0.22904931008815765, 0.2376527637243271, 0.10052502155303955, 0.09184839576482773, 0.42319077253341675, -0.06697036325931549]"
140,,"[-0.08819699 -0.05681432 -0.04080684 -0.08517189 -0.03713348  0.02420998
 -0.9990169   0.2         0.          0.         -0.95105654  0.309017
  0.01253128 -0.00986454 -0.00773834 -0.04760838  0.075792   -0.02855301
 -0.02370575  0.06267094 -0.0214386  -0.05519454 -0.08351707  0.02197838
 -0.05714226 -0.23296738  0.1542842  -0.15384674  0.03956032  0.04835129
 -0.00439644  0.045895  ]","[-0.00718615  0.01370873 -0.02008882 -0.00557554  0.05908523 -0.02335435
  0.06791373  0.05064763 -0.07941061  0.06870905]","[-0.25426748394966125, -0.016552990302443504, -0.02930518239736557, -0.5094025731086731, 0.214018777012825, 0.2307305485010147, 0.09946056455373764, 0.07313400506973267, 0.4212239980697632, -0.07547382265329361]"
150,,"[-0.08631809 -0.01779918  0.00520616  0.14610243 -0.03757963  0.02548299
 -0.9989687   0.2         0.          0.         -0.7818315   0.6234898
  0.00757217 -0.00376103 -0.00888275 -0.05523777  0.07627833 -0.02817154
 -0.01645782  0.06152653 -0.02220154 -0.05050209 -0.08351707  0.17142868
 -0.01318741 -0.04835129 -0.06836025  0.03956032  0.19780159 -0.02197838
 -0.04835129  0.10612004]","[-0.00600303  0.01315516 -0.01877197  0.0034052   0.05835772 -0.01457678
  0.0517673   0.03469279 -0.08283751  0.04860406]","[-0.2564599812030792, -0.017694519832730293, -0.02920057624578476, -0.5015051960945129, 0.2098134309053421, 0.23151054978370667, 0.0912461057305336, 0.051569100469350815, 0.4184640049934387, -0.09114586561918259]"
160,,"[-0.07816669 -0.01205181  0.03363105  0.18284214 -0.03601739  0.02597246
 -0.9990134   0.2         0.          0.         -0.5128993   0.8584488
  0.00375748  0.00768402 -0.00964569 -0.05371189  0.07131411 -0.02626419
 -0.0053952   0.05961918 -0.02601624 -0.04447357 -0.09230804  0.2241764
 -0.01318741  0.05714226 -0.10120952  0.04835129  0.26813126 -0.03956032
 -0.10109901  0.16957174]","[-0.0012099   0.0054657  -0.01891327  0.02203747  0.04024435 -0.01015637
  0.01504577  0.03614472 -0.08044489  0.02483243]","[-0.2539774775505066, -0.020310629159212112, -0.028463752940297127, -0.48780396580696106, 0.20185883343219757, 0.23768869042396545, 0.06390415132045746, 0.044431984424591064, 0.41828858852386475, -0.11312240362167358]"
170,,"[-0.07063786 -0.02516655  0.0580932   0.07839579 -0.03375933  0.02664394
 -0.9990746   0.2         0.          0.         -0.17855689  0.9839296
  0.00108719  0.01416901 -0.01231598 -0.04913425  0.06689323 -0.0235939
  0.00604984  0.04512333 -0.03135777 -0.03799255 -0.05714226 -0.02197838
 -0.15384674  0.06593323 -0.06363637 -0.00439644  0.32087898 -0.14505577
 -0.10109901  0.16368952]","[ 0.00224827 -0.00652858 -0.02352612  0.06629355 -0.07497114 -0.02691442
 -0.01722515  0.04473137 -0.0729114   0.00530396]","[-0.24800339341163635, -0.029255717992782593, -0.03212759271264076, -0.45790642499923706, 0.14169499278068542, 0.2343493103981018, 0.026392171159386635, 0.04765351489186287, 0.423277348279953, -0.13656416535377502]"
180,,"[-0.07224968  0.01939087  0.0816232  -0.15657552 -0.03051835  0.02756401
 -0.9991541   0.2         0.          0.          0.17855689  0.9839296
  0.00108719  0.02523163 -0.02032684 -0.04341221  0.06321853 -0.0186348
  0.01558659  0.03558659 -0.03860569 -0.03057183 -0.00439644  0.18901062
 -0.10988998  0.12747192 -0.04096414  0.05714226  0.20659256 -0.11868095
 -0.15384674  0.19206293]","[-0.00428818 -0.02376004 -0.02203798  0.09158248 -0.14109893 -0.04954
 -0.02614221  0.04543889 -0.0815322  -0.02086689]","[-0.2510713040828705, -0.04722002148628235, -0.034837424755096436, -0.4178868532180786, 0.03379083797335625, 0.21139873564243317, 0.007357730530202389, 0.05704044550657272, 0.4225819706916809, -0.15930940210819244]"
190,,"[-0.08018579 -0.00391849  0.08793435 -0.12321681 -0.02630508  0.02702465
 -0.99928856  0.2         0.          0.          0.5128993   0.8584488
  0.00413895  0.03782013 -0.02643131 -0.03044128  0.05440277 -0.01710892
  0.01787541  0.03177189 -0.04623508 -0.02527523  0.02197838  0.24175835
 -0.21538544  0.26813126 -0.14091527  0.09230804  0.10109901 -0.10988998
 -0.14505577  0.08001895]","[-0.00636769 -0.03908335 -0.0266575   0.09282845 -0.13902494 -0.05925938
 -0.02787552  0.03669454 -0.08838942 -0.02826981]","[-0.25489526987075806, -0.06079449877142906, -0.033901065587997437, -0.4077388346195221, 0.0099844541400671, 0.19451187551021576, 0.003241450060158968, 0.04993913322687149, 0.4151732921600342, -0.17556217312812805]"
200,,"[-0.08460859  0.01545906  0.10130448 -0.00566499 -0.02125159  0.02647319
 -0.9994236   0.2         0.          0.          0.7818315   0.6234898
  0.00947952  0.04850128 -0.03100895 -0.01022339  0.0386029  -0.02130508
  0.02626774  0.03177189 -0.06073093 -0.0216184   0.0747261   0.21538544
  0.02197838  0.39999962 -0.17835993 -0.09230804  0.17142868  0.00439644
 -0.2857151   0.07432015]","[-0.00244569 -0.04876306 -0.02998049  0.09078915 -0.1305582  -0.06325541
 -0.02908615  0.03721023 -0.08834092 -0.02202634]","[-0.25333794951438904, -0.07473629713058472, -0.038310542702674866, -0.4082687795162201, 0.016159554943442345, 0.18806321918964386, 0.0012211326975375414, 0.046906378120183945, 0.41210606694221497, -0.17463719844818115]"
210,,"[-0.07914459 -0.02484035  0.05437037  0.21525504 -0.01696508  0.02789808
 -0.9994668   0.2         0.          0.          0.95105654  0.309017
  0.01214981  0.05727509 -0.02795719  0.00732422  0.02769174 -0.02664566
  0.03084538  0.03100895 -0.07637119 -0.01837493  0.03956032  0.12747192
  0.20659256  0.312088   -0.14382121 -0.11868095  0.03076935 -0.03076935
 -0.27692223  0.04868588]","[-0.0025037  -0.04912477 -0.03188754  0.09129154 -0.12910672 -0.06203467
 -0.03075116  0.04026665 -0.08815672 -0.01334359]","[-0.2519984543323517, -0.07982048392295837, -0.04192528501152992, -0.4088827967643738, 0.0205681212246418, 0.18764878809452057, 8.636080019641668e-05, 0.04867199808359146, 0.41184496879577637, -0.1672830432653427]"
220,,"[-0.0681606  -0.01039078 -0.02878502  0.21514483 -0.01621071  0.03030628
 -0.9994092   0.2         0.          0.          0.99899304 -0.04486483
  0.01214981  0.05918244 -0.02604984  0.01495361  0.02253838 -0.03351307
  0.02893803  0.02833866 -0.085145   -0.01596545 -0.00439644  0.03076935
  0.00439644  0.03956032 -0.03448544 -0.10988998 -0.06593323 -0.00439644
 -0.15384674  0.04105348]","[-0.00677086 -0.0411193  -0.02422108  0.09310443 -0.132252   -0.06206555
 -0.03392627  0.04916031 -0.08661927 -0.0044859 ]","[-0.2550322413444519, -0.07497090846300125, -0.038103606551885605, -0.4079385995864868, 0.01919581927359104, 0.18793106079101562, -0.0015932504320517182, 0.0541263222694397, 0.4124627113342285, -0.15841981768608093]"
230,,"[-0.0592481   0.02523509 -0.0522013   0.12217934 -0.01826925  0.03032183
 -0.9993732   0.2         0.          0.          0.91952777 -0.39302504
  0.01367569  0.05918244 -0.02604984  0.01533508  0.02183747 -0.0369463
  0.02703068  0.02833866 -0.08819675 -0.01466717  0.05714226 -0.02197838
  0.00439644 -0.02197838  0.00244822 -0.03956032 -0.01318741 -0.00439644
 -0.00439644  0.01196843]","[-0.0058125  -0.02900895 -0.01631673  0.09524469 -0.1373091  -0.06111338
 -0.03757838  0.06281237 -0.08313128  0.00319503]","[-0.2568664252758026, -0.0650097206234932, -0.029947128146886826, -0.4061061143875122, 0.015476321801543236, 0.18816371262073517, -0.005438931751996279, 0.06546404212713242, 0.41487476229667664, -0.15060269832611084]"
240,,"[-0.05604345  0.02676417 -0.0158056   0.032456   -0.01962006  0.02947713
 -0.99937284  0.2         0.          0.          0.7227949  -0.6910626
  0.01596451  0.05765656 -0.02490543  0.01533508  0.02086498 -0.03885365
  0.02588627  0.03024601 -0.08819675 -0.01352476  0.00439644 -0.03956032
  0.10109901  0.01318741 -0.04478666  0.03956032 -0.03076935  0.00439644
 -0.00439644 -0.00665832]","[-0.00123766 -0.01342539 -0.01413851  0.09850995 -0.14676385 -0.0560656
 -0.03592443  0.08194879 -0.07423639  0.00806287]","[-0.2534617781639099, -0.051697224378585815, -0.023968376219272614, -0.40323111414909363, 0.008107295259833336, 0.19065704941749573, -0.007277286611497402, 0.08234786242246628, 0.4212041199207306, -0.14423617720603943]"
250,,"[-5.3920969e-02  5.7420529e-02 -2.5960689e-02  5.6379896e-02
 -2.0437622e-02  2.8106615e-02 -9.9939597e-01  2.0000000e-01
  0.0000000e+00  0.0000000e+00  4.3388373e-01 -9.0096885e-01
  1.5201569e-02  5.5749208e-02 -1.7656555e-02  1.7242432e-02
  1.7426923e-02 -3.9235115e-02  2.3978921e-02  3.7493937e-02
 -8.7815285e-02 -1.3627708e-02 -3.0769348e-02 -6.5933228e-02
  1.3626289e-01  6.5933228e-02 -8.8983722e-02 -2.1978378e-02
 -8.3517075e-02  1.6263771e-01  1.3187408e-02 -3.7450154e-04]","[ 0.01003834  0.00784321 -0.01900236  0.09322405 -0.1437572  -0.03917035
 -0.01303916  0.09152961 -0.06492743  0.00949218]","[-0.24612382054328918, -0.03305675461888313, -0.025644803419709206, -0.40265971422195435, 0.002004370093345642, 0.20158031582832336, 0.003820727812126279, 0.09826894849538803, 0.43082815408706665, -0.14058803021907806]"
260,,"[-0.04816618  0.09796555 -0.04358559  0.15815555 -0.02173951  0.02519848
 -0.99944615  0.2         0.          0.          0.08963931 -0.9959743
  0.01520157  0.0546048  -0.00735687  0.02296448  0.01034939 -0.03961658
  0.02283451  0.05046391 -0.08400059 -0.01293911 -0.02197838 -0.05714226
  0.15384674  0.14505577 -0.17557234  0.01318741 -0.05714226  0.10988998
  0.03076935 -0.0046235 ]","[ 0.01311777  0.02315266 -0.01851238  0.03387501 -0.05860629 -0.01913997
  0.03347678  0.07137003 -0.06931421  0.02025915]","[-0.23647759854793549, -0.01422106008976698, -0.028947601094841957, -0.4323778748512268, 0.04279283061623573, 0.22146116197109222, 0.03914189711213112, 0.09265325218439102, 0.4339519143104553, -0.13638441264629364]"
270,,"[-0.03733378  0.1425184  -0.05681483  0.21438093 -0.02404078  0.02037816
 -0.99950325  0.2         0.          0.         -0.26603684 -0.96396285
  0.01672745  0.05422333  0.00141693  0.02983093  0.00121057 -0.0369463
  0.02321598  0.061908   -0.07522678 -0.01509848  0.04835129 -0.01318741
  0.18901062  0.1362629  -0.16424741  0.09230804 -0.01318741  0.09230804
  0.11868095 -0.12782754]","[ 0.00655155  0.03165625 -0.01676258 -0.01638425  0.07798989 -0.01276946
  0.06116285  0.06343599 -0.08209275  0.05597913]","[-0.23919816315174103, -0.002759787021204829, -0.027106998488307, -0.4947929084300995, 0.16803155839443207, 0.23566140234470367, 0.0795004665851593, 0.07654472440481186, 0.42362552881240845, -0.11023998260498047]"
280,,"[-0.02903507 -0.00971506 -0.13251358  0.11745711 -0.02923118  0.01594668
 -0.99944556  0.2         0.          0.         -0.58778524 -0.809017
  0.01710892  0.05231598  0.00408722  0.02983093 -0.00349955 -0.02626419
  0.02359745  0.06267094 -0.05691624 -0.02051604  0.03076935 -0.04835129
  0.00439644 -0.04835129 -0.05521268  0.16263771 -0.03076935 -0.01318741
  0.27692223 -0.14316268]","[ 0.00353707  0.02608712 -0.01938297 -0.02119061  0.11029459 -0.00764572
  0.07578731  0.07076492 -0.08444667  0.08102707]","[-0.24564258754253387, 0.0011168394703418016, -0.02773938700556755, -0.5207691192626953, 0.24742385745048523, 0.24068701267242432, 0.10071244090795517, 0.07587257772684097, 0.41515788435935974, -0.08291283249855042]"
290,,"[-0.02722883 -0.11114981 -0.2174199  -0.09199957 -0.03842092  0.02012488
 -0.9990591   0.2         0.          0.         -0.83457327 -0.550897
  0.01024246  0.04010895  0.00332428  0.0050354   0.00755557 -0.01977921
  0.02207157  0.06152653 -0.04127598 -0.02389525 -0.26813126 -0.2857151
  0.00439644 -0.57582474  0.20482205  0.08351707 -0.33846092 -0.05714226
  0.2593403  -0.13182081]","[ 0.00056655  0.02756868 -0.0210436  -0.02238687  0.1008204  -0.00357842
  0.08327278  0.07751618 -0.08405548  0.08308754]","[-0.247953861951828, -0.004576075356453657, -0.029830869287252426, -0.5221236944198608, 0.25703129172325134, 0.24580667912960052, 0.11006220430135727, 0.0858335942029953, 0.4155277609825134, -0.06586458534002304]"
300,,"[-3.69106457e-02 -7.42629841e-02 -1.10250615e-01 -2.81877637e-01
 -4.75778431e-02  2.59039979e-02 -9.98531699e-01  2.00000003e-01
  0.00000000e+00  0.00000000e+00 -9.74927902e-01 -2.22520933e-01
  7.05718994e-04  2.63760369e-02  2.56134011e-03 -2.54821777e-02
  3.14552486e-02 -1.93977356e-02  7.95719214e-03  6.07635900e-02
 -3.44095230e-02 -2.32425183e-02 -1.89010620e-01 -7.47261047e-02
 -3.95603180e-02 -5.40658951e-01  4.00498807e-01 -3.95603180e-02
 -2.76922226e-01 -5.71422577e-02  3.95603180e-02  1.28054218e-02]","[-0.00150136  0.01686867 -0.0193809  -0.01657773  0.08197922 -0.01049679
  0.07408258  0.07691653 -0.08041588  0.07848103]","[-0.24978947639465332, -0.008921625092625618, -0.031214766204357147, -0.51924067735672, 0.24202661216259003, 0.24283768236637115, 0.10664600133895874, 0.08902090042829514, 0.41922804713249207, -0.06690997630357742]"
310,,"[-5.1417436e-02  5.2204891e-03  1.5344481e-02 -2.9382074e-01
 -5.0447881e-02  2.6340853e-02 -9.9837935e-01  2.0000000e-01
  0.0000000e+00  0.0000000e+00 -9.9094975e-01  1.3423327e-01
 -2.7275085e-03  1.7602233e-02 -5.0680544e-03 -4.0360451e-02
  4.4487968e-02 -2.0160675e-02 -4.3609552e-04  6.0000651e-02
 -3.4028053e-02 -1.9737199e-02 -4.3964386e-03 -2.2417641e-01
 -2.2417641e-01 -1.5384674e-01  9.4986096e-02  3.9560318e-02
 -5.7142258e-02  4.3964386e-03 -2.1978378e-02  7.8862138e-02]","[-0.00472782  0.02022256 -0.02085637 -0.01281129  0.06616599 -0.01929492
  0.06554839  0.06074967 -0.08074886  0.06852926]","[-0.2530493438243866, -0.011280631646513939, -0.031215976923704147, -0.5147800445556641, 0.2228567898273468, 0.2336474061012268, 0.09977913647890091, 0.07805179804563522, 0.41995468735694885, -0.0757192000746727]"
320,,"[-0.06335422 -0.00527501  0.00740679 -0.15104046 -0.05006722  0.02501497
 -0.9984325   0.2         0.          0.         -0.8805955   0.47386867
 -0.00310898  0.01493195 -0.00926422 -0.04112339  0.04509799 -0.0186348
 -0.0015805   0.06038212 -0.03440952 -0.01782142 -0.03956032 -0.00439644
  0.01318741 -0.01318741  0.002244    0.01318741 -0.00439644 -0.01318741
  0.01318741 -0.00236102]","[-0.00778951  0.0205764  -0.01556191 -0.00342078  0.06072928 -0.0150623
  0.05492405  0.05082789 -0.08397898  0.05245135]","[-0.256313294172287, -0.01040005311369896, -0.027816612273454666, -0.5079906582832336, 0.21373416483402252, 0.23239581286907196, 0.0908721387386322, 0.06573927402496338, 0.41756927967071533, -0.08899696916341782]"
330,,"[-0.06508394 -0.01774851  0.02163337  0.02266486 -0.04985804  0.025649
 -0.9984269   0.2         0.          0.         -0.6579387   0.7530715
 -0.00310898  0.01493195 -0.00964569 -0.04150486  0.04350607 -0.01939774
 -0.00119903  0.06000065 -0.03440952 -0.01812275  0.00439644 -0.01318741
 -0.03076935 -0.03956032  0.00452447 -0.01318741 -0.00439644 -0.02197838
 -0.02197838 -0.01158784]","[-0.0069692   0.02184144 -0.01630358  0.00945401  0.05359718 -0.00974047
  0.03032128  0.03925845 -0.08330695  0.02973551]","[-0.25718188285827637, -0.009363680146634579, -0.026166360825300217, -0.49708718061447144, 0.2087969183921814, 0.23828208446502686, 0.07430445402860641, 0.05413800850510597, 0.4160796105861664, -0.10739682614803314]"
