step,phase,obs,action_raw,action_clipped,action_scaled
430,6.71875,[-0.98078525 -0.19509032 -0.19207287  0.00285711  0.69046754],0.21973094,0.21973094,0.054932736
440,6.875,[-0.70710677  0.70710677 -0.15468788  0.0265934   0.21973094],0.75738585,0.75738585,0.18934646
450,7.03125,[ 0.19509032  0.98078525 -0.09670448  0.01296701  0.75738585],-0.04364903,-0.04364903,-0.010912257
460,7.187500000000001,[ 0.9238795   0.38268343 -0.09021854  0.00945053 -0.04364903],-0.13890654,-0.13890654,-0.034726635
470,7.34375,[ 0.8314696  -0.55557024 -0.0516901   0.03142853 -0.13890654],-0.12597205,-0.12597205,-0.03149301
480,7.5,"[ 5.3896838e-15 -1.0000000e+00  4.7683716e-03  1.9120885e-02
 -1.2597205e-01]",-0.20321631,-0.20321631,-0.05080408
490,7.65625,[-0.8314696  -0.55557024  0.03719425  0.00417585 -0.20321631],-0.8039087,-0.8039087,-0.20097718
500,7.8125,[-0.9238795   0.38268343  0.04406071  0.01956043 -0.8039087 ],-0.22525644,-0.22525644,-0.05631411
510,7.968750000000001,[-0.19509032  0.98078525  0.08487797  0.01252747 -0.22525644],-0.08232036,-0.08232036,-0.02058009
520,8.125,[ 0.70710677  0.70710677  0.08106327 -0.00153847 -0.08232036],-0.1799128,-0.1799128,-0.0449782
530,8.28125,"[ 9.8078525e-01 -1.9509032e-01  8.1063271e-02 -2.1982193e-04
 -1.7991281e-01]",-0.16837572,-0.16837572,-0.04209393
540,8.4375,"[ 3.8268343e-01 -9.2387950e-01  8.1063271e-02 -2.1982193e-04
 -1.6837572e-01]",-0.08006767,-0.08006767,-0.020016918
550,8.59375,"[-5.5557024e-01 -8.3146960e-01  8.1063271e-02 -2.1982193e-04
 -8.0067672e-02]",0.52687573,0.52687573,0.13171893
560,8.75,"[-1.0000000e+00 -3.9194887e-15  6.1989784e-02 -3.0988980e-02
  5.2687573e-01]",-0.80850035,-0.80850035,-0.20212509
570,8.90625,[-0.55557024  0.8314696   0.01544952  0.01208792 -0.80850035],-0.37359363,-0.37359363,-0.09339841
580,9.0625,[ 0.38268343  0.9238795   0.04253483  0.01516485 -0.37359363],0.59405017,0.59405017,0.14851254
590,9.21875,[ 0.98078525  0.19509032  0.03185368 -0.0367033   0.59405017],-0.2037767,-0.2037767,-0.050944176
600,9.375,[ 0.70710677 -0.70710677 -0.02574921 -0.00769234 -0.2037767 ],-0.34283286,-0.34283286,-0.085708216
610,9.53125,[-0.19509032 -0.98078525 -0.01811981  0.00197802 -0.34283286],-0.48409313,-0.48409313,-0.12102328
620,9.6875,[-0.9238795  -0.38268343 -0.01277924  0.01384611 -0.48409313],-0.4773845,-0.4773845,-0.11934613
630,9.84375,[-0.8314696   0.55557024  0.03872013  0.02131872 -0.4773845 ],-0.3350307,-0.3350307,-0.083757676
640,10.0,"[-2.4492936e-15  1.0000000e+00  8.2207680e-02  1.7802238e-02
 -3.3503070e-01]",-0.26403764,-0.26403764,-0.06600941
650,10.15625,[ 0.8314696   0.55557024  0.08182621  0.00153847 -0.26403764],-0.2559484,-0.2559484,-0.0639871
660,10.3125,"[ 9.2387950e-01 -3.8268343e-01  8.2207680e-02 -2.1982193e-04
 -2.5594839e-01]",-0.30091742,-0.30091742,-0.075229354
