step,phase,obs,action_raw,action_clipped,action_scaled
31,0.484375,"[ 9.8017141e-02 -9.9518472e-01 -3.2424927e-03  1.1634827e-02
 -9.8900795e-03  6.5937045e-04 -1.5672539e-01  7.3867577e-01]",[-0.37247658  0.6011188 ],[-0.37247658  0.6011188 ],[-0.09311914  0.1502797 ]
32,0.5,"[ 1.2246469e-16 -1.0000000e+00 -5.1498413e-03  1.2016296e-02
 -3.2966614e-03  3.7363053e-03 -3.7247658e-01  6.0111880e-01]",[-0.5133606   0.46310848],[-0.5133606   0.46310848],[-0.12834015  0.11577712]
33,0.515625,"[-9.8017141e-02 -9.9518472e-01 -5.5313110e-03  1.2397766e-02
  6.5937045e-04 -3.2966614e-03 -5.1336062e-01  4.6310848e-01]",[-0.6777899  0.3109916],[-0.6777899  0.3109916],[-0.16944748  0.0777479 ]
34,0.53125,"[-0.19509032 -0.98078525 -0.00514984  0.01659393  0.00241756  0.0384615
 -0.6777899   0.3109916 ]",[-0.9122609   0.17808048],[-0.9122609   0.17808048],[-0.22806522  0.04452012]
35,0.546875,"[-0.29028466 -0.95694035 -0.00553131  0.02727509 -0.00505495  0.07362633
 -0.9122609   0.17808048]",[-1.0526979  -0.08371195],[-1.0526979  -0.08371195],[-0.26317447 -0.02092799]
36,0.5625,"[-0.38268343 -0.9238795  -0.00896454  0.04062748 -0.0257143   0.05824175
 -1.0526979  -0.08371195]",[-1.2347537 -0.1704897],[-1.2347537 -0.1704897],[-0.30868843 -0.04262242]
37,0.578125,"[-0.47139674 -0.8819213  -0.01506805  0.05359745 -0.04021978  0.0569231
 -1.2347537  -0.1704897 ]",[-1.5970949  -0.25694346],[-1.5970949  -0.25694346],[-0.39927372 -0.06423587]
38,0.59375,"[-0.55557024 -0.8314696  -0.02689362  0.06580448 -0.0569231   0.04813185
 -1.5970949  -0.25694346]",[-1.7183936  -0.31103954],[-1.7183936  -0.31103954],[-0.4295984  -0.07775988]
39,0.609375,"[-0.6343933  -0.77301043 -0.0429163   0.07267094 -0.10307693  0.03098898
 -1.7183936  -0.31103954]",[-1.8163506  -0.40098932],[-1.8163506  -0.40098932],[-0.45408764 -0.10024733]
40,0.625,"[-0.70710677 -0.70710677 -0.06389713  0.07534122 -0.10087915 -0.00681314
 -1.8163506  -0.40098932]",[-2.038269  -0.3780375],[-2.038269  -0.3780375],[-0.50956726 -0.09450938]
41,0.640625,"[-0.77301043 -0.6343933  -0.0894556   0.07267094 -0.11758242 -0.01780224
 -2.038269   -0.3780375 ]",[-2.1292937  -0.30854052],[-2.1292937  -0.30854052],[-0.5323234  -0.07713513]
42,0.65625,"[-0.8314696  -0.55557024 -0.12035561  0.06885624 -0.20021978 -0.02351646
 -2.1292937  -0.30854052]",[-2.136929   -0.08583717],[-2.136929   -0.08583717],[-0.53423226 -0.02145929]
43,0.671875,"[-0.8819213  -0.47139674 -0.15468788  0.06313419 -0.18175827 -0.03538465
 -2.136929   -0.08583717]",[-1.8694024   0.37444624],[-1.8694024   0.37444624],[-0.4673506   0.09361156]
44,0.6875,"[-0.9238795  -0.38268343 -0.19321728  0.05664921 -0.22219782 -0.02791204
 -1.8694024   0.37444624]",[-0.82698876  0.4445926 ],[-0.82698876  0.4445926 ],[-0.20674719  0.11114815]
45,0.703125,"[-0.95694035 -0.29028466 -0.23327255  0.05130863 -0.24417582 -0.03010988
 -0.82698876  0.4445926 ]",[-0.4717584   0.47824442],[-0.4717584   0.47824442],[-0.1179396   0.11956111]
46,0.71875,"[-0.98078525 -0.19509032 -0.27447128  0.04482365 -0.18395606 -0.02923079
 -0.4717584   0.47824442]",[-0.20054907  0.61423004],[-0.20054907  0.61423004],[-0.05013727  0.15355751]
47,0.734375,"[-0.9951847  -0.09801714 -0.31452656  0.03948307 -0.17692308 -0.02219782
 -0.20054907  0.61423004]",[0.02150017 0.6797271 ],[0.02150017 0.6797271 ],[0.00537504 0.16993177]
48,0.75,"[-1.0000000e+00 -1.8369701e-16 -3.5229301e-01  3.7194252e-02
 -1.4615384e-01  6.5937045e-04  2.1500170e-02  6.7972708e-01]",[0.24326208 0.69460505],[0.24326208 0.69460505],[0.06081552 0.17365126]
49,0.765625,"[-0.9951847   0.09801714 -0.37594414  0.03986454 -0.06395607  0.0164835
  0.24326208  0.69460505]",[0.478987   0.59803087],[0.478987   0.59803087],[0.11974675 0.14950772]
50,0.78125,"[-0.98078525  0.19509032 -0.38204765  0.04367924  0.01999998  0.02527475
  0.478987    0.59803087]",[0.72066087 0.5057219 ],[0.72066087 0.5057219 ],[0.18016522 0.12643048]
51,0.796875,"[-0.95694035  0.29028466 -0.3713665   0.0516901   0.07846155  0.04373627
  0.72066087  0.5057219 ]",[0.87753654 0.3643308 ],[0.87753654 0.3643308 ],[0.21938413 0.0910827 ]
52,0.8125,"[-0.9238795   0.38268343 -0.34542656  0.05970097  0.13692312  0.05164833
  0.87753654  0.3643308 ]",[1.0751437  0.13142855],[1.0751437  0.13142855],[0.26878592 0.03285714]
53,0.828125,"[-0.8819213   0.47139674 -0.31185627  0.07076359  0.16153851  0.05516481
  1.0751437   0.13142855]",[ 1.0759125 -0.0885087],[ 1.0759125 -0.0885087],[ 0.26897812 -0.02212717]
54,0.84375,"[-0.8314696   0.55557024 -0.27370834  0.08220768  0.1641758   0.05076924
  1.0759125  -0.0885087 ]",[ 1.1377145  -0.16429287],[ 1.1377145  -0.16429287],[ 0.28442863 -0.04107322]
55,0.859375,"[-0.77301043  0.6343933  -0.23556137  0.09174442  0.15626374  0.03626375
  1.1377145  -0.16429287]",[ 1.0797868  -0.36816317],[ 1.0797868  -0.36816317],[ 0.2699467  -0.09204079]
56,0.8750000000000001,"[-0.70710677  0.70710677 -0.19855785  0.09746742  0.14043961  0.02395601
  1.0797868  -0.36816317]",[ 0.87526995 -0.4778638 ],[ 0.87526995 -0.4778638 ],[ 0.21881749 -0.11946595]
57,0.8906250000000001,"[-0.6343933   0.77301043 -0.16384411  0.0989933   0.16989012 -0.00857143
  0.87526995 -0.4778638 ]",[ 0.61562544 -0.80938315],[ 0.61562544 -0.80938315],[ 0.15390636 -0.20234579]
58,0.9062499999999999,"[-0.55557024  0.8314696  -0.13485146  0.09441566  0.12373628 -0.02791204
  0.61562544 -0.80938315]",[-0.3030116 -0.7853108],[-0.3030116 -0.7853108],[-0.0757529 -0.1963277]
59,0.9218749999999999,"[-0.47139674  0.8819213  -0.10967445  0.08716679  0.10483513 -0.05472527
 -0.3030116  -0.7853108 ]",[-1.9394032  -0.07028329],[-1.9394032  -0.07028329],[-0.4848508  -0.01757082]
60,0.9375,"[-0.38268343  0.9238795  -0.08716679  0.07724857  0.08857145 -0.04637365
 -1.9394032  -0.07028329]",[-1.7876315  -0.00359208],[-1.7876315  -0.00359208],[-0.44690788 -0.00089802]
61,0.953125,"[-0.29028466  0.95694035 -0.06847477  0.06733036  0.10483513 -0.04549446
 -1.7876315  -0.00359208]",[-1.5545181   0.17180683],[-1.5545181   0.17180683],[-0.38862953  0.04295171]
62,0.96875,"[-0.19509032  0.98078525 -0.05207157  0.05626774  0.06615382 -0.0468132
 -1.5545181   0.17180683]",[-1.4765266   0.36325485],[-1.4765266   0.36325485],[-0.36913165  0.09081371]
63,0.984375,"[-0.09801714  0.9951847  -0.04100895  0.04711246  0.0468132  -0.04945059
 -1.4765266   0.36325485]",[-1.3571204  0.6725409],[-1.3571204  0.6725409],[-0.3392801   0.16813523]
64,1.0,"[-2.4492937e-16  1.0000000e+00 -4.8256874e-02  3.9864540e-02
 -8.3736233e-02 -3.5384655e-02 -1.3571204e+00  6.7254090e-01]",[-1.1458609  0.8855428],[-1.1458609  0.8855428],[-0.28646523  0.2213857 ]
65,1.015625,"[ 0.09801714  0.9951847  -0.07228947  0.03299809 -0.15934066 -0.0248352
 -1.1458609   0.8855428 ]",[-0.9600001  1.280456 ],[-0.9600001  1.280456 ],[-0.24000002  0.320114  ]
66,1.03125,"[ 0.19509032  0.98078525 -0.10318947  0.0295639  -0.1523077  -0.01208792
 -0.9600001   1.280456  ]",[-0.568163   1.4323341],[-0.568163   1.4323341],[-0.14204074  0.35808352]
67,1.046875,"[ 0.29028466  0.95694035 -0.13981056  0.0295639  -0.15934066  0.01032963
 -0.568163    1.4323341 ]",[-0.0915304  1.7126049],[-0.0915304  1.7126049],[-0.0228826   0.42815122]
68,1.0625,"[ 0.38268343  0.9238795  -0.17376232  0.0352869  -0.14307694  0.05164833
 -0.0915304   1.7126049 ]",[0.09435997 1.8215487 ],[0.09435997 1.8215487 ],[0.02358999 0.45538718]
69,1.078125,"[ 0.47139674  0.8819213  -0.20275402  0.0478754  -0.11890111  0.08109894
  0.09435997  1.8215487 ]",[0.32302743 1.844648  ],[0.32302743 1.844648  ],[0.08075686 0.461162  ]
70,1.09375,"[ 0.55557024  0.8314696  -0.22526169  0.0680933  -0.07538462  0.10923081
  0.32302743  1.844648  ]",[0.4395992 2.058686 ],[0.4395992 2.058686 ],[0.1098998 0.5146715]
71,1.109375,"[ 0.6343933   0.77301043 -0.23670578  0.09670448 -0.02527475  0.14791213
  0.4395992   2.058686  ]",[0.6176896 2.1281953],[0.6176896 2.1281953],[0.1544224 0.5320488]
72,1.125,"[ 0.70710677  0.70710677 -0.2351799   0.13103676  0.03098898  0.1734066
  0.6176896   2.1281953 ]",[0.76486796 1.9141443 ],[0.76486796 1.9141443 ],[0.19121699 0.47853607]
73,1.140625,"[ 0.77301043  0.6343933  -0.22144699  0.1703291   0.07846155  0.19582415
  0.76486796  1.9141443 ]",[1.000326  1.5359639],[1.000326  1.5359639],[0.2500815  0.38399097]
74,1.15625,"[ 0.8314696   0.55557024 -0.2004652   0.21229076  0.1008791   0.21076928
  1.000326    1.5359639 ]",[-0.24669477  0.22809201],[-0.24669477  0.22809201],[-0.06167369  0.057023  ]
75,1.171875,"[ 0.8819213   0.47139674 -0.17490673  0.2542534   0.11230774  0.20593405
 -0.24669477  0.22809201]",[-0.57193696  0.1630915 ],[-0.57193696  0.1630915 ],[-0.14298424  0.04077287]
76,1.1875,"[ 0.9238795   0.38268343 -0.1493473   0.29469013  0.11230774  0.1936264
 -0.57193696  0.1630915 ]",[-1.0674773   0.12654752],[-1.0674773   0.12654752],[-0.26686934  0.03163688]
77,1.203125,"[ 0.95694035  0.29028466 -0.1241703   0.3328371   0.10219784  0.16813183
 -1.0674773   0.12654752]",[-1.3898386   0.04869814],[-1.3898386   0.04869814],[-0.34745964  0.01217453]
78,1.21875,"[ 0.98078525  0.19509032 -0.10128212  0.36297417  0.10263739  0.14659338
 -1.3898386   0.04869814]",[-1.5532465  -0.07895038],[-1.5532465  -0.07895038],[-0.38831162 -0.01973759]
79,1.234375,"[ 0.9951847   0.09801714 -0.08258915  0.3751812   0.08549452  0.01032963
 -1.5532465  -0.07895038]",[-1.5869583  -0.05405118],[-1.5869583  -0.05405118],[-0.39673957 -0.01351279]
80,1.25,"[ 1.0000000e+00  3.0616170e-16 -7.1145058e-02  3.6526299e-01
  3.9340686e-02 -7.3626332e-02 -1.5869583e+00 -5.4051179e-02]",[-1.5628183  -0.05602421],[-1.5628183  -0.05602421],[-0.39070457 -0.01400605]
81,1.265625,"[ 0.9951847  -0.09801714 -0.07114506  0.34199238 -0.02923079 -0.1325275
 -1.5628183  -0.05602421]",[-1.567157   -0.02629339],[-1.567157   -0.02629339],[-0.39178926 -0.00657335]
82,1.28125,"[ 0.98078525 -0.19509032 -0.08144474  0.30804157 -0.08373623 -0.20065932
 -1.567157   -0.02629339]",[-1.552899    0.05615154],[-1.552899    0.05615154],[-0.38822475  0.01403789]
83,1.296875,"[ 0.95694035 -0.29028466 -0.10204506  0.26951218 -0.10923076 -0.20197801
 -1.552899    0.05615154]",[-1.1544534   0.12071761],[-1.1544534   0.12071761],[-0.28861335  0.0301794 ]
84,1.3125,"[ 0.9238795  -0.38268343 -0.13027382  0.2302208  -0.15934066 -0.18835163
 -1.1544534   0.12071761]",[-0.88666755  0.271133  ],[-0.88666755  0.271133  ],[-0.22166689  0.06778325]
85,1.328125,"[ 0.8819213  -0.47139674 -0.16041088  0.19207287 -0.15582418 -0.17736264
 -0.88666755  0.271133  ]",[-0.46710968  0.43720704],[-0.46710968  0.43720704],[-0.11677742  0.10930176]
86,1.34375,"[ 0.8314696  -0.55557024 -0.19130993  0.15545082 -0.16065936 -0.16373625
 -0.46710968  0.43720704]",[0.01069235 0.5792118 ],[0.01069235 0.5792118 ],[0.00267309 0.14480294]
87,1.359375,"[ 0.77301043 -0.6343933  -0.22411728  0.12264442 -0.11318684 -0.15802197
  0.01069235  0.5792118 ]",[0.34541672 0.803512  ],[0.34541672 0.803512  ],[0.08635418 0.200878  ]
88,1.375,"[ 0.70710677 -0.70710677 -0.24738693  0.09746742 -0.1101099  -0.12945056
  0.34541672  0.803512  ]",[0.6878139 0.8315562],[0.6878139 0.8315562],[0.17195347 0.20788905]
89,1.390625,"[ 0.6343933  -0.77301043 -0.2630272   0.07839298 -0.05252743 -0.07362633
  0.6878139   0.8315562 ]",[1.0513469 1.4429171],[1.0513469 1.4429171],[0.26283672 0.36072928]
90,1.40625,"[ 0.55557024 -0.8314696  -0.26836777  0.06733036  0.00505495 -0.03802195
  1.0513469   1.4429171 ]",[0.8107736 1.2993778],[0.8107736 1.2993778],[0.2026934  0.32484445]
91,1.421875,"[ 0.47139674 -0.8819213  -0.2592125   0.06275272  0.07186814 -0.00329666
  0.8107736   1.2993778 ]",[0.67157173 0.98964477],[0.67157173 0.98964477],[0.16789293 0.24741119]
92,1.4375,"[ 0.38268343 -0.9238795  -0.23823166  0.06618595  0.10659342  0.02703295
  0.67157173  0.98964477]",[0.502323  0.6656337],[0.502323  0.6656337],[0.12558074 0.16640842]
93,1.453125,"[ 0.29028466 -0.95694035 -0.21343517  0.07419682  0.14087915  0.05560436
  0.502323    0.6656337 ]",[0.33247656 0.29140943],[0.33247656 0.29140943],[0.08311914 0.07285236]
94,1.46875,"[ 0.19509032 -0.98078525 -0.18635082  0.08983707  0.11538458  0.10747252
  0.33247656  0.29140943]",[ 0.05809111 -0.04739204],[ 0.05809111 -0.04739204],[ 0.01452278 -0.01184801]
95,1.484375,"[ 0.09801714 -0.9951847  -0.15964794  0.11081886  0.11978026  0.11758242
  0.05809111 -0.04739204]",[-0.27437836 -0.44114172],[-0.27437836 -0.44114172],[-0.06859459 -0.11028543]
96,1.5,"[ 3.6739403e-16 -1.0000000e+00 -1.3408852e-01  1.3256264e-01
  1.1186810e-01  1.0131865e-01 -2.7437836e-01 -4.4114172e-01]",[-0.72574365 -0.6208879 ],[-0.72574365 -0.6208879 ],[-0.18143591 -0.15522197]
97,1.515625,"[-0.09801714 -0.9951847  -0.11196327  0.15163612  0.08857145  0.08285713
 -0.72574365 -0.6208879 ]",[-1.410067  -0.6994089],[-1.410067  -0.6994089],[-0.35251674 -0.17485222]
98,1.53125,"[-0.19509032 -0.98078525 -0.09365177  0.16041088  0.10263739  0.01999998
 -1.410067   -0.6994089 ]",[-1.5926634  -0.69379133],[-1.5926634  -0.69379133],[-0.39816585 -0.17344783]
99,1.546875,"[-0.29028466 -0.95694035 -0.07763004  0.15812206  0.06659336 -0.0274725
 -1.5926634  -0.69379133]",[-1.7455556 -0.6829033],[-1.7455556 -0.6829033],[-0.4363889  -0.17072582]
100,1.5625,"[-0.38268343 -0.9238795  -0.06656742  0.14782143  0.05076924 -0.07362633
 -1.7455556  -0.6829033 ]",[-2.0284002  -0.58987135],[-2.0284002  -0.58987135],[-0.50710005 -0.14746784]
101,1.578125,"[-0.47139674 -0.8819213  -0.06351566  0.13218117 -0.00725279 -0.08153849
 -2.0284002  -0.58987135]",[-2.1266284  -0.47956455],[-2.1266284  -0.47956455],[-0.5316571  -0.11989114]
102,1.59375,"[-0.55557024 -0.8314696  -0.07305241  0.11425209 -0.07450552 -0.09076919
 -2.1266284  -0.47956455]",[-2.173656   -0.24367723],[-2.173656   -0.24367723],[-0.543414   -0.06091931]
103,1.609375,"[-0.6343933  -0.77301043 -0.0951786   0.09479713 -0.15494505 -0.08945055
 -2.173656   -0.24367723]",[-1.9925679  0.2366947],[-1.9925679  0.2366947],[-0.49814197  0.05917367]
104,1.625,"[-0.70710677 -0.70710677 -0.12569618  0.0768671  -0.14483519 -0.08417578
 -1.9925679   0.2366947 ]",[-0.6632604  1.1271228],[-0.6632604  1.1271228],[-0.1658151  0.2817807]
105,1.640625,"[-0.77301043 -0.6343933  -0.16422558  0.06008244 -0.18615384 -0.08901101
 -0.6632604   1.1271228 ]",[-0.48912713  1.1921897 ],[-0.48912713  1.1921897 ],[-0.12228178  0.29804742]
106,1.65625,"[-0.8314696  -0.55557024 -0.20733166  0.046731   -0.26483518 -0.06615382
 -0.48912713  1.1921897 ]",[-0.4325608  1.2467179],[-0.4325608  1.2467179],[-0.1081402   0.31167948]
107,1.671875,"[-0.8819213  -0.47139674 -0.25196457  0.03604984 -0.18923078 -0.05296707
 -0.4325608   1.2467179 ]",[-0.32834426  1.2778625 ],[-0.32834426  1.2778625 ],[-0.08208606  0.31946564]
108,1.6875,"[-0.9238795  -0.38268343 -0.29659748  0.02918243 -0.24549451 -0.01999998
 -0.32834426  1.2778625 ]",[-0.12540245  1.2038096 ],[-0.12540245  1.2038096 ],[-0.03135061  0.3009524 ]
109,1.703125,"[-0.95694035 -0.29028466 -0.32635212  0.03337955 -0.08109894  0.04505491
 -0.12540245  1.2038096 ]",[-2.7827919e-04  1.0819280e+00],[-2.7827919e-04  1.0819280e+00],[-6.9569796e-05  2.7048200e-01]
110,1.71875,"[-9.8078525e-01 -1.9509032e-01 -3.3741474e-01  4.9782753e-02
 -1.0769272e-02  1.1978026e-01 -2.7827919e-04  1.0819280e+00]",[0.21562067 0.8740063 ],[0.21562067 0.8740063 ],[0.05390517 0.21850157]
111,1.7343750000000002,"[-0.9951847  -0.09801714 -0.3316927   0.07267094  0.05648356  0.12901096
  0.21562067  0.8740063 ]",[0.42147174 0.674205  ],[0.42147174 0.674205  ],[0.10536794 0.16855125]
112,1.7500000000000002,"[-1.0000000e+00  1.3477304e-15 -3.1452656e-01  1.0090065e-01
  1.2505494e-01  1.6637364e-01  4.2147174e-01  6.7420501e-01]",[0.6119734  0.25026053],[0.6119734  0.25026053],[0.15299335 0.06256513]
113,1.7656250000000002,"[-0.9951847   0.09801714 -0.28934956  0.13065529  0.16461535  0.13999997
  0.6119734   0.25026053]",[ 0.6140157  -0.15319799],[ 0.6140157  -0.15319799],[ 0.15350392 -0.0382995 ]
114,1.7812500000000002,"[-0.98078525  0.19509032 -0.25806808  0.15735912  0.14879122  0.11758242
  0.6140157  -0.15319799]",[ 0.63992435 -0.41632143],[ 0.63992435 -0.41632143],[ 0.15998109 -0.10408036]
115,1.7968750000000002,"[-0.95694035  0.29028466 -0.22488022  0.17986584  0.15098906  0.09428568
  0.63992435 -0.41632143]",[ 0.5016128  -0.68896794],[ 0.5016128  -0.68896794],[ 0.1254032  -0.17224199]
116,1.8124999999999998,"[-0.9238795   0.38268343 -0.19092846  0.19512463  0.21516486  0.04989014
  0.5016128  -0.68896794]",[ 0.28822708 -0.79981303],[ 0.28822708 -0.79981303],[ 0.07205677 -0.19995326]
