step,phase,obs,action_raw,action_clipped,action_scaled
22,0.34375,"[ 8.3146960e-01 -5.5557024e-01 -7.8201294e-03 -1.7166138e-03
 -2.1982193e-04  2.1982193e-04  1.7012233e-01  4.1844171e-01]",[0.1720565  0.53601694],[0.1720565  0.53601694],[0.04301412 0.13400424]
23,0.359375,"[ 7.7301043e-01 -6.3439327e-01 -7.8201294e-03 -1.7166138e-03
 -2.1982193e-04 -2.1982193e-04  1.7205650e-01  5.3601694e-01]",[0.1161984 0.5384369],[0.1161984 0.5384369],[0.0290496  0.13460922]
24,0.375,"[ 7.0710677e-01 -7.0710677e-01 -7.8201294e-03 -1.7166138e-03
 -6.5937045e-04  2.1982193e-04  1.1619840e-01  5.3843689e-01]",[0.09241533 0.58263993],[0.09241533 0.58263993],[0.02310383 0.14565998]
25,0.390625,"[ 6.3439327e-01 -7.7301043e-01 -7.8201294e-03 -1.7166138e-03
  2.1982193e-04  2.1982193e-04  9.2415333e-02  5.8263993e-01]",[0.02142223 0.51628566],[0.02142223 0.51628566],[0.00535556 0.12907141]
26,0.40625,"[ 5.5557024e-01 -8.3146960e-01 -7.8201294e-03 -1.7166138e-03
 -6.5937045e-04 -2.1982193e-04  2.1422226e-02  5.1628566e-01]",[-0.01169342  0.24897498],[-0.01169342  0.24897498],[-0.00292336  0.06224374]
27,0.421875,"[ 4.7139674e-01 -8.8192129e-01 -7.8201294e-03 -1.7166138e-03
 -6.5937045e-04 -2.1982193e-04 -1.1693422e-02  2.4897498e-01]",[-7.0065260e-05  1.6385227e-02],[-7.0065260e-05  1.6385227e-02],[-1.7516315e-05  4.0963069e-03]
28,0.43750000000000006,"[ 3.8268343e-01 -9.2387950e-01 -7.8201294e-03 -1.7166138e-03
  2.1982193e-04 -2.1982193e-04 -7.0065260e-05  1.6385227e-02]",[ 0.05902479 -0.2685919 ],[ 0.05902479 -0.2685919 ],[ 0.0147562  -0.06714798]
29,0.45312499999999994,"[ 2.9028466e-01 -9.5694035e-01 -7.8201294e-03 -1.7166138e-03
 -2.1982193e-04  2.1982193e-04  5.9024792e-02 -2.6859191e-01]",[ 0.25294736 -0.35138723],[ 0.25294736 -0.35138723],[ 0.06323684 -0.08784681]
30,0.46875,"[ 1.9509032e-01 -9.8078525e-01 -7.8201294e-03 -1.7166138e-03
 -6.5937045e-04 -2.1982193e-04  2.5294736e-01 -3.5138723e-01]",[ 0.17923436 -0.28025126],[ 0.17923436 -0.28025126],[ 0.04480859 -0.07006282]
31,0.484375,"[ 9.8017141e-02 -9.9518472e-01 -7.8201294e-03 -1.7166138e-03
  2.1982193e-04  2.1982193e-04  1.7923436e-01 -2.8025126e-01]",[ 0.1263671 -0.2267342],[ 0.1263671 -0.2267342],[ 0.03159178 -0.05668355]
