step,phase,obs,action_raw,action_clipped,action_scaled
54,0.84375,"[-8.3146960e-01  5.5557024e-01 -6.0082436e-02 -2.8610229e-03
  6.5937045e-04  5.3406622e-02 -9.0850961e-01  1.3761393e+00]",[0.19788778 1.5411015 ],[0.19788778 1.5411015 ],[0.04947194 0.38527536]
55,0.859375,"[-7.7301043e-01  6.3439327e-01 -6.0082436e-02  9.3460083e-03
 -2.1982193e-04  5.3406622e-02  1.9788778e-01  1.5411015e+00]",[1.1342562 1.4647212],[1.1342562 1.4647212],[0.28356406 0.3661803 ]
56,0.8750000000000001,"[-0.70710677  0.70710677 -0.05970097  0.02117157  0.00153847  0.05076924
  1.1342562   1.4647212 ]",[1.3007345  0.39589235],[1.3007345  0.39589235],[0.32518363 0.09897309]
57,0.8906250000000001,"[-0.6343933   0.77301043 -0.05970097  0.03337955 -0.00285711  0.05428572
  1.3007345   0.39589235]",[2.4318528  0.11728162],[2.4318528  0.11728162],[0.6079632 0.0293204]
58,0.9062499999999999,"[-0.55557024  0.8314696  -0.06084538  0.04520512 -0.00681314  0.05736265
  2.4318528   0.11728162]",[ 1.1336094 -0.0197847],[ 1.1336094 -0.0197847],[ 0.28340235 -0.00494618]
59,0.9218749999999999,"[-4.7139674e-01  8.8192129e-01 -6.1608315e-02  5.6267738e-02
 -1.0989190e-03  5.2087881e-02  1.1336094e+00 -1.9784704e-02]",[ 1.9770772 -2.1186888],[ 1.9770772 -2.1186888],[ 0.4942693 -0.5296722]
60,0.9375,"[-0.38268343  0.9238795  -0.06046391  0.06733036  0.00945053  0.0578022
  1.9770772  -2.1186888 ]",[ 1.6601402 -1.9534713],[ 1.6601402 -1.9534713],[ 0.41503504 -0.48836783]
61,0.953125,"[-0.29028466  0.95694035 -0.05779362  0.0768671   0.01999998  0.03890114
  1.6601402  -1.9534713 ]",[ 1.338896  -1.9277424],[ 1.338896  -1.9277424],[ 0.334724  -0.4819356]
62,0.96875,"[-0.19509032  0.98078525 -0.05283451  0.08487797  0.02923079  0.04197798
  1.338896   -1.9277424 ]",[ 1.0124128 -1.7083371],[ 1.0124128 -1.7083371],[ 0.2531032  -0.42708427]
63,0.984375,"[-0.09801714  0.9951847  -0.04520512  0.08983707  0.04065933  0.01824179
  1.0124128  -1.7083371 ]",[ 0.50696987 -1.5119382 ],[ 0.50696987 -1.5119382 ],[ 0.12674247 -0.37798455]
