step,phase,obs,action_raw,action_clipped,action_scaled
38,0.59375,[-0.55557024 -0.8314696  -0.03643131  0.05736265  1.3381866 ],[1.0383327],[1.0383327],[0.25958318]
39,0.609375,[-0.6343933  -0.77301043 -0.02193451  0.07714281  1.0383327 ],[1.020153],[1.020153],[0.25503826]
40,0.625,[-0.70710677 -0.70710677 -0.00324249  0.1         1.020153  ],[-0.31848106],[-0.31848106],[-0.07962026]
41,0.640625,[-0.77301043 -0.6343933   0.01811981  0.11670332 -0.31848106],[-0.905024],[-0.905024],[-0.226256]
42,0.65625,[-0.8314696  -0.55557024  0.04329777  0.12901096 -0.905024  ],[-1.2245677],[-1.2245677],[-0.3061419]
43,0.671875,[-0.8819213  -0.47139674  0.07000065  0.12813187 -1.2245677 ],[-1.601877],[-1.601877],[-0.40046924]
44,0.6875,[-0.9238795  -0.38268343  0.09632301  0.13560438 -1.601877  ],[-2.95147],[-2.95147],[-0.7378675]
45,0.703125,[-0.95694035 -0.29028466  0.11806679  0.08285713 -2.95147   ],[-2.6715446],[-2.6715446],[-0.66788614]
46,0.71875,[-0.98078525 -0.19509032  0.12951088  0.02791204 -2.6715446 ],[-3.2103355],[-3.2103355],[-0.8025839]
47,0.734375,[-0.9951847  -0.09801714  0.12836647 -0.03450546 -3.2103355 ],[-3.1677654],[-3.1677654],[-0.79194134]
48,0.75,"[-1.0000000e+00 -1.8369701e-16  1.1577797e-01 -8.3296679e-02
 -3.1677654e+00]",[-3.4402916],[-3.4402916],[-0.8600729]
49,0.765625,[-0.9951847   0.09801714  0.0894556  -0.161978   -3.4402916 ],[-3.3541605],[-3.3541605],[-0.83854014]
50,0.78125,[-0.98078525  0.19509032  0.04825687 -0.22439562 -3.3541605 ],[-3.5706754],[-3.5706754],[-0.89266884]
51,0.796875,"[-9.5694035e-01  2.9028466e-01 -2.8610229e-03 -2.8593406e-01
 -3.5706754e+00]",[-3.5594223],[-3.5594223],[-0.88985556]
52,0.8125,[-0.9238795   0.38268343 -0.06580448 -0.32373628 -3.5594223 ],[-3.5635042],[-3.5635042],[-0.89087605]
53,0.828125,[-0.8819213   0.47139674 -0.13523293 -0.36285716 -3.5635042 ],[-2.071798],[-2.071798],[-0.5179495]
54,0.84375,[-0.8314696   0.55557024 -0.21000195 -0.38043958 -2.071798  ],[-1.588113],[-1.588113],[-0.39702824]
55,0.859375,[-0.77301043  0.6343933  -0.2862978  -0.38483515 -1.588113  ],[-0.34972137],[-0.34972137],[-0.08743034]
56,0.8750000000000001,[-0.70710677  0.70710677 -0.36411858 -0.3778022  -0.34972137],[-0.5895399],[-0.5895399],[-0.14738497]
57,0.8906250000000001,[-0.6343933   0.77301043 -0.43965054 -0.37164837 -0.5895399 ],[-0.9181072],[-0.9181072],[-0.2295268]
58,0.9062499999999999,[-0.55557024  0.8314696  -0.5102234  -0.3232967  -0.9181072 ],[-1.1763532],[-1.1763532],[-0.2940883]
59,0.9218749999999999,[-0.47139674  0.8819213  -0.56553745 -0.24681321 -1.1763532 ],[-1.0007114],[-1.0007114],[-0.25017786]
60,0.9375,[-0.38268343  0.9238795  -0.6036854  -0.15054946 -1.0007114 ],[-0.8357121],[-0.8357121],[-0.20892802]
61,0.953125,[-0.29028466  0.95694035 -0.621233   -0.04549446 -0.8357121 ],[-0.775616],[-0.775616],[-0.193904]
62,0.96875,[-0.19509032  0.98078525 -0.6239033   0.01032963 -0.775616  ],[-0.6466817],[-0.6466817],[-0.16167043]
63,0.984375,[-0.09801714  0.9951847  -0.6170368   0.05208788 -0.6466817 ],[-0.53065306],[-0.53065306],[-0.13266326]
64,1.0,"[-2.4492937e-16  1.0000000e+00 -6.0330391e-01  9.2087939e-02
 -5.3065306e-01]",[-0.47068894],[-0.47068894],[-0.11767223]
65,1.015625,[ 0.09801714  0.9951847  -0.58346653  0.10967036 -0.47068894],[-0.38213378],[-0.38213378],[-0.09553345]
66,1.03125,[ 0.19509032  0.98078525 -0.558671    0.12549448 -0.38213378],[-0.13930413],[-0.13930413],[-0.03482603]
67,1.046875,[ 0.29028466  0.95694035 -0.5292969   0.1523077  -0.13930413],[0.00104707],[0.00104707],[0.00026177]
68,1.0625,[ 0.38268343  0.9238795  -0.49649048  0.1632967   0.00104707],[0.08179985],[0.08179985],[0.02044996]
69,1.078125,[ 0.47139674  0.8819213  -0.4613943   0.17120877  0.08179985],[0.23207207],[0.23207207],[0.05801802]
70,1.09375,[ 0.55557024  0.8314696  -0.42401028  0.18571424  0.23207207],[0.039993],[0.039993],[0.00999825]
71,1.109375,[ 0.6343933   0.77301043 -0.38548088  0.19582415  0.039993  ],[-0.09584887],[-0.09584887],[-0.02396222]
72,1.125,[ 0.70710677  0.70710677 -0.3450451   0.2063736  -0.09584887],[-0.39812666],[-0.39812666],[-0.09953167]
73,1.140625,[ 0.77301043  0.6343933  -0.3038454   0.21516486 -0.39812666],[-0.49518955],[-0.49518955],[-0.12379739]
74,1.15625,[ 0.8314696   0.55557024 -0.26264572  0.19494505 -0.49518955],[-0.4710973],[-0.4710973],[-0.11777432]
75,1.171875,[ 0.8819213   0.47139674 -0.22068405  0.2037363  -0.4710973 ],[-0.4335246],[-0.4335246],[-0.10838115]
76,1.1875,[ 0.9238795   0.38268343 -0.18177319  0.18483515 -0.4335246 ],[-0.34931684],[-0.34931684],[-0.08732921]
77,1.203125,[ 0.95694035  0.29028466 -0.14705849  0.15890113 -0.34931684],[-0.3154705],[-0.3154705],[-0.07886762]
78,1.21875,[ 0.98078525  0.19509032 -0.11730385  0.13032971 -0.3154705 ],[-0.21749523],[-0.21749523],[-0.05437381]
79,1.234375,[ 0.9951847   0.09801714 -0.09403419  0.10043955 -0.21749523],[-0.12319892],[-0.12319892],[-0.03079973]
80,1.25,"[ 1.0000000e+00  3.0616170e-16 -7.5722694e-02  7.9340652e-02
 -1.2319892e-01]",[0.03747575],[0.03747575],[0.00936894]
81,1.265625,[ 0.9951847  -0.09801714 -0.06275272  0.04945059  0.03747575],[0.15479152],[0.15479152],[0.03869788]
82,1.28125,[ 0.98078525 -0.19509032 -0.05283451  0.04153843  0.15479152],[0.23783492],[0.23783492],[0.05945873]
83,1.296875,[ 0.95694035 -0.29028466 -0.04596806  0.03406591  0.23783492],[0.18212323],[0.18212323],[0.04553081]
84,1.3125,[ 0.9238795  -0.38268343 -0.04100895  0.01956043  0.18212323],[0.18204282],[0.18204282],[0.04551071]
85,1.328125,[ 0.8819213  -0.47139674 -0.03719425  0.01824179  0.18204282],[0.05893432],[0.05893432],[0.01473358]
86,1.34375,[ 0.8314696  -0.55557024 -0.03299809  0.02307692  0.05893432],[0.03737558],[0.03737558],[0.0093439]
87,1.359375,[ 0.77301043 -0.6343933  -0.02841949  0.02395601  0.03737558],[0.04609762],[0.04609762],[0.01152441]
88,1.375,[ 0.70710677 -0.70710677 -0.02307892  0.0265934   0.04609762],[0.08666898],[0.08666898],[0.02166725]
89,1.390625,[ 0.6343933  -0.77301043 -0.01735687  0.03362637  0.08666898],[0.00506285],[0.00506285],[0.00126571]
90,1.40625,[ 0.55557024 -0.8314696  -0.0120163   0.0257143   0.00506285],[0.08906288],[0.08906288],[0.02226572]
91,1.421875,[ 0.47139674 -0.8819213  -0.00782013  0.01999998  0.08906288],[0.13986848],[0.13986848],[0.03496712]
92,1.4375,[ 0.38268343 -0.9238795  -0.00400543  0.01384611  0.13986848],[0.22380345],[0.22380345],[0.05595086]
93,1.453125,[ 0.29028466 -0.95694035 -0.00133514  0.00989008  0.22380345],[0.4113959],[0.4113959],[0.10284898]
94,1.46875,"[ 1.9509032e-01 -9.8078525e-01  5.7220459e-04  7.2527886e-03
  4.1139591e-01]",[0.55078286],[0.55078286],[0.13769571]
95,1.484375,[ 0.09801714 -0.9951847   0.00209808  0.00505495  0.55078286],[0.7827492],[0.7827492],[0.1956873]
96,1.5,"[ 3.6739403e-16 -1.0000000e+00  3.6239624e-03  6.8131448e-03
  7.8274918e-01]",[1.077003],[1.077003],[0.26925075]
97,1.515625,[-0.09801714 -0.9951847   0.00476837  0.00725279  1.077003  ],[1.113648],[1.113648],[0.278412]
98,1.53125,[-0.19509032 -0.98078525  0.00743866  0.01868134  1.113648  ],[0.8646399],[0.8646399],[0.21615997]
99,1.546875,[-0.29028466 -0.95694035  0.01163483  0.01956043  0.8646399 ],[0.8215114],[0.8215114],[0.20537785]
100,1.5625,[-0.38268343 -0.9238795   0.01773834  0.03318682  0.8215114 ],[0.36550975],[0.36550975],[0.09137744]
101,1.578125,[-0.47139674 -0.8819213   0.02727509  0.05296707  0.36550975],[0.08929481],[0.08929481],[0.0223237]
102,1.59375,[-0.55557024 -0.8314696   0.04024601  0.0679121   0.08929481],[-0.32985985],[-0.32985985],[-0.08246496]
103,1.609375,[-0.6343933  -0.77301043  0.05588627  0.07318678 -0.32985985],[-0.66451955],[-0.66451955],[-0.16612989]
104,1.625,[-0.70710677 -0.70710677  0.07267094  0.09340658 -0.66451955],[-1.78052],[-1.78052],[-0.44513]
105,1.640625,[-0.77301043 -0.6343933   0.08792973  0.07450552 -1.78052   ],[-1.5613816],[-1.5613816],[-0.3903454]
106,1.65625,[-0.8314696  -0.55557024  0.09975624  0.04153843 -1.5613816 ],[-2.020525],[-2.020525],[-0.50513124]
107,1.671875,[-0.8819213  -0.47139674  0.10585976  0.0147253  -2.020525  ],[-1.8130329],[-1.8130329],[-0.45325822]
108,1.6875,[-0.9238795  -0.38268343  0.10509682 -0.01824179 -1.8130329 ],[-2.48032],[-2.48032],[-0.62008]
109,1.703125,[-0.95694035 -0.29028466  0.09479713 -0.078022   -2.48032   ],[-2.2980547],[-2.2980547],[-0.5745137]
110,1.71875,[-0.98078525 -0.19509032  0.07381535 -0.11362638 -2.2980547 ],[-2.844365],[-2.844365],[-0.7110912]
111,1.7343750000000002,[-0.9951847  -0.09801714  0.04444218 -0.17120881 -2.844365  ],[-2.9728544],[-2.9728544],[-0.7432136]
112,1.7500000000000002,"[-1.0000000e+00  1.3477304e-15  7.8201294e-03 -1.9538461e-01
 -2.9728544e+00]",[-2.7384632],[-2.7384632],[-0.6846158]
113,1.7656250000000002,[-0.9951847   0.09801714 -0.03490543 -0.24197803 -2.7384632 ],[-0.7593074],[-0.7593074],[-0.18982685]
114,1.7812500000000002,[-0.98078525  0.19509032 -0.08335209 -0.25208792 -0.7593074 ],[-0.85773724],[-0.85773724],[-0.21443431]
115,1.7968750000000002,[-0.95694035  0.29028466 -0.13637733 -0.27670333 -0.85773724],[-0.01150602],[-0.01150602],[-0.00287651]
116,1.8124999999999998,[-0.9238795   0.38268343 -0.19398022 -0.30571428 -0.01150602],[-0.1547811],[-0.1547811],[-0.03869528]
117,1.8281249999999998,[-0.8819213   0.47139674 -0.25349045 -0.29340658 -0.1547811 ],[-0.39473742],[-0.39473742],[-0.09868436]
118,1.8437499999999998,[-0.8314696   0.55557024 -0.3088045  -0.25824174 -0.39473742],[-0.62288284],[-0.62288284],[-0.15572071]
119,1.8593749999999998,[-0.77301043  0.6343933  -0.35076714 -0.17736264 -0.62288284],[-0.62291026],[-0.62291026],[-0.15572757]
120,1.875,[-0.70710677  0.70710677 -0.37975883 -0.10439563 -0.62291026],[-0.587777],[-0.587777],[-0.14694425]
