step,phase,obs,action_scaled,smoothed_joint_pos
480,3.734375,"[-9.95184720e-01 -9.80171412e-02  1.02424622e-02 -1.17157027e-03
 -2.18536761e-02 -1.04448318e-01  1.59088373e-02  5.02332374e-02
 -4.72459793e-02 -1.67575069e-02 -1.42233279e-02 -2.14385986e-02
 -1.20043159e-02 -2.59319432e-02  2.09808350e-03 -2.09808350e-03
 -7.34338760e-02 -1.20162964e-02  4.00543213e-03  7.24792480e-04
  1.50680542e-02 -1.71661377e-03 -1.90734863e-04 -2.89535522e-02
 -3.40659134e-02 -2.19821930e-04 -2.85711302e-03 -1.61538467e-01
 -8.53114016e-03  1.41896177e-02 -4.17585392e-03  1.09891896e-03
  2.19821930e-04 -2.74724960e-02  2.12575469e-04  1.79821887e-04
 -2.85711302e-03 -6.59370446e-04 -2.19821930e-04  2.19821930e-04
 -2.19821930e-04 -2.19821930e-04 -1.97801599e-03 -2.19821930e-04
 -1.09891896e-03  2.19821930e-04 -1.96383619e+00  6.71927482e-02
  1.10767625e-01 -1.26608634e+00  6.70227408e-02 -5.79036891e-01
  1.21263981e+00  2.41028279e-01  3.39369208e-01  1.70874387e-01
 -3.83423157e-02  1.43900095e-02 -6.88761100e-03 -8.20968077e-02
  1.73041499e+00  1.22146189e-01  9.96841133e-01 -3.65432501e-01
  4.97948863e-02 -1.46260333e+00  7.09215403e-02  1.57340646e-01]","[-0.13481279 -0.02323139 -0.03028771 -0.38097268  0.02251704  0.12525968
 -0.17181335 -0.02557375 -0.06283215 -0.02122351 -0.03523304  0.01204455
 -0.04332412  0.02852658 -0.35769537 -0.01436921 -0.24351566  0.05209072
 -0.03534466  0.3734067  -0.00396386  0.00960253]","[-0.46660566329956055, -0.03072560392320156, -0.019113359972834587, -0.8492603898048401, 0.31540796160697937, 0.019464161247015, 0.23729197680950165, 0.019564393907785416, -0.017862629145383835, 0.5092800259590149, -0.3194139301776886, 0.0054207127541303635, -0.027660444378852844, 0.009405910037457943, -0.042590074241161346, -0.00031926220981404185, -0.0454968586564064, -0.999428391456604, 0.002149845939129591, 0.0829651802778244, 0.00010667741298675537, 1.01934015750885]"
490,3.8125,"[-9.23879504e-01  3.82683426e-01 -2.71415710e-02 -1.17157027e-03
 -2.14722063e-02 -2.60089874e-01  8.88088346e-03  5.98845109e-02
 -4.87718582e-02 -1.63760372e-02 -1.42233279e-02 -1.76239014e-02
 -1.20043159e-02 -2.59319432e-02 -5.53131104e-03 -1.71661377e-03
 -7.53412247e-02 -1.20162964e-02  4.00543213e-03  7.24792480e-04
  1.46865845e-02 -1.71661377e-03  1.90734863e-04 -2.89535522e-02
 -2.74724960e-02  2.19821930e-04 -1.09891896e-03 -9.86813530e-02
 -4.95124748e-03  6.95030158e-03 -1.97801599e-03 -6.59370446e-04
 -6.59370446e-04  1.29670147e-02  2.12575469e-04  1.79821887e-04
 -9.45053156e-03 -2.19821930e-04 -3.73630528e-03 -2.19821930e-04
  2.19821930e-04  6.59370446e-04 -6.59370446e-04 -2.19821930e-04
  2.19821930e-04 -1.97801599e-03 -9.20388758e-01  1.70811668e-01
  1.43881023e-01 -1.00188994e+00  2.54990086e-02 -4.21665847e-01
  8.95537436e-01  1.25876039e-01  2.45567620e-01  1.30284965e-01
  1.19652823e-02  3.28067690e-05 -3.81421410e-02 -7.36848265e-02
  1.64292014e+00 -1.23340786e-02  9.43680108e-01 -3.16818357e-01
  2.79748321e-01 -1.43964791e+00 -3.97341251e-02  9.11359191e-02]","[-0.25800455 -0.03683677 -0.03954273 -0.31899124  0.03490701  0.08161421
 -0.07878381  0.00472653 -0.0423304  -0.00502786 -0.04134361  0.00731292
  0.00796706  0.02534577 -0.35551196  0.01865838 -0.22152248  0.03815078
 -0.07931793  0.36277586  0.01741864  0.02170463]","[-0.488191694021225, -0.0231039859354496, -0.01721280999481678, -0.8177874684333801, 0.32104042172431946, 0.005692116916179657, 0.27456220984458923, 0.029239553958177567, -0.014782153069972992, 0.5056111812591553, -0.3233233094215393, 0.016827061772346497, -0.01303939986974001, 0.008546683937311172, -0.047501664608716965, 0.003378113266080618, -0.04385532811284065, -1.0060616731643677, -0.012322837486863136, 0.07627714425325394, 0.002454970730468631, 1.020032286643982]"
500,3.8906250000000004,"[-6.3439327e-01  7.7301043e-01 -6.5289497e-02 -1.1715703e-03
 -1.8038025e-02 -3.5240746e-01  7.9374909e-03  6.0579561e-02
 -4.1905403e-02 -1.3324279e-02 -1.2697449e-02 -8.4686279e-03
 -1.2946278e-02 -2.4300449e-02 -1.8882751e-02 -1.7166138e-03
 -7.4959755e-02 -1.2016296e-02  4.0054321e-03  7.2479248e-04
  1.4305115e-02 -1.7166138e-03  1.9073486e-04 -2.8953552e-02
 -3.9780237e-02  2.1982193e-04  4.6154023e-03 -5.0769236e-02
  1.7837217e-03 -3.6300260e-03  1.0329628e-02  7.2527886e-03
  3.7363053e-03  1.0989190e-03 -1.1914455e-03  1.8805405e-03
 -1.2527466e-02 -1.5384675e-03  6.5937045e-04 -2.1982193e-04
 -6.5937045e-04 -2.1982193e-04 -1.5384675e-03 -2.1982193e-04
 -6.5937045e-04 -6.5937045e-04  4.7757179e-01  3.1736600e-01
  1.7543586e-01 -4.4508684e-01 -3.6191471e-02 -2.5891748e-01
  3.6662635e-01 -4.2345822e-03  7.3511392e-02  1.0676473e-01
  4.3432258e-02  1.2407248e-02 -1.0138956e-01 -5.4600604e-02
  1.5811309e+00 -2.1253274e-01  7.0255667e-01 -2.2855654e-01
  3.7538815e-01 -1.3608959e+00 -2.1269768e-01  1.8615812e-02]","[-0.3556229  -0.06207059 -0.03920978 -0.15940866  0.04554111  0.03578633
  0.01961435  0.02879535  0.00757676 -0.00831974 -0.04044892 -0.00522172
  0.08172363  0.01557141 -0.3593362   0.05882237 -0.16609627  0.01699952
 -0.0867922   0.32339057  0.07249235  0.02694144]","[-0.41995877027511597, -0.021215103566646576, -0.017194069921970367, -0.6990659236907959, 0.3224843442440033, -0.004565431736409664, 0.2829401195049286, 0.032941821962594986, -0.008943786844611168, 0.5080682635307312, -0.32108527421951294, 0.011728485114872456, 0.019880235195159912, 0.006318831350654364, -0.05567268654704094, 0.0071603721007704735, -0.04018907994031906, -1.0086246728897095, -0.014372320845723152, 0.06846233457326889, 0.010273050516843796, 1.0184615850448608]"
510,3.96875,"[-1.95090324e-01  9.80785251e-01 -9.54265594e-02 -7.90100545e-04
 -1.61306765e-02 -3.40580940e-01  1.11029744e-02  5.51008582e-02
 -3.42760086e-02 -7.98370317e-03 -1.23159792e-02 -7.32421875e-03
 -1.34190321e-02 -2.31647119e-02 -2.34603882e-02 -1.71661377e-03
 -7.80115128e-02 -1.20162964e-02  4.00543213e-03  3.43322754e-04
  1.35421753e-02 -1.71661377e-03  1.90734863e-04 -2.89535522e-02
 -1.51648521e-02  1.97801599e-03 -6.59370446e-04  9.38461348e-02
  5.06036635e-03 -8.21208488e-03  1.03296284e-02  7.25278864e-03
  6.59370446e-04  1.09891896e-03 -3.23612796e-04  3.77557211e-04
  1.97801599e-03 -6.59370446e-04 -2.41756439e-03 -6.59370446e-04
 -2.19821930e-04  1.53846748e-03  2.19821930e-04 -2.19821930e-04
 -1.09891896e-03 -6.59370446e-04  2.03772235e+00  3.24563026e-01
 -7.34587163e-02  7.80624226e-02 -1.20857149e-01  1.38007835e-01
 -2.86660157e-02 -1.90312624e-01 -2.13474080e-01  2.04255074e-01
  1.17306523e-01 -3.43556739e-02 -3.12083155e-01 -1.25027373e-02
  1.34175396e+00 -3.27309847e-01  3.44963104e-01 -9.33541730e-03
  4.17906433e-01 -7.81531990e-01 -3.38499069e-01 -1.00963995e-01]","[-0.43964592 -0.03809593  0.03493233  0.04329968  0.04939089 -0.06557439
  0.05514457  0.06813728  0.07965648 -0.04110231 -0.0436771  -0.00771117
  0.14612232 -0.00506077 -0.2762024   0.07443787 -0.07874401 -0.03153715
 -0.0810288   0.13531014  0.10732502  0.03925999]","[-0.31625333428382874, -0.017709851264953613, -0.011494104750454426, -0.5270676016807556, 0.31851866841316223, -0.016788776963949203, 0.2752019464969635, 0.035333238542079926, 0.0026626766193658113, 0.5002710819244385, -0.3152596652507782, 0.004743375349789858, 0.04295386001467705, 0.000650754023808986, -0.05138132721185684, 0.008663531392812729, -0.03208625689148903, -1.0106313228607178, -0.008688579313457012, 0.04412861913442612, 0.02454928681254387, 1.0119097232818604]"
520,4.046875,"[ 2.9028466e-01  9.5694035e-01 -9.4663620e-02  3.5430863e-04
 -1.7275086e-02 -2.2270584e-01  1.6247511e-02  4.5898147e-02
 -2.3212433e-02 -3.7875362e-03 -1.2315979e-02 -7.3242188e-03
 -1.3419032e-02 -2.3164712e-02 -1.5068054e-02 -2.0980835e-03
 -7.6485634e-02 -1.2016296e-02  4.0054321e-03  3.4332275e-04
  1.3542175e-02 -1.7166138e-03  1.9073486e-04 -2.8953552e-02
  8.5714338e-03  2.1982193e-04 -1.9780160e-03  1.4967032e-01
  4.9328967e-03 -1.0138508e-02  8.1318859e-03  1.9780160e-03
  1.0989190e-03 -1.5384675e-03  2.1801326e-04 -5.6024129e-04
  1.7802238e-02 -6.5937045e-04  6.5937045e-04 -2.1982193e-04
  2.1982193e-04 -2.1982193e-04 -2.1982193e-04 -6.5937045e-04
 -1.0989190e-03 -2.1982193e-04  2.9639773e+00  1.5610900e-02
 -3.6397129e-01  1.7448667e-01 -1.8132807e-01  5.7760704e-01
  1.4319514e-01 -4.2566207e-01 -4.2825392e-01  6.6666675e-01
  1.7419112e-01 -2.7048382e-01 -5.1013762e-01  3.4559742e-02
  5.6811571e-01 -3.2233465e-01 -1.9336689e-01  2.6271820e-01
  3.6051527e-01  3.2697076e-01 -2.7869374e-01 -2.4773626e-01]","[-0.60424554  0.02357837  0.07995327  0.0587576   0.05720526 -0.12819968
  0.11188832  0.11520805  0.11745475  0.05601322 -0.05153582  0.01818345
  0.15468547 -0.01715095 -0.02297538  0.08075112  0.06934268 -0.0884601
 -0.06857089 -0.1338938   0.06943617  0.07447475]","[-0.2840538024902344, -0.01319088228046894, -0.0041984934359788895, -0.44740477204322815, 0.3148638904094696, -0.021358374506235123, 0.30865180492401123, 0.038251060992479324, 0.011690911836922169, 0.5585116147994995, -0.31196871399879456, -0.008142593316733837, 0.04428529739379883, -0.004937594290822744, -0.013699143193662167, 0.014277425594627857, -0.008034284226596355, -1.0166293382644653, -0.007525458931922913, 0.0037593538872897625, 0.024025853723287582, 1.0127403736114502]"
530,4.125,"[ 7.07106769e-01  7.07106769e-01 -6.83412552e-02  3.54308635e-04
 -1.57492068e-02 -3.76901627e-02  1.96297765e-02  3.15849259e-02
 -1.21498108e-02 -1.49871781e-03 -4.30511497e-03 -6.17980957e-03
 -1.34190321e-02 -2.31647119e-02  5.91278076e-03 -1.71661377e-03
 -7.68671036e-02 -1.20162964e-02  4.00543213e-03  3.43322754e-04
  1.35421753e-02 -1.71661377e-03  1.90734863e-04 -2.89535522e-02
  1.69230457e-02  2.19821930e-04  5.93404798e-03  1.93186864e-01
  1.06123439e-03 -1.43530807e-02  1.51648521e-02  1.53846748e-03
  1.47253042e-02  1.56044010e-02 -1.01460515e-04 -7.37978669e-04
  1.73625946e-02  2.19821930e-04 -2.19821930e-04 -2.19821930e-04
 -2.19821930e-04 -1.53846748e-03 -2.19821930e-04 -2.19821930e-04
  2.19821930e-04  6.59370446e-04  3.18855953e+00 -1.96172133e-01
 -3.73429298e-01  3.22530344e-02 -1.70010269e-01  7.21160114e-01
  7.67018437e-01 -4.47146595e-01 -3.94736320e-01  1.24765658e+00
  7.07241520e-02 -4.28526491e-01 -5.80752492e-01  6.12223819e-02
 -5.42778075e-01 -1.95928603e-01 -6.12897277e-01  3.56598318e-01
  5.58983125e-02  1.16851926e+00 -4.64667231e-02 -2.59267569e-01]","[-0.6833466   0.02985891  0.0719294   0.0260792   0.05834133 -0.1345712
  0.09769958  0.10215884  0.09316731  0.20217405 -0.03543111  0.03506276
  0.15376583 -0.01583983  0.26126018  0.0491555   0.17002442 -0.09659052
  0.00952977 -0.29961884 -0.01417194  0.08852813]","[-0.3250480890274048, -0.01872800663113594, -0.0026358142495155334, -0.46921271085739136, 0.31766852736473083, -0.019791927188634872, 0.37895768880844116, 0.040663380175828934, 0.012803876772522926, 0.6967088580131531, -0.31635016202926636, -0.013663381338119507, 0.03418092802166939, -0.004286486189812422, 0.047075893729925156, 0.016476860269904137, 0.021594563499093056, -1.0219520330429077, -0.004352027550339699, -0.034047096967697144, 0.005130921956151724, 1.0233365297317505]"
540,4.203125,"[ 9.5694035e-01  2.9028466e-01 -5.6897163e-02  3.5430863e-04
 -2.3977663e-03  7.7897072e-02  1.8673539e-02  1.3559923e-02
  1.0738373e-02  1.5530400e-03  8.6648557e-03  3.1204224e-02
 -1.2475520e-02 -2.5115766e-02  3.1472206e-02 -1.7166138e-03
 -7.4578285e-02 -1.2016296e-02  4.0054321e-03  3.4332275e-04
  1.3542175e-02 -1.7166138e-03  1.9073486e-04 -2.8953552e-02
 -8.1318859e-03 -6.5937045e-04  1.4285755e-02  3.5384655e-02
 -2.5667266e-03 -1.8958144e-02  2.7032947e-02  6.8131448e-03
  8.1318859e-03  6.4835168e-02  1.6326625e-03 -3.3758513e-03
  1.9120885e-02  2.1982193e-04  2.1982193e-04 -1.5384675e-03
  2.1982193e-04 -2.1982193e-04 -2.1982193e-04 -2.1982193e-04
 -2.1982193e-04  2.1982193e-04  2.3840768e+00 -2.7727535e-01
 -3.5644954e-01 -2.5067416e-01 -1.3932450e-01  6.4889342e-01
  1.6736948e+00 -2.2609185e-01 -2.2862341e-01  1.6270930e+00
 -7.1362898e-02 -3.9299455e-01 -7.4153715e-01  5.6239024e-02
 -1.2117368e+00  3.5536565e-02 -7.0213181e-01  2.4731188e-01
 -3.3714488e-01  1.3887154e+00  2.2650355e-01 -2.3315886e-01]","[-0.62033045  0.02968381  0.06463607 -0.00774914  0.05514196 -0.11132181
  0.03403867  0.04127606  0.04687673  0.307254   -0.01597255  0.04944728
  0.13742265 -0.01266951  0.40698564 -0.00886835  0.20243518 -0.07143073
  0.09762865 -0.33663753 -0.09379276  0.08951315]","[-0.38448798656463623, -0.028525523841381073, -0.004803474061191082, -0.5156078338623047, 0.3196147084236145, -0.016912242397665977, 0.4396416246891022, 0.03487784415483475, 0.004827363882213831, 0.8149988055229187, -0.319498747587204, -0.004931443836539984, 0.016296204179525375, -0.0026957187801599503, 0.09666319191455841, 0.010331941768527031, 0.044010601937770844, -1.0227453708648682, 0.008321969769895077, -0.05679772421717644, -0.017234351485967636, 1.03018319606781]"
550,4.28125,"[ 9.8078525e-01 -1.9509032e-01 -7.2155952e-02 -2.7161092e-05
  4.8501585e-03  7.2175026e-02  1.5847743e-02 -5.4622535e-04
  5.5371284e-02  8.4194951e-03  1.4005432e-02  1.5022469e-01
 -1.2287080e-02 -2.5442135e-02  4.8638344e-02 -1.7166138e-03
 -7.1907997e-02 -1.2016296e-02  4.0054321e-03  3.4332275e-04
  1.3542175e-02 -2.0980835e-03  1.9073486e-04 -2.8953552e-02
 -1.7802238e-02 -6.5937045e-04 -3.2966614e-03 -5.2087881e-02
 -1.5526144e-03 -9.0740817e-03  5.3406622e-02  9.0109827e-03
  1.9780160e-03  1.4571428e-01 -4.2971849e-04  1.9625780e-04
  1.1648369e-02  6.5937045e-04  1.3406563e-02 -6.5937045e-04
  2.1982193e-04 -1.5384675e-03 -1.5384675e-03 -2.1982193e-04
 -6.5937045e-04 -2.1982193e-04  1.4862688e+00 -3.8051146e-01
 -3.3223313e-01 -4.4348392e-01 -9.6045807e-02  5.1193380e-01
  2.2243698e+00  1.8971108e-02 -8.5345589e-02  1.6039661e+00
 -1.7926836e-01 -3.6839020e-01 -7.2375715e-01  5.4443605e-02
 -1.4693928e+00  2.7566797e-01 -7.0895976e-01  1.2039702e-01
 -5.4956001e-01  1.3285728e+00  4.8469427e-01 -2.1336333e-01]","[-0.46285054  0.04828281  0.05397443  0.00313342  0.04667294 -0.07375158
 -0.07968112 -0.02008969  0.00072677  0.31997544  0.00157638  0.06088176
  0.09866669 -0.01194637  0.4454238  -0.07319     0.20169005 -0.04045012
  0.1453703  -0.31668428 -0.16530459  0.08164733]","[-0.4070183038711548, -0.03205512836575508, -0.008164362981915474, -0.5428776144981384, 0.3198365271091461, -0.011385452933609486, 0.45056843757629395, 0.02182036265730858, -0.008425367996096611, 0.8561154007911682, -0.320250928401947, 0.0068180919624865055, -0.005915403366088867, -0.0019302538130432367, 0.11608867347240448, -0.0033762671519070864, 0.05052486062049866, -1.01836097240448, 0.02269384078681469, -0.062010426074266434, -0.035886794328689575, 1.0297447443008423]"
560,4.359375,"[ 7.7301043e-01 -6.3439327e-01 -9.5426559e-02 -2.7161092e-05
  4.4686887e-03  1.3809204e-02  1.3958067e-02 -5.3993342e-03
  9.8478317e-02  1.1089783e-02  1.3623962e-02  2.8336048e-01
 -1.2381315e-02 -2.5278933e-02  5.0164223e-02 -1.7166138e-03
 -5.5123329e-02 -1.2016296e-02  4.0054321e-03 -3.8146973e-05
  1.3542175e-02 -2.0980835e-03  1.9073486e-04 -2.8953552e-02
 -2.2197818e-02 -2.1982193e-04 -1.0989190e-03 -4.7692299e-02
 -5.3137465e-04  3.5618298e-04  2.1758271e-02 -1.5384675e-03
 -1.9780160e-03  1.0043955e-01 -1.5260597e-06  1.8535863e-04
 -7.2527886e-03  2.1982193e-04  2.2637367e-02 -1.0989190e-03
 -2.1982193e-04  2.1982193e-04 -1.0989190e-03 -6.5937045e-04
 -2.1982193e-04 -2.1982193e-04  8.8498080e-01 -4.3812999e-01
 -1.9267882e-01 -4.9661237e-01 -5.7497788e-02  2.9536211e-01
  2.1566863e+00  1.9141853e-01  5.4204725e-02  1.1696213e+00
 -2.4097118e-01 -3.1426081e-01 -6.2933224e-01  4.0640295e-02
 -1.4956487e+00  4.9040163e-01 -6.9881022e-01 -5.5862516e-03
 -6.8468058e-01  1.1663084e+00  8.0241865e-01 -1.8205750e-01]","[-0.26870728  0.06441817  0.02896139  0.03320478  0.04103873 -0.01284064
 -0.24722187 -0.05026556 -0.04289434  0.22421533  0.015907    0.05071433
  0.09283131 -0.0090177   0.41266292 -0.13101757  0.18208489 -0.00324329
  0.18223995 -0.2740823  -0.23837797  0.06611127]","[-0.3671940863132477, -0.02874763309955597, -0.007905684411525726, -0.5384353399276733, 0.3196428418159485, -0.0008367709815502167, 0.36928674578666687, 0.013827493414282799, -0.02087939903140068, 0.790856122970581, -0.31762439012527466, 0.01153549738228321, -0.008379599079489708, -0.0019367417553439736, 0.10878422111272812, -0.01762644574046135, 0.04522634297609329, -1.0104540586471558, 0.03302309662103653, -0.05671951174736023, -0.048917971551418304, 1.025375485420227]"
570,4.4375,"[ 3.82683426e-01 -9.23879504e-01 -1.05726242e-01 -1.17157027e-03
  4.46868874e-03 -3.38754654e-02  1.40548050e-02 -4.91541997e-03
  1.15644455e-01  1.07083134e-02  1.01907346e-02  3.49737167e-01
 -1.22897327e-02 -2.51204334e-02  3.37610245e-02 -1.71661377e-03
 -2.95639038e-02 -1.20162964e-02  4.00543213e-03 -3.81469727e-05
  1.39236450e-02 -2.09808350e-03  1.90734863e-04 -2.89535522e-02
  2.41756439e-03 -5.05495071e-03 -2.19821930e-04 -2.57143024e-02
 -2.09228980e-04  5.49504592e-04 -4.17585392e-03 -1.97801599e-03
 -7.69233704e-03  6.37359638e-03  3.18119972e-04  3.62613297e-04
 -2.70329472e-02 -2.19821930e-04  2.57143024e-02 -2.19821930e-04
  1.09891896e-03  6.59370446e-04 -6.59370446e-04 -2.19821930e-04
 -1.09891896e-03 -1.09891896e-03  4.03734624e-01 -3.39121193e-01
  3.48717272e-02 -4.70694602e-01 -4.42580730e-02 -2.94354241e-02
  1.68542922e+00  2.81787813e-01  3.24372321e-01  4.22316492e-01
 -2.46540427e-01 -2.12380007e-01 -3.64335716e-01  2.48044729e-04
 -1.28749907e+00  6.78057432e-01 -6.19963944e-01 -1.83014840e-01
 -8.99768651e-01  9.06701684e-01  1.22454858e+00 -1.03699192e-01]","[-0.06584679  0.04468809 -0.02318313  0.06206874  0.03732048  0.07012193
 -0.39675388 -0.07783911 -0.11277486  0.08080259  0.0254484   0.0019521
  0.0735616   0.00264347  0.3033175  -0.17615119  0.13419336  0.04782792
  0.2510952  -0.1901818  -0.33904988  0.03589717]","[-0.2994789779186249, -0.024142587557435036, -0.010869944468140602, -0.5198158025741577, 0.31893324851989746, 0.012940717861056328, 0.23461605608463287, 0.007263939827680588, -0.03126012906432152, 0.6472589373588562, -0.3123529255390167, 0.002312383847311139, 0.007674315478652716, -0.0009201524662785232, 0.08024761825799942, -0.02903943881392479, 0.03162871301174164, -1.000144124031067, 0.04521716758608818, -0.04288302734494209, -0.0621771365404129, 1.0182098150253296]"
580,4.515625,"[-9.80171412e-02 -9.95184720e-01 -9.46636200e-02 -1.55304000e-03
  4.46868874e-03 -3.76901627e-02  1.40599608e-02 -4.27337736e-03
  9.65709686e-02  4.98626754e-03  1.79840066e-03  3.07393074e-01
 -1.23839378e-02 -2.49572676e-02  1.12533569e-02 -1.71661377e-03
 -1.71661377e-03 -1.23977661e-02  4.00543213e-03 -3.81469727e-05
  1.39236450e-02 -2.09808350e-03 -1.90734863e-04 -2.89535522e-02
  2.04395298e-02  2.19821930e-04 -2.19821930e-04  7.25278864e-03
  7.57003610e-04  1.12793955e-03 -4.32967208e-02 -7.25278864e-03
 -1.03296284e-02 -1.01318695e-01  4.32658766e-04 -5.66634699e-04
 -2.39560138e-02 -6.59370446e-04  1.42857553e-02 -2.19821930e-04
 -6.59370446e-04 -1.09891896e-03 -2.19821930e-04 -2.19821930e-04
 -6.59370446e-04  2.19821930e-04 -4.78305817e-01 -8.99053439e-02
  2.79469490e-01 -5.95665574e-01 -3.64790373e-02 -4.59118575e-01
  1.23385108e+00  4.61691529e-01  6.69703364e-01 -1.24510564e-01
 -2.33697414e-01 -5.60477003e-02 -5.24740927e-02 -4.20452058e-02
 -6.06202960e-01  6.80062890e-01 -3.49507809e-01 -3.82062137e-01
 -1.29721773e+00  2.96947628e-01  1.59901381e+00  2.59548575e-02]","[ 1.11987874e-01 -1.15863197e-02 -7.71114230e-02 -3.46569121e-02
  2.49216817e-02  1.68452874e-01 -4.29846585e-01 -1.19045489e-01
 -1.76183164e-01  2.80166361e-02  3.51532027e-02 -6.60494640e-02
  2.29585767e-02  1.88400913e-02  8.35402608e-02 -1.69247791e-01
  3.98935750e-02  9.91040319e-02  3.69562179e-01  2.70003453e-04
 -3.92264903e-01  4.92036529e-03]","[-0.25436848402023315, -0.025676626712083817, -0.01849782094359398, -0.5402935743331909, 0.3147341012954712, 0.02675304375588894, 0.1277267336845398, 0.0030468099284917116, -0.03918891400098801, 0.5186349153518677, -0.3053366541862488, -0.019074775278568268, 0.017308976501226425, 0.002905766712501645, 0.036775119602680206, -0.03501812368631363, 0.010499374940991402, -0.9889153838157654, 0.06720657646656036, -0.011721527203917503, -0.06898753345012665, 1.0109471082687378]"
590,4.59375,"[-5.55570245e-01 -8.31469595e-01 -6.60524368e-02 -1.17157027e-03
  4.46868874e-03 -2.01416016e-02  1.50955915e-02 -2.16432754e-03
  3.82051468e-02 -3.40606645e-03 -8.88275169e-03  1.67391777e-01
 -1.22897327e-02 -2.51204334e-02 -9.53674316e-04 -1.71661377e-03
 -9.53674316e-04 -1.23977661e-02  4.00543213e-03  7.24792480e-04
  1.35421753e-02 -2.09808350e-03 -1.90734863e-04 -2.89535522e-02
  2.43955608e-02 -1.53846748e-03 -2.19821930e-04  1.20879179e-02
  1.29865482e-03  2.42972025e-03 -2.79120449e-02 -1.07692722e-02
 -1.20879179e-02 -1.13186836e-01  1.13092086e-04 -7.44086981e-04
 -5.49449911e-03 -1.97801599e-03 -5.49449911e-03 -6.59370446e-04
  6.59370446e-04 -6.59370446e-04 -1.53846748e-03 -6.59370446e-04
  1.09891896e-03 -2.19821930e-04 -1.73267245e+00  4.15306911e-03
  3.04294258e-01 -1.09133363e+00  4.25108559e-02 -7.73386657e-01
  1.40827477e+00  6.40378833e-01  7.67839313e-01 -1.64226517e-02
 -2.27095068e-01 -4.03080694e-03 -1.11200988e-01 -5.28526977e-02
  4.08183247e-01  5.19298732e-01  1.19545288e-01 -4.77191448e-01
 -1.44603312e+00 -5.37171543e-01  1.44518137e+00  1.05578482e-01]","[ 0.1825642  -0.03239207 -0.07641454 -0.21323892  0.00505858  0.22704145
 -0.42142177 -0.1422762  -0.17342345  0.03678074  0.02831013 -0.07210021
  0.0157567   0.03045778 -0.14296436 -0.12849359 -0.08520985  0.10645044
  0.37873134  0.20837285 -0.31005287  0.00174485]","[-0.30619385838508606, -0.03510017693042755, -0.026436129584908485, -0.6810651421546936, 0.31031864881515503, 0.03937464952468872, 0.1287708282470703, 0.0007618218660354614, -0.03977085277438164, 0.5155792236328125, -0.30282747745513916, -0.03465595468878746, 0.0017470773309469223, 0.010244267992675304, -0.003569663967937231, -0.03324738144874573, -0.013192761689424515, -0.9833526611328125, 0.08447876572608948, 0.0313185453414917, -0.061041317880153656, 1.011009931564331]"
600,4.671875,"[-8.81921291e-01 -4.71396744e-01 -3.70607376e-02 -1.17157027e-03
 -4.90417704e-04 -2.81524658e-02  1.64185762e-02  2.02616397e-03
 -2.16865540e-02 -8.36517289e-03 -2.29980852e-02  2.85339355e-02
 -1.18184686e-02 -2.59367805e-02 -5.72204590e-04 -1.71661377e-03
 -1.69754028e-02 -1.20162964e-02  4.00543213e-03  7.24792480e-04
  1.39236450e-02 -1.71661377e-03 -1.90734863e-04 -2.89535522e-02
  1.82417873e-02  1.53846748e-03 -4.17585392e-03 -7.01098442e-02
  1.42282865e-03  6.66404655e-03 -5.56043647e-02 -1.09891896e-03
 -9.01098270e-03 -1.01318695e-01 -1.03936298e-04 -3.68134293e-04
 -1.09891896e-03  2.19821930e-04 -7.25278864e-03  2.19821930e-04
 -6.59370446e-04 -2.19821930e-04  1.97801599e-03 -2.19821930e-04
 -1.09891896e-03  2.19821930e-04 -2.38685417e+00 -5.33589199e-02
  2.16203243e-01 -1.37251019e+00  8.47838372e-02 -8.29226434e-01
  1.68760562e+00  5.52114964e-01  6.49339437e-01  1.24712400e-01
 -1.51849240e-01 -3.81898060e-02 -2.52210051e-01 -6.84858188e-02
  1.10130668e+00  4.63230550e-01  5.78956664e-01 -4.63048279e-01
 -9.90570068e-01 -1.09239101e+00  9.07437623e-01  1.25443906e-01]","[ 0.1188768  -0.02152489 -0.05469323 -0.32387707  0.00359052  0.22247331
 -0.39142758 -0.1124348  -0.13520834  0.01183713  0.00207785 -0.03580638
  0.0117641   0.03389775 -0.25871256 -0.11413492 -0.17895319  0.08894648
  0.2346155   0.3175294  -0.17403243  0.00865652]","[-0.38329821825027466, -0.039645966142416, -0.025930043309926987, -0.801189661026001, 0.3093460500240326, 0.043518487364053726, 0.16472375392913818, 0.0012118816375732422, -0.033805325627326965, 0.5244499444961548, -0.3073885142803192, -0.026930561289191246, -0.015474230982363224, 0.013276927173137665, -0.026441285386681557, -0.025820951908826828, -0.03270624205470085, -0.9880085587501526, 0.0721539780497551, 0.06247533857822418, -0.03924984484910965, 1.015567421913147]"
