step,phase,obs,action_scaled,smoothed_joint_pos
810,6.3125,"[ 9.23879504e-01 -3.82683426e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  3.38945389e-02  5.88009655e-02 -1.91824343e-02
 -5.06601334e-02  8.63169432e-02  1.60720140e-01  1.53160095e-02
 -3.10638361e-03 -4.52869013e-02  7.66000748e-02 -8.52601826e-02
 -2.16949567e-01 -9.72747803e-03 -2.09808350e-03 -1.18448257e-01
  5.81750870e-02 -9.53674316e-04 -7.78589249e-02  2.80380249e-02
  6.27527237e-02  3.60498428e-02  7.48071671e-02 -2.19821930e-04
  1.09891896e-03 -1.09891896e-03 -2.85711302e-03  5.69614163e-03
 -1.99954566e-02 -2.19821930e-04  6.59370446e-04 -2.19821930e-04
 -6.59370446e-04  1.96482506e-04 -1.55245260e-04 -2.19821930e-04
  2.19821930e-04 -6.59370446e-04  2.19821930e-04 -2.19821930e-04
 -6.30768761e-02 -6.59370446e-04 -1.09891896e-03 -6.59370446e-04
 -3.89011391e-02 -2.69882947e-01  1.29962981e-01 -9.65805724e-03
  1.66891426e-01  3.70346814e-01 -1.86055601e-01  3.14574063e-01
  4.77475107e-01 -2.35231891e-01  1.61376834e-01 -3.95488411e-01
  5.73021054e-01 -5.32925986e-02 -1.03061832e-02 -3.82125378e-01
 -1.18929163e-01 -2.03664228e-03 -1.21578443e+00 -4.34731185e-01
 -1.21581025e-01 -2.30773874e-02  3.17222625e-02  1.42111517e-02
  3.50699481e-03 -5.99105209e-02]","[-0.06311351  0.03417127 -0.00479409  0.04089601  0.08253556 -0.04324788
  0.06810971  0.11605062 -0.05783663  0.03936153 -0.0948097   0.14516665
 -0.01118021 -0.00330697 -0.09205192 -0.03406073 -0.00179851 -0.2901746
 -0.10879721 -0.02932552 -0.00544173  0.00292677]","[-0.3186282813549042, 0.0023368566762655973, -0.011144543997943401, -0.45827093720436096, 0.3896711766719818, -0.3181793987751007, 0.33468687534332275, 0.14984649419784546, -0.04832680895924568, 0.5412102341651917, -0.39089637994766235, 0.41079771518707275, -0.012620651163160801, -0.0033311154693365097, -0.1031261757016182, -0.03214256465435028, 0.000665560713969171, -1.3161249160766602, -0.11390931904315948, -0.030657388269901276, -0.005982968956232071, 1.0060986280441284]"
820,6.390625,"[ 6.34393275e-01 -7.73010433e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  3.38945389e-02  6.07083142e-02 -1.91824343e-02
 -5.25674820e-02  8.76393616e-02  1.51289821e-01  1.68418884e-02
 -2.34344415e-03 -4.52869013e-02  7.81259537e-02 -8.52601826e-02
 -2.16949567e-01 -9.72747803e-03 -2.09808350e-03 -1.20355606e-01
  5.81750870e-02 -9.53674316e-04 -1.53009415e-01  2.80380249e-02
  6.27527237e-02  3.60498428e-02  4.12378311e-02  6.59370446e-04
  2.41756439e-03  2.19821930e-04  2.19821930e-04  1.03796483e-03
 -1.57649722e-03  1.53846748e-03  2.19821930e-04 -2.19821930e-04
  6.59370446e-04 -1.00566715e-04 -7.24249048e-06 -1.09891896e-03
  2.19821930e-04 -2.41756439e-03 -2.19821930e-04 -2.19821930e-04
 -6.43956214e-02 -6.59370446e-04  2.19821930e-04 -6.59370446e-04
 -3.09889801e-02 -2.03205734e-01  1.46116734e-01 -6.13667145e-02
  1.63416892e-01  1.50674865e-01 -9.06583890e-02  1.05945721e-01
  4.21215862e-01 -2.32401624e-01  1.17460966e-01 -3.08034331e-01
  6.02528334e-01 -4.93210293e-02 -6.66502491e-03 -2.15992302e-01
 -1.34055316e-01 -3.40723656e-02 -7.91814566e-01 -3.19846988e-01
 -1.04233742e-01 -1.48193650e-02  3.27216461e-02  1.05438139e-02
  8.39217100e-03 -2.54000220e-02]","[-4.5867492e-02  3.7334993e-02 -1.7428331e-02  4.0043823e-02
  2.7061533e-02 -1.4522666e-02  1.3936162e-02  1.0159037e-01
 -5.6442171e-02  2.6163768e-02 -7.0218623e-02  1.4794505e-01
 -9.6938955e-03 -6.3111074e-05 -4.3858532e-02 -3.5591125e-02
 -8.1244605e-03 -1.7736380e-01 -7.4253812e-02 -2.1324120e-02
 -3.7862258e-03  1.5722997e-03]","[-0.30468863248825073, 0.0058610932901501656, -0.02184366062283516, -0.45928728580474854, 0.34268519282341003, -0.2986830174922943, 0.28891482949256897, 0.13867692649364471, -0.04745772108435631, 0.5324820876121521, -0.3732391893863678, 0.41831639409065247, -0.011491899378597736, -0.0016574731562286615, -0.06521794945001602, -0.034034211188554764, -0.0058999937027692795, -1.22763192653656, -0.08937667310237885, -0.026015929877758026, -0.004429341293871403, 1.0041555166244507]"
830,6.468749999999999,"[ 1.95090324e-01 -9.80785251e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  3.35130692e-02  6.14722073e-02 -1.95639040e-02
 -5.25674820e-02  8.75944197e-02  1.50711268e-01  1.79862976e-02
 -1.96197443e-03 -4.52869013e-02  7.81259537e-02 -8.52601826e-02
 -2.16949567e-01 -9.72747803e-03 -2.09808350e-03 -1.20737076e-01
  5.81750870e-02 -9.53674316e-04 -2.18623161e-01  2.80380249e-02
  6.27527237e-02  3.60498428e-02  2.48336792e-02 -2.19821930e-04
 -6.59370446e-04 -6.59370446e-04 -6.59370446e-04  1.83689321e-04
 -1.23648409e-04  2.19821930e-04  2.19821930e-04 -2.19821930e-04
 -1.53846748e-03 -1.09804110e-04 -3.46735091e-04 -2.19821930e-04
 -2.19821930e-04  1.97801599e-03  2.19821930e-04 -2.19821930e-04
 -5.64835556e-02 -6.59370446e-04 -1.09891896e-03 -1.09891896e-03
 -7.25278864e-03 -1.50209561e-01  1.54569536e-01 -1.15037575e-01
  1.40498877e-01 -6.57863468e-02  9.42824781e-02 -1.18335932e-01
  3.36108267e-01 -2.22155988e-01  5.37344478e-02 -2.29109883e-01
  5.64547598e-01 -4.17556837e-02 -7.62958080e-04 -8.77430011e-03
 -1.49775535e-01 -6.17430694e-02 -2.39672154e-01 -1.33829117e-01
 -6.15024492e-02 -7.09537789e-03  1.40769392e-01 -6.28367392e-03
 -4.69069416e-03 -4.16123122e-03]","[-0.04009875  0.03614689 -0.02975033  0.03266828 -0.02237988  0.036305
 -0.03709165  0.08153157 -0.05433343  0.01100224 -0.05326636  0.1334753
 -0.00993368  0.00464017  0.02114684 -0.03736743 -0.0122374  -0.04876525
 -0.01945877 -0.00829662 -0.00163012  0.03592996]","[-0.29062455892562866, 0.007401809561997652, -0.03480378910899162, -0.4633972942829132, 0.2887049615383148, -0.25722652673721313, 0.234279066324234, 0.11953482776880264, -0.045334380120038986, 0.5171754360198975, -0.3518509864807129, 0.41174256801605225, -0.010117561556398869, 0.0013922782381996512, -0.010201786644756794, -0.03663051873445511, -0.012040491215884686, -1.0993610620498657, -0.04463769495487213, -0.015753941610455513, -0.002400950761511922, 1.0213087797164917]"
840,6.546875000000001,"[-2.9028466e-01 -9.5694035e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  3.3894539e-02  6.1853677e-02 -2.0708313e-02
 -5.2567482e-02  8.7111264e-02  1.4989436e-01  1.7986298e-02
 -1.1990350e-03 -4.5286901e-02  7.8125954e-02 -8.4986269e-02
 -2.1648863e-01 -9.7274780e-03 -2.0980835e-03 -1.1997414e-01
  5.8175087e-02 -9.5367432e-04 -2.4532700e-01  2.8419495e-02
  6.2752724e-02  3.6049843e-02  1.7967224e-02 -2.1982193e-04
  1.5384675e-03 -2.1982193e-04 -6.5937045e-04  1.3037638e-05
  1.6680076e-04 -2.1982193e-04  1.5384675e-03 -2.1982193e-04
  2.1982193e-04 -1.0059475e-04 -7.3119600e-06  2.1982193e-04
  6.5937045e-04 -1.0989190e-03 -2.1982193e-04 -2.1982193e-04
 -3.2966614e-03  2.1982193e-04 -2.1982193e-04 -6.5937045e-04
 -2.8571130e-03 -2.4587692e-01  9.5591210e-02 -1.1574955e-01
  4.2756937e-02 -1.2181947e-01  3.2798055e-01 -1.7463338e-01
  2.2708905e-01 -1.8418749e-01  5.1193811e-02 -3.1378543e-01
  4.2053348e-01 -5.6715481e-02  1.2514677e-02  2.1700557e-01
 -1.3380405e-01 -5.6079317e-02  9.5270552e-02  1.0972568e-01
 -9.1526806e-03  9.1211684e-03  5.3751910e-01  7.9213511e-03
 -1.3138141e-03  6.6789733e-03]","[-0.07101451  0.01936158 -0.02720351  0.00532615 -0.02255716  0.0958624
 -0.04306594  0.05752488 -0.04543271  0.01341186 -0.08327629  0.09131142
 -0.0147951   0.01126079  0.08409459 -0.0281917  -0.00721549  0.01127203
  0.04498552  0.00224692  0.0020275   0.13942643]","[-0.305838406085968, -0.0025469970423728228, -0.03919530287384987, -0.48250874876976013, 0.26293182373046875, -0.200749009847641, 0.20728963613510132, 0.09614239633083344, -0.03904294967651367, 0.5115762948989868, -0.3588276505470276, 0.38164541125297546, -0.012996354140341282, 0.005889201536774635, 0.05113183706998825, -0.03322705999016762, -0.011637263931334019, -1.0027168989181519, 0.0156809501349926, -0.0033230753615498543, 0.0006185714155435562, 1.0982060432434082]"
850,6.625,"[-7.07106769e-01 -7.07106769e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  3.38945389e-02  6.29980862e-02 -2.07083132e-02
 -5.18045425e-02  8.33962262e-02  1.51950628e-01  1.60789490e-02
  3.26843932e-04 -4.52869013e-02  7.81259537e-02 -8.49862695e-02
 -2.16488630e-01 -9.72747803e-03 -2.09808350e-03 -1.19592667e-01
  5.81750870e-02 -9.53674316e-04 -2.25490570e-01  2.84194946e-02
  6.27527237e-02  3.60498428e-02  1.79672241e-02 -6.59370446e-04
  1.09891896e-03 -6.59370446e-04  1.09891896e-03 -3.88556323e-03
  5.29386709e-03 -6.59370446e-04  6.59370446e-04 -2.19821930e-04
  2.19821930e-04  4.67198470e-06  1.69836421e-04  2.19821930e-04
  2.19821930e-04 -2.19821930e-04  2.19821930e-04 -6.59370446e-04
  3.75823975e-02 -6.59370446e-04 -2.19821930e-04 -2.19821930e-04
 -6.59370446e-04 -3.76579702e-01  2.84280255e-02 -8.06557685e-02
 -6.11700527e-02 -1.34829413e-02  5.34944713e-01 -1.05513245e-01
  1.41225576e-01 -1.43752411e-01  7.61408433e-02 -5.03391325e-01
  2.48522758e-01 -5.93911298e-02  2.95475461e-02  3.78149807e-01
 -1.04063794e-01 -2.82653235e-02  1.76204428e-01  3.02105993e-01
  2.40423158e-02  1.71821415e-02  9.48022246e-01 -5.53723145e-03
  1.04056532e-03  3.11229900e-02]","[-0.10214703 -0.00068241 -0.01624247 -0.01775594  0.00766063  0.14472845
 -0.02218679  0.03536008 -0.03437437  0.01958462 -0.13150269  0.04999609
 -0.01944692  0.01719881  0.1263882  -0.0209265  -0.00051426  0.02861581
  0.09499976  0.00860716  0.00640712  0.24140172]","[-0.3376050591468811, -0.02106577530503273, -0.03167207911610603, -0.5089398622512817, 0.28044575452804565, -0.14652641117572784, 0.21801382303237915, 0.07292557507753372, -0.02871403470635414, 0.5171507596969604, -0.40011563897132874, 0.3389627933502197, -0.016219867393374443, 0.011257467791438103, 0.09992680698633194, -0.025338275358080864, -0.005539619829505682, -0.9696383476257324, 0.07061402499675751, 0.005262517370283604, 0.004182008560746908, 1.2042895555496216]"
860,6.703125,"[-9.56940353e-01 -2.90284663e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  3.35130692e-02  6.37610257e-02 -2.07083132e-02
 -5.18045425e-02  7.83179104e-02  1.60607234e-01  1.45530701e-02
  7.08313659e-04 -4.52869013e-02  7.77444839e-02 -8.49862695e-02
 -2.16488630e-01 -9.72747803e-03 -2.09808350e-03 -1.19211197e-01
  5.81750870e-02 -9.53674316e-04 -1.70939445e-01  2.88009644e-02
  6.27527237e-02  3.60498428e-02  2.40707397e-02 -6.59370446e-04
 -2.19821930e-04 -2.19821930e-04 -6.59370446e-04 -8.40592757e-03
  1.41477836e-02 -1.09891896e-03  2.19821930e-04  2.19821930e-04
 -6.59370446e-04 -1.96496709e-04  1.55177244e-04 -2.19821930e-04
  6.59370446e-04  2.19821930e-04 -6.59370446e-04 -6.59370446e-04
  6.57142624e-02  6.59370446e-04 -1.53846748e-03 -6.59370446e-04
  5.93404798e-03 -4.53310341e-01 -4.33931276e-02 -2.49375980e-02
 -1.04997799e-01  1.40773177e-01  6.75065219e-01 -2.46605091e-02
  8.77946317e-02 -1.06389642e-01  8.71115476e-02 -6.50405467e-01
  1.15104534e-01 -6.15419187e-02  4.74517830e-02  4.63687956e-01
 -8.58227015e-02  1.59326568e-03  1.62225381e-01  4.00530219e-01
  4.11887318e-02  2.14377977e-02  1.17089188e+00 -8.72650649e-03
  5.52312937e-03  1.59153435e-02]","[-0.115357   -0.01398335 -0.00405484 -0.02656576  0.04063021  0.17433281
 -0.00639442  0.02298336 -0.02689207  0.02171553 -0.1606881   0.02152682
 -0.02193402  0.02038897  0.13936348 -0.01726615  0.00393428  0.02784867
  0.11819077  0.01131969  0.00852696  0.29424983]","[-0.36070290207862854, -0.039050038903951645, -0.018909119069576263, -0.5235719680786133, 0.31589606404304504, -0.10770346969366074, 0.23877739906311035, 0.05685664713382721, -0.019285233691334724, 0.5209289193153381, -0.44045519828796387, 0.30385369062423706, -0.0187244676053524, 0.015714310109615326, 0.12611356377601624, -0.020011670887470245, 0.000876466860063374, -0.9651126861572266, 0.10400942713022232, 0.009814840741455555, 0.006677682977169752, 1.2769793272018433]"
870,6.78125,"[-9.80785251e-01  1.95090324e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  3.16057205e-02  6.37610257e-02 -2.03268435e-02
 -5.18045425e-02  7.38457739e-02  1.74457833e-01  1.45530701e-02
  1.08978339e-03 -4.52869013e-02  7.77444839e-02 -8.51688981e-02
 -2.16795966e-01 -1.01089478e-02 -2.09808350e-03 -1.17303848e-01
  5.81750870e-02 -9.53674316e-04 -1.01892471e-01  2.88009644e-02
  6.27527237e-02  3.60498428e-02  4.73413467e-02 -1.09891896e-03
 -6.59370446e-04  2.19821930e-04  6.59370446e-04 -2.86618317e-03
  1.78719405e-02 -2.19821930e-04 -2.19821930e-04 -6.59370446e-04
  2.19821930e-04 -4.25433333e-04 -8.77854705e-04  2.19821930e-04
 -1.09891896e-03 -1.09891896e-03  6.59370446e-04 -2.19821930e-04
  6.04395866e-02 -6.59370446e-04 -2.19821930e-04 -2.19821930e-04
  3.31868194e-02 -4.03134465e-01 -6.63587004e-02  3.20332497e-03
 -9.07200426e-02  2.08461553e-01  7.12425470e-01 -1.33023337e-02
  7.97666907e-02 -9.49821323e-02  7.82794356e-02 -6.23677194e-01
  6.08510301e-02 -4.30245250e-02  5.67574836e-02  4.39928889e-01
 -9.33019817e-02  1.71655677e-02  1.04034804e-01  3.82466197e-01
  3.07726711e-02  1.48770902e-02  1.12821388e+00 -2.03578882e-02
  1.49992025e-02  3.56310010e-02]","[-0.09806162 -0.01541309  0.00200711 -0.01991363  0.05450647  0.1776072
 -0.00482381  0.02365333 -0.02589108  0.01697669 -0.15019056  0.01184391
 -0.02022339  0.02021845  0.12274292 -0.01703842  0.00420764  0.0209584
  0.10967063  0.00788473  0.00691341  0.2779209 ]","[-0.35588279366493225, -0.045377131551504135, -0.010573477484285831, -0.5242013931274414, 0.33867204189300537, -0.09250626713037491, 0.24488551914691925, 0.051728326827287674, -0.015413450077176094, 0.52018141746521, -0.4471084475517273, 0.2862107753753662, -0.01720382459461689, 0.017766233533620834, 0.12379388511180878, -0.019259992986917496, 0.003995094448328018, -0.9739879369735718, 0.10801619291305542, 0.00896508526057005, 0.006188575178384781, 1.2887251377105713]"
880,6.859374999999999,"[-7.73010433e-01  6.34393275e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  3.00788879e-02  6.22351468e-02 -2.03268435e-02
 -5.18045425e-02  7.34749734e-02  1.88734949e-01  1.49345398e-02
 -5.46257943e-05 -4.52869013e-02  7.77444839e-02 -8.61719549e-02
 -2.18483388e-01 -1.01089478e-02 -2.09808350e-03 -1.17303848e-01
  5.81750870e-02 -9.53674316e-04 -4.08563614e-02  3.03268433e-02
  6.27527237e-02  3.60498428e-02  9.69333649e-02 -1.53846748e-03
 -2.85711302e-03 -2.19821930e-04  2.19821930e-04  7.16414070e-06
  1.24622826e-02 -2.19821930e-04 -2.41756439e-03 -2.19821930e-04
 -6.59370446e-04 -1.34681950e-05 -5.08512312e-04 -2.19821930e-04
 -6.59370446e-04 -1.53846748e-03 -1.09891896e-03  2.19821930e-04
  4.94505875e-02 -1.97801599e-03 -2.19821930e-04 -6.59370446e-04
  5.82417510e-02 -2.71731794e-01 -4.61012796e-02  1.17649324e-02
 -5.15247136e-03  2.37970710e-01  6.40966535e-01 -2.88136192e-02
  1.37796775e-01 -1.15517683e-01  3.41475829e-02 -4.88404751e-01
  8.59386474e-02 -1.85414087e-02  5.33545800e-02  3.10948521e-01
 -1.16213515e-01  1.78256370e-02  1.70257576e-02  2.48590112e-01
  2.90805474e-03  4.17456962e-03  8.02664816e-01 -5.19907065e-02
  7.24920770e-03  6.94796741e-02]","[-0.05946402 -0.00615581  0.00283652  0.00334337  0.0561955   0.15294792
 -0.00969161  0.03766692 -0.03119496  0.00524588 -0.11279262  0.02312608
 -0.01554166  0.01701265  0.0777614  -0.0195718   0.00124137  0.00821619
  0.07177569  0.00178066  0.00433617  0.1968673 ]","[-0.32753273844718933, -0.04125870764255524, -0.007346633821725845, -0.507217288017273, 0.34795987606048584, -0.10467417538166046, 0.24353253841400146, 0.061021119356155396, -0.018184231594204903, 0.5109521150588989, -0.42180943489074707, 0.2880334258079529, -0.013208413496613503, 0.01667245291173458, 0.09379421919584274, -0.021926552057266235, 0.003542048390954733, -0.9878960251808167, 0.08202889561653137, 0.003548436565324664, 0.003956848755478859, 1.2302314043045044]"
890,6.937500000000001,"[-3.82683426e-01  9.23879504e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  2.93159485e-02  5.84194958e-02 -2.03268435e-02
 -5.14230728e-02  7.52259195e-02  1.98298067e-01  1.45530701e-02
 -2.34344415e-03 -4.52869013e-02  7.77444839e-02 -8.60808790e-02
 -2.18330204e-01 -1.01089478e-02 -2.09808350e-03 -1.17303848e-01
  5.81750870e-02 -9.53674316e-04 -1.94549561e-03  3.03268433e-02
  6.27527237e-02  3.60498428e-02  1.54535294e-01 -6.59370446e-04
 -3.73630528e-03 -6.59370446e-04 -6.59370446e-04  1.73838122e-03
  7.55560258e-03 -2.19821930e-04 -1.09891896e-03  2.19821930e-04
  6.59370446e-04  2.05445802e-04  1.83581185e-04 -6.59370446e-04
  2.19821930e-04 -2.19821930e-04 -6.59370446e-04  2.19821930e-04
  2.48352047e-02 -2.19821930e-04  2.19821930e-04 -6.59370446e-04
  6.00000396e-02 -1.18485078e-01  1.63112357e-02 -2.03042850e-03
  1.17294423e-01  2.11352080e-01  4.55498934e-01 -6.91009611e-02
  2.35089198e-01 -1.51144370e-01 -1.07832812e-02 -2.68520236e-01
  1.86346650e-01 -1.66389626e-02  4.71533276e-02  1.23899564e-01
 -1.49903044e-01  7.57832266e-03 -1.37219161e-01  4.24697474e-02
 -2.07880773e-02  2.30178982e-03  3.08825493e-01 -2.34969147e-02
 -7.06830435e-03  3.75101604e-02]","[-0.02026876  0.0095098  -0.00123323  0.03460958  0.04633506  0.09973546
 -0.01321647  0.06092748 -0.04041161 -0.00385762 -0.06037176  0.05608733
 -0.01075738  0.00973459  0.00757507 -0.02830246 -0.00461648 -0.02404663
  0.01098793 -0.00734646  0.00118804  0.08319087]","[-0.287454754114151, -0.027980709448456764, -0.009603251703083515, -0.4787672758102417, 0.3435431718826294, -0.14493373036384583, 0.23680460453033447, 0.08123982697725296, -0.026063647121191025, 0.4998558759689331, -0.3737041652202606, 0.3105809986591339, -0.009272453375160694, 0.012900406494736671, 0.0407523550093174, -0.02878078818321228, -0.00017614495300222188, -1.0153961181640625, 0.03247833624482155, -0.0036036057863384485, 0.0018468557391315699, 1.1232603788375854]"
900,7.015625,"[ 9.8017141e-02  9.9518472e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  2.9697418e-02  5.7275087e-02 -1.9945374e-02
 -5.0278664e-02  7.7531874e-02  2.0331173e-01  1.4553070e-02
 -4.2507928e-03 -4.5286901e-02  7.7363014e-02 -8.5989773e-02
 -2.1817696e-01 -1.0108948e-02 -2.0980835e-03 -1.1768532e-01
  5.8175087e-02 -9.5367432e-04  1.4457703e-02  3.0326843e-02
  6.2752724e-02  3.6049843e-02  1.9039440e-01  2.1982193e-04
 -6.5937045e-04 -2.1982193e-04  1.0989190e-03  4.1054582e-04
  2.1868190e-04 -2.1982193e-04 -2.4175644e-03 -2.1982193e-04
  6.5937045e-04 -4.5181168e-06 -1.6957606e-04  2.1982193e-04
 -6.5937045e-04 -2.1982193e-04 -2.1982193e-04 -6.5937045e-04
  5.9340480e-03  2.1982193e-04 -2.1982193e-04 -2.1982193e-04
  1.7802238e-02 -5.7890728e-02  6.8798877e-02 -4.7003031e-03
  1.9001803e-01  2.1279550e-01  2.1076179e-01 -2.1673366e-04
  3.3841139e-01 -1.9120422e-01  9.2472285e-03 -1.2315810e-01
  2.9856861e-01 -3.9610691e-02  3.7741896e-02 -7.3647469e-02
 -1.4832725e-01  1.6584247e-03 -4.9250948e-01 -1.6224620e-01
 -2.7973291e-02  4.9121827e-03 -5.0880909e-03  1.4249845e-02
  4.9709599e-03  1.0428621e-02]","[-0.01329319  0.02078328 -0.00085426  0.04764654  0.05315544  0.03654245
  0.01403755  0.08697285 -0.04844515  0.00664543 -0.03732827  0.08616038
 -0.01046979  0.00241091 -0.06506147 -0.03416242 -0.00454174 -0.12436491
 -0.05003859 -0.01614754 -0.00307078  0.01616809]","[-0.26449334621429443, -0.01425644289702177, -0.01153569109737873, -0.4559903144836426, 0.34013932943344116, -0.20498652756214142, 0.2474515289068222, 0.10652940720319748, -0.03535504639148712, 0.5004585385322571, -0.3321457803249359, 0.34228193759918213, -0.009613245725631714, 0.007435465231537819, -0.022961407899856567, -0.03436150774359703, -0.0029238881543278694, -1.0862480401992798, -0.02572661079466343, -0.009588070213794708, -6.695929914712906e-05, 1.0300582647323608]"
910,7.09375,"[ 5.55570245e-01  8.31469595e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  3.19871902e-02  5.68936169e-02 -2.03268435e-02
 -4.76083755e-02  7.69062638e-02  2.00872302e-01  1.45530701e-02
 -4.25079279e-03 -4.52869013e-02  7.73630142e-02 -8.56251419e-02
 -2.17563584e-01 -1.01089478e-02 -2.09808350e-03 -1.17685318e-01
  5.81750870e-02 -9.53674316e-04  1.29318237e-02  2.99453735e-02
  6.27527237e-02  3.60498428e-02  1.88868523e-01  1.97801599e-03
  2.19821930e-04 -1.53846748e-03  2.85711302e-03 -4.05424507e-04
 -2.43375474e-03 -2.19821930e-04 -2.19821930e-04 -1.09891896e-03
  2.19821930e-04 -1.00529243e-04 -7.14973203e-06  2.19821930e-04
 -2.19821930e-04  6.59370446e-04 -2.19821930e-04 -6.59370446e-04
 -4.61540231e-03 -6.59370446e-04  2.19821930e-04 -2.19821930e-04
 -1.16483690e-02 -1.55495003e-01  9.25140306e-02  1.08725913e-02
  1.95169210e-01  3.69139433e-01  1.16100907e-03  2.28283376e-01
  4.28118795e-01 -2.23235086e-01  7.72622526e-02 -2.37686425e-01
  3.84941190e-01 -5.32451682e-02  1.89857967e-02 -2.64012486e-01
 -1.19310036e-01  1.51315965e-02 -9.62590575e-01 -3.16873550e-01
 -6.61749169e-02 -3.77715006e-03 -1.87359005e-02  2.24891435e-02
 -1.18575227e-02 -2.03096122e-02]","[-0.0411024   0.02349054  0.00490177  0.04821908  0.09831614 -0.0128412
  0.07011262  0.10697886 -0.0523464   0.02394019 -0.07212204  0.10501011
 -0.01175217 -0.00205816 -0.10968421 -0.03498746  0.00149308 -0.2475524
 -0.09502776 -0.02589709 -0.00547473  0.00174497]","[-0.27985405921936035, -0.008047767914831638, -0.007928968407213688, -0.45122331380844116, 0.36790892481803894, -0.2607722282409668, 0.2947375178337097, 0.12984471023082733, -0.04203733429312706, 0.5159556269645691, -0.3417145907878876, 0.36493825912475586, -0.011730210855603218, 0.002054864075034857, -0.07736647129058838, -0.03327368572354317, 0.00044451578287407756, -1.2018237113952637, -0.07389190047979355, -0.01863984577357769, -0.002615740755572915, 1.0016206502914429]"
920,7.171875,"[ 8.8192129e-01  4.7139674e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  3.4657478e-02  5.7275087e-02 -2.0326843e-02
 -4.6463966e-02  7.7942193e-02  1.9303903e-01  1.4553070e-02
 -4.2507928e-03 -4.5286901e-02  7.7363014e-02 -8.5168898e-02
 -2.1679597e-01 -1.0108948e-02 -2.0980835e-03 -1.1806679e-01
  5.8175087e-02 -9.5367432e-04  3.0136108e-03  2.9945374e-02
  6.2752724e-02  3.6049843e-02  1.6102123e-01  1.9780160e-03
 -2.1982193e-04 -6.5937045e-04 -2.1982193e-04  7.2635640e-04
 -9.9109737e-03  2.1982193e-04  6.5937045e-04 -2.1982193e-04
  6.5937045e-04 -1.9648725e-04  1.5522257e-04 -2.1982193e-04
 -2.1982193e-04  6.5937045e-04  6.5937045e-04 -2.1982193e-04
 -1.4285755e-02 -2.1982193e-04 -2.1982193e-04  6.5937045e-04
 -3.7582397e-02 -2.4301781e-01  1.1529542e-01  1.5643608e-02
  1.7769673e-01  4.7622788e-01 -1.3935575e-01  3.6801013e-01
  4.7730500e-01 -2.3626386e-01  1.4194664e-01 -3.6576313e-01
  4.6459737e-01 -5.8451176e-02  1.2531765e-03 -4.0301681e-01
 -1.0843371e-01  2.0311210e-02 -1.2954880e+00 -4.2689970e-01
 -1.0173780e-01 -1.7706182e-02  2.0636648e-02  2.5268529e-02
 -4.0324088e-04 -4.7049433e-02]","[-0.06207513  0.02989299  0.00468666  0.04372679  0.11887379 -0.04188944
  0.0963807   0.119188   -0.05650013  0.03883399 -0.09643684  0.12284017
 -0.01210677 -0.00376716 -0.12527867 -0.03518924  0.00396219 -0.32796574
 -0.11852625 -0.03070418 -0.00674351  0.00516159]","[-0.30460938811302185, -0.002484648721292615, -0.005577198229730129, -0.45419538021087646, 0.4017358124256134, -0.2992658019065857, 0.33603957295417786, 0.14534956216812134, -0.04635388404130936, 0.5322102308273315, -0.3749466836452484, 0.38371339440345764, -0.012943190522491932, -0.001437628292478621, -0.10978133976459503, -0.0320327989757061, 0.0037979024928063154, -1.3002057075500488, -0.10598282516002655, -0.026559781283140182, -0.005136284977197647, 1.0031428337097168]"
