step,phase,obs,action_scaled,smoothed_joint_pos
100,0.765625,"[ 3.91753912e-01  6.32629320e-02 -3.94145250e-01  1.14716426e-01
  3.97769967e-04 -9.93398070e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -1.04581833e-01  3.28610241e-02 -4.81750891e-02
  4.92868423e-02 -1.35696977e-02  1.80495262e-01 -5.99453747e-02
 -5.02460077e-02 -3.13577652e-02  5.62795624e-02  2.17582714e-02
  2.41756439e-03 -5.51648140e-02  5.07692359e-02 -3.54617834e-02
  2.19821930e-04  6.59370446e-04 -8.50549713e-02 -7.18681365e-02
  3.07768788e-02 -5.02926648e-01  1.02531195e-01  1.34731531e-01
  2.93090045e-01  2.49597430e-01 -1.61248279e+00  3.32237244e-01
  8.92242551e-01 -6.43019378e-01  3.82267237e+00 -9.95184720e-01
  9.80171412e-02]","[-0.11821789  0.03066166  0.05020995  0.08324306  0.03425854 -0.40789217
 -0.07560158  0.26777062 -0.16415112  0.90851736]","[-0.3646150529384613, -0.03212258219718933, 0.014001290313899517, -0.43009355664253235, 0.24223047494888306, -0.11886559426784515, 0.36802998185157776, 0.0856659784913063, 0.35346177220344543, 0.9139186143875122]"
110,0.84375,"[-7.4541882e-02 -1.9340682e-01 -7.8689158e-01  1.1355741e-01
 -5.1672403e-03 -9.9351799e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -1.0572624e-01  4.3542176e-02 -5.9237711e-02
  7.5608253e-02 -2.1247566e-02  1.8125820e-01 -5.3841859e-02
 -1.2730385e-01 -7.9422951e-02  8.2051411e-02  1.0989190e-03
  1.0769272e-02  5.4944991e-03  1.5164852e-02 -7.4366936e-03
  2.1318723e-02  3.7363053e-03 -1.6923046e-02 -5.0549507e-03
  5.3252675e-02 -6.6176587e-01  8.2151949e-01  4.0382743e-03
  3.3940998e-01  1.2498021e-01 -1.6257246e+00  3.8615364e-01
  1.7979017e+00 -9.4703609e-01  2.9138956e+00 -8.3146960e-01
  5.5557024e-01]","[-0.1689957   0.23725948  0.00845566  0.09292471  0.00224598 -0.38042808
  0.1347881   0.5280426  -0.26800215  0.59125274]","[-0.4006973206996918, 0.12292599678039551, 0.010950746946036816, -0.4123291075229645, 0.1819189190864563, -0.15869104862213135, 0.06035394221544266, 0.39612287282943726, 0.2878371775150299, 0.6183347702026367]"
120,0.9218749999999999,"[-1.73109621e-01 -3.49595100e-01 -8.62211704e-01  1.00026391e-01
  5.92097780e-03 -9.94967103e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -1.09159470e-01  3.43869030e-02 -4.05456945e-02
  5.31015396e-02  2.11875439e-02  1.78587914e-01 -6.18536770e-02
 -9.52594355e-02 -1.09178543e-01  1.20781064e-01 -2.83516888e-02
  1.53846748e-03  3.09889801e-02 -5.38461693e-02  4.42219675e-02
 -1.99999809e-02  2.85711302e-03  5.34066223e-02 -4.06593345e-02
  4.99917232e-02 -2.72900671e-01  1.04245055e+00  3.71104330e-02
  8.17875087e-01 -3.57310683e-01 -1.53555620e+00 -7.57960439e-01
  3.30326247e+00 -1.38295031e+00  2.55022198e-01 -4.71396744e-01
  8.81921291e-01]","[-0.02051439  0.26000565 -0.00444321  0.23896748 -0.13210982 -0.40658557
 -0.26922834  0.8756484  -0.35218835 -0.52555346]","[-0.3558046519756317, 0.22877657413482666, -8.202902972698212e-05, -0.33676567673683167, 0.08812820166349411, -0.130122110247612, -0.022883011028170586, 0.723491907119751, 0.18473275005817413, 0.028907032683491707]"
130,1.0,"[-1.9606125e-01 -3.2481465e-01 -7.8927028e-01  8.2233712e-02
  1.9082963e-02 -9.9643040e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -1.2327385e-01  4.3160707e-02 -1.3078919e-02
  1.3427734e-02  2.8239653e-02  1.5455437e-01 -6.4905435e-02
  5.6185953e-02 -1.6258526e-01  1.6136506e-01 -9.4505316e-03
  1.0989190e-03  3.1428527e-02 -2.7032947e-02 -1.8704338e-02
 -3.4505464e-02 -4.1758539e-03  1.7912093e-01 -7.3186778e-02
  3.5774048e-02 -4.4341233e-01  1.4588090e+00  2.5216901e-01
  1.3065189e+00 -1.3861907e+00 -1.8289517e+00 -1.2023369e+00
  2.6744554e+00 -1.1828647e+00 -4.8943529e+00 -2.4492937e-16
  1.0000000e+00]","[-0.11980858  0.2946388   0.25878116  0.3255248  -1.025483   -0.40992802
 -0.33202857  0.4448702  -0.27405292 -0.8578331 ]","[-0.3182656466960907, 0.30719131231307983, 0.0400487519800663, -0.21101661026477814, -0.2163558453321457, -0.17879220843315125, -0.25971105694770813, 0.7415580153465271, 0.1821616142988205, -1.1654183864593506]"
140,1.078125,"[ 1.6527322e-01  1.7607434e-01 -2.2094059e-01  7.6022319e-02
  2.0660620e-02 -9.9689198e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -1.2823296e-01  5.3078920e-02  2.3160705e-02
  1.9836426e-03 -1.9113764e-02  1.2327385e-01 -6.6049844e-02
  3.8539910e-01 -2.3544693e-01  1.7393804e-01 -2.4175644e-03
  2.0439530e-02  2.3956014e-02  1.4285755e-02 -1.9425025e-02
 -2.8351689e-02  1.4285755e-02  3.8703299e-01 -6.7033008e-02
 -1.3024954e-03 -3.1285653e-01 -4.7800672e-01  2.1337802e+00
  9.0544724e-01 -4.3378310e+00 -1.6889099e+00 -1.4945332e+00
  5.4533267e-01 -8.8874483e-01 -8.0073845e-01  4.7139674e-01
  8.8192129e-01]","[-0.04816421 -0.20596655  0.5124113   0.253914   -0.6726122  -0.42664212
 -0.40811548  0.14342272 -0.21851093 -0.16588739]","[-0.3433743417263031, -0.036060936748981476, 0.4406468868255615, -0.24944427609443665, -0.9456499814987183, -0.17038746178150177, -0.3174057900905609, 0.2258993238210678, 0.2713530659675598, -0.4738784730434418]"
150,1.15625,"[ 1.9866171e-01  2.7379540e-01  2.9056290e-01  9.0943255e-02
 -3.5281666e-04 -9.9585605e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -1.3624382e-01  9.3134195e-02  4.1472204e-02
  5.1957130e-02 -1.0765814e-01  9.7715378e-02 -5.1553041e-02
  7.1957231e-01 -3.1670094e-01  1.5990366e-01 -1.5604401e-02
  6.0000040e-02  2.2637367e-02  7.1428590e-02 -9.6490078e-02
 -2.2197818e-02  2.0879079e-02  2.7450553e-01 -7.2307684e-02
 -1.1404330e-02  5.5207491e-01 -2.1645863e+00  8.6199272e-01
  1.1972089e+00 -1.5550978e+00 -5.5668420e-01 -7.2425938e-01
 -1.4442754e-01 -8.6382806e-01 -5.7899594e-02  8.3146960e-01
  5.5557024e-01]","[ 0.18958727 -0.17217499  0.03572233  0.26529893 -0.6596415  -0.02795003
 -0.00080656 -0.06795719 -0.2620517  -0.04385787]","[-0.1754249930381775, -0.47076189517974854, 0.30243146419525146, -0.22238506376743317, -0.3163699209690094, -0.002377921249717474, -0.24532078206539154, 0.04365776106715202, 0.27305305004119873, -0.24005834758281708]"
160,1.234375,"[-0.8056706  -0.12935834  0.44315383  0.09575015  0.02790285 -0.9950143
  0.2         0.          0.         -0.14692497  0.10228947  0.16964795
  0.14732552 -0.22891004  0.11945915 -0.06337956  0.70202374 -0.31746387
 -0.06738181 -0.00593405 -0.03582421  0.2147253   0.10219784 -0.12654512
  0.05340662 -0.07538462 -0.14307694  0.04021978 -0.3048406   0.7949124
  1.3452184  -0.14956601  0.9022334  -1.0411731   0.17100409  0.7612749
 -0.3603107  -0.9671248  -0.04588029  0.9951847   0.09801714]","[ 0.15361486  0.2857788  -0.10775377  0.2742624   0.19039531  0.02860489
  0.19810367 -0.11220775 -0.18267298  0.0372134 ]","[-0.05858645588159561, 0.19671864807605743, -0.007045764476060867, -0.25290870666503906, -0.2155389040708542, 0.23920941352844238, 0.1899963915348053, -0.0704653412103653, 0.2504896819591522, -0.1713607907295227]"
170,1.3125,"[-5.1762408e-01 -3.7980840e-01  6.9806790e-01  8.1235059e-02
  6.5157302e-02 -9.9456298e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -1.4845085e-01  3.5149843e-02  3.3978534e-01
  2.5223160e-01 -3.3755797e-01  1.2479973e-01 -1.5645912e-01
  3.9379144e-01 -3.1136036e-01 -2.1302623e-01 -1.0989190e-03
 -7.2747231e-02  1.1010990e-01  8.6373620e-02 -9.6608452e-02
 -1.7362595e-02 -9.8241709e-02 -3.8923079e-01  6.5937045e-04
 -2.4947359e-03 -1.2456927e-01  6.2085682e-01 -2.3100169e+00
  1.6002665e+00  3.9319167e+00  6.4119250e-01 -1.5890747e-01
 -3.3804229e-01 -1.2895697e-01  4.3200937e-01  9.2387950e-01
 -3.8268343e-01]","[-0.06684174  0.10438499 -0.6502609   0.4110592   1.0840243   0.17512694
 -0.09992829 -0.09099765 -0.00169756  0.08810628]","[-0.21663163602352142, 0.15847748517990112, -0.43272462487220764, -0.13652579486370087, 0.8937674164772034, 0.37026694416999817, 0.08583786338567734, -0.08750440925359726, 0.4130629897117615, -0.062022529542446136]"
180,1.390625,"[ 2.3053044e-01  1.4107417e-01  7.7348244e-01  6.7857236e-02
  6.9991380e-02 -9.9523687e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -1.4349174e-01  8.0654901e-03  3.0049396e-01
  3.2928944e-01 -3.7316546e-01  1.2441826e-01 -2.2703198e-01
  3.5586588e-02 -3.0373096e-01 -8.8521793e-02  9.8900795e-03
 -2.1982193e-04 -1.6021977e-01  4.3296721e-02  5.2757533e-03
  8.1318859e-03 -5.5604365e-02 -2.4505496e-01  9.4505316e-03
  1.9357827e-01 -3.3360338e-01 -7.9429322e-01 -2.6183159e+00
  1.7065344e+00  4.8823128e+00  6.3257676e-01 -8.6567414e-01
 -2.6413167e-01  1.7001170e-01  7.8818530e-02  6.3439327e-01
 -7.7301043e-01]","[ 0.01526582 -0.39094782 -0.5793137   0.38812447  1.0929799   0.15355761
 -0.21564901 -0.08595973  0.03012025  0.05375931]","[-0.32840579748153687, -0.13007831573486328, -0.6701073050498962, -0.07748772203922272, 1.3277817964553833, 0.4126853048801422, -0.15288586914539337, -0.06343121081590652, 0.5282275676727295, -0.09950005263090134]"
190,1.46875,"[ 9.93639052e-01  3.20156842e-01  6.28667533e-01  8.05997029e-02
  2.64183227e-02 -9.96396303e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -1.44254684e-01  3.66757214e-02 -1.80380251e-02
  3.70107651e-01 -3.70997846e-01  1.40821457e-01 -2.34279901e-01
 -1.63543478e-01 -2.95720100e-01  1.14983246e-01  1.47253042e-02
  6.43956214e-02 -4.16043967e-01  4.15384285e-02  1.02950202e-03
  1.97801599e-03  4.68132012e-02 -1.14505485e-01  9.45053156e-03
  1.49085984e-01  1.13081336e+00 -2.65410352e+00 -1.18807709e+00
  1.49970508e+00  1.26181483e+00 -1.35976478e-01 -1.06845510e+00
  1.56133324e-01 -3.52764189e-01  2.61616087e+00  1.95090324e-01
 -9.80785251e-01]","[ 0.30395868 -0.4785468  -0.29458636  0.35959494  0.1413948  -0.06152406
 -0.29528606  0.10184357 -0.09946644  0.9185041 ]","[-0.054548464715480804, -0.6163391470909119, -0.37615224719047546, -0.11700879782438278, 0.7743186950683594, 0.2991766035556793, -0.2097032070159912, 0.00023845881514716893, 0.43616119027137756, 0.25345078110694885]"
