step,phase,obs,action_raw,action_clipped,action_scaled
23,0.359375,"[ 7.7301043e-01 -6.3439327e-01 -3.0708313e-02 -2.9945374e-02
 -6.5937045e-04 -1.1648369e-02  2.4163729e-01 -5.1052475e-01]",[ 0.15983474 -0.49765673],[ 0.15983474 -0.49765673],[ 0.03995869 -0.12441418]
24,0.375,"[ 0.70710677 -0.70710677 -0.03070831 -0.03185368  0.00153847 -0.00813189
  0.15983474 -0.49765673]",[ 0.05557892 -0.40124044],[ 0.05557892 -0.40124044],[ 0.01389473 -0.10031011]
25,0.390625,"[ 0.6343933  -0.77301043 -0.03032684 -0.03337955  0.00285711 -0.00769234
  0.05557892 -0.40124044]",[-0.01294544 -0.21368286],[-0.01294544 -0.21368286],[-0.00323636 -0.05342072]
26,0.40625,"[ 0.55557024 -0.8314696  -0.02918243 -0.03490543  0.00769234 -0.0063736
 -0.01294544 -0.21368286]",[-0.1631174 -0.021699 ],[-0.1631174 -0.021699 ],[-0.04077935 -0.00542475]
27,0.421875,"[ 0.47139674 -0.8819213  -0.02765656 -0.03604984  0.00725279 -0.00945053
 -0.1631174  -0.021699  ]",[-0.10574475  0.24104759],[-0.10574475  0.24104759],[-0.02643619  0.0602619 ]
28,0.43750000000000006,"[ 0.38268343 -0.9238795  -0.02613068 -0.03833866  0.00813189 -0.01120882
 -0.10574475  0.24104759]",[ 0.1541176  -0.14288644],[ 0.1541176  -0.14288644],[ 0.0385294  -0.03572161]
29,0.45312499999999994,"[ 0.29028466 -0.95694035 -0.0246048  -0.04100895  0.00769234 -0.01208792
  0.1541176  -0.14288644]",[ 0.314202   -0.01997364],[ 0.314202   -0.01997364],[ 0.0785505  -0.00499341]
30,0.46875,"[ 0.19509032 -0.98078525 -0.02307892 -0.04329777  0.00769234 -0.00945053
  0.314202   -0.01997364]",[0.36986956 0.41249475],[0.36986956 0.41249475],[0.09246739 0.10312369]
31,0.484375,"[ 9.8017141e-02 -9.9518472e-01 -2.1934509e-02 -4.4060707e-02
  2.4175644e-03 -6.5937045e-04  3.6986956e-01  4.1249475e-01]",[0.42593366 0.78448045],[0.42593366 0.78448045],[0.10648341 0.19612011]
32,0.5,"[ 1.2246469e-16 -1.0000000e+00 -2.1934509e-02 -4.3297768e-02
 -1.0989190e-03  8.1318859e-03  4.2593366e-01  7.8448045e-01]",[0.56754875 1.0455769 ],[0.56754875 1.0455769 ],[0.14188719 0.26139423]
33,0.515625,"[-0.09801714 -0.9951847  -0.02193451 -0.04139042  0.00197802  0.00857143
  0.56754875  1.0455769 ]",[0.82572657 1.1232636 ],[0.82572657 1.1232636 ],[0.20643164 0.2808159 ]
34,0.53125,"[-0.19509032 -0.98078525 -0.02117157 -0.03948307  0.00505495  0.00945053
  0.82572657  1.1232636 ]",[1.2753232 0.8309556],[1.2753232 0.8309556],[0.3188308 0.2077389]
35,0.546875,"[-0.29028466 -0.95694035 -0.01926422 -0.03719425  0.01032963  0.01692305
  1.2753232   0.8309556 ]",[1.6183966  0.37414616],[1.6183966  0.37414616],[0.40459916 0.09353654]
36,0.5625,"[-0.38268343 -0.9238795  -0.01621246 -0.03337955  0.01692305  0.02923079
  1.6183966   0.37414616]",[ 1.9542468  -0.08076133],[ 1.9542468  -0.08076133],[ 0.4885617  -0.02019033]
37,0.578125,"[-0.47139674 -0.8819213  -0.01316071 -0.02613068  0.0164835   0.04109888
  1.9542468  -0.08076133]",[ 1.8908424  -0.41420642],[ 1.8908424  -0.41420642],[ 0.4727106 -0.1035516]
38,0.59375,"[-0.55557024 -0.8314696  -0.00782013 -0.01583099  0.02527475  0.05472527
  1.8908424  -0.41420642]",[ 1.8076862 -0.58172  ],[ 1.8076862 -0.58172  ],[ 0.45192155 -0.14543   ]
39,0.609375,"[-6.3439327e-01 -7.7301043e-01 -5.7220459e-04 -2.8610229e-03
  4.3296721e-02  6.2197782e-02  1.8076862e+00 -5.8171999e-01]",[ 1.5691718 -0.6366657],[ 1.5691718 -0.6366657],[ 0.39229295 -0.15916643]
40,0.625,"[-0.70710677 -0.70710677  0.01049042  0.00972748  0.06263733  0.06571426
  1.5691718  -0.6366657 ]",[ 1.2936336 -0.5916234],[ 1.2936336 -0.5916234],[ 0.3234084  -0.14790586]
41,0.640625,"[-0.77301043 -0.6343933   0.02574921  0.02117157  0.08021975  0.04417581
  1.2936336  -0.5916234 ]",[ 0.9565913  -0.38011527],[ 0.9565913  -0.38011527],[ 0.23914783 -0.09502882]
42,0.65625,"[-0.8314696  -0.55557024  0.04596806  0.02918243  0.11230774  0.03186817
  0.9565913  -0.38011527]",[ 0.69940525 -0.18293117],[ 0.69940525 -0.18293117],[ 0.17485131 -0.04573279]
43,0.671875,"[-0.8819213  -0.47139674  0.06733036  0.03299809  0.1118681   0.00725279
  0.69940525 -0.18293117]",[0.38552248 0.18595693],[0.38552248 0.18595693],[0.09638062 0.04648923]
